Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 1	
2,359375E+3	5,662356E-1	2,359375E+3	-2,575805E+0	2,359375E+3	1,098657E+0	2,359375E+3	-4,075930E+0	2,359375E+3	1,651808E+0	2,359375E+3	-4,113625E+0	2,359375E+3	1,701369E+1	2,359375E+3	-4,874923E+0
2,360937E+3	5,747463E-1	2,360937E+3	-2,564876E+0	2,360937E+3	1,133497E+0	2,360937E+3	-4,112368E+0	2,360937E+3	1,675471E+0	2,360937E+3	-4,090174E+0	2,360937E+3	1,574843E+1	2,360937E+3	-5,937275E+0
2,362500E+3	5,815177E-1	2,362500E+3	-2,552137E+0	2,362500E+3	1,167359E+0	2,362500E+3	-4,147343E+0	2,362500E+3	1,681329E+0	2,362500E+3	-4,055942E+0	2,362500E+3	1,455576E+1	2,362500E+3	-6,704583E+0
2,364062E+3	5,972871E-1	2,364062E+3	-2,567058E+0	2,364062E+3	1,223485E+0	2,364062E+3	-4,199634E+0	2,364062E+3	1,713192E+0	2,364062E+3	-4,064277E+0	2,364062E+3	1,379696E+1	2,364062E+3	-7,121898E+0
2,365625E+3	6,119785E-1	2,365625E+3	-2,580579E+0	2,365625E+3	1,279541E+0	2,365625E+3	-4,250465E+0	2,365625E+3	1,730026E+0	2,365625E+3	-4,064304E+0	2,365625E+3	1,312636E+1	2,365625E+3	-7,458439E+0
2,367187E+3	6,343007E-1	2,367187E+3	-2,611021E+0	2,367187E+3	1,338493E+0	2,367187E+3	-4,316191E+0	2,367187E+3	1,421370E+0	2,367187E+3	-3,838756E+0	2,367187E+3	1,328436E+1	2,367187E+3	-7,622000E+0
2,368750E+3	6,560386E-1	2,368750E+3	-2,640286E+0	2,368750E+3	1,398101E+0	2,368750E+3	-4,381380E+0	2,368750E+3	9,409591E-1	2,368750E+3	-3,505679E+0	2,368750E+3	1,351297E+1	2,368750E+3	-7,802698E+0
2,370312E+3	6,800854E-1	2,370312E+3	-2,687729E+0	2,370312E+3	1,462971E+0	2,370312E+3	-4,458052E+0	2,370312E+3	9,968467E-1	2,370312E+3	-3,593239E+0	2,370312E+3	1,390197E+1	2,370312E+3	-7,980825E+0
2,371875E+3	7,042643E-1	2,371875E+3	-2,735461E+0	2,371875E+3	1,529405E+0	2,371875E+3	-4,534897E+0	2,371875E+3	1,055082E+0	2,371875E+3	-3,682947E+0	2,371875E+3	1,439142E+1	2,371875E+3	-8,174556E+0
2,373437E+3	7,405615E-1	2,373437E+3	-2,798990E+0	2,373437E+3	1,612022E+0	2,373437E+3	-4,642454E+0	2,373437E+3	1,126092E+0	2,373437E+3	-3,782855E+0	2,373437E+3	1,396873E+1	2,373437E+3	-8,565367E+0
2,375000E+3	7,786331E-1	2,375000E+3	-2,864291E+0	2,375000E+3	1,699552E+0	2,375000E+3	-4,753357E+0	2,375000E+3	1,201759E+0	2,375000E+3	-3,885977E+0	2,375000E+3	1,363127E+1	2,375000E+3	-8,933265E+0
2,376562E+3	8,180425E-1	2,376562E+3	-2,939164E+0	2,376562E+3	1,808701E+0	2,376562E+3	-4,905883E+0	2,376562E+3	1,273059E+0	2,376562E+3	-3,990627E+0	2,376562E+3	6,290907E+0	2,376562E+3	-8,124001E+0
2,378125E+3	8,596828E-1	2,378125E+3	-3,017011E+0	2,378125E+3	1,928102E+0	2,378125E+3	-5,066998E+0	2,378125E+3	1,348470E+0	2,378125E+3	-4,099042E+0	2,378125E+3	3,632599E+0	2,378125E+3	-6,391274E+0
2,379687E+3	8,881914E-1	2,379687E+3	-3,097212E+0	2,379687E+3	2,059201E+0	2,379687E+3	-5,268142E+0	2,379687E+3	1,420175E+0	2,379687E+3	-4,212866E+0	2,379687E+3	3,749689E+0	2,379687E+3	-6,805858E+0
2,381250E+3	9,171853E-1	2,381250E+3	-3,180982E+0	2,381250E+3	2,205744E+0	2,381250E+3	-5,484850E+0	2,381250E+3	1,495764E+0	2,381250E+3	-4,331696E+0	2,381250E+3	3,882420E+0	2,381250E+3	-7,295560E+0
2,382812E+3	9,540663E-1	2,382812E+3	-3,293263E+0	2,382812E+3	1,169505E+0	2,382812E+3	-3,986308E+0	2,382812E+3	1,565072E+0	2,382812E+3	-4,469986E+0	2,382812E+3	4,428151E+0	2,382812E+3	-7,865052E+0
2,384375E+3	9,917003E-1	2,384375E+3	-3,413491E+0	2,384375E+3	7,470113E-1	2,384375E+3	-3,145686E+0	2,384375E+3	1,636885E+0	2,384375E+3	-4,616634E+0	2,384375E+3	5,131895E+0	2,384375E+3	-8,516636E+0
2,385937E+3	1,043222E+0	2,385937E+3	-3,550223E+0	2,385937E+3	8,207226E-1	2,385937E+3	-3,284528E+0	2,385937E+3	1,702539E+0	2,385937E+3	-4,778042E+0	2,385937E+3	6,129377E+0	2,385937E+3	-9,156067E+0
2,387500E+3	1,099882E+0	2,387500E+3	-3,698131E+0	2,387500E+3	9,044993E-1	2,387500E+3	-3,433589E+0	2,387500E+3	1,770319E+0	2,387500E+3	-4,951378E+0	2,387500E+3	7,454525E+0	2,387500E+3	-9,809135E+0
2,389062E+3	1,157606E+0	2,389062E+3	-3,860174E+0	2,389062E+3	1,002681E+0	2,389062E+3	-3,598874E+0	2,389062E+3	1,868923E+0	2,389062E+3	-5,113787E+0	2,389062E+3	9,099225E+0	2,389062E+3	-1,045902E+1
2,390625E+3	1,221792E+0	2,390625E+3	-4,036872E+0	2,390625E+3	1,116230E+0	2,390625E+3	-3,777787E+0	2,390625E+3	1,976172E+0	2,390625E+3	-5,288112E+0	2,390625E+3	1,132940E+1	2,390625E+3	-1,095372E+1
2,392187E+3	1,291358E+0	2,392187E+3	-4,249851E+0	2,392187E+3	1,253631E+0	2,392187E+3	-3,981234E+0	2,392187E+3	1,320576E+0	2,392187E+3	-4,111123E+0	2,392187E+3	1,433160E+1	2,392187E+3	-1,100015E+1
2,393750E+3	1,369732E+0	2,393750E+3	-4,486915E+0	2,393750E+3	1,416173E+0	2,393750E+3	-4,203368E+0	2,393750E+3	9,830168E-1	2,393750E+3	-3,396431E+0	2,393750E+3	1,819689E+1	2,393750E+3	-9,982273E+0
2,395312E+3	9,908411E-1	2,395312E+3	-3,542687E+0	2,395312E+3	1,618435E+0	2,395312E+3	-4,437727E+0	2,395312E+3	1,044592E+0	2,395312E+3	-3,514715E+0	2,395312E+3	2,266921E+1	2,395312E+3	-7,304409E+0
2,396875E+3	7,733604E-1	2,396875E+3	-2,945385E+0	2,396875E+3	1,860963E+0	2,396875E+3	-4,690755E+0	2,396875E+3	1,112205E+0	2,396875E+3	-3,641281E+0	2,396875E+3	2,636963E+1	2,396875E+3	-1,692823E+0
2,398437E+3	8,120032E-1	2,398437E+3	-3,043909E+0	2,398437E+3	2,116300E+0	2,398437E+3	-4,941554E+0	2,398437E+3	1,208599E+0	2,398437E+3	-3,808209E+0	2,398437E+3	2,675432E+1	2,398437E+3	6,568791E+0
2,400000E+3	8,543388E-1	2,400000E+3	-3,149811E+0	2,400000E+3	2,421798E+0	2,400000E+3	-5,209473E+0	2,400000E+3	1,318607E+0	2,400000E+3	-3,989877E+0	2,400000E+3	2,226273E+1	2,400000E+3	1,347107E+1
2,401562E+3	9,253367E-1	2,401562E+3	-3,316286E+0	2,401562E+3	2,779753E+0	2,401562E+3	-5,470595E+0	2,401562E+3	1,458650E+0	2,401562E+3	-4,201894E+0	2,401562E+3	1,631593E+1	2,401562E+3	1,674611E+1
2,403125E+3	1,007572E+0	2,403125E+3	-3,500010E+0	2,403125E+3	3,209715E+0	2,403125E+3	-5,738492E+0	2,403125E+3	1,623330E+0	2,403125E+3	-4,434911E+0	2,403125E+3	1,098981E+1	2,403125E+3	1,692525E+1
2,404687E+3	1,117184E+0	2,404687E+3	-3,751675E+0	2,404687E+3	4,460809E+0	2,404687E+3	-6,308979E+0	2,404687E+3	1,822318E+0	2,404687E+3	-4,690353E+0	2,404687E+3	4,041124E+0	2,404687E+3	-1,076265E+1
2,406250E+3	1,251339E+0	2,406250E+3	-4,040147E+0	2,406250E+3	6,429223E+0	2,406250E+3	-6,625097E+0	2,406250E+3	2,061082E+0	2,406250E+3	-4,971282E+0	2,406250E+3	9,474924E-1	2,406250E+3	-5,120439E+0
2,407812E+3	1,456886E+0	2,407812E+3	-4,459699E+0	2,407812E+3	7,160586E+0	2,407812E+3	-6,540369E+0	2,407812E+3	2,324393E+0	2,407812E+3	-5,286285E+0	2,407812E+3	9,997095E-1	2,407812E+3	-5,393002E+0
2,409375E+3	1,734158E+0	2,409375E+3	-4,969980E+0	2,409375E+3	7,962600E+0	2,409375E+3	-6,350515E+0	2,409375E+3	2,646822E+0	2,409375E+3	-5,636508E+0	2,409375E+3	1,061462E+0	2,409375E+3	-5,702979E+0
2,410937E+3	2,032693E+0	2,410937E+3	-5,475362E+0	2,410937E+3	8,629991E+0	2,410937E+3	-6,239826E+0	2,410937E+3	3,077388E+0	2,410937E+3	-6,045922E+0	2,410937E+3	1,162662E+0	2,410937E+3	-6,084362E+0
2,412500E+3	2,433478E+0	2,412500E+3	-6,080935E+0	2,412500E+3	9,370851E+0	2,412500E+3	-6,039154E+0	2,412500E+3	3,627282E+0	2,412500E+3	-6,496981E+0	2,412500E+3	1,287465E+0	2,412500E+3	-6,525626E+0
2,414062E+3	3,042400E+0	2,414062E+3	-6,869848E+0	2,414062E+3	1,008814E+1	2,414062E+3	-5,627988E+0	2,414062E+3	4,306875E+0	2,414062E+3	-6,990285E+0	2,414062E+3	1,448516E+0	2,414062E+3	-7,094162E+0
2,415625E+3	3,946573E+0	2,415625E+3	-7,840260E+0	2,415625E+3	1,082065E+1	2,415625E+3	-5,078372E+0	2,415625E+3	5,198858E+0	2,415625E+3	-7,509644E+0	2,415625E+3	1,659352E+0	2,415625E+3	-7,773976E+0
2,417187E+3	5,656848E+0	2,417187E+3	-9,475516E+0	2,417187E+3	1,202136E+1	2,417187E+3	-7,851778E+0	2,417187E+3	6,445795E+0	2,417187E+3	-8,178116E+0	2,417187E+3	1,947157E+0	2,417187E+3	-8,679193E+0
2,418750E+3	8,976005E+0	2,418750E+3	-1,154643E+1	2,418750E+3	1,248181E+1	2,418750E+3	-1,196699E+1	2,418750E+3	8,206669E+0	2,418750E+3	-8,798837E+0	2,418750E+3	2,357030E+0	2,418750E+3	-9,818267E+0
2,420312E+3	1,519595E+1	2,420312E+3	-1,306053E+1	2,420312E+3	1,626848E+1	2,420312E+3	1,246382E+1	2,420312E+3	1,157920E+1	2,420312E+3	-9,207863E+0	2,420312E+3	3,115291E+0	2,420312E+3	-1,143013E+1
2,421875E+3	2,649081E+1	2,421875E+3	-8,790308E+0	2,421875E+3	3,423099E+0	2,421875E+3	8,788187E+0	2,421875E+3	1,655884E+1	2,421875E+3	-7,831979E+0	2,421875E+3	4,384444E+0	2,421875E+3	-1,360243E+1
2,423437E+3	4,692642E+1	2,423437E+3	2,541380E+0	2,423437E+3	3,022809E+0	2,423437E+3	8,185121E+0	2,423437E+3	1,542636E+0	2,423437E+3	-5,628947E+0	2,423437E+3	6,730070E+0	2,423437E+3	-1,654917E+1
2,425000E+3	3,358882E+1	2,425000E+3	5,097305E+1	2,425000E+3	2,690565E+0	2,425000E+3	7,652944E+0	2,425000E+3	5,052458E-1	2,425000E+3	-3,441567E+0	2,425000E+3	1,150067E+1	2,425000E+3	-2,045392E+1
2,426562E+3	7,285704E-1	2,426562E+3	-5,730388E+0	2,426562E+3	1,964964E+0	2,426562E+3	-5,539533E+0	2,426562E+3	5,415554E-1	2,426562E+3	-3,590874E+0	2,426562E+3	1,397286E+0	2,426562E+3	-6,873409E+0
2,428125E+3	3,048801E-1	2,428125E+3	-2,981879E+0	2,428125E+3	4,440067E-1	2,428125E+3	-2,637860E+0	2,428125E+3	5,828914E-1	2,428125E+3	-3,755802E+0	2,428125E+3	6,533588E-1	2,428125E+3	-4,392846E+0
2,429687E+3	3,063373E-1	2,429687E+3	-3,143104E+0	2,429687E+3	4,715473E-1	2,429687E+3	-2,728492E+0	2,429687E+3	6,398924E-1	2,429687E+3	-3,945747E+0	2,429687E+3	7,216876E-1	2,429687E+3	-4,711226E+0
2,431250E+3	3,077799E-1	2,431250E+3	-3,322045E+0	2,431250E+3	5,019553E-1	2,431250E+3	-2,826917E+0	2,431250E+3	7,063786E-1	2,431250E+3	-4,157346E+0	2,431250E+3	8,087724E-1	2,431250E+3	-5,077469E+0
2,432812E+3	3,164413E-1	2,432812E+3	-3,548138E+0	2,432812E+3	5,266532E-1	2,432812E+3	-2,905800E+0	2,432812E+3	7,776135E-1	2,432812E+3	-4,383323E+0	2,432812E+3	9,089160E-1	2,432812E+3	-5,516012E+0
2,434375E+3	3,266348E-1	2,434375E+3	-3,804467E+0	2,434375E+3	5,538470E-1	2,434375E+3	-2,992761E+0	2,434375E+3	8,619741E-1	2,434375E+3	-4,637317E+0	2,434375E+3	1,040812E+0	2,434375E+3	-6,032904E+0
2,435937E+3	3,390353E-1	2,435937E+3	-4,095828E+0	2,435937E+3	5,868988E-1	2,435937E+3	-3,069174E+0	2,435937E+3	1,192805E+0	2,435937E+3	-5,860858E+0	2,435937E+3	4,006573E-1	2,435937E+3	-1,933328E+0
2,437500E+3	3,540904E-1	2,437500E+3	-4,431668E+0	2,437500E+3	6,228706E-1	2,437500E+3	-3,154287E+0	2,437500E+3	1,921102E+0	2,437500E+3	-7,811931E+0	2,437500E+3	2,399200E-1	2,437500E+3	-1,451566E+0
2,439062E+3	3,971295E-1	2,439062E+3	-4,823530E+0	2,439062E+3	6,570540E-1	2,439062E+3	-3,220095E+0	2,439062E+3	2,266309E+0	2,439062E+3	-8,118546E+0	2,439062E+3	2,437538E-1	2,439062E+3	-1,486524E+0
2,440625E+3	4,530871E-1	2,440625E+3	-5,285335E+0	2,440625E+3	6,941727E-1	2,440625E+3	-3,295590E+0	2,440625E+3	2,671265E+0	2,440625E+3	-8,463174E+0	2,440625E+3	2,471006E-1	2,440625E+3	-1,525390E+0
2,442187E+3	4,973881E-1	2,442187E+3	-5,746081E+0	2,442187E+3	7,299283E-1	2,442187E+3	-3,357891E+0	2,442187E+3	2,981384E+0	2,442187E+3	-8,756252E+0	2,442187E+3	2,490631E-1	2,442187E+3	-1,563072E+0
2,443750E+3	5,543359E-1	2,443750E+3	-6,292936E+0	2,443750E+3	7,689605E-1	2,443750E+3	-3,431075E+0	2,443750E+3	3,353517E+0	2,443750E+3	-9,102174E+0	2,443750E+3	2,505061E-1	2,443750E+3	-1,605425E+0
2,445312E+3	7,033980E-1	2,445312E+3	-6,793590E+0	2,445312E+3	8,080178E-1	2,445312E+3	-3,493159E+0	2,445312E+3	3,736197E+0	2,445312E+3	-9,263560E+0	2,445312E+3	2,531504E-1	2,445312E+3	-1,650908E+0
2,446875E+3	8,950239E-1	2,446875E+3	-7,382891E+0	2,446875E+3	8,509839E-1	2,446875E+3	-3,567418E+0	2,446875E+3	4,182076E+0	2,446875E+3	-9,468294E+0	2,446875E+3	2,553588E-1	2,446875E+3	-1,701587E+0
2,448437E+3	9,886168E-1	2,448437E+3	-7,813398E+0	2,448437E+3	8,883910E-1	2,448437E+3	-3,628525E+0	2,448437E+3	4,496700E+0	2,448437E+3	-9,260022E+0	2,448437E+3	2,619764E-1	2,448437E+3	-1,752353E+0
2,450000E+3	1,103079E+0	2,450000E+3	-8,324452E+0	2,450000E+3	9,303881E-1	2,450000E+3	-3,703387E+0	2,450000E+3	4,837774E+0	2,450000E+3	-9,115271E+0	2,450000E+3	2,681626E-1	2,450000E+3	-1,808797E+0
2,451562E+3	1,264770E+0	2,451562E+3	-8,500937E+0	2,451562E+3	1,008091E+0	2,451562E+3	-3,762840E+0	2,451562E+3	4,685966E+0	2,451562E+3	-8,673166E+0	2,451562E+3	2,784941E-1	2,451562E+3	-1,863230E+0
2,453125E+3	1,440478E+0	2,453125E+3	-8,736998E+0	2,453125E+3	1,090799E+0	2,453125E+3	-3,835251E+0	2,453125E+3	4,615160E+0	2,453125E+3	-8,368974E+0	2,453125E+3	2,883816E-1	2,453125E+3	-1,923957E+0
2,454687E+3	1,514063E+0	2,454687E+3	-8,424633E+0	2,454687E+3	1,646031E+0	2,454687E+3	-4,797202E+0	2,454687E+3	4,095995E+0	2,454687E+3	-7,619207E+0	2,454687E+3	3,013216E-1	2,454687E+3	-1,985507E+0
2,456250E+3	1,579443E+0	2,456250E+3	-8,220178E+0	2,456250E+3	2,680098E+0	2,456250E+3	-5,988091E+0	2,456250E+3	3,755048E+0	2,456250E+3	-7,108985E+0	2,456250E+3	3,140315E-1	2,456250E+3	-2,054157E+0
2,457812E+3	2,737381E-1	2,457812E+3	-8,836750E-1	2,457812E+3	2,673070E+0	2,457812E+3	-5,924623E+0	2,457812E+3	2,987774E-1	2,457812E+3	-6,972263E-1	2,457812E+3	3,290676E-1	2,457812E+3	-2,129029E+0
2,459375E+3	1,536158E-1	2,459375E+3	-6,617395E-1	2,459375E+3	2,695090E+0	2,459375E+3	-5,911656E+0	2,459375E+3	1,119149E-1	2,459375E+3	-7,468938E-1	2,459375E+3	3,444032E-1	2,459375E+3	-2,212109E+0
2,460937E+3	1,589880E-1	2,460937E+3	-7,116497E-1	2,460937E+3	2,572239E+0	2,460937E+3	-5,777616E+0	2,460937E+3	1,158669E-1	2,460937E+3	-7,686410E-1	2,460937E+3	4,743253E-1	2,460937E+3	-1,647169E+0
2,462500E+3	1,651899E-1	2,462500E+3	-7,638466E-1	2,462500E+3	2,495871E+0	2,462500E+3	-5,710449E+0	2,462500E+3	1,182839E-1	2,462500E+3	-7,906488E-1	2,462500E+3	2,529197E-1	2,462500E+3	-1,530013E+0
2,464062E+3	1,691159E-1	2,464062E+3	-7,886304E-1	2,464062E+3	4,242508E-1	2,464062E+3	-8,285762E-1	2,464062E+3	1,224716E-1	2,464062E+3	-8,123088E-1	2,464062E+3	2,977178E-1	2,464062E+3	-1,437809E+0
2,465625E+3	1,725419E-1	2,465625E+3	-8,151556E-1	2,465625E+3	1,433013E-1	2,465625E+3	-9,300165E-1	2,465625E+3	1,247567E-1	2,465625E+3	-8,340157E-1	2,465625E+3	2,240598E-1	2,465625E+3	-1,327734E+0
2,467187E+3	1,761641E-1	2,467187E+3	-8,389419E-1	2,467187E+3	1,481069E-1	2,467187E+3	-9,467766E-1	2,467187E+3	1,286698E-1	2,467187E+3	-8,552573E-1	2,467187E+3	2,372976E-1	2,467187E+3	-1,276896E+0
2,468750E+3	1,790793E-1	2,468750E+3	-8,647872E-1	2,468750E+3	1,485033E-1	2,468750E+3	-9,627392E-1	2,468750E+3	1,301864E-1	2,468750E+3	-8,763460E-1	2,468750E+3	2,091652E-1	2,468750E+3	-1,195062E+0
2,470312E+3	1,831903E-1	2,470312E+3	-8,898629E-1	2,470312E+3	1,585396E-1	2,470312E+3	-9,846847E-1	2,470312E+3	1,348961E-1	2,470312E+3	-8,986677E-1	2,470312E+3	2,140192E-1	2,470312E+3	-1,147842E+0
2,471875E+3	1,864522E-1	2,471875E+3	-9,171538E-1	2,471875E+3	1,643744E-1	2,471875E+3	-1,005232E+0	2,471875E+3	1,373915E-1	2,471875E+3	-9,204644E-1	2,471875E+3	1,978408E-1	2,471875E+3	-1,075170E+0
2,473437E+3	1,890273E-1	2,473437E+3	-9,434319E-1	2,473437E+3	1,691578E-1	2,473437E+3	-1,022408E+0	2,473437E+3	1,414521E-1	2,473437E+3	-9,428602E-1	2,473437E+3	1,982036E-1	2,473437E+3	-1,040249E+0
2,475000E+3	1,906982E-1	2,475000E+3	-9,723713E-1	2,475000E+3	1,697396E-1	2,475000E+3	-1,037725E+0	2,475000E+3	1,431270E-1	2,475000E+3	-9,646418E-1	2,475000E+3	1,886222E-1	2,475000E+3	-9,899358E-1
2,476562E+3	1,932861E-1	2,476562E+3	-1,002866E+0	2,476562E+3	1,760241E-1	2,476562E+3	-1,031128E+0	2,476562E+3	1,523254E-1	2,476562E+3	-9,990725E-1	2,476562E+3	1,880532E-1	2,476562E+3	-9,636106E-1
2,478125E+3	1,950565E-1	2,478125E+3	-1,036090E+0	2,478125E+3	1,715564E-1	2,478125E+3	-1,015623E+0	2,478125E+3	1,590292E-1	2,478125E+3	-1,032425E+0	2,478125E+3	1,820853E-1	2,478125E+3	-9,276711E-1
2,479687E+3	1,978621E-1	2,479687E+3	-1,074535E+0	2,479687E+3	1,763553E-1	2,479687E+3	-9,385169E-1	2,479687E+3	1,625863E-1	2,479687E+3	-1,059921E+0	2,479687E+3	1,811767E-1	2,479687E+3	-9,025196E-1
2,481250E+3	2,001258E-1	2,481250E+3	-1,115868E+0	2,481250E+3	1,414824E-1	2,481250E+3	-8,232928E-1	2,481250E+3	1,641684E-1	2,481250E+3	-1,087101E+0	2,481250E+3	1,764421E-1	2,481250E+3	-8,698221E-1
2,482812E+3	2,017573E-1	2,482812E+3	-1,166853E+0	2,482812E+3	1,373653E-1	2,482812E+3	-7,858503E-1	2,482812E+3	1,675255E-1	2,482812E+3	-1,119503E+0	2,482812E+3	1,755991E-1	2,482812E+3	-8,488897E-1
2,484375E+3	2,032536E-1	2,484375E+3	-1,221340E+0	2,484375E+3	1,236546E-1	2,484375E+3	-7,360101E-1	2,484375E+3	1,693950E-1	2,484375E+3	-1,152127E+0	2,484375E+3	1,718009E-1	2,484375E+3	-8,201435E-1
2,485937E+3	4,978648E-1	2,485937E+3	-8,515616E-1	2,485937E+3	1,207184E-1	2,485937E+3	-6,974934E-1	2,485937E+3	1,736677E-1	2,485937E+3	-1,192053E+0	2,485937E+3	1,700459E-1	2,485937E+3	-8,005904E-1
2,487500E+3	1,661565E-1	2,487500E+3	-6,597464E-1	2,487500E+3	1,117495E-1	2,487500E+3	-6,485702E-1	2,487500E+3	1,772141E-1	2,487500E+3	-1,233024E+0	2,487500E+3	1,662269E-1	2,487500E+3	-7,765783E-1
2,489062E+3	1,702369E-1	2,489062E+3	-6,447944E-1	2,489062E+3	1,095058E-1	2,489062E+3	-6,140382E-1	2,489062E+3	2,109792E-1	2,489062E+3	-1,047226E+0	2,489062E+3	1,639224E-1	2,489062E+3	-7,535719E-1
2,490625E+3	1,630434E-1	2,490625E+3	-6,177651E-1	2,490625E+3	1,036380E-1	2,490625E+3	-5,719426E-1	2,490625E+3	1,297422E-1	2,490625E+3	-7,325033E-1	2,490625E+3	1,597475E-1	2,490625E+3	-7,264609E-1
2,492187E+3	1,651217E-1	2,492187E+3	-5,943292E-1	2,492187E+3	1,031021E-1	2,492187E+3	-5,638110E-1	2,492187E+3	1,267364E-1	2,492187E+3	-7,065794E-1	2,492187E+3	1,583451E-1	2,492187E+3	-7,097491E-1
2,493750E+3	1,578847E-1	2,493750E+3	-5,584233E-1	2,493750E+3	1,014768E-1	2,493750E+3	-5,528428E-1	2,493750E+3	1,197570E-1	2,493750E+3	-6,738602E-1	2,493750E+3	1,557144E-1	2,493750E+3	-6,901277E-1
2,495312E+3	1,579415E-1	2,495312E+3	-5,346474E-1	2,495312E+3	1,012669E-1	2,495312E+3	-5,517543E-1	2,495312E+3	1,178790E-1	2,495312E+3	-6,515965E-1	2,495312E+3	1,553809E-1	2,495312E+3	-6,822750E-1
2,496875E+3	1,517583E-1	2,496875E+3	-5,006846E-1	2,496875E+3	1,003861E-1	2,496875E+3	-5,488436E-1	2,496875E+3	1,134875E-1	2,496875E+3	-6,240486E-1	2,496875E+3	1,543350E-1	2,496875E+3	-6,725851E-1
2,498437E+3	1,524983E-1	2,498437E+3	-4,841682E-1	2,498437E+3	9,931351E-2	2,498437E+3	-5,477750E-1	2,498437E+3	1,122921E-1	2,498437E+3	-6,017001E-1	2,498437E+3	1,157157E-1	2,498437E+3	-5,138538E-1
2,500000E+3	1,502352E-1	2,500000E+3	-4,608345E-1	2,500000E+3	9,759562E-2	2,500000E+3	-5,452280E-1	2,500000E+3	1,092515E-1	2,500000E+3	-5,748224E-1	2,500000E+3	6,803483E-2	2,500000E+3	-3,440522E-1
2,501562E+3	1,509739E-1	2,501562E+3	-4,537412E-1	2,501562E+3	9,643979E-2	2,501562E+3	-5,437018E-1	2,501562E+3	1,083881E-1	2,501562E+3	-5,582841E-1	2,501562E+3	6,785389E-2	2,501562E+3	-3,393388E-1
2,503125E+3	1,503143E-1	2,503125E+3	-4,426082E-1	2,503125E+3	9,470445E-2	2,503125E+3	-5,408485E-1	2,503125E+3	1,063532E-1	2,503125E+3	-5,386002E-1	2,503125E+3	6,755442E-2	2,503125E+3	-3,339337E-1
2,504687E+3	1,508492E-1	2,504687E+3	-4,394333E-1	2,504687E+3	6,562503E-2	2,504687E+3	-3,911820E-1	2,504687E+3	1,057900E-1	2,504687E+3	-5,311261E-1	2,504687E+3	6,706002E-2	2,504687E+3	-3,260552E-1
2,506250E+3	1,505142E-1	2,506250E+3	-4,330358E-1	2,506250E+3	2,575356E-2	2,506250E+3	-2,276325E-1	2,506250E+3	1,045589E-1	2,506250E+3	-5,217896E-1	2,506250E+3	6,640943E-2	2,506250E+3	-3,174242E-1
2,507812E+3	1,502310E-1	2,507812E+3	-4,281138E-1	2,507812E+3	2,592842E-2	2,507812E+3	-2,233473E-1	2,507812E+3	7,643790E-2	2,507812E+3	-3,968103E-1	2,507812E+3	6,620021E-2	2,507812E+3	-3,098270E-1
2,509375E+3	1,491456E-1	2,509375E+3	-4,195766E-1	2,509375E+3	2,600092E-2	2,509375E+3	-2,184539E-1	2,509375E+3	3,932741E-2	2,509375E+3	-2,613749E-1	2,509375E+3	6,585988E-2	2,509375E+3	-3,015733E-1
2,510937E+3	1,494245E-1	2,510937E+3	-4,096524E-1	2,510937E+3	2,634827E-2	2,510937E+3	-2,159658E-1	2,510937E+3	3,966705E-2	2,510937E+3	-2,543682E-1	2,510937E+3	6,517001E-2	2,510937E+3	-2,969369E-1
2,512500E+3	1,489355E-1	2,512500E+3	-3,956933E-1	2,512500E+3	2,661977E-2	2,512500E+3	-2,129984E-1	2,512500E+3	3,988741E-2	2,512500E+3	-2,465498E-1	2,512500E+3	6,436446E-2	2,512500E+3	-2,918199E-1
2,514062E+3	1,494986E-1	2,514062E+3	-3,851226E-1	2,514062E+3	2,673770E-2	2,514062E+3	-2,100205E-1	2,514062E+3	4,003356E-2	2,514062E+3	-2,380237E-1	2,514062E+3	6,397321E-2	2,514062E+3	-2,869741E-1
2,515625E+3	1,495296E-1	2,515625E+3	-3,709448E-1	2,515625E+3	2,677121E-2	2,515625E+3	-2,065970E-1	2,515625E+3	4,004533E-2	2,515625E+3	-2,287044E-1	2,515625E+3	6,347370E-2	2,515625E+3	-2,816970E-1
2,517187E+3	1,337417E-1	2,517187E+3	-2,448843E-1	2,517187E+3	2,679623E-2	2,517187E+3	-2,032371E-1	2,517187E+3	4,035127E-2	2,517187E+3	-2,211440E-1	2,517187E+3	6,305354E-2	2,517187E+3	-2,759136E-1
2,518750E+3	1,082093E-1	2,518750E+3	-1,101260E-1	2,518750E+3	2,673569E-2	2,518750E+3	-1,994679E-1	2,518750E+3	4,056036E-2	2,518750E+3	-2,129028E-1	2,518750E+3	6,251940E-2	2,518750E+3	-2,697262E-1
