Sample 1 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 1 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 2 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 3 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Real_Frequency [Hz]	Normalized Characteristic Impedance	Sample 4 - Imag_Frequency [Hz]	Normalized Characteristic Impedance	
3,537500E+3	1,511772E+0	3,537500E+3	6,995117E-1	3,537500E+3	1,942170E+0	3,537500E+3	6,735538E-1	3,537500E+3	1,425413E+0	3,537500E+3	4,426509E-1	3,537500E+3	1,449407E+0	3,537500E+3	5,724750E-1
3,539062E+3	1,497935E+0	3,539062E+3	6,804995E-1	3,539062E+3	1,914081E+0	3,539062E+3	6,430979E-1	3,539062E+3	1,402688E+0	3,539062E+3	4,225617E-1	3,539062E+3	1,427111E+0	3,539062E+3	5,458641E-1
3,540625E+3	1,484368E+0	3,540625E+3	6,614942E-1	3,540625E+3	1,887585E+0	3,540625E+3	6,134558E-1	3,540625E+3	1,381397E+0	3,540625E+3	4,030333E-1	3,540625E+3	1,407988E+0	3,540625E+3	5,198014E-1
3,542187E+3	1,468483E+0	3,542187E+3	6,404690E-1	3,542187E+3	1,846261E+0	3,542187E+3	5,694567E-1	3,542187E+3	1,356864E+0	3,542187E+3	3,820744E-1	3,542187E+3	1,383161E+0	3,542187E+3	4,914557E-1
3,543750E+3	1,452917E+0	3,543750E+3	6,197018E-1	3,543750E+3	1,808008E+0	3,543750E+3	5,287855E-1	3,543750E+3	1,333810E+0	3,543750E+3	3,617462E-1	3,543750E+3	1,361468E+0	3,543750E+3	4,633760E-1
3,545312E+3	1,436305E+0	3,545312E+3	5,986061E-1	3,545312E+3	1,750111E+0	3,545312E+3	4,722975E-1	3,545312E+3	1,314859E+0	3,545312E+3	3,489961E-1	3,545312E+3	1,338698E+0	3,545312E+3	4,425074E-1
3,546875E+3	1,420045E+0	3,546875E+3	5,779076E-1	3,546875E+3	1,697387E+0	3,546875E+3	4,224050E-1	3,546875E+3	1,297235E+0	3,546875E+3	3,361447E-1	3,546875E+3	1,318838E+0	3,546875E+3	4,208471E-1
3,548437E+3	1,406199E+0	3,548437E+3	5,656206E-1	3,548437E+3	1,641380E+0	3,548437E+3	3,799074E-1	3,548437E+3	1,284769E+0	3,548437E+3	3,321314E-1	3,548437E+3	1,301234E+0	3,548437E+3	4,111675E-1
3,550000E+3	1,392803E+0	3,550000E+3	5,535034E-1	3,550000E+3	1,591793E+0	3,550000E+3	3,418955E-1	3,550000E+3	1,273715E+0	3,550000E+3	3,273048E-1	3,550000E+3	1,286112E+0	3,550000E+3	3,992624E-1
3,551562E+3	1,382441E+0	3,551562E+3	5,486820E-1	3,551562E+3	1,570258E+0	3,551562E+3	3,334192E-1	3,551562E+3	1,263378E+0	3,551562E+3	3,254102E-1	3,551562E+3	1,271676E+0	3,551562E+3	3,941290E-1
3,553125E+3	1,372473E+0	3,553125E+3	5,438961E-1	3,553125E+3	1,551733E+0	3,553125E+3	3,242537E-1	3,553125E+3	1,254562E+0	3,553125E+3	3,222784E-1	3,553125E+3	1,258995E+0	3,553125E+3	3,862793E-1
3,554687E+3	1,363019E+0	3,554687E+3	5,426560E-1	3,554687E+3	1,540396E+0	3,554687E+3	3,245623E-1	3,554687E+3	1,244813E+0	3,554687E+3	3,214539E-1	3,554687E+3	1,245865E+0	3,554687E+3	3,827818E-1
3,556250E+3	1,354100E+0	3,556250E+3	5,414519E-1	3,556250E+3	1,531847E+0	3,556250E+3	3,234546E-1	3,556250E+3	1,236446E+0	3,556250E+3	3,188503E-1	3,556250E+3	1,233766E+0	3,556250E+3	3,765238E-1
3,557812E+3	1,344690E+0	3,557812E+3	5,402651E-1	3,557812E+3	1,515392E+0	3,557812E+3	3,242711E-1	3,557812E+3	1,226158E+0	3,557812E+3	3,180381E-1	3,557812E+3	1,220308E+0	3,557812E+3	3,728293E-1
3,559375E+3	1,336095E+0	3,559375E+3	5,391917E-1	3,559375E+3	1,504505E+0	3,559375E+3	3,204050E-1	3,559375E+3	1,216762E+0	3,559375E+3	3,149721E-1	3,559375E+3	1,207326E+0	3,559375E+3	3,663250E-1
3,560937E+3	1,327106E+0	3,560937E+3	5,383082E-1	3,560937E+3	1,489725E+0	3,560937E+3	3,223265E-1	3,560937E+3	1,207232E+0	3,560937E+3	3,147085E-1	3,560937E+3	1,194096E+0	3,560937E+3	3,631474E-1
3,562500E+3	1,319018E+0	3,562500E+3	5,375534E-1	3,562500E+3	1,478712E+0	3,562500E+3	3,181661E-1	3,562500E+3	1,197925E+0	3,562500E+3	3,126656E-1	3,562500E+3	1,180854E+0	3,562500E+3	3,576835E-1
3,564062E+3	1,240603E+0	3,564062E+3	3,734991E-1	3,564062E+3	1,467392E+0	3,564062E+3	3,203465E-1	3,564062E+3	1,130077E+0	3,564062E+3	2,317804E-1	3,564062E+3	1,133904E+0	3,564062E+3	2,754348E-1
3,565625E+3	1,163141E+0	3,565625E+3	2,621200E-1	3,565625E+3	1,457433E+0	3,565625E+3	3,176460E-1	3,565625E+3	1,073597E+0	3,565625E+3	1,730867E-1	3,565625E+3	1,092243E+0	3,565625E+3	2,143613E-1
3,567187E+3	1,161937E+0	3,567187E+3	2,661062E-1	3,567187E+3	1,322753E+0	3,567187E+3	2,033506E-1	3,567187E+3	1,068349E+0	3,567187E+3	1,747952E-1	3,567187E+3	1,083615E+0	3,567187E+3	2,151052E-1
3,568750E+3	1,160822E+0	3,568750E+3	2,699993E-1	3,568750E+3	1,222387E+0	3,568750E+3	1,310045E-1	3,568750E+3	1,062588E+0	3,568750E+3	1,756863E-1	3,568750E+3	1,074291E+0	3,568750E+3	2,146942E-1
3,570312E+3	1,158017E+0	3,570312E+3	2,738045E-1	3,570312E+3	1,216846E+0	3,570312E+3	1,334112E-1	3,570312E+3	1,055388E+0	3,570312E+3	1,768348E-1	3,570312E+3	1,065840E+0	3,570312E+3	2,148561E-1
3,571875E+3	1,155438E+0	3,571875E+3	2,772310E-1	3,571875E+3	1,210084E+0	3,571875E+3	1,338340E-1	3,571875E+3	1,047448E+0	3,571875E+3	1,768857E-1	3,571875E+3	1,056834E+0	3,571875E+3	2,141397E-1
3,573437E+3	1,151620E+0	3,573437E+3	2,805085E-1	3,573437E+3	1,202093E+0	3,573437E+3	1,354905E-1	3,573437E+3	1,038630E+0	3,573437E+3	1,775047E-1	3,573437E+3	1,046076E+0	3,573437E+3	2,134731E-1
3,575000E+3	1,148030E+0	3,575000E+3	2,832709E-1	3,575000E+3	1,192439E+0	3,575000E+3	1,350265E-1	3,575000E+3	1,028951E+0	3,575000E+3	1,769539E-1	3,575000E+3	1,034656E+0	3,575000E+3	2,117279E-1
3,576562E+3	1,143769E+0	3,576562E+3	2,851883E-1	3,576562E+3	1,184142E+0	3,576562E+3	1,357041E-1	3,576562E+3	1,020917E+0	3,576562E+3	1,772271E-1	3,576562E+3	1,021908E+0	3,576562E+3	2,105026E-1
3,578125E+3	1,139768E+0	3,578125E+3	2,865784E-1	3,578125E+3	1,174518E+0	3,578125E+3	1,349271E-1	3,578125E+3	1,012285E+0	3,578125E+3	1,767656E-1	3,578125E+3	1,008429E+0	3,578125E+3	2,081158E-1
3,579687E+3	1,134786E+0	3,579687E+3	2,883726E-1	3,579687E+3	1,166553E+0	3,579687E+3	1,354895E-1	3,579687E+3	1,005166E+0	3,579687E+3	1,772471E-1	3,579687E+3	9,979778E-1	3,579687E+3	2,073953E-1
3,581250E+3	1,130049E+0	3,581250E+3	2,895238E-1	3,581250E+3	1,157596E+0	3,581250E+3	1,350991E-1	3,581250E+3	9,976333E-1	3,581250E+3	1,772576E-1	3,581250E+3	9,870640E-1	3,581250E+3	2,059954E-1
3,582812E+3	1,124775E+0	3,582812E+3	2,902444E-1	3,582812E+3	1,149206E+0	3,582812E+3	1,356133E-1	3,582812E+3	9,766317E-1	3,582812E+3	1,367425E-1	3,582812E+3	9,788399E-1	3,582812E+3	1,952286E-1
3,584375E+3	1,119751E+0	3,584375E+3	2,901686E-1	3,584375E+3	1,139893E+0	3,584375E+3	1,352716E-1	3,584375E+3	9,592137E-1	3,584375E+3	1,087908E-1	3,584375E+3	9,702646E-1	3,584375E+3	1,852573E-1
3,585937E+3	1,113830E+0	3,585937E+3	2,912556E-1	3,585937E+3	1,093274E+0	3,585937E+3	9,128172E-2	3,585937E+3	9,528701E-1	3,585937E+3	1,066331E-1	3,585937E+3	9,618697E-1	3,585937E+3	1,720494E-1
3,587500E+3	1,108078E+0	3,587500E+3	2,914533E-1	3,587500E+3	1,058190E+0	3,587500E+3	6,272822E-2	3,587500E+3	9,461297E-1	3,587500E+3	1,045259E-1	3,587500E+3	9,530595E-1	3,587500E+3	1,604067E-1
3,589062E+3	1,061457E+0	3,589062E+3	2,010787E-1	3,589062E+3	1,049539E+0	3,589062E+3	6,136049E-2	3,589062E+3	9,404133E-1	3,589062E+3	1,026381E-1	3,589062E+3	9,421876E-1	3,589062E+3	1,604244E-1
3,590625E+3	1,024990E+0	3,590625E+3	1,440074E-1	3,590625E+3	1,040157E+0	3,590625E+3	5,987934E-2	3,590625E+3	9,342782E-1	3,590625E+3	1,008249E-1	3,590625E+3	9,309317E-1	3,590625E+3	1,599930E-1
3,592187E+3	1,017927E+0	3,592187E+3	1,404940E-1	3,592187E+3	1,032542E+0	3,592187E+3	5,895182E-2	3,592187E+3	9,281603E-1	3,592187E+3	9,990699E-2	3,592187E+3	9,184900E-1	3,592187E+3	1,595890E-1
3,593750E+3	1,010787E+0	3,593750E+3	1,368947E-1	3,593750E+3	1,024372E+0	3,593750E+3	5,796942E-2	3,593750E+3	9,216616E-1	3,593750E+3	9,897867E-2	3,593750E+3	9,056840E-1	3,593750E+3	1,586901E-1
3,595312E+3	1,004235E+0	3,595312E+3	1,339315E-1	3,595312E+3	1,017137E+0	3,595312E+3	5,714515E-2	3,595312E+3	9,148444E-1	3,595312E+3	9,833699E-2	3,595312E+3	9,009042E-1	3,595312E+3	1,469400E-1
3,596875E+3	9,976025E-1	3,596875E+3	1,309392E-1	3,596875E+3	1,009381E+0	3,596875E+3	5,627912E-2	3,596875E+3	9,075570E-1	3,596875E+3	9,766963E-2	3,596875E+3	8,944579E-1	3,596875E+3	1,373400E-1
3,598437E+3	9,914092E-1	3,598437E+3	1,274286E-1	3,598437E+3	1,001145E+0	3,598437E+3	5,572735E-2	3,598437E+3	8,996209E-1	3,598437E+3	9,679409E-2	3,598437E+3	8,873922E-1	3,598437E+3	1,353266E-1
3,600000E+3	9,851957E-1	3,600000E+3	1,240099E-1	3,600000E+3	9,922688E-1	3,600000E+3	5,509731E-2	3,600000E+3	8,910120E-1	3,600000E+3	9,592615E-2	3,600000E+3	8,800489E-1	3,600000E+3	1,332559E-1
3,601562E+3	9,790497E-1	3,601562E+3	1,205773E-1	3,601562E+3	9,826984E-1	3,601562E+3	5,442446E-2	3,601562E+3	8,850070E-1	3,601562E+3	9,451725E-2	3,601562E+3	8,766048E-1	3,601562E+3	1,315125E-1
3,603125E+3	9,729032E-1	3,603125E+3	1,173038E-1	3,603125E+3	9,723927E-1	3,603125E+3	5,368265E-2	3,603125E+3	8,784284E-1	3,603125E+3	9,327546E-2	3,603125E+3	8,728559E-1	3,603125E+3	1,298679E-1
3,604687E+3	9,668553E-1	3,604687E+3	1,147414E-1	3,604687E+3	9,661683E-1	3,604687E+3	5,274739E-2	3,604687E+3	8,735990E-1	3,604687E+3	9,205009E-2	3,604687E+3	8,717678E-1	3,604687E+3	1,281164E-1
3,606250E+3	9,606693E-1	3,606250E+3	1,122562E-1	3,606250E+3	9,594861E-1	3,606250E+3	5,187545E-2	3,606250E+3	8,683726E-1	3,606250E+3	9,099315E-2	3,606250E+3	8,701041E-1	3,606250E+3	1,266067E-1
3,607812E+3	9,547089E-1	3,607812E+3	1,096512E-1	3,607812E+3	9,563640E-1	3,607812E+3	5,073112E-2	3,607812E+3	8,636000E-1	3,607812E+3	8,953039E-2	3,607812E+3	8,675091E-1	3,607812E+3	1,254703E-1
3,609375E+3	9,486006E-1	3,609375E+3	1,071981E-1	3,609375E+3	9,528973E-1	3,609375E+3	4,977717E-2	3,609375E+3	8,584286E-1	3,609375E+3	8,831303E-2	3,609375E+3	8,645207E-1	3,609375E+3	1,244415E-1
3,610937E+3	9,423905E-1	3,610937E+3	1,044980E-1	3,610937E+3	9,518956E-1	3,610937E+3	4,793005E-2	3,610937E+3	8,546783E-1	3,610937E+3	8,633162E-2	3,610937E+3	8,139154E-1	3,610937E+3	1,187046E-1
3,612500E+3	9,360380E-1	3,612500E+3	1,019987E-1	3,612500E+3	9,503323E-1	3,612500E+3	4,659116E-2	3,612500E+3	8,501902E-1	3,612500E+3	8,492240E-2	3,612500E+3	7,643037E-1	3,612500E+3	1,108384E-1
3,614062E+3	9,302808E-1	3,614062E+3	9,879995E-2	3,614062E+3	9,502509E-1	3,614062E+3	4,444612E-2	3,614062E+3	8,480542E-1	3,614062E+3	8,336357E-2	3,614062E+3	7,726889E-1	3,614062E+3	1,068456E-1
3,615625E+3	9,243131E-1	3,615625E+3	9,595654E-2	3,615625E+3	9,494629E-1	3,615625E+3	4,304425E-2	3,615625E+3	8,450897E-1	3,615625E+3	8,250259E-2	3,615625E+3	7,786467E-1	3,615625E+3	1,048832E-1
3,617187E+3	9,191349E-1	3,617187E+3	9,280274E-2	3,617187E+3	9,158323E-1	3,617187E+3	4,416160E-2	3,617187E+3	8,441271E-1	3,617187E+3	8,106245E-2	3,617187E+3	7,858207E-1	3,617187E+3	9,711862E-2
3,618750E+3	9,136627E-1	3,618750E+3	9,014542E-2	3,618750E+3	8,807427E-1	3,618750E+3	4,463555E-2	3,618750E+3	8,424164E-1	3,618750E+3	8,043822E-2	3,618750E+3	7,886660E-1	3,618750E+3	9,272479E-2
3,620312E+3	9,087119E-1	3,620312E+3	8,748827E-2	3,620312E+3	8,642498E-1	3,620312E+3	4,414951E-2	3,620312E+3	8,409482E-1	3,620312E+3	7,884696E-2	3,620312E+3	7,941309E-1	3,620312E+3	8,999754E-2
3,621875E+3	9,034140E-1	3,621875E+3	8,533464E-2	3,621875E+3	8,470155E-1	3,621875E+3	4,393573E-2	3,621875E+3	8,387757E-1	3,621875E+3	7,828943E-2	3,621875E+3	7,977345E-1	3,621875E+3	8,965295E-2
3,623437E+3	8,982741E-1	3,623437E+3	8,289672E-2	3,623437E+3	8,255748E-1	3,623437E+3	4,129057E-2	3,623437E+3	8,156948E-1	3,623437E+3	7,772951E-2	3,623437E+3	8,002927E-1	3,623437E+3	8,744172E-2
3,625000E+3	8,927544E-1	3,625000E+3	8,106406E-2	3,625000E+3	8,039883E-1	3,625000E+3	3,907731E-2	3,625000E+3	7,921980E-1	3,625000E+3	7,759397E-2	3,625000E+3	8,019178E-1	3,625000E+3	8,723422E-2
3,626562E+3	8,872803E-1	3,626562E+3	7,836000E-2	3,626562E+3	8,059245E-1	3,626562E+3	3,848546E-2	3,626562E+3	7,931127E-1	3,626562E+3	7,627172E-2	3,626562E+3	8,031020E-1	3,626562E+3	8,519561E-2
3,628125E+3	8,814887E-1	3,628125E+3	7,652977E-2	3,628125E+3	8,073420E-1	3,628125E+3	3,895061E-2	3,628125E+3	7,937442E-1	3,628125E+3	7,640369E-2	3,628125E+3	8,039107E-1	3,628125E+3	8,518259E-2
3,629687E+3	8,759760E-1	3,629687E+3	7,359022E-2	3,629687E+3	8,098085E-1	3,629687E+3	3,772685E-2	3,629687E+3	7,703875E-1	3,629687E+3	7,255533E-2	3,629687E+3	8,048131E-1	3,629687E+3	8,280562E-2
3,631250E+3	8,704297E-1	3,631250E+3	7,170441E-2	3,631250E+3	8,119257E-1	3,631250E+3	3,833872E-2	3,631250E+3	7,480345E-1	3,631250E+3	6,967019E-2	3,631250E+3	8,060143E-1	3,631250E+3	8,319368E-2
3,632812E+3	8,655565E-1	3,632812E+3	6,892085E-2	3,632812E+3	8,137862E-1	3,632812E+3	3,695514E-2	3,632812E+3	7,472378E-1	3,632812E+3	6,772238E-2	3,632812E+3	7,955077E-1	3,632812E+3	7,114943E-2
3,634375E+3	8,610101E-1	3,634375E+3	6,731619E-2	3,634375E+3	8,160153E-1	3,634375E+3	3,751035E-2	3,634375E+3	7,471497E-1	3,634375E+3	6,731987E-2	3,634375E+3	8,045052E-1	3,634375E+3	7,881495E-2
3,635937E+3	8,563220E-1	3,635937E+3	6,483032E-2	3,635937E+3	7,837908E-1	3,635937E+3	3,265649E-2	3,635937E+3	7,455151E-1	3,635937E+3	6,528644E-2	3,635937E+3	8,065677E-1	3,635937E+3	7,789539E-2
3,637500E+3	8,522661E-1	3,637500E+3	6,340514E-2	3,637500E+3	7,545316E-1	3,637500E+3	2,928787E-2	3,637500E+3	7,452830E-1	3,637500E+3	6,488698E-2	3,637500E+3	8,101995E-1	3,637500E+3	7,779549E-2
3,639062E+3	8,471077E-1	3,639062E+3	6,113630E-2	3,639062E+3	7,541285E-1	3,639062E+3	2,746097E-2	3,639062E+3	7,420798E-1	3,639062E+3	6,329434E-2	3,639062E+3	8,102596E-1	3,639062E+3	7,680929E-2
3,640625E+3	8,428029E-1	3,640625E+3	5,977598E-2	3,640625E+3	7,553221E-1	3,640625E+3	2,721538E-2	3,640625E+3	7,407166E-1	3,640625E+3	6,308884E-2	3,640625E+3	8,110376E-1	3,640625E+3	7,606767E-2
3,642187E+3	8,376161E-1	3,642187E+3	5,732488E-2	3,642187E+3	7,533186E-1	3,642187E+3	2,558888E-2	3,642187E+3	7,400099E-1	3,642187E+3	6,179477E-2	3,642187E+3	8,123817E-1	3,642187E+3	7,501510E-2
3,643750E+3	8,336559E-1	3,643750E+3	5,570522E-2	3,643750E+3	7,531185E-1	3,643750E+3	2,507438E-2	3,643750E+3	7,408886E-1	3,643750E+3	6,131636E-2	3,643750E+3	8,146296E-1	3,643750E+3	7,423627E-2
3,645312E+3	8,297099E-1	3,645312E+3	5,316533E-2	3,645312E+3	7,486242E-1	3,645312E+3	2,393476E-2	3,645312E+3	7,415166E-1	3,645312E+3	6,014646E-2	3,645312E+3	8,163299E-1	3,645312E+3	7,323319E-2
3,646875E+3	8,273278E-1	3,646875E+3	5,130116E-2	3,646875E+3	7,454791E-1	3,646875E+3	2,335876E-2	3,646875E+3	7,433155E-1	3,646875E+3	5,945834E-2	3,646875E+3	8,189624E-1	3,646875E+3	7,251984E-2
3,648437E+3	8,104793E-1	3,648437E+3	4,902638E-2	3,648437E+3	7,422195E-1	3,648437E+3	2,266267E-2	3,648437E+3	7,439641E-1	3,648437E+3	5,843071E-2	3,648437E+3	8,207542E-1	3,648437E+3	7,166673E-2
3,650000E+3	7,949655E-1	3,650000E+3	4,684671E-2	3,650000E+3	7,396901E-1	3,650000E+3	2,223006E-2	3,650000E+3	7,454843E-1	3,650000E+3	5,770618E-2	3,650000E+3	8,235384E-1	3,650000E+3	7,112144E-2
3,651562E+3	7,899256E-1	3,651562E+3	4,553768E-2	3,651562E+3	7,378004E-1	3,651562E+3	2,166049E-2	3,651562E+3	7,460404E-1	3,651562E+3	5,665284E-2	3,651562E+3	8,239655E-1	3,651562E+3	7,019596E-2
3,653125E+3	7,855673E-1	3,653125E+3	4,437788E-2	3,653125E+3	7,365705E-1	3,653125E+3	2,134439E-2	3,653125E+3	7,473475E-1	3,653125E+3	5,582115E-2	3,653125E+3	8,253162E-1	3,653125E+3	6,949093E-2
3,654687E+3	7,804170E-1	3,654687E+3	4,319445E-2	3,654687E+3	7,357710E-1	3,654687E+3	2,082665E-2	3,654687E+3	7,480194E-1	3,654687E+3	5,471080E-2	3,654687E+3	8,243090E-1	3,654687E+3	6,860322E-2
3,656250E+3	7,758687E-1	3,656250E+3	4,211914E-2	3,656250E+3	7,356770E-1	3,656250E+3	2,056623E-2	3,656250E+3	7,494904E-1	3,656250E+3	5,380420E-2	3,656250E+3	8,240219E-1	3,656250E+3	6,784783E-2
3,657812E+3	7,648100E-1	3,657812E+3	4,043603E-2	3,657812E+3	7,362912E-1	3,657812E+3	1,999995E-2	3,657812E+3	7,503846E-1	3,657812E+3	5,276036E-2	3,657812E+3	8,232674E-1	3,657812E+3	6,700970E-2
3,659375E+3	7,546878E-1	3,659375E+3	3,880787E-2	3,659375E+3	7,377511E-1	3,659375E+3	1,969366E-2	3,659375E+3	7,522658E-1	3,659375E+3	5,194367E-2	3,659375E+3	8,232182E-1	3,659375E+3	6,632189E-2
3,660937E+3	7,411815E-1	3,660937E+3	3,468578E-2	3,660937E+3	7,394735E-1	3,660937E+3	1,887584E-2	3,660937E+3	7,533531E-1	3,660937E+3	5,097721E-2	3,660937E+3	8,234768E-1	3,660937E+3	6,562512E-2
3,662500E+3	7,291179E-1	3,662500E+3	3,082479E-2	3,662500E+3	7,421528E-1	3,662500E+3	1,826625E-2	3,662500E+3	7,555933E-1	3,662500E+3	5,023737E-2	3,662500E+3	8,244867E-1	3,662500E+3	6,510620E-2
3,664062E+3	7,262783E-1	3,664062E+3	2,985022E-2	3,664062E+3	7,442537E-1	3,664062E+3	1,756860E-2	3,664062E+3	7,561615E-1	3,664062E+3	4,937230E-2	3,664062E+3	8,247372E-1	3,664062E+3	6,439461E-2
3,665625E+3	7,241121E-1	3,665625E+3	2,902575E-2	3,665625E+3	7,471907E-1	3,665625E+3	1,703904E-2	3,665625E+3	7,576105E-1	3,665625E+3	4,863830E-2	3,665625E+3	8,257199E-1	3,665625E+3	6,381938E-2
3,667187E+3	7,209352E-1	3,667187E+3	2,813137E-2	3,667187E+3	7,496774E-1	3,667187E+3	1,653534E-2	3,667187E+3	7,571413E-1	3,667187E+3	4,794381E-2	3,667187E+3	8,224332E-1	3,667187E+3	6,303341E-2
3,668750E+3	7,183259E-1	3,668750E+3	2,735505E-2	3,668750E+3	7,529586E-1	3,668750E+3	1,620991E-2	3,668750E+3	7,572516E-1	3,668750E+3	4,731488E-2	3,668750E+3	8,195179E-1	3,668750E+3	6,224302E-2
3,670312E+3	7,159961E-1	3,670312E+3	2,646822E-2	3,670312E+3	7,555044E-1	3,670312E+3	1,584368E-2	3,670312E+3	7,571666E-1	3,670312E+3	4,679092E-2	3,670312E+3	8,150087E-1	3,670312E+3	6,146751E-2
3,671875E+3	7,142230E-1	3,671875E+3	2,570270E-2	3,671875E+3	7,587538E-1	3,671875E+3	1,563380E-2	3,671875E+3	7,576268E-1	3,671875E+3	4,634903E-2	3,671875E+3	8,108112E-1	3,671875E+3	6,066479E-2
3,673437E+3	7,129728E-1	3,673437E+3	2,486386E-2	3,673437E+3	7,615311E-1	3,673437E+3	1,529098E-2	3,673437E+3	7,582469E-1	3,673437E+3	4,594410E-2	3,673437E+3	8,066314E-1	3,673437E+3	5,986467E-2
3,675000E+3	7,122940E-1	3,675000E+3	2,414688E-2	3,675000E+3	7,650259E-1	3,675000E+3	1,510493E-2	3,675000E+3	7,594746E-1	3,675000E+3	4,565461E-2	3,675000E+3	8,027826E-1	3,675000E+3	5,905153E-2
3,676562E+3	7,126187E-1	3,676562E+3	2,329180E-2	3,676562E+3	7,686696E-1	3,676562E+3	1,494191E-2	3,676562E+3	7,606530E-1	3,676562E+3	4,534205E-2	3,676562E+3	7,992240E-1	3,676562E+3	5,824871E-2
3,678125E+3	7,136415E-1	3,678125E+3	2,256212E-2	3,678125E+3	7,730843E-1	3,678125E+3	1,494015E-2	3,678125E+3	7,625016E-1	3,678125E+3	4,515194E-2	3,678125E+3	7,960557E-1	3,678125E+3	5,745439E-2
3,679687E+3	7,139817E-1	3,679687E+3	2,162428E-2	3,679687E+3	7,767334E-1	3,679687E+3	1,485390E-2	3,679687E+3	7,630352E-1	3,679687E+3	4,489738E-2	3,679687E+3	7,928739E-1	3,679687E+3	5,675974E-2
3,681250E+3	7,149641E-1	3,681250E+3	2,076996E-2	3,681250E+3	7,810994E-1	3,681250E+3	1,490611E-2	3,681250E+3	7,641948E-1	3,681250E+3	4,471812E-2	3,681250E+3	7,901844E-1	3,681250E+3	5,608822E-2
3,682812E+3	7,156348E-1	3,682812E+3	1,997864E-2	3,682812E+3	7,845001E-1	3,682812E+3	1,479033E-2	3,682812E+3	7,642078E-1	3,682812E+3	4,456706E-2	3,682812E+3	7,880082E-1	3,682812E+3	5,575487E-2
3,684375E+3	7,169015E-1	3,684375E+3	1,927020E-2	3,684375E+3	7,885719E-1	3,684375E+3	1,478865E-2	3,684375E+3	7,648377E-1	3,684375E+3	4,445911E-2	3,684375E+3	7,864591E-1	3,684375E+3	5,546682E-2
3,685937E+3	7,180459E-1	3,685937E+3	1,866568E-2	3,685937E+3	7,915848E-1	3,685937E+3	1,463093E-2	3,685937E+3	7,651716E-1	3,685937E+3	4,438014E-2	3,685937E+3	7,845846E-1	3,685937E+3	5,525405E-2
3,687500E+3	7,197426E-1	3,687500E+3	1,815583E-2	3,687500E+3	7,952107E-1	3,687500E+3	1,454947E-2	3,687500E+3	7,661488E-1	3,687500E+3	4,434714E-2	3,687500E+3	7,834203E-1	3,687500E+3	5,507324E-2
3,689062E+3	7,211897E-1	3,689062E+3	1,761820E-2	3,689062E+3	7,972967E-1	3,689062E+3	1,430835E-2	3,689062E+3	7,669207E-1	3,689062E+3	4,411053E-2	3,689062E+3	7,818704E-1	3,689062E+3	5,493464E-2
3,690625E+3	7,231549E-1	3,690625E+3	1,717431E-2	3,690625E+3	7,999391E-1	3,690625E+3	1,411090E-2	3,690625E+3	7,683462E-1	3,690625E+3	4,390589E-2	3,690625E+3	7,810059E-1	3,690625E+3	5,482222E-2
3,692187E+3	7,242967E-1	3,692187E+3	1,634484E-2	3,692187E+3	8,018421E-1	3,692187E+3	1,378770E-2	3,692187E+3	7,695549E-1	3,692187E+3	4,355587E-2	3,692187E+3	7,810059E-1	3,692187E+3	5,477889E-2
3,693750E+3	7,258855E-1	3,693750E+3	1,556580E-2	3,693750E+3	8,042252E-1	3,693750E+3	1,348561E-2	3,693750E+3	7,713788E-1	3,693750E+3	4,321883E-2	3,693750E+3	7,816810E-1	3,693750E+3	5,479060E-2
3,695312E+3	7,277721E-1	3,695312E+3	1,459324E-2	3,695312E+3	8,072724E-1	3,695312E+3	1,309816E-2	3,695312E+3	7,720483E-1	3,695312E+3	4,278664E-2	3,695312E+3	7,820045E-1	3,695312E+3	5,468378E-2
3,696875E+3	7,301256E-1	3,696875E+3	1,365873E-2	3,696875E+3	8,108178E-1	3,696875E+3	1,274219E-2	3,696875E+3	7,732375E-1	3,696875E+3	4,233762E-2	3,696875E+3	7,830552E-1	3,696875E+3	5,461164E-2
3,698437E+3	7,337026E-1	3,698437E+3	1,264702E-2	3,698437E+3	8,168065E-1	3,698437E+3	1,228205E-2	3,698437E+3	7,733660E-1	3,698437E+3	4,176335E-2	3,698437E+3	7,578604E-1	3,698437E+3	4,465032E-2
3,700000E+3	7,378705E-1	3,700000E+3	1,168835E-2	3,700000E+3	8,234852E-1	3,700000E+3	1,189613E-2	3,700000E+3	7,740016E-1	3,700000E+3	4,114967E-2	3,700000E+3	7,393922E-1	3,700000E+3	3,596284E-2
3,701562E+3	7,424615E-1	3,701562E+3	1,062390E-2	3,701562E+3	8,312415E-1	3,701562E+3	1,170865E-2	3,701562E+3	7,733426E-1	3,701562E+3	4,035853E-2	3,701562E+3	7,423696E-1	3,701562E+3	3,500802E-2
3,703125E+3	7,477030E-1	3,703125E+3	9,621134E-3	3,703125E+3	8,397629E-1	3,703125E+3	1,165607E-2	3,703125E+3	7,732138E-1	3,703125E+3	3,950494E-2	3,703125E+3	7,457665E-1	3,703125E+3	3,411729E-2
