Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity 2	
2,270312E+3	5,675664E-1	2,270312E+3	-1,723018E+0	2,270312E+3	1,878252E-1	2,270312E+3	-5,023283E-1	2,270312E+3	4,052888E-1	2,270312E+3	-1,060933E+0	2,270312E+3	5,695855E-1	2,270312E+3	6,570948E-1
2,271875E+3	5,924532E-1	2,271875E+3	-1,770561E+0	2,271875E+3	1,899441E-1	2,271875E+3	-5,099435E-1	2,271875E+3	4,088254E-1	2,271875E+3	-1,077267E+0	2,271875E+3	5,736489E-1	2,271875E+3	6,498180E-1
2,273437E+3	6,172423E-1	2,273437E+3	-1,814363E+0	2,273437E+3	1,921606E-1	2,273437E+3	-5,181653E-1	2,273437E+3	4,118134E-1	2,273437E+3	-1,094510E+0	2,273437E+3	5,563190E-1	2,273437E+3	6,532806E-1
2,275000E+3	6,431151E-1	2,275000E+3	-1,862165E+0	2,275000E+3	1,939545E-1	2,275000E+3	-5,264840E-1	2,275000E+3	4,129636E-1	2,275000E+3	-1,112142E+0	2,275000E+3	5,409288E-1	2,275000E+3	6,554710E-1
2,276562E+3	4,932612E-1	2,276562E+3	-1,883523E+0	2,276562E+3	1,516937E-1	2,276562E+3	-5,207200E-1	2,276562E+3	4,171383E-1	2,276562E+3	-1,132732E+0	2,276562E+3	5,440769E-1	2,276562E+3	6,445927E-1
2,278125E+3	3,532365E-1	2,278125E+3	-1,896054E+0	2,278125E+3	1,125568E-1	2,278125E+3	-5,137072E-1	2,278125E+3	4,200676E-1	2,278125E+3	-1,153991E+0	2,278125E+3	5,471111E-1	2,278125E+3	6,338834E-1
2,279687E+3	3,773497E-1	2,279687E+3	-1,956582E+0	2,279687E+3	1,165691E-1	2,279687E+3	-5,240252E-1	2,279687E+3	4,242467E-1	2,279687E+3	-1,174662E+0	2,279687E+3	5,498476E-1	2,279687E+3	6,238015E-1
2,281250E+3	4,027686E-1	2,281250E+3	-2,023090E+0	2,281250E+3	1,201178E-1	2,281250E+3	-5,345565E-1	2,281250E+3	4,273374E-1	2,281250E+3	-1,196139E+0	2,281250E+3	5,524084E-1	2,281250E+3	6,138114E-1
2,282812E+3	4,328105E-1	2,282812E+3	-2,086892E+0	2,282812E+3	1,153735E-1	2,282812E+3	-5,145727E-1	2,282812E+3	4,293793E-1	2,282812E+3	-1,215506E+0	2,282812E+3	5,559584E-1	2,282812E+3	6,034702E-1
2,284375E+3	4,690258E-1	2,284375E+3	-2,167351E+0	2,284375E+3	1,023577E-1	2,284375E+3	-4,854802E-1	2,284375E+3	4,305032E-1	2,284375E+3	-1,235872E+0	2,284375E+3	5,592495E-1	2,284375E+3	5,932128E-1
2,285937E+3	5,010985E-1	2,285937E+3	-2,205461E+0	2,285937E+3	1,065866E-1	2,285937E+3	-4,963994E-1	2,285937E+3	4,320968E-1	2,285937E+3	-1,251338E+0	2,285937E+3	5,621733E-1	2,285937E+3	5,837283E-1
2,287500E+3	5,329509E-1	2,287500E+3	-2,249090E+0	2,287500E+3	1,104666E-1	2,287500E+3	-5,083756E-1	2,287500E+3	4,329271E-1	2,287500E+3	-1,268055E+0	2,287500E+3	5,647351E-1	2,287500E+3	5,741639E-1
2,289062E+3	5,579122E-1	2,289062E+3	-2,259800E+0	2,289062E+3	1,138235E-1	2,289062E+3	-5,139613E-1	2,289062E+3	4,270400E-1	2,289062E+3	-1,276138E+0	2,289062E+3	5,695010E-1	2,289062E+3	5,673729E-1
2,290625E+3	5,811471E-1	2,290625E+3	-2,278373E+0	2,290625E+3	1,167154E-1	2,290625E+3	-5,210835E-1	2,290625E+3	4,205759E-1	2,290625E+3	-1,285965E+0	2,290625E+3	5,736206E-1	2,290625E+3	5,604649E-1
2,292187E+3	6,041351E-1	2,292187E+3	-2,247808E+0	2,292187E+3	1,240522E-1	2,292187E+3	-5,198444E-1	2,292187E+3	4,308844E-1	2,292187E+3	-1,274911E+0	2,292187E+3	5,777754E-1	2,292187E+3	5,575868E-1
2,293750E+3	6,226368E-1	2,293750E+3	-2,229573E+0	2,293750E+3	1,302787E-1	2,293750E+3	-5,207599E-1	2,293750E+3	4,395662E-1	2,293750E+3	-1,266436E+0	2,293750E+3	5,809701E-1	2,293750E+3	5,542222E-1
2,295312E+3	6,297174E-1	2,295312E+3	-2,152126E+0	2,295312E+3	1,307865E-1	2,295312E+3	-5,107544E-1	2,295312E+3	3,186129E-1	2,295312E+3	-4,829732E-1	2,295312E+3	5,852437E-1	2,295312E+3	5,538193E-1
2,296875E+3	6,310186E-1	2,296875E+3	-2,096970E+0	2,296875E+3	1,305615E-1	2,296875E+3	-5,044279E-1	2,296875E+3	2,297371E-1	2,296875E+3	-2,483368E-1	2,296875E+3	5,878085E-1	2,296875E+3	5,525161E-1
2,298437E+3	6,193405E-1	2,298437E+3	-1,970757E+0	2,298437E+3	1,350878E-1	2,298437E+3	-4,826678E-1	2,298437E+3	2,262218E-1	2,298437E+3	-2,562718E-1	2,298437E+3	5,909794E-1	2,298437E+3	5,573220E-1
2,300000E+3	6,009503E-1	2,300000E+3	-1,882344E+0	2,300000E+3	1,375234E-1	2,300000E+3	-4,666202E-1	2,300000E+3	2,194644E-1	2,300000E+3	-2,644938E-1	2,300000E+3	5,912319E-1	2,300000E+3	5,602842E-1
2,301562E+3	4,694423E-1	2,301562E+3	-5,380595E-1	2,301562E+3	1,384799E-1	2,301562E+3	-4,351851E-1	2,301562E+3	2,205050E-1	2,301562E+3	-2,854683E-1	2,301562E+3	5,922966E-1	2,301562E+3	5,736422E-1
2,303125E+3	2,016902E-1	2,303125E+3	-4,161765E-1	2,303125E+3	1,372663E-1	2,303125E+3	-4,125772E-1	2,303125E+3	2,214906E-1	2,303125E+3	-3,073241E-1	2,303125E+3	5,886514E-1	2,303125E+3	5,831308E-1
2,304687E+3	2,050538E-1	2,304687E+3	-4,493614E-1	2,304687E+3	1,362306E-1	2,304687E+3	-3,727439E-1	2,304687E+3	2,226357E-1	2,304687E+3	-3,288429E-1	2,304687E+3	5,948883E-1	2,304687E+3	6,934710E-1
2,306250E+3	2,070467E-1	2,306250E+3	-4,840516E-1	2,306250E+3	1,325001E-1	2,306250E+3	-3,454926E-1	2,306250E+3	2,237084E-1	2,306250E+3	-3,513516E-1	2,306250E+3	5,484901E-1	2,306250E+3	7,481102E-1
2,307812E+3	2,104467E-1	2,307812E+3	-5,176909E-1	2,307812E+3	1,940530E-1	2,307812E+3	2,202037E-1	2,307812E+3	2,255773E-1	2,307812E+3	-3,744851E-1	2,307812E+3	5,496045E-1	2,307812E+3	7,464054E-1
2,309375E+3	2,120840E-1	2,309375E+3	-5,528859E-1	2,309375E+3	7,487410E-2	2,309375E+3	2,210683E-1	2,309375E+3	2,274263E-1	2,309375E+3	-3,985583E-1	2,309375E+3	5,481773E-1	2,309375E+3	7,450348E-1
2,310937E+3	2,160378E-1	2,310937E+3	-5,871183E-1	2,310937E+3	7,478573E-2	2,310937E+3	2,045295E-1	2,310937E+3	2,299181E-1	2,310937E+3	-4,231846E-1	2,310937E+3	5,489130E-1	2,310937E+3	7,411214E-1
2,312500E+3	2,180015E-1	2,312500E+3	-6,226742E-1	2,312500E+3	7,379845E-2	2,312500E+3	1,878213E-1	2,312500E+3	2,324679E-1	2,312500E+3	-4,487874E-1	2,312500E+3	5,474793E-1	2,312500E+3	7,377498E-1
2,314062E+3	2,235952E-1	2,314062E+3	-6,560444E-1	2,314062E+3	7,360829E-2	2,314062E+3	1,715863E-1	2,314062E+3	2,356897E-1	2,314062E+3	-4,754296E-1	2,314062E+3	5,503122E-1	2,314062E+3	7,373583E-1
2,315625E+3	2,270967E-1	2,315625E+3	-6,901252E-1	2,315625E+3	7,233600E-2	2,315625E+3	1,551887E-1	2,315625E+3	2,390823E-1	2,315625E+3	-5,031133E-1	2,315625E+3	5,501324E-1	2,315625E+3	7,385078E-1
2,317187E+3	2,328693E-1	2,317187E+3	-7,133358E-1	2,317187E+3	7,301125E-2	2,317187E+3	1,371853E-1	2,317187E+3	2,426728E-1	2,317187E+3	-5,323720E-1	2,317187E+3	5,553247E-1	2,317187E+3	7,451773E-1
2,318750E+3	2,337395E-1	2,318750E+3	-7,361813E-1	2,318750E+3	7,255928E-2	2,318750E+3	1,197284E-1	2,318750E+3	2,465895E-1	2,318750E+3	-5,627941E-1	2,318750E+3	5,561246E-1	2,318750E+3	7,549138E-1
2,320312E+3	2,565538E-1	2,320312E+3	-6,711648E-1	2,320312E+3	7,336923E-2	2,320312E+3	1,016641E-1	2,320312E+3	2,714297E-1	2,320312E+3	-3,436204E-1	2,320312E+3	5,598174E-1	2,320312E+3	7,562988E-1
2,321875E+3	2,206387E-1	2,321875E+3	-5,776331E-1	2,321875E+3	7,318640E-2	2,321875E+3	8,424230E-2	2,321875E+3	2,112751E-1	2,321875E+3	-2,547462E-1	2,321875E+3	5,610615E-1	2,321875E+3	7,599497E-1
2,323437E+3	2,255888E-1	2,323437E+3	-5,633266E-1	2,323437E+3	7,385481E-2	2,323437E+3	6,632738E-2	2,323437E+3	2,116921E-1	2,323437E+3	-2,547596E-1	2,323437E+3	5,633821E-1	2,323437E+3	7,582482E-1
2,325000E+3	2,177635E-1	2,325000E+3	-5,385367E-1	2,325000E+3	7,357054E-2	2,325000E+3	4,908619E-2	2,325000E+3	2,069996E-1	2,325000E+3	-2,583960E-1	2,325000E+3	5,640875E-1	2,325000E+3	7,585137E-1
2,326562E+3	2,187900E-1	2,326562E+3	-5,296338E-1	2,326562E+3	7,425486E-2	2,326562E+3	3,148081E-2	2,326562E+3	2,077599E-1	2,326562E+3	-2,513343E-1	2,326562E+3	5,649270E-1	2,326562E+3	7,540114E-1
2,328125E+3	2,120569E-1	2,328125E+3	-5,149252E-1	2,328125E+3	7,401449E-2	2,328125E+3	1,463743E-2	2,328125E+3	1,994066E-1	2,328125E+3	-2,481501E-1	2,328125E+3	5,647356E-1	2,328125E+3	7,510092E-1
2,329687E+3	2,127971E-1	2,329687E+3	-4,959163E-1	2,329687E+3	7,503708E-2	2,329687E+3	1,627781E-3	2,329687E+3	1,995762E-1	2,329687E+3	-2,358706E-1	2,329687E+3	5,648599E-1	2,329687E+3	7,463241E-1
2,331250E+3	2,062854E-1	2,331250E+3	-4,676282E-1	2,331250E+3	7,440387E-2	2,331250E+3	-9,578273E-3	2,331250E+3	1,858980E-1	2,331250E+3	-2,265080E-1	2,331250E+3	5,640487E-1	2,331250E+3	7,429563E-1
2,332812E+3	2,066812E-1	2,332812E+3	-4,580669E-1	2,332812E+3	7,830293E-2	2,332812E+3	3,464978E-3	2,332812E+3	1,864251E-1	2,332812E+3	-2,167465E-1	2,332812E+3	5,649596E-1	2,332812E+3	7,360079E-1
2,334375E+3	2,030776E-1	2,334375E+3	-4,425029E-1	2,334375E+3	7,325201E-2	2,334375E+3	3,002339E-2	2,334375E+3	1,755230E-1	2,334375E+3	-2,053845E-1	2,334375E+3	5,653302E-1	2,334375E+3	7,300420E-1
2,335937E+3	2,042412E-1	2,335937E+3	-4,337860E-1	2,335937E+3	7,380071E-2	2,335937E+3	4,110048E-2	2,335937E+3	1,758529E-1	2,335937E+3	-1,984444E-1	2,335937E+3	5,708274E-1	2,335937E+3	7,316697E-1
2,337500E+3	2,025349E-1	2,337500E+3	-4,196670E-1	2,337500E+3	6,929465E-2	2,337500E+3	6,107976E-2	2,337500E+3	1,677146E-1	2,337500E+3	-1,877867E-1	2,337500E+3	5,750837E-1	2,337500E+3	7,349718E-1
2,339062E+3	2,037617E-1	2,339062E+3	-4,080274E-1	2,339062E+3	6,873823E-2	2,339062E+3	6,551319E-2	2,339062E+3	1,692908E-1	2,339062E+3	-1,794639E-1	2,339062E+3	5,782193E-1	2,339062E+3	7,319526E-1
2,340625E+3	2,024374E-1	2,340625E+3	-3,908605E-1	2,340625E+3	6,559303E-2	2,340625E+3	7,465917E-2	2,340625E+3	1,641826E-1	2,340625E+3	-1,655022E-1	2,340625E+3	5,806478E-1	2,340625E+3	7,302731E-1
2,342187E+3	2,021905E-1	2,342187E+3	-3,754673E-1	2,342187E+3	6,657629E-2	2,342187E+3	7,928171E-2	2,342187E+3	1,659929E-1	2,342187E+3	-1,589565E-1	2,342187E+3	5,959765E-1	2,342187E+3	7,572268E-1
2,343750E+3	1,992556E-1	2,343750E+3	-3,545206E-1	2,343750E+3	6,617940E-2	2,343750E+3	8,813252E-2	2,343750E+3	1,635968E-1	2,343750E+3	-1,472302E-1	2,343750E+3	6,090854E-1	2,343750E+3	7,917003E-1
2,345312E+3	1,721524E-1	2,345312E+3	-1,758165E-1	2,345312E+3	6,717465E-2	2,345312E+3	8,868840E-2	2,345312E+3	1,645848E-1	2,345312E+3	-1,392355E-1	2,345312E+3	6,090547E-1	2,345312E+3	7,812439E-1
2,346875E+3	1,039790E-1	2,346875E+3	7,419301E-2	2,346875E+3	6,741317E-2	2,346875E+3	9,197676E-2	2,346875E+3	1,620647E-1	2,346875E+3	-1,262706E-1	2,346875E+3	6,089697E-1	2,346875E+3	7,713573E-1
2,348437E+3	1,047861E-1	2,348437E+3	8,223892E-2	2,348437E+3	6,820745E-2	2,348437E+3	9,448186E-2	2,348437E+3	1,621315E-1	2,348437E+3	-1,192656E-1	2,348437E+3	6,095224E-1	2,348437E+3	7,617601E-1
2,350000E+3	1,052474E-1	2,350000E+3	9,259206E-2	2,350000E+3	6,825800E-2	2,350000E+3	9,973226E-2	2,350000E+3	1,595364E-1	2,350000E+3	-1,081546E-1	2,350000E+3	6,099891E-1	2,350000E+3	7,527312E-1
2,351562E+3	1,067149E-1	2,351562E+3	1,004548E-1	2,351562E+3	6,859054E-2	2,351562E+3	1,001591E-1	2,351562E+3	1,591643E-1	2,351562E+3	-1,026841E-1	2,351562E+3	6,103424E-1	2,351562E+3	7,443825E-1
2,353125E+3	1,079583E-1	2,353125E+3	1,104804E-1	2,353125E+3	6,833542E-2	2,353125E+3	1,026507E-1	2,353125E+3	1,568077E-1	2,353125E+3	-9,387290E-2	2,353125E+3	6,105065E-1	2,353125E+3	7,365996E-1
2,354687E+3	1,096337E-1	2,354687E+3	1,220213E-1	2,354687E+3	6,850010E-2	2,354687E+3	1,019721E-1	2,354687E+3	1,548219E-1	2,354687E+3	-9,087112E-2	2,354687E+3	6,105902E-1	2,354687E+3	7,295737E-1
2,356250E+3	1,111120E-1	2,356250E+3	1,360126E-1	2,356250E+3	6,818469E-2	2,356250E+3	1,029886E-1	2,356250E+3	1,515100E-1	2,356250E+3	-8,694338E-2	2,356250E+3	6,104645E-1	2,356250E+3	7,231692E-1
2,357812E+3	1,076598E-1	2,357812E+3	1,206317E-1	2,357812E+3	5,664226E-2	2,357812E+3	2,016713E-1	2,357812E+3	1,519110E-1	2,357812E+3	-8,247976E-2	2,357812E+3	6,092457E-1	2,357812E+3	7,135914E-1
2,359375E+3	1,059783E-1	2,359375E+3	1,086790E-1	2,359375E+3	2,794721E-2	2,359375E+3	3,395081E-1	2,359375E+3	1,511533E-1	2,359375E+3	-7,558779E-2	2,359375E+3	6,079192E-1	2,359375E+3	7,044467E-1
2,360937E+3	1,070686E-1	2,360937E+3	1,108987E-1	2,360937E+3	2,850833E-2	2,360937E+3	3,368922E-1	2,360937E+3	1,517244E-1	2,360937E+3	-6,688417E-2	2,360937E+3	6,054665E-1	2,360937E+3	6,932651E-1
2,362500E+3	1,079485E-1	2,362500E+3	1,141298E-1	2,362500E+3	2,899713E-2	2,362500E+3	3,350868E-1	2,362500E+3	1,510881E-1	2,362500E+3	-5,527722E-2	2,362500E+3	6,029399E-1	2,362500E+3	6,823952E-1
2,364062E+3	1,086628E-1	2,364062E+3	1,153976E-1	2,364062E+3	2,906652E-2	2,364062E+3	3,341590E-1	2,364062E+3	1,508185E-1	2,364062E+3	-4,711621E-2	2,364062E+3	6,000027E-1	2,364062E+3	6,714794E-1
2,365625E+3	1,091776E-1	2,365625E+3	1,175690E-1	2,365625E+3	2,901103E-2	2,365625E+3	3,341048E-1	2,365625E+3	1,494615E-1	2,365625E+3	-3,646820E-2	2,365625E+3	5,969957E-1	2,365625E+3	6,608568E-1
2,367187E+3	1,098885E-1	2,367187E+3	1,213418E-1	2,367187E+3	2,922847E-2	2,367187E+3	3,340605E-1	2,367187E+3	1,330200E-1	2,367187E+3	6,557434E-2	2,367187E+3	5,938941E-1	2,367187E+3	6,513320E-1
2,368750E+3	1,103835E-1	2,368750E+3	1,261600E-1	2,368750E+3	2,933521E-2	2,368750E+3	3,348916E-1	2,368750E+3	9,705007E-2	2,368750E+3	1,999459E-1	2,368750E+3	5,906915E-1	2,368750E+3	6,421203E-1
2,370312E+3	1,112097E-1	2,370312E+3	1,287862E-1	2,370312E+3	2,978368E-2	2,370312E+3	3,355670E-1	2,370312E+3	9,714395E-2	2,370312E+3	1,987615E-1	2,370312E+3	5,879460E-1	2,370312E+3	6,331599E-1
2,371875E+3	1,118690E-1	2,371875E+3	1,323253E-1	2,371875E+3	3,014341E-2	2,371875E+3	3,371068E-1	2,371875E+3	9,707126E-2	2,371875E+3	1,983512E-1	2,371875E+3	5,850927E-1	2,371875E+3	6,245142E-1
2,373437E+3	1,127244E-1	2,373437E+3	1,322467E-1	2,373437E+3	3,055749E-2	2,373437E+3	3,368672E-1	2,373437E+3	9,762037E-2	2,373437E+3	1,961227E-1	2,373437E+3	5,823174E-1	2,373437E+3	6,153139E-1
2,375000E+3	1,134520E-1	2,375000E+3	1,328692E-1	2,375000E+3	3,089651E-2	2,375000E+3	3,373650E-1	2,375000E+3	9,806189E-2	2,375000E+3	1,945527E-1	2,375000E+3	5,794318E-1	2,375000E+3	6,063726E-1
2,376562E+3	1,138474E-1	2,376562E+3	1,330139E-1	2,376562E+3	3,105877E-2	2,376562E+3	3,359850E-1	2,376562E+3	9,826180E-2	2,376562E+3	1,942323E-1	2,376562E+3	5,756793E-1	2,376562E+3	5,983642E-1
2,378125E+3	1,140978E-1	2,378125E+3	1,338299E-1	2,378125E+3	3,114431E-2	2,378125E+3	3,352210E-1	2,378125E+3	9,831276E-2	2,378125E+3	1,946440E-1	2,378125E+3	5,716588E-1	2,378125E+3	5,905474E-1
2,379687E+3	1,144805E-1	2,379687E+3	1,402656E-1	2,379687E+3	3,126448E-2	2,379687E+3	3,327466E-1	2,379687E+3	9,837615E-2	2,379687E+3	1,955673E-1	2,379687E+3	5,683000E-1	2,379687E+3	5,854198E-1
2,381250E+3	1,146879E-1	2,381250E+3	1,477218E-1	2,381250E+3	3,131716E-2	2,381250E+3	3,307892E-1	2,381250E+3	9,827640E-2	2,381250E+3	1,972517E-1	2,381250E+3	5,646988E-1	2,381250E+3	5,806162E-1
2,382812E+3	1,162897E-1	2,382812E+3	1,708869E-1	2,382812E+3	3,109960E-2	2,382812E+3	3,275876E-1	2,382812E+3	9,777001E-2	2,382812E+3	2,021705E-1	2,382812E+3	5,595286E-1	2,382812E+3	5,714498E-1
2,384375E+3	1,177660E-1	2,384375E+3	1,965999E-1	2,384375E+3	3,081884E-2	2,384375E+3	3,247611E-1	2,384375E+3	9,702141E-2	2,384375E+3	2,080744E-1	2,384375E+3	5,543166E-1	2,384375E+3	5,624315E-1
2,385937E+3	1,188889E-1	2,385937E+3	1,979398E-1	2,385937E+3	3,080412E-2	2,385937E+3	3,283685E-1	2,385937E+3	9,681081E-2	2,385937E+3	2,139256E-1	2,385937E+3	5,488794E-1	2,385937E+3	5,521487E-1
2,387500E+3	1,199472E-1	2,387500E+3	1,998792E-1	2,387500E+3	3,067596E-2	2,387500E+3	3,327835E-1	2,387500E+3	9,639287E-2	2,387500E+3	2,207589E-1	2,387500E+3	5,434572E-1	2,387500E+3	5,419722E-1
2,389062E+3	1,200280E-1	2,389062E+3	1,968593E-1	2,389062E+3	3,064023E-2	2,389062E+3	3,395749E-1	2,389062E+3	9,659265E-2	2,389062E+3	2,219577E-1	2,389062E+3	5,382452E-1	2,389062E+3	5,331276E-1
2,390625E+3	1,200277E-1	2,390625E+3	1,942001E-1	2,390625E+3	3,047354E-2	2,390625E+3	3,473229E-1	2,390625E+3	9,666984E-2	2,390625E+3	2,237716E-1	2,390625E+3	5,329896E-1	2,390625E+3	5,243969E-1
2,392187E+3	1,201571E-1	2,392187E+3	1,970086E-1	2,392187E+3	3,078429E-2	2,392187E+3	3,512402E-1	2,392187E+3	9,640353E-2	2,392187E+3	2,210479E-1	2,392187E+3	5,277046E-1	2,392187E+3	5,172729E-1
2,393750E+3	1,201784E-1	2,393750E+3	2,004398E-1	2,393750E+3	3,101076E-2	2,393750E+3	3,558643E-1	2,393750E+3	9,604352E-2	2,393750E+3	2,185342E-1	2,393750E+3	5,223084E-1	2,393750E+3	5,102671E-1
2,395312E+3	1,201743E-1	2,395312E+3	2,105420E-1	2,395312E+3	3,119168E-2	2,395312E+3	3,546482E-1	2,395312E+3	9,593450E-2	2,395312E+3	2,196680E-1	2,395312E+3	5,170230E-1	2,395312E+3	5,045072E-1
2,396875E+3	1,199205E-1	2,396875E+3	2,202272E-1	2,396875E+3	3,131071E-2	2,396875E+3	3,538370E-1	2,396875E+3	9,569982E-2	2,396875E+3	2,213272E-1	2,396875E+3	5,115648E-1	2,396875E+3	4,988598E-1
2,398437E+3	1,210778E-1	2,398437E+3	2,236296E-1	2,398437E+3	3,125340E-2	2,398437E+3	3,498470E-1	2,398437E+3	9,585906E-2	2,398437E+3	2,259508E-1	2,398437E+3	5,057721E-1	2,398437E+3	4,939116E-1
2,400000E+3	1,221596E-1	2,400000E+3	2,275261E-1	2,400000E+3	3,114516E-2	2,400000E+3	3,461268E-1	2,400000E+3	9,587745E-2	2,400000E+3	2,312767E-1	2,400000E+3	4,997558E-1	2,400000E+3	4,890531E-1
2,401562E+3	1,233962E-1	2,401562E+3	2,280516E-1	2,401562E+3	3,094651E-2	2,401562E+3	3,429565E-1	2,401562E+3	9,592917E-2	2,401562E+3	2,340199E-1	2,401562E+3	4,929244E-1	2,401562E+3	4,844221E-1
2,403125E+3	1,245798E-1	2,403125E+3	2,289849E-1	2,403125E+3	3,068771E-2	2,403125E+3	3,400587E-1	2,403125E+3	9,585641E-2	2,403125E+3	2,373198E-1	2,403125E+3	4,858440E-1	2,403125E+3	4,798449E-1
2,404687E+3	1,261128E-1	2,404687E+3	2,347955E-1	2,404687E+3	3,230882E-2	2,404687E+3	3,889381E-1	2,404687E+3	9,554091E-2	2,404687E+3	2,371047E-1	2,404687E+3	4,749981E-1	2,404687E+3	4,744463E-1
2,406250E+3	1,275957E-1	2,406250E+3	2,412996E-1	2,406250E+3	3,377619E-2	2,406250E+3	4,436022E-1	2,406250E+3	9,511382E-2	2,406250E+3	2,372697E-1	2,406250E+3	4,648137E-1	2,406250E+3	4,685965E-1
2,407812E+3	1,303383E-1	2,407812E+3	2,519836E-1	2,407812E+3	3,276358E-2	2,407812E+3	4,268535E-1	2,407812E+3	9,453386E-2	2,407812E+3	2,388726E-1	2,407812E+3	4,587066E-1	2,407812E+3	4,617733E-1
2,409375E+3	1,331183E-1	2,409375E+3	2,637217E-1	2,409375E+3	3,177462E-2	2,409375E+3	4,101907E-1	2,409375E+3	9,382109E-2	2,409375E+3	2,408999E-1	2,409375E+3	4,525069E-1	2,409375E+3	4,549724E-1
2,410937E+3	1,350633E-1	2,410937E+3	2,654468E-1	2,410937E+3	3,127969E-2	2,410937E+3	3,942521E-1	2,410937E+3	9,328631E-2	2,410937E+3	2,436801E-1	2,410937E+3	4,467361E-1	2,410937E+3	4,485440E-1
2,412500E+3	1,369905E-1	2,412500E+3	2,675780E-1	2,412500E+3	3,079620E-2	2,412500E+3	3,783975E-1	2,412500E+3	9,261539E-2	2,412500E+3	2,469117E-1	2,412500E+3	4,408607E-1	2,412500E+3	4,421393E-1
2,414062E+3	1,391494E-1	2,414062E+3	2,701619E-1	2,414062E+3	3,021814E-2	2,414062E+3	3,634716E-1	2,414062E+3	9,197291E-2	2,414062E+3	2,469588E-1	2,414062E+3	4,353484E-1	2,414062E+3	4,366875E-1
2,415625E+3	1,412982E-1	2,415625E+3	2,731890E-1	2,415625E+3	2,965048E-2	2,415625E+3	3,486130E-1	2,415625E+3	9,122046E-2	2,415625E+3	2,473124E-1	2,415625E+3	4,296914E-1	2,415625E+3	4,312639E-1
2,417187E+3	1,450689E-1	2,417187E+3	2,820867E-1	2,417187E+3	2,998411E-2	2,417187E+3	3,341770E-1	2,417187E+3	9,033579E-2	2,417187E+3	2,510952E-1	2,417187E+3	4,242716E-1	2,417187E+3	4,266430E-1
2,418750E+3	1,489865E-1	2,418750E+3	2,918207E-1	2,418750E+3	3,023903E-2	2,418750E+3	3,198259E-1	2,418750E+3	8,931882E-2	2,418750E+3	2,553153E-1	2,418750E+3	4,186734E-1	2,418750E+3	4,220520E-1
2,420312E+3	1,520207E-1	2,420312E+3	2,940167E-1	2,420312E+3	3,120057E-2	2,420312E+3	4,242261E-1	2,420312E+3	8,848179E-2	2,420312E+3	2,653270E-1	2,420312E+3	4,131315E-1	2,420312E+3	4,186129E-1
2,421875E+3	1,551148E-1	2,421875E+3	2,965979E-1	2,421875E+3	3,259386E-2	2,421875E+3	5,524439E-1	2,421875E+3	8,749717E-2	2,421875E+3	2,761041E-1	2,421875E+3	4,073624E-1	2,421875E+3	4,152047E-1
2,423437E+3	1,570970E-1	2,423437E+3	2,924855E-1	2,423437E+3	3,111313E-2	2,423437E+3	5,479754E-1	2,423437E+3	8,866951E-2	2,423437E+3	2,695584E-1	2,423437E+3	4,017117E-1	2,423437E+3	4,125220E-1
2,425000E+3	1,591034E-1	2,425000E+3	2,883824E-1	2,425000E+3	2,953862E-2	2,425000E+3	5,435349E-1	2,425000E+3	8,949139E-2	2,425000E+3	2,638174E-1	2,425000E+3	3,958147E-1	2,425000E+3	4,098678E-1
2,426562E+3	1,515435E-1	2,426562E+3	2,748334E-1	2,426562E+3	2,848047E-2	2,426562E+3	4,940098E-1	2,426562E+3	8,857637E-2	2,426562E+3	2,620109E-1	2,426562E+3	3,881687E-1	2,426562E+3	4,071782E-1
2,428125E+3	1,470464E-1	2,428125E+3	2,630656E-1	2,428125E+3	2,942665E-2	2,428125E+3	4,623116E-1	2,428125E+3	8,756214E-2	2,428125E+3	2,603023E-1	2,428125E+3	3,809393E-1	2,428125E+3	4,039478E-1
2,429687E+3	1,490111E-1	2,429687E+3	2,610764E-1	2,429687E+3	2,878423E-2	2,429687E+3	4,535733E-1	2,429687E+3	8,682057E-2	2,429687E+3	2,589958E-1	2,429687E+3	3,758551E-1	2,429687E+3	4,010037E-1
2,431250E+3	1,509254E-1	2,431250E+3	2,591305E-1	2,431250E+3	2,810544E-2	2,431250E+3	4,448395E-1	2,431250E+3	8,597731E-2	2,431250E+3	2,577827E-1	2,431250E+3	3,705530E-1	2,431250E+3	3,980525E-1
2,432812E+3	1,529364E-1	2,432812E+3	2,570224E-1	2,432812E+3	2,761193E-2	2,432812E+3	4,350908E-1	2,432812E+3	8,510814E-2	2,432812E+3	2,552241E-1	2,432812E+3	3,657484E-1	2,432812E+3	3,938898E-1
