Sample 1 - Real_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 1 - Imag_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 2 - Real_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 2 - Imag_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 3 - Real_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 3 - Imag_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 4 - Real_Frequency [Hz]	T11 Transfer Matrix Coefficient	Sample 4 - Imag_Frequency [Hz]	T11 Transfer Matrix Coefficient	
1,126562E+3	5,190069E-1	1,126562E+3	2,238166E-1	1,126562E+3	4,286383E-1	1,126562E+3	1,464125E-1	1,126562E+3	5,456822E-1	1,126562E+3	1,739697E-1	1,126562E+3	5,111391E-1	1,126562E+3	8,011919E-2
1,128125E+3	5,102857E-1	1,128125E+3	2,178719E-1	1,128125E+3	4,198358E-1	1,128125E+3	1,431336E-1	1,128125E+3	5,360278E-1	1,128125E+3	1,711289E-1	1,128125E+3	5,044223E-1	1,128125E+3	7,630867E-2
1,129687E+3	5,025280E-1	1,129687E+3	2,122450E-1	1,129687E+3	4,122716E-1	1,129687E+3	1,404424E-1	1,129687E+3	5,276848E-1	1,129687E+3	1,688272E-1	1,129687E+3	4,988645E-1	1,129687E+3	7,332860E-2
1,131250E+3	4,949655E-1	1,131250E+3	2,066783E-1	1,131250E+3	4,049406E-1	1,131250E+3	1,377393E-1	1,131250E+3	5,196189E-1	1,131250E+3	1,664800E-1	1,131250E+3	4,934488E-1	1,131250E+3	7,037606E-2
1,132812E+3	6,907791E-1	1,132812E+3	2,672139E-1	1,132812E+3	5,304803E-1	1,132812E+3	1,751198E-1	1,132812E+3	5,127066E-1	1,132812E+3	1,636413E-1	1,132812E+3	4,893145E-1	1,132812E+3	6,795243E-2
1,134375E+3	8,394248E-1	1,134375E+3	3,260989E-1	1,134375E+3	6,222079E-1	1,134375E+3	2,097670E-1	1,134375E+3	5,060337E-1	1,134375E+3	1,607851E-1	1,134375E+3	4,852840E-1	1,134375E+3	6,555064E-2
1,135937E+3	8,328206E-1	1,135937E+3	3,193493E-1	1,135937E+3	6,167422E-1	1,135937E+3	2,075416E-1	1,135937E+3	5,005214E-1	1,135937E+3	1,586047E-1	1,135937E+3	6,156358E-1	1,135937E+3	9,144236E-2
1,137500E+3	8,262872E-1	1,137500E+3	3,126468E-1	1,137500E+3	6,114075E-1	1,137500E+3	2,052604E-1	1,137500E+3	4,952046E-1	1,137500E+3	1,563877E-1	1,137500E+3	7,100970E-1	1,137500E+3	1,177133E-1
1,139062E+3	8,206226E-1	1,139062E+3	3,068491E-1	1,139062E+3	6,071450E-1	1,139062E+3	2,036045E-1	1,139062E+3	4,907373E-1	1,139062E+3	1,546553E-1	1,139062E+3	7,068599E-1	1,139062E+3	1,160246E-1
1,140625E+3	8,149948E-1	1,140625E+3	3,010778E-1	1,140625E+3	6,029753E-1	1,140625E+3	2,018780E-1	1,140625E+3	4,864395E-1	1,140625E+3	1,528854E-1	1,140625E+3	7,036327E-1	1,140625E+3	1,143175E-1
1,142187E+3	8,104547E-1	1,142187E+3	2,956014E-1	1,142187E+3	5,996326E-1	1,142187E+3	1,990028E-1	1,142187E+3	4,833823E-1	1,142187E+3	1,510598E-1	1,142187E+3	7,010171E-1	1,142187E+3	1,115118E-1
1,143750E+3	8,059124E-1	1,143750E+3	2,901461E-1	1,143750E+3	5,963569E-1	1,143750E+3	1,961052E-1	1,143750E+3	4,804425E-1	1,143750E+3	1,491921E-1	1,143750E+3	6,983939E-1	1,143750E+3	1,087364E-1
1,145312E+3	8,023973E-1	1,145312E+3	2,861142E-1	1,145312E+3	5,941075E-1	1,145312E+3	1,940592E-1	1,145312E+3	4,783321E-1	1,145312E+3	1,479195E-1	1,145312E+3	6,964911E-1	1,145312E+3	1,069690E-1
1,146875E+3	7,988429E-1	1,146875E+3	2,820677E-1	1,146875E+3	5,918853E-1	1,146875E+3	1,919644E-1	1,146875E+3	4,763107E-1	1,146875E+3	1,465954E-1	1,146875E+3	6,945476E-1	1,146875E+3	1,051997E-1
1,148437E+3	7,963033E-1	1,148437E+3	2,764453E-1	1,148437E+3	5,907885E-1	1,148437E+3	1,902743E-1	1,148437E+3	4,752985E-1	1,148437E+3	1,449692E-1	1,148437E+3	6,933496E-1	1,148437E+3	1,036571E-1
1,150000E+3	7,936902E-1	1,150000E+3	2,708637E-1	1,150000E+3	5,896745E-1	1,150000E+3	1,885232E-1	1,150000E+3	4,743336E-1	1,150000E+3	1,433017E-1	1,150000E+3	6,920779E-1	1,150000E+3	1,021082E-1
1,151562E+3	7,923700E-1	1,151562E+3	2,663599E-1	1,151562E+3	5,894102E-1	1,151562E+3	1,874566E-1	1,151562E+3	4,743547E-1	1,151562E+3	1,420979E-1	1,151562E+3	6,913734E-1	1,151562E+3	1,000714E-1
1,153125E+3	7,909297E-1	1,153125E+3	2,618656E-1	1,153125E+3	5,890970E-1	1,153125E+3	1,863061E-1	1,153125E+3	4,743853E-1	1,153125E+3	1,408403E-1	1,153125E+3	6,905700E-1	1,153125E+3	9,805149E-2
1,154687E+3	5,916263E-1	1,154687E+3	2,027749E-1	1,154687E+3	4,591014E-1	1,154687E+3	1,632886E-1	1,154687E+3	3,481708E-1	1,154687E+3	1,213508E-1	1,154687E+3	6,905586E-1	1,154687E+3	9,653040E-2
1,156250E+3	4,445761E-1	1,156250E+3	1,453139E-1	1,156250E+3	3,628684E-1	1,156250E+3	1,410742E-1	1,156250E+3	2,540826E-1	1,156250E+3	1,027239E-1	1,156250E+3	6,904105E-1	1,156250E+3	9,500828E-2
1,157812E+3	4,495209E-1	1,157812E+3	1,443389E-1	1,157812E+3	3,689701E-1	1,157812E+3	1,405282E-1	1,157812E+3	2,608433E-1	1,157812E+3	1,021536E-1	1,157812E+3	5,804573E-1	1,157812E+3	7,591581E-2
1,159375E+3	4,542774E-1	1,159375E+3	1,433273E-1	1,159375E+3	3,749000E-1	1,159375E+3	1,399117E-1	1,159375E+3	2,674759E-1	1,159375E+3	1,015391E-1	1,159375E+3	4,981182E-1	1,159375E+3	5,647137E-2
1,160937E+3	4,591858E-1	1,160937E+3	1,421993E-1	1,160937E+3	3,809230E-1	1,160937E+3	1,388857E-1	1,160937E+3	2,739026E-1	1,160937E+3	1,010141E-1	1,160937E+3	5,030222E-1	1,160937E+3	5,647303E-2
1,162500E+3	4,638944E-1	1,162500E+3	1,410395E-1	1,162500E+3	3,867601E-1	1,162500E+3	1,378101E-1	1,162500E+3	2,802021E-1	1,162500E+3	1,004405E-1	1,162500E+3	5,076995E-1	1,162500E+3	5,644024E-2
1,164062E+3	4,686389E-1	1,164062E+3	1,402812E-1	1,164062E+3	3,922678E-1	1,164062E+3	1,373201E-1	1,164062E+3	2,863967E-1	1,164062E+3	9,979824E-2	1,164062E+3	5,126532E-1	1,164062E+3	5,583188E-2
1,165625E+3	4,731747E-1	1,165625E+3	1,394750E-1	1,165625E+3	3,975951E-1	1,165625E+3	1,367485E-1	1,165625E+3	2,924583E-1	1,165625E+3	9,910990E-2	1,165625E+3	5,173532E-1	1,165625E+3	5,522049E-2
1,167187E+3	4,776822E-1	1,167187E+3	1,379579E-1	1,167187E+3	4,031061E-1	1,167187E+3	1,359387E-1	1,167187E+3	2,983435E-1	1,167187E+3	9,846654E-2	1,167187E+3	5,223728E-1	1,167187E+3	5,512403E-2
1,168750E+3	4,819757E-1	1,168750E+3	1,364227E-1	1,168750E+3	4,084143E-1	1,168750E+3	1,350619E-1	1,168750E+3	3,040937E-1	1,168750E+3	9,777374E-2	1,168750E+3	5,271015E-1	1,168750E+3	5,499205E-2
1,170312E+3	4,862393E-1	1,170312E+3	1,356414E-1	1,170312E+3	4,138077E-1	1,170312E+3	1,346984E-1	1,170312E+3	3,096879E-1	1,170312E+3	9,717875E-2	1,170312E+3	5,327508E-1	1,170312E+3	5,490149E-2
1,171875E+3	4,902815E-1	1,171875E+3	1,348088E-1	1,171875E+3	4,189794E-1	1,171875E+3	1,342398E-1	1,171875E+3	3,151443E-1	1,171875E+3	9,652755E-2	1,171875E+3	5,380189E-1	1,171875E+3	5,478125E-2
1,173437E+3	4,944594E-1	1,173437E+3	1,337870E-1	1,173437E+3	4,242395E-1	1,173437E+3	1,340719E-1	1,173437E+3	3,205642E-1	1,173437E+3	9,627534E-2	1,173437E+3	5,442901E-1	1,173437E+3	5,553381E-2
1,175000E+3	4,984019E-1	1,175000E+3	1,327253E-1	1,175000E+3	4,292522E-1	1,175000E+3	1,337847E-1	1,175000E+3	3,258376E-1	1,175000E+3	9,594585E-2	1,175000E+3	5,500565E-1	1,175000E+3	5,618157E-2
1,176562E+3	5,025085E-1	1,176562E+3	1,317659E-1	1,176562E+3	4,353171E-1	1,176562E+3	1,340364E-1	1,176562E+3	3,313381E-1	1,176562E+3	9,573065E-2	1,176562E+3	6,875144E-1	1,176562E+3	8,437197E-2
1,178125E+3	5,063619E-1	1,178125E+3	1,307614E-1	1,178125E+3	4,410353E-1	1,178125E+3	1,341466E-1	1,178125E+3	3,366630E-1	1,178125E+3	9,542737E-2	1,178125E+3	6,994624E-1	1,178125E+3	1,223736E-1
1,179687E+3	5,110575E-1	1,179687E+3	1,293307E-1	1,179687E+3	5,930055E-1	1,179687E+3	2,182199E-1	1,179687E+3	4,645719E-1	1,179687E+3	1,986591E-1	1,179687E+3	6,998772E-1	1,179687E+3	1,211739E-1
1,181250E+3	5,154465E-1	1,181250E+3	1,278869E-1	1,181250E+3	6,003030E-1	1,181250E+3	2,764419E-1	1,181250E+3	4,533700E-1	1,181250E+3	2,441688E-1	1,181250E+3	7,001224E-1	1,181250E+3	1,200155E-1
1,182812E+3	5,204825E-1	1,182812E+3	1,273704E-1	1,182812E+3	6,032448E-1	1,182812E+3	2,736553E-1	1,182812E+3	4,586221E-1	1,182812E+3	2,421385E-1	1,182812E+3	7,003538E-1	1,182812E+3	1,185089E-1
1,184375E+3	5,251526E-1	1,184375E+3	1,267837E-1	1,184375E+3	6,058919E-1	1,184375E+3	2,709221E-1	1,184375E+3	4,636139E-1	1,184375E+3	2,401662E-1	1,184375E+3	7,004312E-1	1,184375E+3	1,171067E-1
1,185937E+3	7,854477E-1	1,185937E+3	1,893918E-1	1,185937E+3	6,089407E-1	1,185937E+3	2,682335E-1	1,185937E+3	4,684713E-1	1,185937E+3	2,384551E-1	1,185937E+3	7,005487E-1	1,185937E+3	1,158020E-1
1,187500E+3	8,468804E-1	1,187500E+3	2,524249E-1	1,187500E+3	6,116724E-1	1,187500E+3	2,656599E-1	1,187500E+3	4,730312E-1	1,187500E+3	2,368132E-1	1,187500E+3	7,004903E-1	1,187500E+3	1,146483E-1
1,189062E+3	8,459116E-1	1,189062E+3	2,483970E-1	1,189062E+3	6,146541E-1	1,189062E+3	2,636981E-1	1,189062E+3	4,775747E-1	1,189062E+3	2,357309E-1	1,189062E+3	7,005500E-1	1,189062E+3	1,132264E-1
1,190625E+3	8,446508E-1	1,190625E+3	2,444997E-1	1,190625E+3	6,172312E-1	1,190625E+3	2,618802E-1	1,190625E+3	4,817565E-1	1,190625E+3	2,347259E-1	1,190625E+3	7,004839E-1	1,190625E+3	1,119989E-1
1,192187E+3	8,440450E-1	1,192187E+3	2,403021E-1	1,192187E+3	6,202091E-1	1,192187E+3	2,598576E-1	1,192187E+3	4,862738E-1	1,192187E+3	2,336044E-1	1,192187E+3	7,004195E-1	1,192187E+3	1,108034E-1
1,193750E+3	8,430636E-1	1,193750E+3	2,363288E-1	1,193750E+3	6,227632E-1	1,193750E+3	2,580732E-1	1,193750E+3	4,904174E-1	1,193750E+3	2,326381E-1	1,193750E+3	7,002336E-1	1,193750E+3	1,098305E-1
1,195312E+3	8,428656E-1	1,195312E+3	2,325370E-1	1,195312E+3	6,256966E-1	1,195312E+3	2,561942E-1	1,195312E+3	4,947273E-1	1,195312E+3	2,320369E-1	1,195312E+3	6,999413E-1	1,195312E+3	1,086392E-1
1,196875E+3	8,422403E-1	1,196875E+3	2,290647E-1	1,196875E+3	6,281907E-1	1,196875E+3	2,546353E-1	1,196875E+3	4,986095E-1	1,196875E+3	2,316356E-1	1,196875E+3	6,995555E-1	1,196875E+3	1,076914E-1
1,198437E+3	8,423172E-1	1,198437E+3	2,254226E-1	1,198437E+3	6,311444E-1	1,198437E+3	2,530299E-1	1,198437E+3	5,027802E-1	1,198437E+3	2,313967E-1	1,198437E+3	6,991162E-1	1,198437E+3	1,062432E-1
1,200000E+3	8,418011E-1	1,200000E+3	2,222263E-1	1,200000E+3	6,336999E-1	1,200000E+3	2,518130E-1	1,200000E+3	5,065105E-1	1,200000E+3	2,314220E-1	1,200000E+3	6,986549E-1	1,200000E+3	1,050476E-1
1,201562E+3	8,419068E-1	1,201562E+3	2,181400E-1	1,201562E+3	6,364090E-1	1,201562E+3	2,504692E-1	1,201562E+3	5,106868E-1	1,201562E+3	2,312244E-1	1,201562E+3	6,979992E-1	1,201562E+3	1,039690E-1
1,203125E+3	8,414680E-1	1,203125E+3	2,147058E-1	1,203125E+3	6,387053E-1	1,203125E+3	2,495853E-1	1,203125E+3	5,144680E-1	1,203125E+3	2,313771E-1	1,203125E+3	6,973269E-1	1,203125E+3	1,031417E-1
1,204687E+3	8,415472E-1	1,204687E+3	2,113746E-1	1,204687E+3	5,610353E-1	1,204687E+3	2,202574E-1	1,204687E+3	4,402631E-1	1,204687E+3	2,030332E-1	1,204687E+3	6,967227E-1	1,204687E+3	1,019651E-1
1,206250E+3	8,409906E-1	1,206250E+3	2,088459E-1	1,206250E+3	5,354352E-1	1,206250E+3	2,012966E-1	1,206250E+3	4,167870E-1	1,206250E+3	1,857918E-1	1,206250E+3	6,961901E-1	1,206250E+3	1,010353E-1
1,207812E+3	7,070981E-1	1,207812E+3	1,744507E-1	1,207812E+3	5,400814E-1	1,207812E+3	2,016115E-1	1,207812E+3	4,224032E-1	1,207812E+3	1,872551E-1	1,207812E+3	6,323453E-1	1,207812E+3	8,849769E-2
1,209375E+3	6,535981E-1	1,209375E+3	1,449762E-1	1,209375E+3	5,444872E-1	1,209375E+3	2,025711E-1	1,209375E+3	4,277255E-1	1,209375E+3	1,892476E-1	1,209375E+3	6,138358E-1	1,209375E+3	7,776011E-2
1,210937E+3	6,565575E-1	1,210937E+3	1,437194E-1	1,210937E+3	5,496553E-1	1,210937E+3	2,029903E-1	1,210937E+3	4,327801E-1	1,210937E+3	1,915069E-1	1,210937E+3	6,165361E-1	1,210937E+3	7,784173E-2
1,212500E+3	6,592076E-1	1,212500E+3	1,435515E-1	1,212500E+3	5,548337E-1	1,212500E+3	2,041543E-1	1,212500E+3	4,375196E-1	1,212500E+3	1,943542E-1	1,212500E+3	6,194812E-1	1,212500E+3	7,817847E-2
1,214062E+3	6,614829E-1	1,214062E+3	1,410295E-1	1,214062E+3	5,598488E-1	1,214062E+3	2,053499E-1	1,214062E+3	4,428772E-1	1,214062E+3	1,968680E-1	1,214062E+3	6,120573E-1	1,214062E+3	9,814082E-2
1,215625E+3	6,641657E-1	1,215625E+3	1,396200E-1	1,215625E+3	5,648848E-1	1,215625E+3	2,074684E-1	1,215625E+3	4,480575E-1	1,215625E+3	2,001107E-1	1,215625E+3	5,673327E-1	1,215625E+3	1,245021E-1
1,217187E+3	6,658418E-1	1,217187E+3	1,374528E-1	1,217187E+3	5,696919E-1	1,217187E+3	2,098298E-1	1,217187E+3	4,528470E-1	1,217187E+3	2,036425E-1	1,217187E+3	5,655093E-1	1,217187E+3	1,244370E-1
1,218750E+3	6,680754E-1	1,218750E+3	1,365588E-1	1,218750E+3	5,744932E-1	1,218750E+3	2,133124E-1	1,218750E+3	4,574014E-1	1,218750E+3	2,080293E-1	1,218750E+3	5,637373E-1	1,218750E+3	1,243587E-1
1,220312E+3	6,697930E-1	1,220312E+3	1,346611E-1	1,220312E+3	5,792518E-1	1,220312E+3	2,654561E-1	1,220312E+3	4,614210E-1	1,220312E+3	2,129148E-1	1,220312E+3	5,615835E-1	1,220312E+3	1,241659E-1
1,221875E+3	6,725028E-1	1,221875E+3	1,339044E-1	1,221875E+3	5,289696E-1	1,221875E+3	3,399952E-1	1,221875E+3	4,650882E-1	1,221875E+3	2,187591E-1	1,221875E+3	5,595178E-1	1,221875E+3	1,239295E-1
1,223437E+3	6,741653E-1	1,223437E+3	1,324340E-1	1,223437E+3	5,326541E-1	1,223437E+3	3,350893E-1	1,223437E+3	4,255688E-1	1,223437E+3	3,043911E-1	1,223437E+3	5,568508E-1	1,223437E+3	1,234368E-1
1,225000E+3	6,770836E-1	1,225000E+3	1,321673E-1	1,225000E+3	5,365504E-1	1,225000E+3	3,302086E-1	1,225000E+3	2,807890E-1	1,225000E+3	3,776966E-1	1,225000E+3	5,543553E-1	1,225000E+3	1,229136E-1
1,226562E+3	6,792908E-1	1,226562E+3	1,309299E-1	1,226562E+3	5,335919E-1	1,226562E+3	3,366531E-1	1,226562E+3	2,806717E-1	1,226562E+3	3,821857E-1	1,226562E+3	5,510194E-1	1,226562E+3	1,225486E-1
1,228125E+3	6,832167E-1	1,228125E+3	1,307741E-1	1,228125E+3	5,305023E-1	1,228125E+3	3,440808E-1	1,228125E+3	2,806956E-1	1,228125E+3	3,868418E-1	1,228125E+3	5,478574E-1	1,228125E+3	1,220882E-1
1,229687E+3	6,861425E-1	1,229687E+3	1,305419E-1	1,229687E+3	5,206235E-1	1,229687E+3	3,583369E-1	1,229687E+3	2,780467E-1	1,229687E+3	3,937699E-1	1,229687E+3	5,436709E-1	1,229687E+3	1,215378E-1
1,231250E+3	6,910206E-1	1,231250E+3	1,313004E-1	1,231250E+3	5,090175E-1	1,231250E+3	3,745044E-1	1,231250E+3	2,754814E-1	1,231250E+3	4,008149E-1	1,231250E+3	5,397338E-1	1,231250E+3	1,208843E-1
1,232812E+3	7,079706E-1	1,232812E+3	1,464630E-1	1,232812E+3	5,076546E-1	1,232812E+3	3,740471E-1	1,232812E+3	2,723155E-1	1,232812E+3	4,079081E-1	1,232812E+3	5,351522E-1	1,232812E+3	1,204608E-1
1,234375E+3	7,234668E-1	1,234375E+3	1,917095E-1	1,234375E+3	5,067712E-1	1,234375E+3	3,735549E-1	1,234375E+3	2,693397E-1	1,234375E+3	4,150195E-1	1,234375E+3	5,307973E-1	1,234375E+3	1,198622E-1
1,235937E+3	7,110014E-1	1,235937E+3	1,937661E-1	1,235937E+3	5,053317E-1	1,235937E+3	3,727046E-1	1,235937E+3	2,686676E-1	1,235937E+3	4,196495E-1	1,235937E+3	5,265508E-1	1,235937E+3	1,191672E-1
1,237500E+3	6,989835E-1	1,237500E+3	1,957229E-1	1,237500E+3	5,043987E-1	1,237500E+3	3,716284E-1	1,237500E+3	2,683707E-1	1,237500E+3	4,240848E-1	1,237500E+3	5,225364E-1	1,237500E+3	1,182689E-1
1,239062E+3	6,922228E-1	1,239062E+3	1,936851E-1	1,239062E+3	5,026658E-1	1,239062E+3	3,708067E-1	1,239062E+3	2,687250E-1	1,239062E+3	4,278745E-1	1,239062E+3	5,177055E-1	1,239062E+3	1,175536E-1
1,240625E+3	6,864137E-1	1,240625E+3	1,904621E-1	1,240625E+3	5,014267E-1	1,240625E+3	3,696180E-1	1,240625E+3	2,694559E-1	1,240625E+3	4,312759E-1	1,240625E+3	5,130932E-1	1,240625E+3	1,166278E-1
1,242187E+3	6,801875E-1	1,242187E+3	1,880302E-1	1,242187E+3	4,993520E-1	1,242187E+3	3,687639E-1	1,242187E+3	2,693308E-1	1,242187E+3	4,362385E-1	1,242187E+3	5,076736E-1	1,242187E+3	1,159941E-1
1,243750E+3	6,746093E-1	1,243750E+3	1,841414E-1	1,243750E+3	4,975522E-1	1,243750E+3	3,674019E-1	1,243750E+3	2,694364E-1	1,243750E+3	4,406558E-1	1,243750E+3	5,024564E-1	1,243750E+3	1,151693E-1
1,245312E+3	6,687310E-1	1,245312E+3	1,817777E-1	1,245312E+3	4,951341E-1	1,245312E+3	3,660520E-1	1,245312E+3	2,678679E-1	1,245312E+3	4,486145E-1	1,245312E+3	4,972087E-1	1,245312E+3	1,143686E-1
1,246875E+3	6,629539E-1	1,246875E+3	1,780046E-1	1,246875E+3	4,929015E-1	1,246875E+3	3,642163E-1	1,246875E+3	2,663062E-1	1,246875E+3	4,559608E-1	1,246875E+3	4,921970E-1	1,246875E+3	1,134233E-1
1,248437E+3	6,574960E-1	1,248437E+3	1,758183E-1	1,248437E+3	4,907783E-1	1,248437E+3	3,622287E-1	1,248437E+3	2,670299E-1	1,248437E+3	4,616192E-1	1,248437E+3	4,862209E-1	1,248437E+3	1,128355E-1
1,250000E+3	6,518046E-1	1,250000E+3	1,725149E-1	1,250000E+3	4,887646E-1	1,250000E+3	3,598331E-1	1,250000E+3	2,677275E-1	1,250000E+3	4,666605E-1	1,250000E+3	4,805329E-1	1,250000E+3	1,121285E-1
1,251562E+3	6,454066E-1	1,251562E+3	1,704502E-1	1,251562E+3	4,873482E-1	1,251562E+3	3,572875E-1	1,251562E+3	2,707156E-1	1,251562E+3	4,687943E-1	1,251562E+3	4,758844E-1	1,251562E+3	1,115406E-1
1,253125E+3	6,388313E-1	1,253125E+3	1,674799E-1	1,253125E+3	4,860722E-1	1,253125E+3	3,544382E-1	1,253125E+3	2,737225E-1	1,253125E+3	4,704115E-1	1,253125E+3	4,715524E-1	1,253125E+3	1,108810E-1
1,254687E+3	6,323328E-1	1,254687E+3	1,653242E-1	1,254687E+3	4,841566E-1	1,254687E+3	3,520584E-1	1,254687E+3	2,664778E-1	1,254687E+3	4,822549E-1	1,254687E+3	4,688124E-1	1,254687E+3	1,100555E-1
1,256250E+3	6,256804E-1	1,256250E+3	1,625008E-1	1,256250E+3	4,824061E-1	1,256250E+3	3,494649E-1	1,256250E+3	2,586749E-1	1,256250E+3	4,931638E-1	1,256250E+3	4,663965E-1	1,256250E+3	1,091921E-1
1,257812E+3	6,193865E-1	1,257812E+3	1,597229E-1	1,257812E+3	4,798563E-1	1,257812E+3	3,472291E-1	1,257812E+3	2,635871E-1	1,257812E+3	4,939019E-1	1,257812E+3	4,612222E-1	1,257812E+3	1,084180E-1
1,259375E+3	6,130813E-1	1,259375E+3	1,564490E-1	1,259375E+3	4,775216E-1	1,259375E+3	3,448511E-1	1,259375E+3	2,684765E-1	1,259375E+3	4,943349E-1	1,259375E+3	4,565030E-1	1,259375E+3	1,076307E-1
1,260937E+3	6,066303E-1	1,260937E+3	1,532233E-1	1,260937E+3	4,742039E-1	1,260937E+3	3,429976E-1	1,260937E+3	2,745667E-1	1,260937E+3	4,943416E-1	1,260937E+3	4,296215E-1	1,260937E+3	1,085401E-1
1,262500E+3	6,003833E-1	1,262500E+3	1,496582E-1	1,262500E+3	4,711618E-1	1,262500E+3	3,410534E-1	1,262500E+3	2,806070E-1	1,262500E+3	4,942032E-1	1,262500E+3	4,040096E-1	1,262500E+3	1,089936E-1
1,264062E+3	5,896670E-1	1,264062E+3	1,435142E-1	1,264062E+3	4,705108E-1	1,264062E+3	3,379938E-1	1,264062E+3	2,873333E-1	1,264062E+3	4,936986E-1	1,264062E+3	3,934749E-1	1,264062E+3	1,045318E-1
1,265625E+3	5,773126E-1	1,265625E+3	1,330166E-1	1,265625E+3	4,700710E-1	1,265625E+3	3,349762E-1	1,265625E+3	2,939396E-1	1,265625E+3	4,931661E-1	1,265625E+3	3,839217E-1	1,265625E+3	1,002049E-1
1,267187E+3	5,712124E-1	1,267187E+3	1,318566E-1	1,267187E+3	4,712815E-1	1,267187E+3	3,309503E-1	1,267187E+3	3,014819E-1	1,267187E+3	4,915745E-1	1,267187E+3	3,865539E-1	1,267187E+3	9,891954E-2
1,268750E+3	5,654630E-1	1,268750E+3	1,306715E-1	1,268750E+3	4,732308E-1	1,268750E+3	3,277032E-1	1,268750E+3	3,104836E-1	1,268750E+3	4,914650E-1	1,268750E+3	3,899985E-1	1,268750E+3	9,747596E-2
1,270312E+3	5,607296E-1	1,270312E+3	1,292769E-1	1,270312E+3	4,722822E-1	1,270312E+3	3,262906E-1	1,270312E+3	3,151874E-1	1,270312E+3	4,964004E-1	1,270312E+3	3,885759E-1	1,270312E+3	9,663912E-2
1,271875E+3	5,563412E-1	1,271875E+3	1,278750E-1	1,271875E+3	4,716682E-1	1,271875E+3	3,254813E-1	1,271875E+3	3,196708E-1	1,271875E+3	5,014505E-1	1,271875E+3	3,878093E-1	1,271875E+3	9,593601E-2
1,273437E+3	5,540607E-1	1,273437E+3	1,260880E-1	1,273437E+3	4,537196E-1	1,273437E+3	3,296798E-1	1,273437E+3	3,236642E-1	1,273437E+3	5,078685E-1	1,273437E+3	3,723548E-1	1,273437E+3	9,594481E-2
1,275000E+3	5,519192E-1	1,275000E+3	1,242900E-1	1,275000E+3	4,363730E-1	1,275000E+3	3,330905E-1	1,275000E+3	3,273395E-1	1,275000E+3	5,141182E-1	1,275000E+3	3,586999E-1	1,275000E+3	9,579957E-2
1,276562E+3	5,519312E-1	1,276562E+3	1,232082E-1	1,276562E+3	4,315424E-1	1,276562E+3	3,312819E-1	1,276562E+3	3,328231E-1	1,276562E+3	5,174141E-1	1,276562E+3	3,554719E-1	1,276562E+3	9,580290E-2
1,278125E+3	5,520464E-1	1,278125E+3	1,221456E-1	1,278125E+3	4,271708E-1	1,278125E+3	3,293589E-1	1,278125E+3	3,380916E-1	1,278125E+3	5,206225E-1	1,278125E+3	3,531561E-1	1,278125E+3	9,584619E-2
1,279687E+3	5,529992E-1	1,279687E+3	1,211785E-1	1,279687E+3	4,220079E-1	1,279687E+3	3,272429E-1	1,279687E+3	3,446215E-1	1,279687E+3	5,218672E-1	1,279687E+3	3,526124E-1	1,279687E+3	9,578208E-2
1,281250E+3	5,540055E-1	1,281250E+3	1,202219E-1	1,281250E+3	4,173526E-1	1,281250E+3	3,250100E-1	1,281250E+3	3,509884E-1	1,281250E+3	5,231165E-1	1,281250E+3	3,527497E-1	1,281250E+3	9,585137E-2
1,282812E+3	5,548259E-1	1,282812E+3	1,192630E-1	1,282812E+3	4,169390E-1	1,282812E+3	3,234291E-1	1,282812E+3	3,578412E-1	1,282812E+3	5,242101E-1	1,282812E+3	3,509957E-1	1,282812E+3	9,592257E-2
1,284375E+3	5,557205E-1	1,284375E+3	1,183081E-1	1,284375E+3	4,167623E-1	1,284375E+3	3,217971E-1	1,284375E+3	3,645371E-1	1,284375E+3	5,253824E-1	1,284375E+3	3,499706E-1	1,284375E+3	9,607153E-2
1,285937E+3	5,350069E-1	1,285937E+3	1,185581E-1	1,285937E+3	4,145047E-1	1,285937E+3	3,207614E-1	1,285937E+3	3,709962E-1	1,285937E+3	5,274590E-1	1,285937E+3	3,462680E-1	1,285937E+3	9,654454E-2
1,287500E+3	5,156599E-1	1,287500E+3	1,184400E-1	1,287500E+3	4,126118E-1	1,287500E+3	3,196086E-1	1,287500E+3	3,772933E-1	1,287500E+3	5,296871E-1	1,287500E+3	3,434369E-1	1,287500E+3	9,700192E-2
1,289062E+3	4,959608E-1	1,289062E+3	1,182865E-1	1,289062E+3	4,102977E-1	1,289062E+3	3,188531E-1	1,289062E+3	3,833996E-1	1,289062E+3	5,319553E-1	1,289062E+3	3,293059E-1	1,289062E+3	9,972863E-2
1,290625E+3	4,778420E-1	1,290625E+3	1,177572E-1	1,290625E+3	4,083660E-1	1,290625E+3	3,179837E-1	1,290625E+3	3,893750E-1	1,290625E+3	5,343739E-1	1,290625E+3	3,146068E-1	1,290625E+3	1,027697E-1
1,292187E+3	4,802287E-1	1,292187E+3	1,167994E-1	1,292187E+3	4,062975E-1	1,292187E+3	3,173589E-1	1,292187E+3	3,952041E-1	1,292187E+3	5,360807E-1	1,292187E+3	2,852852E-1	1,292187E+3	1,041555E-1
