Sample 1 - Real_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 1 - Imag_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 2 - Real_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 2 - Imag_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 3 - Real_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 3 - Imag_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 4 - Real_Frequency [Hz]	T21 Transfer Matrix Coefficient	Sample 4 - Imag_Frequency [Hz]	T21 Transfer Matrix Coefficient	
1,398437E+3	7,163171E-5	1,398437E+3	1,193794E-3	1,398437E+3	5,154411E-4	1,398437E+3	9,653476E-4	1,398437E+3	2,602511E-4	1,398437E+3	9,993023E-4	1,398437E+3	1,388118E-4	1,398437E+3	1,236060E-3
1,400000E+3	7,235044E-5	1,400000E+3	1,189661E-3	1,400000E+3	5,166590E-4	1,400000E+3	9,715006E-4	1,400000E+3	2,549478E-4	1,400000E+3	1,010515E-3	1,400000E+3	1,402888E-4	1,400000E+3	1,228634E-3
1,401562E+3	7,285987E-5	1,401562E+3	1,185896E-3	1,401562E+3	5,182150E-4	1,401562E+3	9,778146E-4	1,401562E+3	2,505975E-4	1,401562E+3	1,020669E-3	1,401562E+3	1,433476E-4	1,401562E+3	1,222724E-3
1,403125E+3	7,366981E-5	1,403125E+3	1,180305E-3	1,403125E+3	5,183189E-4	1,403125E+3	9,840693E-4	1,403125E+3	2,455798E-4	1,403125E+3	1,028705E-3	1,403125E+3	1,445986E-4	1,403125E+3	1,215652E-3
1,404687E+3	7,456020E-5	1,404687E+3	1,173997E-3	1,404687E+3	5,193420E-4	1,404687E+3	9,887345E-4	1,404687E+3	2,405204E-4	1,404687E+3	1,037864E-3	1,404687E+3	1,478222E-4	1,404687E+3	1,209160E-3
1,406250E+3	7,601866E-5	1,406250E+3	1,165477E-3	1,406250E+3	5,190836E-4	1,406250E+3	9,933012E-4	1,406250E+3	2,344992E-4	1,406250E+3	1,044964E-3	1,406250E+3	1,491932E-4	1,406250E+3	1,201868E-3
1,407812E+3	7,684595E-5	1,407812E+3	1,157175E-3	1,407812E+3	5,203215E-4	1,407812E+3	9,951426E-4	1,407812E+3	2,292143E-4	1,407812E+3	1,052536E-3	1,407812E+3	1,526156E-4	1,407812E+3	1,193794E-3
1,409375E+3	7,851769E-5	1,409375E+3	1,145793E-3	1,409375E+3	5,205425E-4	1,409375E+3	9,968545E-4	1,409375E+3	2,227846E-4	1,409375E+3	1,058247E-3	1,409375E+3	1,543053E-4	1,409375E+3	1,185064E-3
1,410937E+3	7,973617E-5	1,410937E+3	1,136039E-3	1,410937E+3	5,210882E-4	1,410937E+3	9,977205E-4	1,410937E+3	2,178056E-4	1,410937E+3	1,064503E-3	1,410937E+3	1,630193E-4	1,410937E+3	1,172273E-3
1,412500E+3	8,131922E-5	1,412500E+3	1,122751E-3	1,412500E+3	5,205873E-4	1,412500E+3	9,985445E-4	1,412500E+3	2,115939E-4	1,412500E+3	1,069002E-3	1,412500E+3	1,737938E-4	1,412500E+3	1,157314E-3
1,414062E+3	8,309677E-5	1,414062E+3	1,111986E-3	1,414062E+3	5,202393E-4	1,414062E+3	9,982169E-4	1,414062E+3	2,071613E-4	1,414062E+3	1,073616E-3	1,414062E+3	1,861256E-4	1,414062E+3	1,151017E-3
1,415625E+3	8,457115E-5	1,415625E+3	1,097718E-3	1,415625E+3	5,188590E-4	1,415625E+3	9,978952E-4	1,415625E+3	2,014261E-4	1,415625E+3	1,076624E-3	1,415625E+3	2,008479E-4	1,415625E+3	1,143337E-3
1,417187E+3	8,646389E-5	1,417187E+3	1,087588E-3	1,417187E+3	5,581517E-4	1,417187E+3	9,920841E-4	1,417187E+3	1,976650E-4	1,417187E+3	1,079841E-3	1,417187E+3	2,046616E-4	1,417187E+3	1,137913E-3
1,418750E+3	8,712488E-5	1,418750E+3	1,074300E-3	1,418750E+3	6,051296E-4	1,418750E+3	9,951377E-4	1,418750E+3	1,925758E-4	1,418750E+3	1,081580E-3	1,418750E+3	2,060132E-4	1,418750E+3	1,133417E-3
1,420312E+3	8,932369E-5	1,420312E+3	1,064474E-3	1,420312E+3	6,063567E-4	1,420312E+3	9,968320E-4	1,420312E+3	2,064628E-4	1,420312E+3	1,047888E-3	1,420312E+3	2,115272E-4	1,420312E+3	1,130137E-3
1,421875E+3	8,956815E-5	1,421875E+3	1,052391E-3	1,421875E+3	6,065833E-4	1,421875E+3	9,984855E-4	1,421875E+3	2,392512E-4	1,421875E+3	1,013008E-3	1,421875E+3	2,146354E-4	1,421875E+3	1,128138E-3
1,423437E+3	9,183559E-5	1,423437E+3	1,043937E-3	1,423437E+3	6,068422E-4	1,423437E+3	1,000873E-3	1,423437E+3	2,359904E-4	1,423437E+3	1,014570E-3	1,423437E+3	2,209981E-4	1,423437E+3	1,130905E-3
1,425000E+3	9,142295E-5	1,425000E+3	1,033839E-3	1,425000E+3	6,060672E-4	1,425000E+3	1,003181E-3	1,425000E+3	2,307482E-4	1,425000E+3	1,014786E-3	1,425000E+3	2,246519E-4	1,425000E+3	1,135694E-3
1,426562E+3	9,373919E-5	1,426562E+3	1,026329E-3	1,426562E+3	6,057300E-4	1,426562E+3	1,005295E-3	1,426562E+3	2,277192E-4	1,426562E+3	1,016234E-3	1,426562E+3	2,295978E-4	1,426562E+3	1,138368E-3
1,428125E+3	9,289096E-5	1,428125E+3	1,017937E-3	1,428125E+3	6,043261E-4	1,428125E+3	1,007327E-3	1,428125E+3	2,224990E-4	1,428125E+3	1,016431E-3	1,428125E+3	2,317355E-4	1,428125E+3	1,143404E-3
1,429687E+3	9,494976E-5	1,429687E+3	1,011327E-3	1,429687E+3	6,027660E-4	1,429687E+3	1,010426E-3	1,429687E+3	2,187150E-4	1,429687E+3	1,019874E-3	1,429687E+3	2,367368E-4	1,429687E+3	1,148254E-3
1,431250E+3	9,354315E-5	1,431250E+3	1,004630E-3	1,431250E+3	6,000276E-4	1,431250E+3	1,013358E-3	1,431250E+3	2,122049E-4	1,431250E+3	1,021987E-3	1,431250E+3	2,390044E-4	1,431250E+3	1,155810E-3
1,432812E+3	9,505481E-5	1,432812E+3	9,999955E-4	1,432812E+3	5,973121E-4	1,432812E+3	1,018138E-3	1,432812E+3	2,074282E-4	1,432812E+3	1,028883E-3	1,432812E+3	2,433513E-4	1,432812E+3	1,162352E-3
1,434375E+3	9,244048E-5	1,434375E+3	9,959409E-4	1,434375E+3	5,933274E-4	1,434375E+3	1,022629E-3	1,434375E+3	1,990178E-4	1,434375E+3	1,034382E-3	1,434375E+3	2,451344E-4	1,434375E+3	1,171881E-3
1,435937E+3	1,127751E-4	1,435937E+3	9,453329E-4	1,435937E+3	5,903889E-4	1,435937E+3	1,030474E-3	1,435937E+3	1,944797E-4	1,435937E+3	1,038404E-3	1,435937E+3	2,495088E-4	1,435937E+3	1,180889E-3
1,437500E+3	1,692091E-4	1,437500E+3	8,614877E-4	1,437500E+3	5,860978E-4	1,437500E+3	1,037926E-3	1,437500E+3	1,865126E-4	1,437500E+3	1,041549E-3	1,437500E+3	2,514951E-4	1,437500E+3	1,193201E-3
1,439062E+3	1,718960E-4	1,439062E+3	8,617177E-4	1,439062E+3	5,864638E-4	1,439062E+3	1,045718E-3	1,439062E+3	1,944496E-4	1,439062E+3	1,041299E-3	1,439062E+3	2,562528E-4	1,439062E+3	1,206471E-3
1,440625E+3	1,695307E-4	1,440625E+3	8,652986E-4	1,440625E+3	5,857211E-4	1,440625E+3	1,053286E-3	1,440625E+3	2,012538E-4	1,440625E+3	1,041875E-3	1,440625E+3	2,587319E-4	1,440625E+3	1,223533E-3
1,442187E+3	1,712043E-4	1,442187E+3	8,712428E-4	1,442187E+3	5,935735E-4	1,442187E+3	1,049675E-3	1,442187E+3	2,585711E-4	1,442187E+3	9,977063E-4	1,442187E+3	2,629946E-4	1,442187E+3	1,241346E-3
1,443750E+3	1,670452E-4	1,443750E+3	8,821481E-4	1,443750E+3	6,011795E-4	1,443750E+3	1,046084E-3	1,443750E+3	3,615546E-4	1,443750E+3	9,632255E-4	1,443750E+3	2,648740E-4	1,443750E+3	1,263533E-3
1,445312E+3	1,675536E-4	1,445312E+3	8,937311E-4	1,445312E+3	6,130435E-4	1,445312E+3	1,036698E-3	1,445312E+3	3,660094E-4	1,445312E+3	9,529624E-4	1,445312E+3	2,359869E-4	1,445312E+3	1,351267E-3
1,446875E+3	1,619268E-4	1,446875E+3	9,118640E-4	1,446875E+3	6,249287E-4	1,446875E+3	1,027317E-3	1,446875E+3	3,692482E-4	1,446875E+3	9,425742E-4	1,446875E+3	1,645189E-4	1,446875E+3	1,464238E-3
1,448437E+3	1,699609E-4	1,448437E+3	9,192845E-4	1,448437E+3	6,395020E-4	1,448437E+3	1,017474E-3	1,448437E+3	3,733375E-4	1,448437E+3	9,312105E-4	1,448437E+3	1,694672E-4	1,448437E+3	1,460265E-3
1,450000E+3	1,740099E-4	1,450000E+3	9,314083E-4	1,450000E+3	6,541856E-4	1,450000E+3	1,007701E-3	1,450000E+3	3,762511E-4	1,450000E+3	9,197382E-4	1,450000E+3	1,744160E-4	1,450000E+3	1,456560E-3
1,451562E+3	1,882594E-4	1,451562E+3	9,287809E-4	1,451562E+3	6,693265E-4	1,451562E+3	9,976867E-4	1,451562E+3	3,787530E-4	1,451562E+3	9,085924E-4	1,451562E+3	1,804719E-4	1,451562E+3	1,452349E-3
1,453125E+3	2,029490E-4	1,453125E+3	9,271259E-4	1,453125E+3	6,845530E-4	1,453125E+3	9,877220E-4	1,453125E+3	3,799059E-4	1,453125E+3	8,972235E-4	1,453125E+3	1,865681E-4	1,453125E+3	1,448413E-3
1,454687E+3	2,086679E-4	1,454687E+3	9,275082E-4	1,454687E+3	6,986058E-4	1,454687E+3	9,763360E-4	1,454687E+3	3,713852E-4	1,454687E+3	1,022148E-3	1,454687E+3	1,936563E-4	1,454687E+3	1,444382E-3
1,456250E+3	2,135973E-4	1,456250E+3	9,302381E-4	1,456250E+3	7,126948E-4	1,456250E+3	9,649028E-4	1,456250E+3	2,836222E-4	1,456250E+3	1,174880E-3	1,456250E+3	2,008454E-4	1,456250E+3	1,440612E-3
1,457812E+3	2,215200E-4	1,457812E+3	9,261184E-4	1,457812E+3	6,305103E-4	1,457812E+3	1,067082E-3	1,457812E+3	2,910889E-4	1,457812E+3	1,161624E-3	1,457812E+3	2,093242E-4	1,457812E+3	1,441338E-3
1,459375E+3	2,292994E-4	1,459375E+3	9,236120E-4	1,459375E+3	5,217874E-4	1,459375E+3	1,148981E-3	1,459375E+3	2,984774E-4	1,459375E+3	1,148455E-3	1,459375E+3	2,179250E-4	1,459375E+3	1,442431E-3
1,460937E+3	2,376931E-4	1,460937E+3	9,198342E-4	1,460937E+3	5,373842E-4	1,460937E+3	1,141330E-3	1,460937E+3	3,075066E-4	1,460937E+3	1,138024E-3	1,460937E+3	2,299830E-4	1,460937E+3	1,449777E-3
1,462500E+3	2,459313E-4	1,462500E+3	9,177957E-4	1,462500E+3	5,530034E-4	1,462500E+3	1,133769E-3	1,462500E+3	3,164819E-4	1,462500E+3	1,127709E-3	1,462500E+3	2,422917E-4	1,462500E+3	1,457603E-3
1,464062E+3	2,192410E-4	1,464062E+3	1,099248E-3	1,464062E+3	5,686375E-4	1,464062E+3	1,126835E-3	1,464062E+3	3,297079E-4	1,464062E+3	1,122820E-3	1,464062E+3	2,525001E-4	1,464062E+3	1,464028E-3
1,465625E+3	6,536381E-5	1,465625E+3	1,407723E-3	1,465625E+3	5,842441E-4	1,465625E+3	1,119944E-3	1,465625E+3	3,430899E-4	1,465625E+3	1,118187E-3	1,465625E+3	2,628484E-4	1,465625E+3	1,470962E-3
1,467187E+3	7,055719E-5	1,467187E+3	1,403370E-3	1,467187E+3	5,968071E-4	1,467187E+3	1,112614E-3	1,467187E+3	3,546614E-4	1,467187E+3	1,114933E-3	1,467187E+3	2,715918E-4	1,467187E+3	1,473968E-3
1,468750E+3	7,584933E-5	1,468750E+3	1,398858E-3	1,468750E+3	6,092564E-4	1,468750E+3	1,105171E-3	1,468750E+3	3,661325E-4	1,468750E+3	1,112043E-3	1,468750E+3	2,804885E-4	1,468750E+3	1,477495E-3
1,470312E+3	8,100719E-5	1,470312E+3	1,394984E-3	1,470312E+3	5,030171E-4	1,470312E+3	1,190434E-3	1,470312E+3	3,771922E-4	1,470312E+3	1,108161E-3	1,470312E+3	2,893718E-4	1,470312E+3	1,481840E-3
1,471875E+3	8,626615E-5	1,471875E+3	1,390943E-3	1,471875E+3	3,701108E-4	1,471875E+3	1,249682E-3	1,471875E+3	3,881083E-4	1,471875E+3	1,104707E-3	1,471875E+3	2,983757E-4	1,471875E+3	1,486876E-3
1,473437E+3	9,352575E-5	1,473437E+3	1,387851E-3	1,473437E+3	3,850059E-4	1,473437E+3	1,249509E-3	1,473437E+3	4,000173E-4	1,473437E+3	1,101129E-3	1,473437E+3	2,831350E-4	1,473437E+3	1,622924E-3
1,475000E+3	1,009674E-4	1,475000E+3	1,384569E-3	1,475000E+3	3,996930E-4	1,475000E+3	1,249530E-3	1,475000E+3	4,118320E-4	1,475000E+3	1,098064E-3	1,475000E+3	2,446552E-4	1,475000E+3	1,807122E-3
1,476562E+3	1,102215E-4	1,476562E+3	1,383481E-3	1,476562E+3	4,119914E-4	1,476562E+3	1,251208E-3	1,476562E+3	3,895005E-4	1,476562E+3	1,101200E-3	1,476562E+3	2,368260E-4	1,476562E+3	1,832631E-3
1,478125E+3	1,196790E-4	1,478125E+3	1,382211E-3	1,478125E+3	4,239107E-4	1,478125E+3	1,252965E-3	1,478125E+3	3,634885E-4	1,478125E+3	1,101379E-3	1,478125E+3	2,274974E-4	1,478125E+3	1,862129E-3
1,479687E+3	1,309457E-4	1,479687E+3	1,386034E-3	1,479687E+3	4,253216E-4	1,479687E+3	1,254974E-3	1,479687E+3	3,772175E-4	1,479687E+3	1,103005E-3	1,479687E+3	2,312284E-4	1,479687E+3	1,878137E-3
1,481250E+3	1,424572E-4	1,481250E+3	1,389655E-3	1,481250E+3	4,259074E-4	1,481250E+3	1,256725E-3	1,481250E+3	3,909683E-4	1,481250E+3	1,105112E-3	1,481250E+3	2,348008E-4	1,481250E+3	1,895116E-3
1,482812E+3	1,168424E-4	1,482812E+3	1,499166E-3	1,482812E+3	4,093410E-4	1,482812E+3	1,270132E-3	1,482812E+3	3,056434E-4	1,482812E+3	1,300631E-3	1,482812E+3	2,263306E-4	1,482812E+3	1,919882E-3
1,484375E+3	7,461967E-5	1,484375E+3	1,643673E-3	1,484375E+3	3,900908E-4	1,484375E+3	1,282504E-3	1,484375E+3	7,149613E-5	1,484375E+3	1,563088E-3	1,484375E+3	2,162111E-4	1,484375E+3	1,948322E-3
1,485937E+3	7,324364E-5	1,485937E+3	1,654986E-3	1,485937E+3	3,861529E-4	1,485937E+3	1,294337E-3	1,485937E+3	7,745190E-5	1,485937E+3	1,567970E-3	1,485937E+3	2,239580E-4	1,485937E+3	1,969518E-3
1,487500E+3	7,145330E-5	1,487500E+3	1,667545E-3	1,487500E+3	3,804858E-4	1,487500E+3	1,305988E-3	1,487500E+3	8,329231E-5	1,487500E+3	1,572994E-3	1,487500E+3	2,315939E-4	1,487500E+3	1,991315E-3
1,489062E+3	7,087238E-5	1,489062E+3	1,677773E-3	1,489062E+3	3,796203E-4	1,489062E+3	1,315203E-3	1,489062E+3	9,058085E-5	1,489062E+3	1,580581E-3	1,489062E+3	2,404547E-4	1,489062E+3	2,009288E-3
1,490625E+3	6,996829E-5	1,490625E+3	1,689186E-3	1,490625E+3	3,773904E-4	1,490625E+3	1,324339E-3	1,490625E+3	9,775574E-5	1,490625E+3	1,588272E-3	1,490625E+3	2,492587E-4	1,490625E+3	2,027450E-3
1,492187E+3	6,756899E-5	1,492187E+3	1,701429E-3	1,492187E+3	3,736811E-4	1,492187E+3	1,332816E-3	1,492187E+3	1,041996E-4	1,492187E+3	1,596636E-3	1,492187E+3	2,542620E-4	1,492187E+3	2,044185E-3
1,493750E+3	6,474234E-5	1,493750E+3	1,715059E-3	1,493750E+3	3,684694E-4	1,493750E+3	1,341165E-3	1,493750E+3	1,104959E-4	1,493750E+3	1,605098E-3	1,493750E+3	2,591969E-4	1,493750E+3	2,061394E-3
1,495312E+3	6,139472E-5	1,495312E+3	1,729598E-3	1,495312E+3	3,568354E-4	1,495312E+3	1,351460E-3	1,495312E+3	1,141324E-4	1,495312E+3	1,613848E-3	1,495312E+3	2,553404E-4	1,495312E+3	2,078751E-3
1,496875E+3	5,753411E-5	1,496875E+3	1,745467E-3	1,496875E+3	3,430526E-4	1,496875E+3	1,361477E-3	1,496875E+3	1,175506E-4	1,496875E+3	1,622773E-3	1,496875E+3	2,511913E-4	1,496875E+3	2,096916E-3
1,498437E+3	5,882121E-5	1,498437E+3	1,760407E-3	1,498437E+3	3,334837E-4	1,498437E+3	1,373268E-3	1,498437E+3	1,182512E-4	1,498437E+3	1,633709E-3	1,498437E+3	2,474434E-4	1,498437E+3	2,104738E-3
1,500000E+3	5,979277E-5	1,500000E+3	1,775971E-3	1,500000E+3	3,219902E-4	1,500000E+3	1,384953E-3	1,500000E+3	1,186335E-4	1,500000E+3	1,644963E-3	1,500000E+3	2,435016E-4	1,500000E+3	2,113077E-3
1,501562E+3	6,226655E-5	1,501562E+3	1,787552E-3	1,501562E+3	3,155718E-4	1,501562E+3	1,396045E-3	1,501562E+3	1,173167E-4	1,501562E+3	1,659632E-3	1,501562E+3	2,399057E-4	1,501562E+3	2,116601E-3
1,503125E+3	6,452639E-5	1,503125E+3	1,799418E-3	1,503125E+3	3,077077E-4	1,503125E+3	1,407097E-3	1,503125E+3	1,154941E-4	1,503125E+3	1,674765E-3	1,503125E+3	2,361689E-4	1,503125E+3	2,120393E-3
1,504687E+3	6,738882E-5	1,504687E+3	1,810301E-3	1,504687E+3	3,047207E-4	1,504687E+3	1,416913E-3	1,504687E+3	1,138654E-4	1,504687E+3	1,694387E-3	1,504687E+3	2,376989E-4	1,504687E+3	2,135545E-3
1,506250E+3	7,007099E-5	1,506250E+3	1,821376E-3	1,506250E+3	3,006327E-4	1,506250E+3	1,426682E-3	1,506250E+3	1,114988E-4	1,506250E+3	1,714529E-3	1,506250E+3	2,389372E-4	1,506250E+3	2,150475E-3
1,507812E+3	7,235681E-5	1,507812E+3	1,833035E-3	1,507812E+3	2,985447E-4	1,507812E+3	1,438283E-3	1,507812E+3	1,123911E-4	1,507812E+3	1,734729E-3	1,507812E+3	2,469896E-4	1,507812E+3	2,170226E-3
1,509375E+3	7,444668E-5	1,509375E+3	1,844921E-3	1,509375E+3	2,952631E-4	1,509375E+3	1,449812E-3	1,509375E+3	1,126076E-4	1,509375E+3	1,755265E-3	1,509375E+3	2,545978E-4	1,509375E+3	2,189172E-3
1,510937E+3	7,665018E-5	1,510937E+3	1,859169E-3	1,510937E+3	2,915121E-4	1,510937E+3	1,465828E-3	1,510937E+3	1,118595E-4	1,510937E+3	1,765344E-3	1,510937E+3	2,492845E-4	1,510937E+3	2,257575E-3
1,512500E+3	7,862379E-5	1,512500E+3	1,873593E-3	1,512500E+3	2,862358E-4	1,512500E+3	1,481692E-3	1,512500E+3	1,105946E-4	1,512500E+3	1,775804E-3	1,512500E+3	2,436924E-4	1,512500E+3	2,320357E-3
1,514062E+3	7,787437E-5	1,514062E+3	1,888101E-3	1,514062E+3	2,827069E-4	1,514062E+3	1,495484E-3	1,514062E+3	1,083467E-4	1,514062E+3	1,780305E-3	1,514062E+3	2,444124E-4	1,514062E+3	2,338461E-3
1,515625E+3	7,687253E-5	1,515625E+3	1,902790E-3	1,515625E+3	2,778327E-4	1,515625E+3	1,509127E-3	1,515625E+3	1,057263E-4	1,515625E+3	1,785090E-3	1,515625E+3	2,448912E-4	1,515625E+3	2,355600E-3
1,517187E+3	7,550083E-5	1,517187E+3	1,915799E-3	1,517187E+3	2,769930E-4	1,517187E+3	1,529182E-3	1,517187E+3	1,039633E-4	1,517187E+3	1,801315E-3	1,517187E+3	2,448095E-4	1,517187E+3	2,374151E-3
1,518750E+3	7,387612E-5	1,518750E+3	1,928940E-3	1,518750E+3	2,748508E-4	1,518750E+3	1,548840E-3	1,518750E+3	1,017021E-4	1,518750E+3	1,817387E-3	1,518750E+3	2,445513E-4	1,518750E+3	2,391616E-3
1,520312E+3	7,364659E-5	1,520312E+3	1,940871E-3	1,520312E+3	2,766321E-4	1,520312E+3	1,578978E-3	1,520312E+3	1,030488E-4	1,520312E+3	1,912231E-3	1,520312E+3	2,428760E-4	1,520312E+3	2,408831E-3
1,521875E+3	7,311843E-5	1,521875E+3	1,952802E-3	1,521875E+3	2,769252E-4	1,521875E+3	1,608253E-3	1,521875E+3	1,024962E-4	1,521875E+3	2,001820E-3	1,521875E+3	2,410534E-4	1,521875E+3	2,424799E-3
1,523437E+3	7,350066E-5	1,523437E+3	1,967501E-3	1,523437E+3	2,756705E-4	1,523437E+3	1,727538E-3	1,523437E+3	9,660363E-5	1,523437E+3	2,065689E-3	1,523437E+3	2,322182E-4	1,523437E+3	2,397055E-3
1,525000E+3	7,354234E-5	1,525000E+3	1,981926E-3	1,525000E+3	2,701528E-4	1,525000E+3	1,838145E-3	1,525000E+3	9,009022E-5	1,525000E+3	2,126046E-3	1,525000E+3	2,238250E-4	1,525000E+3	2,369546E-3
1,526562E+3	7,491862E-5	1,526562E+3	2,011588E-3	1,526562E+3	2,621616E-4	1,526562E+3	1,859929E-3	1,526562E+3	8,915355E-5	1,526562E+3	2,142922E-3	1,526562E+3	2,267892E-4	1,526562E+3	2,392567E-3
1,528125E+3	7,588131E-5	1,528125E+3	2,040216E-3	1,528125E+3	2,529858E-4	1,528125E+3	1,880691E-3	1,528125E+3	8,780791E-5	1,528125E+3	2,159044E-3	1,528125E+3	2,293328E-4	1,528125E+3	2,413516E-3
1,529687E+3	6,537590E-5	1,529687E+3	2,199344E-3	1,529687E+3	2,478540E-4	1,529687E+3	1,900488E-3	1,529687E+3	8,771597E-5	1,529687E+3	2,179438E-3	1,529687E+3	2,299711E-4	1,529687E+3	2,427789E-3
1,531250E+3	5,439323E-5	1,531250E+3	2,345113E-3	1,531250E+3	2,416078E-4	1,531250E+3	1,919167E-3	1,531250E+3	8,710787E-5	1,531250E+3	2,198668E-3	1,531250E+3	2,302300E-4	1,531250E+3	2,439898E-3
1,532812E+3	5,694800E-5	1,532812E+3	2,368213E-3	1,532812E+3	2,382202E-4	1,532812E+3	1,935428E-3	1,532812E+3	8,672008E-5	1,532812E+3	2,215150E-3	1,532812E+3	2,371696E-4	1,532812E+3	2,471253E-3
1,534375E+3	5,911402E-5	1,534375E+3	2,390146E-3	1,534375E+3	2,339677E-4	1,534375E+3	1,950542E-3	1,534375E+3	8,583503E-5	1,534375E+3	2,230492E-3	1,534375E+3	2,433581E-4	1,534375E+3	2,499522E-3
1,535937E+3	6,092496E-5	1,535937E+3	2,401555E-3	1,535937E+3	2,319284E-4	1,535937E+3	1,971926E-3	1,535937E+3	8,556293E-5	1,535937E+3	2,256610E-3	1,535937E+3	2,484598E-4	1,535937E+3	2,520809E-3
1,537500E+3	6,239569E-5	1,537500E+3	2,412222E-3	1,537500E+3	2,290059E-4	1,537500E+3	1,991672E-3	1,537500E+3	8,457462E-5	1,537500E+3	2,280691E-3	1,537500E+3	2,530093E-4	1,537500E+3	2,539616E-3
1,539062E+3	5,850129E-5	1,539062E+3	2,416028E-3	1,539062E+3	2,254049E-4	1,539062E+3	2,022033E-3	1,539062E+3	8,269255E-5	1,539062E+3	2,307689E-3	1,539062E+3	2,568636E-4	1,539062E+3	2,561253E-3
1,540625E+3	5,443409E-5	1,540625E+3	2,419128E-3	1,540625E+3	2,207092E-4	1,540625E+3	2,049819E-3	1,540625E+3	8,012665E-5	1,540625E+3	2,332066E-3	1,540625E+3	2,599841E-4	1,540625E+3	2,579810E-3
1,542187E+3	5,159199E-5	1,542187E+3	2,437532E-3	1,542187E+3	2,162777E-4	1,542187E+3	2,103158E-3	1,542187E+3	7,736315E-5	1,542187E+3	2,349182E-3	1,542187E+3	2,510664E-4	1,542187E+3	2,517441E-3
1,543750E+3	4,842855E-5	1,543750E+3	2,454088E-3	1,543750E+3	2,098911E-4	1,543750E+3	2,151017E-3	1,543750E+3	7,410208E-5	1,543750E+3	2,364105E-3	1,543750E+3	2,415862E-4	1,543750E+3	2,455133E-3
1,545312E+3	4,801867E-5	1,545312E+3	2,480067E-3	1,545312E+3	2,034026E-4	1,545312E+3	2,183378E-3	1,545312E+3	7,222989E-5	1,545312E+3	2,396284E-3	1,545312E+3	2,498026E-4	1,545312E+3	2,487961E-3
1,546875E+3	4,710472E-5	1,546875E+3	2,503360E-3	1,546875E+3	1,955360E-4	1,546875E+3	2,211779E-3	1,546875E+3	6,947885E-5	1,546875E+3	2,424473E-3	1,546875E+3	2,563408E-4	1,546875E+3	2,515816E-3
1,548437E+3	4,856210E-5	1,548437E+3	2,546189E-3	1,548437E+3	1,894104E-4	1,548437E+3	2,223129E-3	1,548437E+3	6,845526E-5	1,548437E+3	2,467020E-3	1,548437E+3	2,598195E-4	1,548437E+3	2,525653E-3
1,550000E+3	4,906113E-5	1,550000E+3	2,584530E-3	1,550000E+3	1,825678E-4	1,550000E+3	2,232334E-3	1,550000E+3	6,613524E-5	1,550000E+3	2,503748E-3	1,550000E+3	2,625405E-4	1,550000E+3	2,532596E-3
1,551562E+3	5,134489E-5	1,551562E+3	2,630024E-3	1,551562E+3	1,781609E-4	1,551562E+3	2,244909E-3	1,551562E+3	6,499899E-5	1,551562E+3	2,529996E-3	1,551562E+3	2,617542E-4	1,551562E+3	2,544163E-3
1,553125E+3	5,236134E-5	1,553125E+3	2,670140E-3	1,553125E+3	1,729305E-4	1,553125E+3	2,254921E-3	1,553125E+3	6,276968E-5	1,553125E+3	2,552064E-3	1,553125E+3	2,599173E-4	1,553125E+3	2,551162E-3
1,554687E+3	5,188567E-5	1,554687E+3	2,681844E-3	1,554687E+3	1,816184E-4	1,554687E+3	2,413327E-3	1,554687E+3	5,948961E-5	1,554687E+3	2,575341E-3	1,554687E+3	2,668022E-4	1,554687E+3	2,624510E-3
1,556250E+3	5,078536E-5	1,556250E+3	2,690852E-3	1,556250E+3	1,797362E-4	1,556250E+3	2,537103E-3	1,556250E+3	5,506179E-5	1,556250E+3	2,593806E-3	1,556250E+3	2,650582E-4	1,556250E+3	2,675249E-3
1,557812E+3	4,776373E-5	1,557812E+3	2,617764E-3	1,557812E+3	1,752994E-4	1,557812E+3	2,560486E-3	1,557812E+3	5,092003E-5	1,557812E+3	2,654151E-3	1,557812E+3	2,660689E-4	1,557812E+3	2,701213E-3
1,559375E+3	4,495323E-5	1,559375E+3	2,548149E-3	1,559375E+3	1,691772E-4	1,559375E+3	2,578148E-3	1,559375E+3	4,304249E-5	1,559375E+3	2,698745E-3	1,559375E+3	2,604733E-4	1,559375E+3	2,712206E-3
1,560937E+3	4,891045E-5	1,560937E+3	2,523054E-3	1,560937E+3	1,633294E-4	1,560937E+3	2,580408E-3	1,560937E+3	5,044316E-5	1,560937E+3	2,653375E-3	1,560937E+3	2,663983E-4	1,560937E+3	2,732502E-3
1,562500E+3	5,126731E-5	1,562500E+3	2,495557E-3	1,562500E+3	1,563819E-4	1,562500E+3	2,579228E-3	1,562500E+3	5,336643E-5	1,562500E+3	2,601720E-3	1,562500E+3	2,663945E-4	1,562500E+3	2,741588E-3
1,564062E+3	5,253877E-5	1,564062E+3	2,545215E-3	1,564062E+3	2,038886E-4	1,564062E+3	3,047403E-3	1,564062E+3	7,873043E-5	1,564062E+3	2,792032E-3	1,564062E+3	2,736004E-4	1,564062E+3	2,784185E-3
