Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity 2	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity 2	
3,365625E+3	1,904313E-1	3,365625E+3	1,374173E-1	3,365625E+3	1,419596E-1	3,365625E+3	1,634364E-1
3,367187E+3	1,890709E-1	3,367187E+3	1,326007E-1	3,367187E+3	1,412680E-1	3,367187E+3	1,632274E-1
3,368750E+3	1,875311E-1	3,368750E+3	1,208010E-1	3,368750E+3	1,404891E-1	3,368750E+3	1,629489E-1
3,370312E+3	1,864194E-1	3,370312E+3	1,190968E-1	3,370312E+3	1,337016E-1	3,370312E+3	1,625776E-1
3,371875E+3	1,851504E-1	3,371875E+3	1,173281E-1	3,371875E+3	1,199597E-1	3,371875E+3	1,621400E-1
3,373437E+3	1,845443E-1	3,373437E+3	1,154152E-1	3,373437E+3	1,186714E-1	3,373437E+3	1,614838E-1
3,375000E+3	1,838088E-1	3,375000E+3	1,134147E-1	3,375000E+3	1,173053E-1	3,375000E+3	1,607345E-1
3,376562E+3	1,845132E-1	3,376562E+3	1,114810E-1	3,376562E+3	1,156118E-1	3,376562E+3	1,597665E-1
3,378125E+3	1,674099E-1	3,378125E+3	1,094343E-1	3,378125E+3	1,138271E-1	3,378125E+3	1,586508E-1
3,379687E+3	1,704362E-1	3,379687E+3	1,076885E-1	3,379687E+3	1,119650E-1	3,379687E+3	1,683466E-1
3,381250E+3	1,735232E-1	3,381250E+3	1,058630E-1	3,381250E+3	1,099786E-1	3,381250E+3	1,748018E-1
3,382812E+3	1,700212E-1	3,382812E+3	1,047529E-1	3,382812E+3	1,079031E-1	3,382812E+3	1,740050E-1
3,384375E+3	1,663117E-1	3,384375E+3	1,036155E-1	3,384375E+3	1,057250E-1	3,384375E+3	1,730969E-1
3,385937E+3	1,624723E-1	3,385937E+3	1,020132E-1	3,385937E+3	1,046129E-1	3,385937E+3	1,724632E-1
3,387500E+3	1,584077E-1	3,387500E+3	1,003757E-1	3,387500E+3	1,034541E-1	3,387500E+3	1,717299E-1
3,389062E+3	1,545647E-1	3,389062E+3	9,945366E-2	3,389062E+3	1,025451E-1	3,389062E+3	1,710288E-1
3,390625E+3	1,505258E-1	3,390625E+3	9,851196E-2	3,390625E+3	1,015919E-1	3,390625E+3	1,702315E-1
3,392187E+3	1,475412E-1	3,392187E+3	9,767910E-2	3,392187E+3	1,007522E-1	3,392187E+3	1,687786E-1
3,393750E+3	1,444449E-1	3,393750E+3	9,680973E-2	3,393750E+3	9,985673E-2	3,393750E+3	1,671983E-1
3,395312E+3	1,423704E-1	3,395312E+3	9,647112E-2	3,395312E+3	9,909564E-2	3,395312E+3	1,653428E-1
3,396875E+3	1,402212E-1	3,396875E+3	9,613775E-2	3,396875E+3	9,828720E-2	3,396875E+3	1,634193E-1
3,398437E+3	1,374264E-1	3,398437E+3	1,010835E-1	3,398437E+3	9,806056E-2	3,398437E+3	1,619418E-1
3,400000E+3	1,345609E-1	3,400000E+3	1,012615E-1	3,400000E+3	9,781786E-2	3,400000E+3	1,604497E-1
3,401562E+3	1,331516E-1	3,401562E+3	1,002548E-1	3,401562E+3	9,067250E-2	3,401562E+3	1,581362E-1
3,403125E+3	1,317771E-1	3,403125E+3	9,917502E-2	3,403125E+3	8,090370E-2	3,403125E+3	1,558081E-1
3,404687E+3	1,150961E-1	3,404687E+3	9,942950E-2	3,404687E+3	8,000585E-2	3,404687E+3	1,543225E-1
3,406250E+3	1,013929E-1	3,406250E+3	9,963288E-2	3,406250E+3	7,905585E-2	3,406250E+3	1,528297E-1
3,407812E+3	1,019375E-1	3,407812E+3	8,525691E-2	3,407812E+3	7,852843E-2	3,407812E+3	1,509131E-1
3,409375E+3	1,027262E-1	3,409375E+3	7,256522E-2	3,409375E+3	7,795740E-2	3,409375E+3	1,490097E-1
3,410937E+3	1,028163E-1	3,410937E+3	7,315800E-2	3,410937E+3	7,739279E-2	3,410937E+3	1,462934E-1
3,412500E+3	1,031604E-1	3,412500E+3	7,376474E-2	3,412500E+3	7,676996E-2	3,412500E+3	1,435658E-1
3,414062E+3	1,045286E-1	3,414062E+3	7,343080E-2	3,414062E+3	7,700556E-2	3,414062E+3	1,332879E-1
3,415625E+3	1,061940E-1	3,415625E+3	7,310456E-2	3,415625E+3	7,723013E-2	3,415625E+3	1,207808E-1
3,417187E+3	1,089015E-1	3,417187E+3	7,449866E-2	3,417187E+3	7,838520E-2	3,417187E+3	1,191570E-1
3,418750E+3	1,119152E-1	3,418750E+3	7,595629E-2	3,418750E+3	7,955731E-2	3,418750E+3	1,171927E-1
3,420312E+3	1,148688E-1	3,420312E+3	7,634835E-2	3,420312E+3	8,004474E-2	3,420312E+3	1,156857E-1
3,421875E+3	1,181118E-1	3,421875E+3	7,677380E-2	3,421875E+3	8,052318E-2	3,421875E+3	1,139114E-1
3,423437E+3	1,129418E-1	3,423437E+3	7,822264E-2	3,423437E+3	7,966920E-2	3,423437E+3	1,117010E-1
3,425000E+3	9,734861E-2	3,425000E+3	7,967898E-2	3,425000E+3	7,875806E-2	3,425000E+3	1,090664E-1
3,426562E+3	9,709725E-2	3,426562E+3	7,979029E-2	3,426562E+3	7,995281E-2	3,426562E+3	1,083664E-1
3,428125E+3	9,697192E-2	3,428125E+3	7,988094E-2	3,428125E+3	8,119330E-2	3,428125E+3	1,032096E-1
3,429687E+3	9,697709E-2	3,429687E+3	8,120649E-2	3,429687E+3	8,134934E-2	3,429687E+3	1,020218E-1
3,431250E+3	9,716814E-2	3,431250E+3	8,256701E-2	3,431250E+3	8,181437E-2	3,431250E+3	1,008764E-1
3,432812E+3	9,731411E-2	3,432812E+3	8,737545E-2	3,432812E+3	8,380673E-2	3,432812E+3	1,072315E-1
3,434375E+3	9,765239E-2	3,434375E+3	8,614259E-2	3,434375E+3	8,604602E-2	3,434375E+3	1,118597E-1
3,435937E+3	9,797273E-2	3,435937E+3	8,595391E-2	3,435937E+3	8,721426E-2	3,435937E+3	1,125934E-1
3,437500E+3	9,871152E-2	3,437500E+3	8,552615E-2	3,437500E+3	8,854949E-2	3,437500E+3	1,132019E-1
3,439062E+3	9,801357E-2	3,439062E+3	8,508960E-2	3,439062E+3	9,048628E-2	3,439062E+3	1,140697E-1
3,440625E+3	1,002907E-1	3,440625E+3	8,444083E-2	3,440625E+3	8,900368E-2	3,440625E+3	1,147798E-1
3,442187E+3	1,016935E-1	3,442187E+3	8,387107E-2	3,442187E+3	8,859762E-2	3,442187E+3	1,149611E-1
3,443750E+3	1,031186E-1	3,443750E+3	8,283136E-2	3,443750E+3	8,815460E-2	3,443750E+3	1,150129E-1
3,445312E+3	1,049266E-1	3,445312E+3	8,294284E-2	3,445312E+3	9,152731E-2	3,445312E+3	1,157060E-1
3,446875E+3	1,067582E-1	3,446875E+3	8,298393E-2	3,446875E+3	9,412090E-2	3,446875E+3	1,162486E-1
3,448437E+3	1,081376E-1	3,448437E+3	8,373069E-2	3,448437E+3	9,483908E-2	3,448437E+3	1,182461E-1
3,450000E+3	1,095376E-1	3,450000E+3	8,440571E-2	3,450000E+3	9,542074E-2	3,450000E+3	1,199307E-1
3,451562E+3	1,104629E-1	3,451562E+3	8,486454E-2	3,451562E+3	9,299259E-2	3,451562E+3	1,220571E-1
3,453125E+3	1,113971E-1	3,453125E+3	8,626641E-2	3,453125E+3	9,110742E-2	3,453125E+3	1,202869E-1
3,454687E+3	1,096409E-1	3,454687E+3	8,897681E-2	3,454687E+3	9,106788E-2	3,454687E+3	1,217549E-1
3,456250E+3	1,173872E-1	3,456250E+3	9,117933E-2	3,456250E+3	9,098797E-2	3,456250E+3	1,229885E-1
3,457812E+3	1,192223E-1	3,457812E+3	9,257946E-2	3,457812E+3	9,177168E-2	3,457812E+3	1,241794E-1
3,459375E+3	1,210126E-1	3,459375E+3	9,370746E-2	3,459375E+3	9,242989E-2	3,459375E+3	1,251732E-1
3,460937E+3	1,211545E-1	3,460937E+3	9,483105E-2	3,460937E+3	9,602945E-2	3,460937E+3	1,264314E-1
3,462500E+3	1,212364E-1	3,462500E+3	9,577461E-2	3,462500E+3	9,901657E-2	3,462500E+3	1,274808E-1
3,464062E+3	1,171487E-1	3,464062E+3	9,651152E-2	3,464062E+3	1,006960E-1	3,464062E+3	1,295397E-1
3,465625E+3	1,084200E-1	3,465625E+3	9,709600E-2	3,465625E+3	1,020288E-1	3,465625E+3	1,312951E-1
3,467187E+3	1,089206E-1	3,467187E+3	9,760120E-2	3,467187E+3	1,034685E-1	3,467187E+3	1,344264E-1
3,468750E+3	1,094094E-1	3,468750E+3	9,793193E-2	3,468750E+3	1,046009E-1	3,468750E+3	1,370867E-1
3,470312E+3	1,099633E-1	3,470312E+3	9,698771E-2	3,470312E+3	1,044362E-1	3,470312E+3	1,372095E-1
3,471875E+3	1,104760E-1	3,471875E+3	9,588068E-2	3,471875E+3	1,043608E-1	3,471875E+3	1,356084E-1
3,473437E+3	1,124856E-1	3,473437E+3	9,813802E-2	3,473437E+3	1,064243E-1	3,473437E+3	1,371939E-1
3,475000E+3	1,156864E-1	3,475000E+3	1,000442E-1	3,475000E+3	1,080587E-1	3,475000E+3	1,385015E-1
3,476562E+3	1,172109E-1	3,476562E+3	1,015380E-1	3,476562E+3	1,093152E-1	3,476562E+3	1,395529E-1
3,478125E+3	1,183586E-1	3,478125E+3	1,027204E-1	3,478125E+3	1,102191E-1	3,478125E+3	1,404043E-1
3,479687E+3	1,192705E-1	3,479687E+3	1,035110E-1	3,479687E+3	1,110176E-1	3,479687E+3	1,414560E-1
3,481250E+3	1,197733E-1	3,481250E+3	1,041179E-1	3,481250E+3	1,115979E-1	3,481250E+3	1,423215E-1
3,482812E+3	1,212178E-1	3,482812E+3	1,051230E-1	3,482812E+3	1,129132E-1	3,482812E+3	1,436838E-1
3,484375E+3	1,221552E-1	3,484375E+3	1,059686E-1	3,484375E+3	1,140552E-1	3,484375E+3	1,447935E-1
3,485937E+3	1,236328E-1	3,485937E+3	1,075319E-1	3,485937E+3	1,151908E-1	3,485937E+3	1,467566E-1
3,487500E+3	1,246051E-1	3,487500E+3	1,089042E-1	3,487500E+3	1,161456E-1	3,487500E+3	1,482543E-1
3,489062E+3	1,250904E-1	3,489062E+3	1,100698E-1	3,489062E+3	1,174611E-1	3,489062E+3	1,437409E-1
3,490625E+3	1,253592E-1	3,490625E+3	1,110632E-1	3,490625E+3	1,185537E-1	3,490625E+3	1,362620E-1
3,492187E+3	1,257625E-1	3,492187E+3	1,118458E-1	3,492187E+3	1,201909E-1	3,492187E+3	1,392657E-1
3,493750E+3	1,259858E-1	3,493750E+3	1,124165E-1	3,493750E+3	1,215028E-1	3,493750E+3	1,416300E-1
3,495312E+3	1,262291E-1	3,495312E+3	1,134279E-1	3,495312E+3	1,241653E-1	3,495312E+3	1,440813E-1
3,496875E+3	1,262910E-1	3,496875E+3	1,139449E-1	3,496875E+3	1,261816E-1	3,496875E+3	1,458308E-1
3,498437E+3	1,266677E-1	3,498437E+3	9,591491E-2	3,498437E+3	1,123313E-1	3,498437E+3	1,475487E-1
3,500000E+3	1,268557E-1	3,500000E+3	7,890988E-2	3,500000E+3	9,693769E-2	3,500000E+3	1,485498E-1
3,501562E+3	1,279410E-1	3,501562E+3	8,127257E-2	3,501562E+3	1,004791E-1	3,501562E+3	1,515938E-1
3,503125E+3	1,287054E-1	3,503125E+3	8,295119E-2	3,503125E+3	1,031635E-1	3,503125E+3	1,535633E-1
3,504687E+3	1,319889E-1	3,504687E+3	8,348781E-2	3,504687E+3	1,063652E-1	3,504687E+3	1,581551E-1
3,506250E+3	1,331396E-1	3,506250E+3	8,369831E-2	3,506250E+3	1,087247E-1	3,506250E+3	1,613876E-1
3,507812E+3	1,337196E-1	3,507812E+3	8,453767E-2	3,507812E+3	1,109291E-1	3,507812E+3	1,650410E-1
3,509375E+3	1,339362E-1	3,509375E+3	8,498245E-2	3,509375E+3	1,122646E-1	3,509375E+3	1,676380E-1
3,510937E+3	1,124657E-1	3,510937E+3	8,675341E-2	3,510937E+3	1,141297E-1	3,510937E+3	1,702426E-1
3,512500E+3	9,188844E-2	3,512500E+3	8,795291E-2	3,512500E+3	1,151299E-1	3,512500E+3	1,719049E-1
3,514062E+3	9,607300E-2	3,514062E+3	8,972043E-2	3,514062E+3	1,170885E-1	3,514062E+3	1,739675E-1
3,515625E+3	9,861565E-2	3,515625E+3	9,088512E-2	3,515625E+3	1,181012E-1	3,515625E+3	1,748683E-1
3,517187E+3	1,003706E-1	3,517187E+3	9,225138E-2	3,517187E+3	1,213969E-1	3,517187E+3	1,774126E-1
3,518750E+3	1,013100E-1	3,518750E+3	9,288820E-2	3,518750E+3	1,233599E-1	3,518750E+3	1,785765E-1
3,520312E+3	1,031685E-1	3,520312E+3	9,422554E-2	3,520312E+3	1,266235E-1	3,520312E+3	1,823762E-1
3,521875E+3	1,042032E-1	3,521875E+3	9,482126E-2	3,521875E+3	1,284576E-1	3,521875E+3	1,842561E-1
3,523437E+3	1,063025E-1	3,523437E+3	9,577013E-2	3,523437E+3	1,316290E-1	3,523437E+3	1,899201E-1
3,525000E+3	1,074944E-1	3,525000E+3	9,584491E-2	3,525000E+3	1,331948E-1	3,525000E+3	1,923677E-1
3,526562E+3	1,090289E-1	3,526562E+3	9,617435E-2	3,526562E+3	1,350009E-1	3,526562E+3	1,982272E-1
3,528125E+3	1,097353E-1	3,528125E+3	9,555612E-2	3,528125E+3	1,354333E-1	3,528125E+3	2,002947E-1
3,529687E+3	1,107859E-1	3,529687E+3	9,631635E-2	3,529687E+3	1,377281E-1	3,529687E+3	2,046965E-1
3,531250E+3	1,110732E-1	3,531250E+3	9,586488E-2	3,531250E+3	1,380849E-1	3,531250E+3	2,057662E-1
3,532812E+3	1,122646E-1	3,532812E+3	9,765708E-2	3,532812E+3	1,418165E-1	3,532812E+3	2,099151E-1
3,534375E+3	1,124874E-1	3,534375E+3	9,769083E-2	3,534375E+3	1,426262E-1	3,534375E+3	2,104790E-1
3,535937E+3	1,141109E-1	3,535937E+3	9,979305E-2	3,535937E+3	1,473939E-1	3,535937E+3	2,168603E-1
3,537500E+3	1,144785E-1	3,537500E+3	1,002686E-1	3,537500E+3	1,482923E-1	3,537500E+3	2,175998E-1
3,539062E+3	1,167513E-1	3,539062E+3	1,017621E-1	3,539062E+3	1,525990E-1	3,539062E+3	2,252302E-1
3,540625E+3	1,176260E-1	3,540625E+3	1,018556E-1	3,540625E+3	1,526353E-1	3,540625E+3	2,259073E-1
3,542187E+3	1,200252E-1	3,542187E+3	1,037013E-1	3,542187E+3	1,568565E-1	3,542187E+3	2,341140E-1
3,543750E+3	1,207726E-1	3,543750E+3	1,031673E-1	3,543750E+3	1,566824E-1	3,543750E+3	2,344395E-1
3,545312E+3	1,227915E-1	3,545312E+3	1,066277E-1	3,545312E+3	1,611932E-1	3,545312E+3	2,424790E-1
3,546875E+3	1,231763E-1	3,546875E+3	1,063149E-1	3,546875E+3	1,606013E-1	3,546875E+3	2,419213E-1
3,548437E+3	1,245980E-1	3,548437E+3	1,108705E-1	3,548437E+3	1,664909E-1	3,548437E+3	2,507486E-1
3,550000E+3	1,240423E-1	3,550000E+3	1,099654E-1	3,550000E+3	1,646127E-1	3,550000E+3	2,498950E-1
3,551562E+3	1,254842E-1	3,551562E+3	1,136026E-1	3,551562E+3	1,710451E-1	3,551562E+3	2,580815E-1
3,553125E+3	1,248174E-1	3,553125E+3	1,119999E-1	3,553125E+3	1,674081E-1	3,553125E+3	2,574179E-1
3,554687E+3	1,263357E-1	3,554687E+3	1,158245E-1	3,554687E+3	1,746997E-1	3,554687E+3	2,647987E-1
3,556250E+3	1,251283E-1	3,556250E+3	1,129547E-1	3,556250E+3	1,709404E-1	3,556250E+3	2,650832E-1
3,557812E+3	1,263952E-1	3,557812E+3	1,216083E-1	3,557812E+3	1,778069E-1	3,557812E+3	2,724809E-1
3,559375E+3	1,241985E-1	3,559375E+3	1,141702E-1	3,559375E+3	1,745355E-1	3,559375E+3	2,741189E-1
3,560937E+3	1,250649E-1	3,560937E+3	1,223164E-1	3,560937E+3	1,789980E-1	3,560937E+3	2,802470E-1
3,562500E+3	1,223155E-1	3,562500E+3	1,152751E-1	3,562500E+3	1,772823E-1	3,562500E+3	2,826143E-1
3,564062E+3	1,463737E-1	3,564062E+3	1,200772E-1	3,564062E+3	1,950694E-1	3,564062E+3	2,947214E-1
3,565625E+3	1,593005E-1	3,565625E+3	1,153003E-1	3,565625E+3	2,050746E-1	3,565625E+3	3,025212E-1
3,567187E+3	1,615002E-1	3,567187E+3	1,300796E-1	3,567187E+3	2,088817E-1	3,567187E+3	3,083518E-1
3,568750E+3	1,594025E-1	3,568750E+3	1,353713E-1	3,568750E+3	2,089617E-1	3,568750E+3	3,120679E-1
3,570312E+3	1,622807E-1	3,570312E+3	1,391362E-1	3,570312E+3	2,143824E-1	3,570312E+3	3,169683E-1
3,571875E+3	1,590352E-1	3,571875E+3	1,363958E-1	3,571875E+3	2,157482E-1	3,571875E+3	3,205406E-1
3,573437E+3	1,611073E-1	3,573437E+3	1,400721E-1	3,573437E+3	2,213468E-1	3,573437E+3	3,266330E-1
3,575000E+3	1,576604E-1	3,575000E+3	1,376069E-1	3,575000E+3	2,234034E-1	3,575000E+3	3,312931E-1
3,576562E+3	1,587040E-1	3,576562E+3	1,399811E-1	3,576562E+3	2,268007E-1	3,576562E+3	3,385652E-1
3,578125E+3	1,554856E-1	3,578125E+3	1,388210E-1	3,578125E+3	2,282571E-1	3,578125E+3	3,445424E-1
3,579687E+3	1,563653E-1	3,579687E+3	1,399563E-1	3,579687E+3	2,300347E-1	3,579687E+3	3,494487E-1
3,581250E+3	1,534505E-1	3,581250E+3	1,390369E-1	3,581250E+3	2,307576E-1	3,581250E+3	3,537328E-1
3,582812E+3	1,535305E-1	3,582812E+3	1,394092E-1	3,582812E+3	2,486373E-1	3,582812E+3	3,593421E-1
3,584375E+3	1,496413E-1	3,584375E+3	1,379680E-1	3,584375E+3	2,586527E-1	3,584375E+3	3,643521E-1
3,585937E+3	1,493567E-1	3,585937E+3	1,472607E-1	3,585937E+3	2,645686E-1	3,585937E+3	3,718400E-1
3,587500E+3	1,455520E-1	3,587500E+3	1,499718E-1	3,587500E+3	2,693484E-1	3,587500E+3	3,785078E-1
3,589062E+3	1,675853E-1	3,589062E+3	1,534340E-1	3,589062E+3	2,749635E-1	3,589062E+3	3,843285E-1
3,590625E+3	1,732330E-1	3,590625E+3	1,555063E-1	3,590625E+3	2,796235E-1	3,590625E+3	3,899691E-1
3,592187E+3	1,755619E-1	3,592187E+3	1,582543E-1	3,592187E+3	2,847793E-1	3,592187E+3	3,969022E-1
3,593750E+3	1,752732E-1	3,593750E+3	1,600065E-1	3,593750E+3	2,892530E-1	3,593750E+3	4,037031E-1
3,595312E+3	1,772190E-1	3,595312E+3	1,620015E-1	3,595312E+3	2,952716E-1	3,595312E+3	4,193893E-1
3,596875E+3	1,773384E-1	3,596875E+3	1,630093E-1	3,596875E+3	3,005609E-1	3,596875E+3	4,328343E-1
3,598437E+3	1,794360E-1	3,598437E+3	1,649855E-1	3,598437E+3	3,089102E-1	3,598437E+3	4,387310E-1
3,600000E+3	1,798779E-1	3,600000E+3	1,657788E-1	3,600000E+3	3,162304E-1	3,600000E+3	4,443919E-1
3,601562E+3	1,823224E-1	3,601562E+3	1,689680E-1	3,601562E+3	3,239887E-1	3,601562E+3	4,480587E-1
3,603125E+3	1,830164E-1	3,603125E+3	1,709604E-1	3,603125E+3	3,306417E-1	3,603125E+3	4,513922E-1
3,604687E+3	1,852782E-1	3,604687E+3	1,736977E-1	3,604687E+3	3,361828E-1	3,604687E+3	4,550763E-1
3,606250E+3	1,856908E-1	3,606250E+3	1,756631E-1	3,606250E+3	3,407860E-1	3,606250E+3	4,581414E-1
3,607812E+3	1,877686E-1	3,607812E+3	1,778594E-1	3,607812E+3	3,467347E-1	3,607812E+3	4,611144E-1
3,609375E+3	1,880204E-1	3,609375E+3	1,792804E-1	3,609375E+3	3,515385E-1	3,609375E+3	4,636859E-1
3,610937E+3	1,902926E-1	3,610937E+3	1,823038E-1	3,610937E+3	3,597673E-1	3,610937E+3	5,208553E-1
3,612500E+3	1,904511E-1	3,612500E+3	1,835895E-1	3,612500E+3	3,658065E-1	3,612500E+3	5,848330E-1
3,614062E+3	1,930538E-1	3,614062E+3	1,870551E-1	3,614062E+3	3,732182E-1	3,614062E+3	5,912761E-1
3,615625E+3	1,929392E-1	3,615625E+3	1,880926E-1	3,615625E+3	3,779690E-1	3,615625E+3	5,938736E-1
3,617187E+3	1,963337E-1	3,617187E+3	1,998411E-1	3,617187E+3	3,839227E-1	3,617187E+3	5,981323E-1
3,618750E+3	1,963227E-1	3,618750E+3	2,079693E-1	3,618750E+3	3,869402E-1	3,618750E+3	5,945558E-1
3,620312E+3	1,990942E-1	3,620312E+3	2,143432E-1	3,620312E+3	3,933173E-1	3,620312E+3	5,996438E-1
3,621875E+3	1,984027E-1	3,621875E+3	2,174745E-1	3,621875E+3	3,961446E-1	3,621875E+3	6,001883E-1
3,623437E+3	2,010942E-1	3,623437E+3	2,245729E-1	3,623437E+3	4,188352E-1	3,623437E+3	6,042613E-1
3,625000E+3	1,996427E-1	3,625000E+3	2,276938E-1	3,625000E+3	4,381227E-1	3,625000E+3	6,048394E-1
3,626562E+3	2,036821E-1	3,626562E+3	2,310752E-1	3,626562E+3	4,432947E-1	3,626562E+3	6,091502E-1
3,628125E+3	2,018947E-1	3,628125E+3	2,295970E-1	3,628125E+3	4,436573E-1	3,628125E+3	6,102137E-1
3,629687E+3	2,068473E-1	3,629687E+3	2,352476E-1	3,629687E+3	4,595838E-1	3,629687E+3	6,167989E-1
3,631250E+3	2,045354E-1	3,631250E+3	2,328043E-1	3,631250E+3	4,699605E-1	3,631250E+3	6,193787E-1
3,632812E+3	2,103146E-1	3,632812E+3	2,392315E-1	3,632812E+3	4,761152E-1	3,632812E+3	6,719103E-1
3,634375E+3	2,074078E-1	3,634375E+3	2,374666E-1	3,634375E+3	4,773877E-1	3,634375E+3	7,044961E-1
3,635937E+3	2,126609E-1	3,635937E+3	2,405786E-1	3,635937E+3	4,869423E-1	3,635937E+3	7,097072E-1
3,637500E+3	2,097358E-1	3,637500E+3	2,315041E-1	3,637500E+3	4,919169E-1	3,637500E+3	7,146452E-1
3,639062E+3	2,141501E-1	3,639062E+3	2,375345E-1	3,639062E+3	5,050790E-1	3,639062E+3	7,184775E-1
3,640625E+3	2,113087E-1	3,640625E+3	2,359928E-1	3,640625E+3	5,150088E-1	3,640625E+3	7,223440E-1
3,642187E+3	2,160740E-1	3,642187E+3	2,427018E-1	3,642187E+3	5,242575E-1	3,642187E+3	7,269591E-1
3,643750E+3	2,142585E-1	3,643750E+3	2,442869E-1	3,643750E+3	5,321937E-1	3,643750E+3	7,316791E-1
3,645312E+3	2,197334E-1	3,645312E+3	2,502652E-1	3,645312E+3	5,383098E-1	3,645312E+3	7,367324E-1
3,646875E+3	2,202692E-1	3,646875E+3	2,536920E-1	3,646875E+3	5,439548E-1	3,646875E+3	7,418749E-1
3,648437E+3	2,226167E-1	3,648437E+3	2,558446E-1	3,648437E+3	5,490827E-1	3,648437E+3	7,476985E-1
3,650000E+3	2,220263E-1	3,650000E+3	2,567839E-1	3,650000E+3	5,540703E-1	3,650000E+3	7,535718E-1
3,651562E+3	2,236696E-1	3,651562E+3	2,575840E-1	3,651562E+3	5,591077E-1	3,651562E+3	7,608413E-1
3,653125E+3	2,239837E-1	3,653125E+3	2,572652E-1	3,653125E+3	5,641446E-1	3,653125E+3	7,681326E-1
3,654687E+3	2,247779E-1	3,654687E+3	2,581117E-1	3,654687E+3	5,700574E-1	3,654687E+3	7,754871E-1
3,656250E+3	2,244950E-1	3,656250E+3	2,579029E-1	3,656250E+3	5,760494E-1	3,656250E+3	7,828074E-1
3,657812E+3	2,248067E-1	3,657812E+3	2,597590E-1	3,657812E+3	5,838994E-1	3,657812E+3	7,898135E-1
3,659375E+3	2,238614E-1	3,659375E+3	2,606747E-1	3,659375E+3	5,918981E-1	3,659375E+3	7,967436E-1
3,660937E+3	2,216369E-1	3,660937E+3	2,639247E-1	3,660937E+3	6,017468E-1	3,660937E+3	8,035762E-1
3,662500E+3	2,177452E-1	3,662500E+3	2,665689E-1	3,662500E+3	6,118536E-1	3,662500E+3	8,103165E-1
3,664062E+3	2,181537E-1	3,664062E+3	2,695554E-1	3,664062E+3	6,208687E-1	3,664062E+3	8,174637E-1
3,665625E+3	2,175648E-1	3,665625E+3	2,721063E-1	3,665625E+3	6,301487E-1	3,665625E+3	8,245011E-1
3,667187E+3	2,173223E-1	3,667187E+3	2,744172E-1	3,667187E+3	6,369928E-1	3,667187E+3	8,301122E-1
3,668750E+3	2,163010E-1	3,668750E+3	2,762622E-1	3,668750E+3	6,439853E-1	3,668750E+3	8,355837E-1
3,670312E+3	2,163556E-1	3,670312E+3	2,782352E-1	3,670312E+3	6,501355E-1	3,670312E+3	8,405224E-1
3,671875E+3	2,157047E-1	3,671875E+3	2,798206E-1	3,671875E+3	6,563879E-1	3,671875E+3	8,452966E-1
3,673437E+3	2,163249E-1	3,673437E+3	2,815874E-1	3,673437E+3	6,629106E-1	3,673437E+3	8,501010E-1
3,675000E+3	2,163328E-1	3,675000E+3	2,829787E-1	3,675000E+3	6,695289E-1	3,675000E+3	8,547283E-1
3,676562E+3	2,186604E-1	3,676562E+3	2,851435E-1	3,676562E+3	6,767789E-1	3,676562E+3	8,597990E-1
3,678125E+3	2,205206E-1	3,678125E+3	2,869694E-1	3,678125E+3	6,841480E-1	3,678125E+3	8,646659E-1
3,679687E+3	2,237635E-1	3,679687E+3	2,891273E-1	3,679687E+3	6,914577E-1	3,679687E+3	8,703793E-1
3,681250E+3	2,268105E-1	3,681250E+3	2,910235E-1	3,681250E+3	6,988739E-1	3,681250E+3	8,758224E-1
3,682812E+3	2,298481E-1	3,682812E+3	2,933122E-1	3,682812E+3	7,063348E-1	3,682812E+3	8,822311E-1
3,684375E+3	2,326937E-1	3,684375E+3	2,954016E-1	3,684375E+3	7,138748E-1	3,684375E+3	8,882869E-1
3,685937E+3	2,350391E-1	3,685937E+3	2,984395E-1	3,685937E+3	7,217490E-1	3,685937E+3	8,949063E-1
3,687500E+3	2,371247E-1	3,687500E+3	3,013838E-1	3,687500E+3	7,296822E-1	3,687500E+3	9,011061E-1
3,689062E+3	2,392367E-1	3,689062E+3	3,047892E-1	3,689062E+3	7,382078E-1	3,689062E+3	9,071042E-1
3,690625E+3	2,410938E-1	3,690625E+3	3,081508E-1	3,690625E+3	7,467923E-1	3,690625E+3	9,126775E-1
3,692187E+3	2,441684E-1	3,692187E+3	3,119018E-1	3,692187E+3	7,554902E-1	3,692187E+3	9,182128E-1
3,693750E+3	2,471686E-1	3,693750E+3	3,156641E-1	3,693750E+3	7,642381E-1	3,693750E+3	9,233265E-1
3,695312E+3	2,514430E-1	3,695312E+3	3,200268E-1	3,695312E+3	7,720949E-1	3,695312E+3	9,289112E-1
3,696875E+3	2,557310E-1	3,696875E+3	3,244079E-1	3,696875E+3	7,799621E-1	3,696875E+3	9,339902E-1
3,698437E+3	2,613361E-1	3,698437E+3	3,307775E-1	3,698437E+3	7,877922E-1	3,698437E+3	9,449421E-1
3,700000E+3	2,669846E-1	3,700000E+3	3,371462E-1	3,700000E+3	7,955825E-1	3,700000E+3	9,521026E-1
3,701562E+3	2,733393E-1	3,701562E+3	3,434388E-1	3,701562E+3	8,035836E-1	3,701562E+3	9,545620E-1
