Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 6 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 9 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 10 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 11 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 12 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 13 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 14 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 15 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 16 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 17 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 18 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 19 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 20 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 21 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 22 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 23 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 24 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
3,831250E+3	1,098090E-1	3,831250E+3	4,000660E-1	3,831250E+3	1,160218E-1	3,831250E+3	3,994827E-1	3,831250E+3	1,083210E-1	3,831250E+3	3,469778E-1	3,831250E+3	2,515774E-1	3,831250E+3	3,549006E-1	3,831250E+3	2,468676E-1	3,831250E+3	3,412544E-1	3,831250E+3	2,470308E-1	3,831250E+3	3,401254E-1	3,831250E+3	1,729297E-2	3,831250E+3	6,879493E-1	3,831250E+3	1,554129E-2	3,831250E+3	5,280263E-1	3,831250E+3	1,227650E-2	3,831250E+3	5,338564E-1	3,831250E+3	2,997505E-2	3,831250E+3	5,835955E-1	3,831250E+3	2,729115E-2	3,831250E+3	4,976290E-1	3,831250E+3	2,960959E-2	3,831250E+3	3,617794E-1	3,831250E+3	2,805880E-2	3,831250E+3	6,541961E-1	3,831250E+3	3,407223E-2	3,831250E+3	6,086468E-1	3,831250E+3	2,310275E-2	3,831250E+3	4,767966E-1	3,831250E+3	7,774672E-2	3,831250E+3	2,672352E-1	3,831250E+3	7,587969E-2	3,831250E+3	3,225537E-1	3,831250E+3	8,799869E-2	3,831250E+3	2,032340E-1	3,831250E+3	1,403187E-2	3,831250E+3	5,057895E-1	3,831250E+3	1,304381E-2	3,831250E+3	7,080780E-1	3,831250E+3	3,087974E-2	3,831250E+3	6,414282E-1	3,831250E+3	1,779059E-1	3,831250E+3	1,663109E-1	3,831250E+3	1,728862E-1	3,831250E+3	1,531447E-1	3,831250E+3	1,382438E-1	3,831250E+3	1,830533E-1
3,832812E+3	1,100968E-1	3,832812E+3	3,982171E-1	3,832812E+3	1,155329E-1	3,832812E+3	3,981478E-1	3,832812E+3	1,068061E-1	3,832812E+3	3,463536E-1	3,832812E+3	2,485385E-1	3,832812E+3	3,540447E-1	3,832812E+3	2,439775E-1	3,832812E+3	3,399533E-1	3,832812E+3	2,440415E-1	3,832812E+3	3,379838E-1	3,832812E+3	1,869491E-2	3,832812E+3	6,862884E-1	3,832812E+3	1,603385E-2	3,832812E+3	5,257150E-1	3,832812E+3	1,271538E-2	3,832812E+3	5,327104E-1	3,832812E+3	2,991411E-2	3,832812E+3	5,809749E-1	3,832812E+3	2,886338E-2	3,832812E+3	4,973335E-1	3,832812E+3	2,889458E-2	3,832812E+3	3,612013E-1	3,832812E+3	2,928644E-2	3,832812E+3	6,540440E-1	3,832812E+3	3,251170E-2	3,832812E+3	6,048131E-1	3,832812E+3	2,320526E-2	3,832812E+3	4,755319E-1	3,832812E+3	7,624465E-2	3,832812E+3	2,664774E-1	3,832812E+3	7,415407E-2	3,832812E+3	3,214983E-1	3,832812E+3	8,740388E-2	3,832812E+3	2,030989E-1	3,832812E+3	1,442685E-2	3,832812E+3	5,047979E-1	3,832812E+3	1,313986E-2	3,832812E+3	7,046349E-1	3,832812E+3	3,210528E-2	3,832812E+3	6,387123E-1	3,832812E+3	1,760057E-1	3,832812E+3	1,678251E-1	3,832812E+3	1,709698E-1	3,832812E+3	1,536420E-1	3,832812E+3	1,349787E-1	3,832812E+3	1,843779E-1
3,834375E+3	1,102578E-1	3,834375E+3	3,972571E-1	3,834375E+3	1,136311E-1	3,834375E+3	3,961810E-1	3,834375E+3	1,058420E-1	3,834375E+3	3,448978E-1	3,834375E+3	2,454073E-1	3,834375E+3	3,513431E-1	3,834375E+3	2,393587E-1	3,834375E+3	3,366134E-1	3,834375E+3	2,414322E-1	3,834375E+3	3,372692E-1	3,834375E+3	1,878315E-2	3,834375E+3	6,825527E-1	3,834375E+3	1,539274E-2	3,834375E+3	5,226876E-1	3,834375E+3	1,246254E-2	3,834375E+3	5,284386E-1	3,834375E+3	2,831661E-2	3,834375E+3	5,789125E-1	3,834375E+3	2,878258E-2	3,834375E+3	4,938593E-1	3,834375E+3	2,763399E-2	3,834375E+3	3,599585E-1	3,834375E+3	2,796789E-2	3,834375E+3	6,510213E-1	3,834375E+3	3,286854E-2	3,834375E+3	6,022267E-1	3,834375E+3	2,368844E-2	3,834375E+3	4,734005E-1	3,834375E+3	7,590858E-2	3,834375E+3	2,673695E-1	3,834375E+3	7,437196E-2	3,834375E+3	3,205795E-1	3,834375E+3	8,654163E-2	3,834375E+3	2,017652E-1	3,834375E+3	1,473052E-2	3,834375E+3	5,004882E-1	3,834375E+3	1,364398E-2	3,834375E+3	7,034511E-1	3,834375E+3	3,284449E-2	3,834375E+3	6,374814E-1	3,834375E+3	1,733572E-1	3,834375E+3	1,678476E-1	3,834375E+3	1,679061E-1	3,834375E+3	1,536799E-1	3,834375E+3	1,329208E-1	3,834375E+3	1,840638E-1
3,835937E+3	1,086598E-1	3,835937E+3	3,967164E-1	3,835937E+3	1,136359E-1	3,835937E+3	3,957663E-1	3,835937E+3	1,041363E-1	3,835937E+3	3,447871E-1	3,835937E+3	2,417491E-1	3,835937E+3	3,494614E-1	3,835937E+3	2,364894E-1	3,835937E+3	3,367905E-1	3,835937E+3	2,365643E-1	3,835937E+3	3,348226E-1	3,835937E+3	1,823031E-2	3,835937E+3	6,806851E-1	3,835937E+3	1,315295E-2	3,835937E+3	5,219054E-1	3,835937E+3	1,204736E-2	3,835937E+3	5,280910E-1	3,835937E+3	2,826014E-2	3,835937E+3	5,766260E-1	3,835937E+3	2,762786E-2	3,835937E+3	4,919952E-1	3,835937E+3	2,753397E-2	3,835937E+3	3,583924E-1	3,835937E+3	2,689491E-2	3,835937E+3	6,478691E-1	3,835937E+3	3,204255E-2	3,835937E+3	6,006378E-1	3,835937E+3	2,349969E-2	3,835937E+3	4,720066E-1	3,835937E+3	7,577166E-2	3,835937E+3	2,654753E-1	3,835937E+3	7,359567E-2	3,835937E+3	3,190869E-1	3,835937E+3	8,641081E-2	3,835937E+3	2,024166E-1	3,835937E+3	1,386634E-2	3,835937E+3	5,016303E-1	3,835937E+3	1,273753E-2	3,835937E+3	7,004006E-1	3,835937E+3	3,157818E-2	3,835937E+3	6,348624E-1	3,835937E+3	1,714106E-1	3,835937E+3	1,671952E-1	3,835937E+3	1,657529E-1	3,835937E+3	1,545117E-1	3,835937E+3	1,319566E-1	3,835937E+3	1,834278E-1
3,837500E+3	1,074187E-1	3,837500E+3	3,947522E-1	3,837500E+3	1,125617E-1	3,837500E+3	3,939514E-1	3,837500E+3	1,040374E-1	3,837500E+3	3,439333E-1	3,837500E+3	2,379562E-1	3,837500E+3	3,476793E-1	3,837500E+3	2,344524E-1	3,837500E+3	3,341382E-1	3,837500E+3	2,334177E-1	3,837500E+3	3,332790E-1	3,837500E+3	1,799993E-2	3,837500E+3	6,783110E-1	3,837500E+3	1,255240E-2	3,837500E+3	5,202287E-1	3,837500E+3	1,084219E-2	3,837500E+3	5,264985E-1	3,837500E+3	2,881482E-2	3,837500E+3	5,743034E-1	3,837500E+3	2,814198E-2	3,837500E+3	4,896824E-1	3,837500E+3	2,798761E-2	3,837500E+3	3,565035E-1	3,837500E+3	2,581930E-2	3,837500E+3	6,452232E-1	3,837500E+3	3,170710E-2	3,837500E+3	5,978367E-1	3,837500E+3	2,296464E-2	3,837500E+3	4,691434E-1	3,837500E+3	7,591497E-2	3,837500E+3	2,646522E-1	3,837500E+3	7,329842E-2	3,837500E+3	3,189558E-1	3,837500E+3	8,527723E-2	3,837500E+3	2,021871E-1	3,837500E+3	1,394359E-2	3,837500E+3	4,989476E-1	3,837500E+3	1,236791E-2	3,837500E+3	6,981144E-1	3,837500E+3	3,157700E-2	3,837500E+3	6,336909E-1	3,837500E+3	1,688155E-1	3,837500E+3	1,673241E-1	3,837500E+3	1,642286E-1	3,837500E+3	1,537772E-1	3,837500E+3	1,298501E-1	3,837500E+3	1,843001E-1
3,839062E+3	1,066641E-1	3,839062E+3	3,942682E-1	3,839062E+3	1,105684E-1	3,839062E+3	3,930703E-1	3,839062E+3	1,031883E-1	3,839062E+3	3,432743E-1	3,839062E+3	2,348990E-1	3,839062E+3	3,478188E-1	3,839062E+3	2,310021E-1	3,839062E+3	3,323102E-1	3,839062E+3	2,307919E-1	3,839062E+3	3,314145E-1	3,839062E+3	1,711920E-2	3,839062E+3	6,772200E-1	3,839062E+3	1,392206E-2	3,839062E+3	5,191390E-1	3,839062E+3	1,141006E-2	3,839062E+3	5,240972E-1	3,839062E+3	2,872840E-2	3,839062E+3	5,740494E-1	3,839062E+3	2,734402E-2	3,839062E+3	4,881992E-1	3,839062E+3	2,702626E-2	3,839062E+3	3,546378E-1	3,839062E+3	2,539860E-2	3,839062E+3	6,439731E-1	3,839062E+3	3,176580E-2	3,839062E+3	5,957259E-1	3,839062E+3	2,249271E-2	3,839062E+3	4,662937E-1	3,839062E+3	7,467856E-2	3,839062E+3	2,644657E-1	3,839062E+3	7,265190E-2	3,839062E+3	3,170644E-1	3,839062E+3	8,425572E-2	3,839062E+3	2,011213E-1	3,839062E+3	1,468927E-2	3,839062E+3	4,972563E-1	3,839062E+3	1,277778E-2	3,839062E+3	6,966468E-1	3,839062E+3	3,213290E-2	3,839062E+3	6,304429E-1	3,839062E+3	1,663826E-1	3,839062E+3	1,696083E-1	3,839062E+3	1,620175E-1	3,839062E+3	1,545724E-1	3,839062E+3	1,281763E-1	3,839062E+3	1,844193E-1
3,840625E+3	1,065290E-1	3,840625E+3	3,938996E-1	3,840625E+3	1,099729E-1	3,840625E+3	3,913885E-1	3,840625E+3	1,021191E-1	3,840625E+3	3,431860E-1	3,840625E+3	2,329974E-1	3,840625E+3	3,445865E-1	3,840625E+3	2,281546E-1	3,840625E+3	3,318348E-1	3,840625E+3	2,283784E-1	3,840625E+3	3,306746E-1	3,840625E+3	1,736545E-2	3,840625E+3	6,748990E-1	3,840625E+3	1,472778E-2	3,840625E+3	5,167704E-1	3,840625E+3	1,301666E-2	3,840625E+3	5,232225E-1	3,840625E+3	2,849230E-2	3,840625E+3	5,723691E-1	3,840625E+3	2,644588E-2	3,840625E+3	4,872847E-1	3,840625E+3	2,653696E-2	3,840625E+3	3,544524E-1	3,840625E+3	2,603567E-2	3,840625E+3	6,427731E-1	3,840625E+3	3,098863E-2	3,840625E+3	5,931748E-1	3,840625E+3	2,188200E-2	3,840625E+3	4,646696E-1	3,840625E+3	7,421307E-2	3,840625E+3	2,624163E-1	3,840625E+3	7,223822E-2	3,840625E+3	3,169138E-1	3,840625E+3	8,395097E-2	3,840625E+3	2,011459E-1	3,840625E+3	1,450102E-2	3,840625E+3	4,951916E-1	3,840625E+3	1,354032E-2	3,840625E+3	6,946478E-1	3,840625E+3	3,338363E-2	3,840625E+3	6,297919E-1	3,840625E+3	1,653734E-1	3,840625E+3	1,683544E-1	3,840625E+3	1,600350E-1	3,840625E+3	1,553366E-1	3,840625E+3	1,265603E-1	3,840625E+3	1,827141E-1
3,842187E+3	1,052072E-1	3,842187E+3	3,911653E-1	3,842187E+3	1,084594E-1	3,842187E+3	3,903533E-1	3,842187E+3	1,011528E-1	3,842187E+3	3,416113E-1	3,842187E+3	2,299577E-1	3,842187E+3	3,430691E-1	3,842187E+3	2,254000E-1	3,842187E+3	3,301710E-1	3,842187E+3	2,246436E-1	3,842187E+3	3,297127E-1	3,842187E+3	1,694428E-2	3,842187E+3	6,726458E-1	3,842187E+3	1,353712E-2	3,842187E+3	5,154554E-1	3,842187E+3	1,191185E-2	3,842187E+3	5,213531E-1	3,842187E+3	2,754425E-2	3,842187E+3	5,685196E-1	3,842187E+3	2,644172E-2	3,842187E+3	4,856562E-1	3,842187E+3	2,645129E-2	3,842187E+3	3,531288E-1	3,842187E+3	2,563034E-2	3,842187E+3	6,399332E-1	3,842187E+3	3,183990E-2	3,842187E+3	5,921020E-1	3,842187E+3	2,038305E-2	3,842187E+3	4,633402E-1	3,842187E+3	7,400844E-2	3,842187E+3	2,637184E-1	3,842187E+3	7,235048E-2	3,842187E+3	3,168630E-1	3,842187E+3	8,347367E-2	3,842187E+3	2,000821E-1	3,842187E+3	1,386825E-2	3,842187E+3	4,934072E-1	3,842187E+3	1,182908E-2	3,842187E+3	6,930525E-1	3,842187E+3	3,324657E-2	3,842187E+3	6,274570E-1	3,842187E+3	1,621206E-1	3,842187E+3	1,689894E-1	3,842187E+3	1,570958E-1	3,842187E+3	1,544299E-1	3,842187E+3	1,247699E-1	3,842187E+3	1,835112E-1
3,843750E+3	1,037221E-1	3,843750E+3	3,900406E-1	3,843750E+3	1,076720E-1	3,843750E+3	3,898791E-1	3,843750E+3	1,007312E-1	3,843750E+3	3,401357E-1	3,843750E+3	2,260760E-1	3,843750E+3	3,417574E-1	3,843750E+3	2,222874E-1	3,843750E+3	3,293096E-1	3,843750E+3	2,202131E-1	3,843750E+3	3,285220E-1	3,843750E+3	1,606016E-2	3,843750E+3	6,698246E-1	3,843750E+3	1,317188E-2	3,843750E+3	5,129700E-1	3,843750E+3	1,037117E-2	3,843750E+3	5,191935E-1	3,843750E+3	2,838107E-2	3,843750E+3	5,661022E-1	3,843750E+3	2,572425E-2	3,843750E+3	4,828416E-1	3,843750E+3	2,693662E-2	3,843750E+3	3,511042E-1	3,843750E+3	2,437301E-2	3,843750E+3	6,386699E-1	3,843750E+3	3,003239E-2	3,843750E+3	5,892545E-1	3,843750E+3	2,124834E-2	3,843750E+3	4,624164E-1	3,843750E+3	7,421421E-2	3,843750E+3	2,619945E-1	3,843750E+3	7,246626E-2	3,843750E+3	3,155913E-1	3,843750E+3	8,254351E-2	3,843750E+3	1,999355E-1	3,843750E+3	1,468469E-2	3,843750E+3	4,911536E-1	3,843750E+3	1,186144E-2	3,843750E+3	6,914276E-1	3,843750E+3	3,238892E-2	3,843750E+3	6,261697E-1	3,843750E+3	1,594073E-1	3,843750E+3	1,695381E-1	3,843750E+3	1,548510E-1	3,843750E+3	1,550863E-1	3,843750E+3	1,245209E-1	3,843750E+3	1,833804E-1
3,845312E+3	1,038039E-1	3,845312E+3	3,891815E-1	3,845312E+3	1,066550E-1	3,845312E+3	3,881699E-1	3,845312E+3	9,835783E-2	3,845312E+3	3,397096E-1	3,845312E+3	2,228870E-1	3,845312E+3	3,397466E-1	3,845312E+3	2,188023E-1	3,845312E+3	3,266790E-1	3,845312E+3	2,180918E-1	3,845312E+3	3,258144E-1	3,845312E+3	1,691932E-2	3,845312E+3	6,682319E-1	3,845312E+3	1,326558E-2	3,845312E+3	5,112557E-1	3,845312E+3	1,081496E-2	3,845312E+3	5,168242E-1	3,845312E+3	2,710712E-2	3,845312E+3	5,667270E-1	3,845312E+3	2,582089E-2	3,845312E+3	4,828790E-1	3,845312E+3	2,579639E-2	3,845312E+3	3,506092E-1	3,845312E+3	2,530148E-2	3,845312E+3	6,363523E-1	3,845312E+3	2,989531E-2	3,845312E+3	5,874738E-1	3,845312E+3	2,086659E-2	3,845312E+3	4,596527E-1	3,845312E+3	7,369144E-2	3,845312E+3	2,613129E-1	3,845312E+3	7,249377E-2	3,845312E+3	3,146870E-1	3,845312E+3	8,229826E-2	3,845312E+3	1,983581E-1	3,845312E+3	1,409716E-2	3,845312E+3	4,905429E-1	3,845312E+3	1,265351E-2	3,845312E+3	6,880537E-1	3,845312E+3	3,271696E-2	3,845312E+3	6,230136E-1	3,845312E+3	1,577048E-1	3,845312E+3	1,689801E-1	3,845312E+3	1,539127E-1	3,845312E+3	1,546503E-1	3,845312E+3	1,211077E-1	3,845312E+3	1,838495E-1
3,846875E+3	1,039448E-1	3,846875E+3	3,868580E-1	3,846875E+3	1,055458E-1	3,846875E+3	3,870709E-1	3,846875E+3	9,980434E-2	3,846875E+3	3,381916E-1	3,846875E+3	2,205526E-1	3,846875E+3	3,372396E-1	3,846875E+3	2,169260E-1	3,846875E+3	3,266950E-1	3,846875E+3	2,164643E-1	3,846875E+3	3,244495E-1	3,846875E+3	1,812610E-2	3,846875E+3	6,656862E-1	3,846875E+3	1,305228E-2	3,846875E+3	5,092646E-1	3,846875E+3	1,108952E-2	3,846875E+3	5,153267E-1	3,846875E+3	2,769778E-2	3,846875E+3	5,637912E-1	3,846875E+3	2,545277E-2	3,846875E+3	4,799114E-1	3,846875E+3	2,686995E-2	3,846875E+3	3,497634E-1	3,846875E+3	2,580314E-2	3,846875E+3	6,337800E-1	3,846875E+3	3,114114E-2	3,846875E+3	5,845792E-1	3,846875E+3	2,094320E-2	3,846875E+3	4,569300E-1	3,846875E+3	7,252729E-2	3,846875E+3	2,605797E-1	3,846875E+3	7,209868E-2	3,846875E+3	3,132967E-1	3,846875E+3	8,128775E-2	3,846875E+3	1,986676E-1	3,846875E+3	1,490855E-2	3,846875E+3	4,879704E-1	3,846875E+3	1,383158E-2	3,846875E+3	6,856646E-1	3,846875E+3	3,400129E-2	3,846875E+3	6,214591E-1	3,846875E+3	1,554712E-1	3,846875E+3	1,694082E-1	3,846875E+3	1,523667E-1	3,846875E+3	1,553137E-1	3,846875E+3	1,206438E-1	3,846875E+3	1,835618E-1
3,848437E+3	1,032447E-1	3,848437E+3	3,874224E-1	3,848437E+3	1,045425E-1	3,848437E+3	3,858664E-1	3,848437E+3	9,867507E-2	3,848437E+3	3,386330E-1	3,848437E+3	2,169296E-1	3,848437E+3	3,366671E-1	3,848437E+3	2,138500E-1	3,848437E+3	3,247406E-1	3,848437E+3	2,135408E-1	3,848437E+3	3,250477E-1	3,848437E+3	1,709716E-2	3,848437E+3	6,628205E-1	3,848437E+3	1,222271E-2	3,848437E+3	5,069743E-1	3,848437E+3	1,083549E-2	3,848437E+3	5,131759E-1	3,848437E+3	2,795213E-2	3,848437E+3	5,637676E-1	3,848437E+3	2,515602E-2	3,848437E+3	4,789041E-1	3,848437E+3	2,620026E-2	3,848437E+3	3,463931E-1	3,848437E+3	2,551057E-2	3,848437E+3	6,326369E-1	3,848437E+3	3,064836E-2	3,848437E+3	5,830854E-1	3,848437E+3	1,981382E-2	3,848437E+3	4,568751E-1	3,848437E+3	7,292981E-2	3,848437E+3	2,598302E-1	3,848437E+3	7,097157E-2	3,848437E+3	3,127970E-1	3,848437E+3	8,015529E-2	3,848437E+3	1,976977E-1	3,848437E+3	1,333297E-2	3,848437E+3	4,862205E-1	3,848437E+3	1,476908E-2	3,848437E+3	6,858032E-1	3,848437E+3	3,422538E-2	3,848437E+3	6,215003E-1	3,848437E+3	1,530194E-1	3,848437E+3	1,684801E-1	3,848437E+3	1,494504E-1	3,848437E+3	1,552237E-1	3,848437E+3	1,187931E-1	3,848437E+3	1,839949E-1
3,850000E+3	1,025915E-1	3,850000E+3	3,859379E-1	3,850000E+3	1,046216E-1	3,850000E+3	3,836344E-1	3,850000E+3	9,773741E-2	3,850000E+3	3,378526E-1	3,850000E+3	2,146930E-1	3,850000E+3	3,360075E-1	3,850000E+3	2,114338E-1	3,850000E+3	3,232923E-1	3,850000E+3	2,114944E-1	3,850000E+3	3,232291E-1	3,850000E+3	1,795673E-2	3,850000E+3	6,631097E-1	3,850000E+3	1,419997E-2	3,850000E+3	5,078377E-1	3,850000E+3	1,211565E-2	3,850000E+3	5,129731E-1	3,850000E+3	2,767247E-2	3,850000E+3	5,595863E-1	3,850000E+3	2,681603E-2	3,850000E+3	4,766002E-1	3,850000E+3	2,655378E-2	3,850000E+3	3,462393E-1	3,850000E+3	2,617471E-2	3,850000E+3	6,301382E-1	3,850000E+3	3,022790E-2	3,850000E+3	5,817970E-1	3,850000E+3	2,081567E-2	3,850000E+3	4,559623E-1	3,850000E+3	7,202799E-2	3,850000E+3	2,577533E-1	3,850000E+3	7,110314E-2	3,850000E+3	3,122065E-1	3,850000E+3	8,044591E-2	3,850000E+3	1,963806E-1	3,850000E+3	1,428452E-2	3,850000E+3	4,861794E-1	3,850000E+3	1,482148E-2	3,850000E+3	6,835741E-1	3,850000E+3	3,445468E-2	3,850000E+3	6,190320E-1	3,850000E+3	1,509522E-1	3,850000E+3	1,694124E-1	3,850000E+3	1,474206E-1	3,850000E+3	1,551263E-1	3,850000E+3	1,172066E-1	3,850000E+3	1,835581E-1
3,851562E+3	1,015963E-1	3,851562E+3	3,844633E-1	3,851562E+3	1,035343E-1	3,851562E+3	3,842360E-1	3,851562E+3	9,657726E-2	3,851562E+3	3,373938E-1	3,851562E+3	2,116187E-1	3,851562E+3	3,342173E-1	3,851562E+3	2,076483E-1	3,851562E+3	3,226043E-1	3,851562E+3	2,079958E-1	3,851562E+3	3,219251E-1	3,851562E+3	1,675357E-2	3,851562E+3	6,602363E-1	3,851562E+3	1,285310E-2	3,851562E+3	5,042430E-1	3,851562E+3	1,133946E-2	3,851562E+3	5,108389E-1	3,851562E+3	2,609498E-2	3,851562E+3	5,600922E-1	3,851562E+3	2,400014E-2	3,851562E+3	4,762913E-1	3,851562E+3	2,540575E-2	3,851562E+3	3,452836E-1	3,851562E+3	2,375904E-2	3,851562E+3	6,291844E-1	3,851562E+3	2,855119E-2	3,851562E+3	5,797107E-1	3,851562E+3	1,968749E-2	3,851562E+3	4,531791E-1	3,851562E+3	7,130005E-2	3,851562E+3	2,602145E-1	3,851562E+3	6,882361E-2	3,851562E+3	3,111955E-1	3,851562E+3	7,916962E-2	3,851562E+3	1,968154E-1	3,851562E+3	1,370385E-2	3,851562E+3	4,840941E-1	3,851562E+3	1,259169E-2	3,851562E+3	6,795816E-1	3,851562E+3	3,315744E-2	3,851562E+3	6,170454E-1	3,851562E+3	1,495951E-1	3,851562E+3	1,692749E-1	3,851562E+3	1,460343E-1	3,851562E+3	1,547717E-1	3,851562E+3	1,149229E-1	3,851562E+3	1,841457E-1
3,853125E+3	9,963378E-2	3,853125E+3	3,838618E-1	3,853125E+3	1,022873E-1	3,853125E+3	3,820009E-1	3,853125E+3	9,541682E-2	3,853125E+3	3,359849E-1	3,853125E+3	2,086779E-1	3,853125E+3	3,331152E-1	3,853125E+3	2,038302E-1	3,853125E+3	3,215794E-1	3,853125E+3	2,049829E-1	3,853125E+3	3,198942E-1	3,853125E+3	1,609575E-2	3,853125E+3	6,569582E-1	3,853125E+3	1,207696E-2	3,853125E+3	5,031863E-1	3,853125E+3	1,112426E-2	3,853125E+3	5,092975E-1	3,853125E+3	2,473103E-2	3,853125E+3	5,569272E-1	3,853125E+3	2,325928E-2	3,853125E+3	4,745288E-1	3,853125E+3	2,413934E-2	3,853125E+3	3,435257E-1	3,853125E+3	2,373557E-2	3,853125E+3	6,259627E-1	3,853125E+3	2,840315E-2	3,853125E+3	5,771424E-1	3,853125E+3	1,802498E-2	3,853125E+3	4,521449E-1	3,853125E+3	7,096158E-2	3,853125E+3	2,577552E-1	3,853125E+3	6,708574E-2	3,853125E+3	3,105281E-1	3,853125E+3	7,878770E-2	3,853125E+3	1,960070E-1	3,853125E+3	1,219103E-2	3,853125E+3	4,799722E-1	3,853125E+3	1,289061E-2	3,853125E+3	6,794564E-1	3,853125E+3	3,328322E-2	3,853125E+3	6,151753E-1	3,853125E+3	1,480687E-1	3,853125E+3	1,693819E-1	3,853125E+3	1,428749E-1	3,853125E+3	1,555928E-1	3,853125E+3	1,147360E-1	3,853125E+3	1,825139E-1
