Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 13_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 14_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 15_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 16_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 17_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 18_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 19_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 20_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 21_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 22_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 23_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 24_Frequency [Hz]	Absorption Coefficient on Cavity	
3,001562E+3	3,285461E-1	3,001562E+3	3,667768E-1	3,001562E+3	3,489207E-1	3,001562E+3	2,382561E-1	3,001562E+3	2,502486E-1	3,001562E+3	2,502156E-1	3,001562E+3	1,501657E-1	3,001562E+3	1,540244E-1	3,001562E+3	1,468531E-1	3,001562E+3	2,201779E-1	3,001562E+3	2,342445E-1	3,001562E+3	2,375131E-1	3,001562E+3	1,488909E-1	3,001562E+3	1,193450E-1	3,001562E+3	6,428947E-2	3,001562E+3	4,592891E-1	3,001562E+3	4,900971E-1	3,001562E+3	4,641893E-1	3,001562E+3	1,225897E-1	3,001562E+3	8,969655E-2	3,001562E+3	1,198259E-1	3,001562E+3	4,551296E-1	3,001562E+3	3,943376E-1	3,001562E+3	3,627257E-1
3,003125E+3	3,279977E-1	3,003125E+3	3,716580E-1	3,003125E+3	3,508466E-1	3,003125E+3	2,385523E-1	3,003125E+3	2,494241E-1	3,003125E+3	2,503027E-1	3,003125E+3	1,473855E-1	3,003125E+3	1,553528E-1	3,003125E+3	1,459313E-1	3,003125E+3	2,212794E-1	3,003125E+3	2,326548E-1	3,003125E+3	2,389252E-1	3,003125E+3	1,487325E-1	3,003125E+3	1,162496E-1	3,003125E+3	6,388426E-2	3,003125E+3	4,624055E-1	3,003125E+3	4,937107E-1	3,003125E+3	4,655004E-1	3,003125E+3	1,208904E-1	3,003125E+3	8,958661E-2	3,003125E+3	1,190323E-1	3,003125E+3	4,517411E-1	3,003125E+3	3,904645E-1	3,003125E+3	3,618424E-1
3,004687E+3	3,342078E-1	3,004687E+3	3,730058E-1	3,004687E+3	3,527801E-1	3,004687E+3	2,377395E-1	3,004687E+3	2,505664E-1	3,004687E+3	2,507106E-1	3,004687E+3	1,501613E-1	3,004687E+3	1,549556E-1	3,004687E+3	1,468989E-1	3,004687E+3	2,204434E-1	3,004687E+3	2,324740E-1	3,004687E+3	2,401030E-1	3,004687E+3	1,507261E-1	3,004687E+3	1,187580E-1	3,004687E+3	6,571057E-2	3,004687E+3	4,674313E-1	3,004687E+3	4,996113E-1	3,004687E+3	4,735966E-1	3,004687E+3	1,217623E-1	3,004687E+3	8,970480E-2	3,004687E+3	1,175252E-1	3,004687E+3	4,494433E-1	3,004687E+3	3,903899E-1	3,004687E+3	3,619918E-1
3,006250E+3	3,371244E-1	3,006250E+3	3,749457E-1	3,006250E+3	3,537970E-1	3,006250E+3	2,385620E-1	3,006250E+3	2,496286E-1	3,006250E+3	2,523998E-1	3,006250E+3	1,499678E-1	3,006250E+3	1,553872E-1	3,006250E+3	1,481380E-1	3,006250E+3	2,173241E-1	3,006250E+3	2,310553E-1	3,006250E+3	2,382544E-1	3,006250E+3	1,500986E-1	3,006250E+3	1,173530E-1	3,006250E+3	6,540092E-2	3,006250E+3	4,711666E-1	3,006250E+3	5,042255E-1	3,006250E+3	4,775395E-1	3,006250E+3	1,209369E-1	3,006250E+3	8,732114E-2	3,006250E+3	1,157646E-1	3,006250E+3	4,484718E-1	3,006250E+3	3,881846E-1	3,006250E+3	3,583568E-1
3,007812E+3	3,387025E-1	3,007812E+3	3,799647E-1	3,007812E+3	3,580437E-1	3,007812E+3	2,384746E-1	3,007812E+3	2,482074E-1	3,007812E+3	2,513141E-1	3,007812E+3	1,483664E-1	3,007812E+3	1,558479E-1	3,007812E+3	1,443974E-1	3,007812E+3	2,179363E-1	3,007812E+3	2,300233E-1	3,007812E+3	2,373603E-1	3,007812E+3	1,500598E-1	3,007812E+3	1,140320E-1	3,007812E+3	6,514392E-2	3,007812E+3	4,762655E-1	3,007812E+3	5,086350E-1	3,007812E+3	4,798973E-1	3,007812E+3	1,194099E-1	3,007812E+3	8,976354E-2	3,007812E+3	1,188913E-1	3,007812E+3	4,464380E-1	3,007812E+3	3,877956E-1	3,007812E+3	3,561598E-1
3,009375E+3	3,406231E-1	3,009375E+3	3,823494E-1	3,009375E+3	3,601682E-1	3,009375E+3	2,403528E-1	3,009375E+3	2,472232E-1	3,009375E+3	2,515779E-1	3,009375E+3	1,484107E-1	3,009375E+3	1,540954E-1	3,009375E+3	1,448162E-1	3,009375E+3	2,213195E-1	3,009375E+3	2,312836E-1	3,009375E+3	2,364775E-1	3,009375E+3	1,493407E-1	3,009375E+3	1,138615E-1	3,009375E+3	6,481978E-2	3,009375E+3	4,826463E-1	3,009375E+3	5,125611E-1	3,009375E+3	4,832224E-1	3,009375E+3	1,191270E-1	3,009375E+3	9,017621E-2	3,009375E+3	1,193641E-1	3,009375E+3	4,445487E-1	3,009375E+3	3,864108E-1	3,009375E+3	3,551197E-1
3,010937E+3	3,454412E-1	3,010937E+3	3,857437E-1	3,010937E+3	3,640074E-1	3,010937E+3	2,391327E-1	3,010937E+3	2,507663E-1	3,010937E+3	2,521105E-1	3,010937E+3	1,492621E-1	3,010937E+3	1,520689E-1	3,010937E+3	1,489604E-1	3,010937E+3	2,196559E-1	3,010937E+3	2,299970E-1	3,010937E+3	2,363597E-1	3,010937E+3	1,483435E-1	3,010937E+3	1,148267E-1	3,010937E+3	6,593266E-2	3,010937E+3	4,872896E-1	3,010937E+3	5,192232E-1	3,010937E+3	4,878682E-1	3,010937E+3	1,209604E-1	3,010937E+3	8,815656E-2	3,010937E+3	1,176511E-1	3,010937E+3	4,421747E-1	3,010937E+3	3,830930E-1	3,010937E+3	3,562136E-1
3,012500E+3	3,474382E-1	3,012500E+3	3,910745E-1	3,012500E+3	3,667117E-1	3,012500E+3	2,392022E-1	3,012500E+3	2,545348E-1	3,012500E+3	2,500271E-1	3,012500E+3	1,495097E-1	3,012500E+3	1,532348E-1	3,012500E+3	1,455613E-1	3,012500E+3	2,191122E-1	3,012500E+3	2,298232E-1	3,012500E+3	2,351523E-1	3,012500E+3	1,484520E-1	3,012500E+3	1,136165E-1	3,012500E+3	6,788647E-2	3,012500E+3	4,911929E-1	3,012500E+3	5,241535E-1	3,012500E+3	4,953530E-1	3,012500E+3	1,185780E-1	3,012500E+3	8,723643E-2	3,012500E+3	1,165898E-1	3,012500E+3	4,409164E-1	3,012500E+3	3,812333E-1	3,012500E+3	3,546641E-1
3,014062E+3	3,512517E-1	3,014062E+3	3,918557E-1	3,014062E+3	3,694011E-1	3,014062E+3	2,403302E-1	3,014062E+3	2,520186E-1	3,014062E+3	2,505127E-1	3,014062E+3	1,502725E-1	3,014062E+3	1,546589E-1	3,014062E+3	1,437092E-1	3,014062E+3	2,206380E-1	3,014062E+3	2,294898E-1	3,014062E+3	2,354371E-1	3,014062E+3	1,472014E-1	3,014062E+3	1,134847E-1	3,014062E+3	6,473697E-2	3,014062E+3	4,935417E-1	3,014062E+3	5,291646E-1	3,014062E+3	4,983014E-1	3,014062E+3	1,176205E-1	3,014062E+3	8,923396E-2	3,014062E+3	1,173672E-1	3,014062E+3	4,395044E-1	3,014062E+3	3,789787E-1	3,014062E+3	3,524169E-1
3,015625E+3	3,531539E-1	3,015625E+3	3,983506E-1	3,015625E+3	3,716944E-1	3,015625E+3	2,397064E-1	3,015625E+3	2,540742E-1	3,015625E+3	2,521971E-1	3,015625E+3	1,480897E-1	3,015625E+3	1,523410E-1	3,015625E+3	1,441877E-1	3,015625E+3	2,196453E-1	3,015625E+3	2,285331E-1	3,015625E+3	2,339391E-1	3,015625E+3	1,455237E-1	3,015625E+3	1,134379E-1	3,015625E+3	6,422178E-2	3,015625E+3	5,022133E-1	3,015625E+3	5,343021E-1	3,015625E+3	5,014312E-1	3,015625E+3	1,191553E-1	3,015625E+3	8,615586E-2	3,015625E+3	1,155729E-1	3,015625E+3	4,357209E-1	3,015625E+3	3,772719E-1	3,015625E+3	3,488658E-1
3,017187E+3	3,570969E-1	3,017187E+3	3,988023E-1	3,017187E+3	3,752061E-1	3,017187E+3	2,406138E-1	3,017187E+3	2,527074E-1	3,017187E+3	2,514194E-1	3,017187E+3	1,484191E-1	3,017187E+3	1,495869E-1	3,017187E+3	1,450880E-1	3,017187E+3	2,181098E-1	3,017187E+3	2,299631E-1	3,017187E+3	2,327083E-1	3,017187E+3	1,442312E-1	3,017187E+3	1,125262E-1	3,017187E+3	6,459774E-2	3,017187E+3	5,047770E-1	3,017187E+3	5,381605E-1	3,017187E+3	5,056765E-1	3,017187E+3	1,165647E-1	3,017187E+3	8,535661E-2	3,017187E+3	1,162958E-1	3,017187E+3	4,338825E-1	3,017187E+3	3,759019E-1	3,017187E+3	3,471542E-1
3,018750E+3	3,622959E-1	3,018750E+3	4,030646E-1	3,018750E+3	3,771083E-1	3,018750E+3	2,410766E-1	3,018750E+3	2,507150E-1	3,018750E+3	2,489917E-1	3,018750E+3	1,461727E-1	3,018750E+3	1,504610E-1	3,018750E+3	1,460442E-1	3,018750E+3	2,170775E-1	3,018750E+3	2,291887E-1	3,018750E+3	2,340781E-1	3,018750E+3	1,457857E-1	3,018750E+3	1,131839E-1	3,018750E+3	6,341433E-2	3,018750E+3	5,107235E-1	3,018750E+3	5,443277E-1	3,018750E+3	5,111618E-1	3,018750E+3	1,167314E-1	3,018750E+3	8,860310E-2	3,018750E+3	1,158221E-1	3,018750E+3	4,315486E-1	3,018750E+3	3,740480E-1	3,018750E+3	3,476243E-1
3,020312E+3	3,620426E-1	3,020312E+3	4,075063E-1	3,020312E+3	3,808153E-1	3,020312E+3	2,420736E-1	3,020312E+3	2,514953E-1	3,020312E+3	2,493316E-1	3,020312E+3	1,456462E-1	3,020312E+3	1,520418E-1	3,020312E+3	1,436708E-1	3,020312E+3	2,189895E-1	3,020312E+3	2,278048E-1	3,020312E+3	2,332275E-1	3,020312E+3	1,451462E-1	3,020312E+3	1,147958E-1	3,020312E+3	6,309872E-2	3,020312E+3	5,168254E-1	3,020312E+3	5,505531E-1	3,020312E+3	5,178897E-1	3,020312E+3	1,173096E-1	3,020312E+3	8,810019E-2	3,020312E+3	1,163768E-1	3,020312E+3	4,307073E-1	3,020312E+3	3,735154E-1	3,020312E+3	3,458019E-1
3,021875E+3	3,668805E-1	3,021875E+3	4,119903E-1	3,021875E+3	3,832855E-1	3,021875E+3	2,423912E-1	3,021875E+3	2,537699E-1	3,021875E+3	2,540085E-1	3,021875E+3	1,466577E-1	3,021875E+3	1,545149E-1	3,021875E+3	1,426461E-1	3,021875E+3	2,166101E-1	3,021875E+3	2,305895E-1	3,021875E+3	2,319303E-1	3,021875E+3	1,447955E-1	3,021875E+3	1,125148E-1	3,021875E+3	6,299832E-2	3,021875E+3	5,225749E-1	3,021875E+3	5,574678E-1	3,021875E+3	5,222346E-1	3,021875E+3	1,183845E-1	3,021875E+3	8,916344E-2	3,021875E+3	1,165277E-1	3,021875E+3	4,301964E-1	3,021875E+3	3,724514E-1	3,021875E+3	3,432735E-1
3,023437E+3	3,713510E-1	3,023437E+3	4,161569E-1	3,023437E+3	3,857899E-1	3,023437E+3	2,409896E-1	3,023437E+3	2,518855E-1	3,023437E+3	2,515595E-1	3,023437E+3	1,430044E-1	3,023437E+3	1,515050E-1	3,023437E+3	1,440425E-1	3,023437E+3	2,175340E-1	3,023437E+3	2,297823E-1	3,023437E+3	2,333797E-1	3,023437E+3	1,451470E-1	3,023437E+3	1,099557E-1	3,023437E+3	6,349654E-2	3,023437E+3	5,287792E-1	3,023437E+3	5,631927E-1	3,023437E+3	5,253975E-1	3,023437E+3	1,184032E-1	3,023437E+3	8,967853E-2	3,023437E+3	1,139778E-1	3,023437E+3	4,284219E-1	3,023437E+3	3,705938E-1	3,023437E+3	3,438287E-1
3,025000E+3	3,747933E-1	3,025000E+3	4,205299E-1	3,025000E+3	3,870241E-1	3,025000E+3	2,428700E-1	3,025000E+3	2,523604E-1	3,025000E+3	2,559871E-1	3,025000E+3	1,445127E-1	3,025000E+3	1,506699E-1	3,025000E+3	1,432978E-1	3,025000E+3	2,168076E-1	3,025000E+3	2,299816E-1	3,025000E+3	2,342771E-1	3,025000E+3	1,451604E-1	3,025000E+3	1,101436E-1	3,025000E+3	6,385389E-2	3,025000E+3	5,322505E-1	3,025000E+3	5,694039E-1	3,025000E+3	5,309872E-1	3,025000E+3	1,172019E-1	3,025000E+3	8,418275E-2	3,025000E+3	1,155161E-1	3,025000E+3	4,248970E-1	3,025000E+3	3,694792E-1	3,025000E+3	3,453202E-1
3,026562E+3	3,767825E-1	3,026562E+3	4,238009E-1	3,026562E+3	3,904052E-1	3,026562E+3	2,419475E-1	3,026562E+3	2,534709E-1	3,026562E+3	2,550235E-1	3,026562E+3	1,437048E-1	3,026562E+3	1,511708E-1	3,026562E+3	1,416050E-1	3,026562E+3	2,160615E-1	3,026562E+3	2,271449E-1	3,026562E+3	2,334255E-1	3,026562E+3	1,433780E-1	3,026562E+3	1,130183E-1	3,026562E+3	6,399406E-2	3,026562E+3	5,372507E-1	3,026562E+3	5,729251E-1	3,026562E+3	5,372778E-1	3,026562E+3	1,173379E-1	3,026562E+3	8,446308E-2	3,026562E+3	1,141943E-1	3,026562E+3	4,235299E-1	3,026562E+3	3,688417E-1	3,026562E+3	3,426613E-1
3,028125E+3	3,813512E-1	3,028125E+3	4,251606E-1	3,028125E+3	3,947312E-1	3,028125E+3	2,414259E-1	3,028125E+3	2,556820E-1	3,028125E+3	2,501882E-1	3,028125E+3	1,411313E-1	3,028125E+3	1,496383E-1	3,028125E+3	1,422961E-1	3,028125E+3	2,156963E-1	3,028125E+3	2,253688E-1	3,028125E+3	2,321166E-1	3,028125E+3	1,431270E-1	3,028125E+3	1,123079E-1	3,028125E+3	6,272441E-2	3,028125E+3	5,453779E-1	3,028125E+3	5,793993E-1	3,028125E+3	5,415976E-1	3,028125E+3	1,167468E-1	3,028125E+3	8,543567E-2	3,028125E+3	1,140941E-1	3,028125E+3	4,223301E-1	3,028125E+3	3,656881E-1	3,028125E+3	3,417290E-1
3,029687E+3	3,824558E-1	3,029687E+3	4,311159E-1	3,029687E+3	3,969542E-1	3,029687E+3	2,413967E-1	3,029687E+3	2,556991E-1	3,029687E+3	2,521831E-1	3,029687E+3	1,404760E-1	3,029687E+3	1,508692E-1	3,029687E+3	1,417022E-1	3,029687E+3	2,161360E-1	3,029687E+3	2,245302E-1	3,029687E+3	2,298608E-1	3,029687E+3	1,430437E-1	3,029687E+3	1,089788E-1	3,029687E+3	6,279467E-2	3,029687E+3	5,511692E-1	3,029687E+3	5,865163E-1	3,029687E+3	5,460414E-1	3,029687E+3	1,153327E-1	3,029687E+3	8,454232E-2	3,029687E+3	1,123203E-1	3,029687E+3	4,199068E-1	3,029687E+3	3,655344E-1	3,029687E+3	3,407194E-1
3,031250E+3	3,882766E-1	3,031250E+3	4,370516E-1	3,031250E+3	3,998115E-1	3,031250E+3	2,443663E-1	3,031250E+3	2,543762E-1	3,031250E+3	2,529730E-1	3,031250E+3	1,410397E-1	3,031250E+3	1,496724E-1	3,031250E+3	1,403907E-1	3,031250E+3	2,137676E-1	3,031250E+3	2,232193E-1	3,031250E+3	2,290312E-1	3,031250E+3	1,393805E-1	3,031250E+3	1,077346E-1	3,031250E+3	6,251322E-2	3,031250E+3	5,556852E-1	3,031250E+3	5,923333E-1	3,031250E+3	5,537601E-1	3,031250E+3	1,159412E-1	3,031250E+3	8,591684E-2	3,031250E+3	1,122872E-1	3,031250E+3	4,193491E-1	3,031250E+3	3,639104E-1	3,031250E+3	3,370730E-1
3,032812E+3	3,954893E-1	3,032812E+3	4,432816E-1	3,032812E+3	4,043058E-1	3,032812E+3	2,450742E-1	3,032812E+3	2,558911E-1	3,032812E+3	2,525681E-1	3,032812E+3	1,447064E-1	3,032812E+3	1,518522E-1	3,032812E+3	1,408224E-1	3,032812E+3	2,138509E-1	3,032812E+3	2,251244E-1	3,032812E+3	2,299263E-1	3,032812E+3	1,419379E-1	3,032812E+3	1,088859E-1	3,032812E+3	6,303075E-2	3,032812E+3	5,627202E-1	3,032812E+3	5,975822E-1	3,032812E+3	5,585869E-1	3,032812E+3	1,145533E-1	3,032812E+3	8,670938E-2	3,032812E+3	1,121464E-1	3,032812E+3	4,179346E-1	3,032812E+3	3,634253E-1	3,032812E+3	3,365635E-1
3,034375E+3	3,965249E-1	3,034375E+3	4,448754E-1	3,034375E+3	4,084788E-1	3,034375E+3	2,456159E-1	3,034375E+3	2,525298E-1	3,034375E+3	2,545187E-1	3,034375E+3	1,433079E-1	3,034375E+3	1,484008E-1	3,034375E+3	1,394618E-1	3,034375E+3	2,156260E-1	3,034375E+3	2,242135E-1	3,034375E+3	2,285605E-1	3,034375E+3	1,409177E-1	3,034375E+3	1,089921E-1	3,034375E+3	6,187212E-2	3,034375E+3	5,703756E-1	3,034375E+3	6,051778E-1	3,034375E+3	5,638090E-1	3,034375E+3	1,143608E-1	3,034375E+3	8,510555E-2	3,034375E+3	1,124845E-1	3,034375E+3	4,166037E-1	3,034375E+3	3,616736E-1	3,034375E+3	3,368234E-1
3,035937E+3	3,997406E-1	3,035937E+3	4,477510E-1	3,035937E+3	4,120548E-1	3,035937E+3	2,457574E-1	3,035937E+3	2,536633E-1	3,035937E+3	2,567982E-1	3,035937E+3	1,399390E-1	3,035937E+3	1,467242E-1	3,035937E+3	1,407716E-1	3,035937E+3	2,141371E-1	3,035937E+3	2,243215E-1	3,035937E+3	2,292287E-1	3,035937E+3	1,426669E-1	3,035937E+3	1,129005E-1	3,035937E+3	6,206803E-2	3,035937E+3	5,763813E-1	3,035937E+3	6,104285E-1	3,035937E+3	5,699031E-1	3,035937E+3	1,160430E-1	3,035937E+3	8,446606E-2	3,035937E+3	1,151023E-1	3,035937E+3	4,159812E-1	3,035937E+3	3,600205E-1	3,035937E+3	3,358482E-1
3,037500E+3	4,056093E-1	3,037500E+3	4,530835E-1	3,037500E+3	4,137758E-1	3,037500E+3	2,458035E-1	3,037500E+3	2,564957E-1	3,037500E+3	2,567775E-1	3,037500E+3	1,394265E-1	3,037500E+3	1,478951E-1	3,037500E+3	1,406806E-1	3,037500E+3	2,138570E-1	3,037500E+3	2,242948E-1	3,037500E+3	2,286756E-1	3,037500E+3	1,446397E-1	3,037500E+3	1,076549E-1	3,037500E+3	6,180189E-2	3,037500E+3	5,828055E-1	3,037500E+3	6,149495E-1	3,037500E+3	5,760650E-1	3,037500E+3	1,152182E-1	3,037500E+3	8,386593E-2	3,037500E+3	1,133222E-1	3,037500E+3	4,137606E-1	3,037500E+3	3,589786E-1	3,037500E+3	3,351093E-1
3,039062E+3	4,071697E-1	3,039062E+3	4,601149E-1	3,039062E+3	4,147777E-1	3,039062E+3	2,447506E-1	3,039062E+3	2,552725E-1	3,039062E+3	2,567066E-1	3,039062E+3	1,380940E-1	3,039062E+3	1,460754E-1	3,039062E+3	1,385791E-1	3,039062E+3	2,130350E-1	3,039062E+3	2,224726E-1	3,039062E+3	2,264629E-1	3,039062E+3	1,404394E-1	3,039062E+3	1,063120E-1	3,039062E+3	6,310651E-2	3,039062E+3	5,886558E-1	3,039062E+3	6,233977E-1	3,039062E+3	5,805232E-1	3,039062E+3	1,153153E-1	3,039062E+3	8,541296E-2	3,039062E+3	1,118191E-1	3,039062E+3	4,123050E-1	3,039062E+3	3,565347E-1	3,039062E+3	3,327871E-1
3,040625E+3	4,104375E-1	3,040625E+3	4,645845E-1	3,040625E+3	4,218721E-1	3,040625E+3	2,454927E-1	3,040625E+3	2,557489E-1	3,040625E+3	2,562010E-1	3,040625E+3	1,391418E-1	3,040625E+3	1,466794E-1	3,040625E+3	1,404580E-1	3,040625E+3	2,100142E-1	3,040625E+3	2,219101E-1	3,040625E+3	2,277204E-1	3,040625E+3	1,395078E-1	3,040625E+3	1,062755E-1	3,040625E+3	6,043726E-2	3,040625E+3	5,947908E-1	3,040625E+3	6,309056E-1	3,040625E+3	5,849403E-1	3,040625E+3	1,147729E-1	3,040625E+3	8,596805E-2	3,040625E+3	1,115395E-1	3,040625E+3	4,106391E-1	3,040625E+3	3,562564E-1	3,040625E+3	3,300932E-1
3,042187E+3	4,162592E-1	3,042187E+3	4,672946E-1	3,042187E+3	4,249561E-1	3,042187E+3	2,485363E-1	3,042187E+3	2,558389E-1	3,042187E+3	2,562726E-1	3,042187E+3	1,389820E-1	3,042187E+3	1,452015E-1	3,042187E+3	1,386278E-1	3,042187E+3	2,140074E-1	3,042187E+3	2,213409E-1	3,042187E+3	2,273963E-1	3,042187E+3	1,383554E-1	3,042187E+3	1,063093E-1	3,042187E+3	6,217274E-2	3,042187E+3	6,000331E-1	3,042187E+3	6,367228E-1	3,042187E+3	5,925207E-1	3,042187E+3	1,122184E-1	3,042187E+3	8,512231E-2	3,042187E+3	1,112323E-1	3,042187E+3	4,093022E-1	3,042187E+3	3,560141E-1	3,042187E+3	3,309783E-1
3,043750E+3	4,214871E-1	3,043750E+3	4,725125E-1	3,043750E+3	4,266684E-1	3,043750E+3	2,490825E-1	3,043750E+3	2,542874E-1	3,043750E+3	2,550806E-1	3,043750E+3	1,381646E-1	3,043750E+3	1,498342E-1	3,043750E+3	1,380508E-1	3,043750E+3	2,138485E-1	3,043750E+3	2,194822E-1	3,043750E+3	2,278598E-1	3,043750E+3	1,430610E-1	3,043750E+3	1,039582E-1	3,043750E+3	6,201288E-2	3,043750E+3	6,083187E-1	3,043750E+3	6,448855E-1	3,043750E+3	5,983154E-1	3,043750E+3	1,141062E-1	3,043750E+3	8,266188E-2	3,043750E+3	1,126780E-1	3,043750E+3	4,068880E-1	3,043750E+3	3,554677E-1	3,043750E+3	3,299392E-1
3,045312E+3	4,243326E-1	3,045312E+3	4,772188E-1	3,045312E+3	4,335270E-1	3,045312E+3	2,480545E-1	3,045312E+3	2,562557E-1	3,045312E+3	2,570500E-1	3,045312E+3	1,381946E-1	3,045312E+3	1,485181E-1	3,045312E+3	1,397530E-1	3,045312E+3	2,123508E-1	3,045312E+3	2,200038E-1	3,045312E+3	2,268235E-1	3,045312E+3	1,409800E-1	3,045312E+3	1,075620E-1	3,045312E+3	6,252355E-2	3,045312E+3	6,148083E-1	3,045312E+3	6,500709E-1	3,045312E+3	6,060616E-1	3,045312E+3	1,112538E-1	3,045312E+3	8,524269E-2	3,045312E+3	1,147518E-1	3,045312E+3	4,059789E-1	3,045312E+3	3,534534E-1	3,045312E+3	3,285836E-1
3,046875E+3	4,294556E-1	3,046875E+3	4,834341E-1	3,046875E+3	4,377794E-1	3,046875E+3	2,481308E-1	3,046875E+3	2,577150E-1	3,046875E+3	2,586509E-1	3,046875E+3	1,385513E-1	3,046875E+3	1,458124E-1	3,046875E+3	1,377097E-1	3,046875E+3	2,099773E-1	3,046875E+3	2,207548E-1	3,046875E+3	2,267730E-1	3,046875E+3	1,398806E-1	3,046875E+3	1,069229E-1	3,046875E+3	5,959623E-2	3,046875E+3	6,227283E-1	3,046875E+3	6,575101E-1	3,046875E+3	6,128192E-1	3,046875E+3	1,095027E-1	3,046875E+3	8,499244E-2	3,046875E+3	1,121329E-1	3,046875E+3	4,051516E-1	3,046875E+3	3,506478E-1	3,046875E+3	3,284688E-1
3,048437E+3	4,362066E-1	3,048437E+3	4,899611E-1	3,048437E+3	4,403529E-1	3,048437E+3	2,472436E-1	3,048437E+3	2,573462E-1	3,048437E+3	2,585886E-1	3,048437E+3	1,371325E-1	3,048437E+3	1,450835E-1	3,048437E+3	1,377667E-1	3,048437E+3	2,081857E-1	3,048437E+3	2,210114E-1	3,048437E+3	2,262386E-1	3,048437E+3	1,398336E-1	3,048437E+3	1,043657E-1	3,048437E+3	6,048243E-2	3,048437E+3	6,305056E-1	3,048437E+3	6,660760E-1	3,048437E+3	6,195598E-1	3,048437E+3	1,122425E-1	3,048437E+3	8,482034E-2	3,048437E+3	1,103008E-1	3,048437E+3	4,044288E-1	3,048437E+3	3,479940E-1	3,048437E+3	3,280286E-1
3,050000E+3	4,389278E-1	3,050000E+3	4,941264E-1	3,050000E+3	4,432024E-1	3,050000E+3	2,488695E-1	3,050000E+3	2,555938E-1	3,050000E+3	2,572822E-1	3,050000E+3	1,339590E-1	3,050000E+3	1,467521E-1	3,050000E+3	1,381700E-1	3,050000E+3	2,104840E-1	3,050000E+3	2,195603E-1	3,050000E+3	2,239785E-1	3,050000E+3	1,395841E-1	3,050000E+3	1,057412E-1	3,050000E+3	6,188173E-2	3,050000E+3	6,352816E-1	3,050000E+3	6,722351E-1	3,050000E+3	6,247384E-1	3,050000E+3	1,112228E-1	3,050000E+3	8,381800E-2	3,050000E+3	1,113529E-1	3,050000E+3	4,031687E-1	3,050000E+3	3,497926E-1	3,050000E+3	3,281387E-1
3,051562E+3	4,431273E-1	3,051562E+3	4,990075E-1	3,051562E+3	4,485437E-1	3,051562E+3	2,499078E-1	3,051562E+3	2,588677E-1	3,051562E+3	2,586368E-1	3,051562E+3	1,354615E-1	3,051562E+3	1,477397E-1	3,051562E+3	1,383642E-1	3,051562E+3	2,110404E-1	3,051562E+3	2,193877E-1	3,051562E+3	2,224793E-1	3,051562E+3	1,375238E-1	3,051562E+3	1,046954E-1	3,051562E+3	6,520744E-2	3,051562E+3	6,423274E-1	3,051562E+3	6,790361E-1	3,051562E+3	6,312052E-1	3,051562E+3	1,106392E-1	3,051562E+3	8,461775E-2	3,051562E+3	1,114977E-1	3,051562E+3	4,024671E-1	3,051562E+3	3,493045E-1	3,051562E+3	3,283527E-1
3,053125E+3	4,497862E-1	3,053125E+3	5,048877E-1	3,053125E+3	4,502576E-1	3,053125E+3	2,496635E-1	3,053125E+3	2,592622E-1	3,053125E+3	2,580586E-1	3,053125E+3	1,359166E-1	3,053125E+3	1,463988E-1	3,053125E+3	1,385760E-1	3,053125E+3	2,115713E-1	3,053125E+3	2,202818E-1	3,053125E+3	2,231751E-1	3,053125E+3	1,361579E-1	3,053125E+3	1,038127E-1	3,053125E+3	6,514366E-2	3,053125E+3	6,511420E-1	3,053125E+3	6,889141E-1	3,053125E+3	6,383521E-1	3,053125E+3	1,116939E-1	3,053125E+3	8,002657E-2	3,053125E+3	1,089862E-1	3,053125E+3	4,022515E-1	3,053125E+3	3,476923E-1	3,053125E+3	3,254809E-1
