Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 14_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 15_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 16_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 17_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 18_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 19_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 20_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 21_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 22_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 23_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 24_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,420312E+3	5,250646E+1	3,420312E+3	5,128159E+1	3,420312E+3	5,393765E+1	3,420312E+3	4,115449E+1	3,420312E+3	4,291358E+1	3,420312E+3	4,445029E+1	3,420312E+3	3,366430E+1	3,420312E+3	4,091949E+1	3,420312E+3	4,080881E+1	3,420312E+3	4,075181E+1	3,420312E+3	4,123874E+1	3,420312E+3	4,545649E+1	3,420312E+3	3,492687E+1	3,420312E+3	3,878036E+1	3,420312E+3	4,204182E+1	3,420312E+3	5,361782E+1	3,420312E+3	5,168705E+1	3,420312E+3	5,374740E+1	3,420312E+3	4,208393E+1	3,420312E+3	3,198689E+1	3,420312E+3	3,812845E+1	3,420312E+3	4,163444E+1	3,420312E+3	4,355264E+1	3,420312E+3	4,366623E+1
3,421875E+3	5,251648E+1	3,421875E+3	5,132793E+1	3,421875E+3	5,358206E+1	3,421875E+3	4,151561E+1	3,421875E+3	4,192919E+1	3,421875E+3	4,386420E+1	3,421875E+3	3,320023E+1	3,421875E+3	4,059669E+1	3,421875E+3	4,135312E+1	3,421875E+3	4,076853E+1	3,421875E+3	4,114207E+1	3,421875E+3	4,555781E+1	3,421875E+3	3,491217E+1	3,421875E+3	3,741553E+1	3,421875E+3	4,034137E+1	3,421875E+3	5,293986E+1	3,421875E+3	5,224361E+1	3,421875E+3	5,297206E+1	3,421875E+3	4,188800E+1	3,421875E+3	3,080654E+1	3,421875E+3	3,819961E+1	3,421875E+3	4,255808E+1	3,421875E+3	4,297493E+1	3,421875E+3	4,237501E+1
3,423437E+3	5,198528E+1	3,423437E+3	5,205106E+1	3,423437E+3	5,157065E+1	3,423437E+3	4,179044E+1	3,423437E+3	4,254390E+1	3,423437E+3	4,417789E+1	3,423437E+3	3,314020E+1	3,423437E+3	3,869715E+1	3,423437E+3	4,091215E+1	3,423437E+3	4,004773E+1	3,423437E+3	4,073374E+1	3,423437E+3	4,576840E+1	3,423437E+3	3,459649E+1	3,423437E+3	3,671064E+1	3,423437E+3	4,089192E+1	3,423437E+3	5,287234E+1	3,423437E+3	5,113236E+1	3,423437E+3	5,281755E+1	3,423437E+3	4,191910E+1	3,423437E+3	2,985310E+1	3,423437E+3	3,694254E+1	3,423437E+3	4,189017E+1	3,423437E+3	4,315542E+1	3,423437E+3	4,287701E+1
3,425000E+3	5,251485E+1	3,425000E+3	5,193615E+1	3,425000E+3	5,151090E+1	3,425000E+3	4,306829E+1	3,425000E+3	4,369723E+1	3,425000E+3	4,471370E+1	3,425000E+3	3,329539E+1	3,425000E+3	3,963603E+1	3,425000E+3	4,001325E+1	3,425000E+3	3,966868E+1	3,425000E+3	4,051530E+1	3,425000E+3	4,527951E+1	3,425000E+3	3,521808E+1	3,425000E+3	3,674213E+1	3,425000E+3	4,229350E+1	3,425000E+3	5,256676E+1	3,425000E+3	4,966407E+1	3,425000E+3	5,300584E+1	3,425000E+3	4,152373E+1	3,425000E+3	3,077077E+1	3,425000E+3	3,576915E+1	3,425000E+3	4,167016E+1	3,425000E+3	4,372078E+1	3,425000E+3	4,370069E+1
3,426562E+3	5,113944E+1	3,426562E+3	5,205787E+1	3,426562E+3	5,121132E+1	3,426562E+3	4,348510E+1	3,426562E+3	4,364222E+1	3,426562E+3	4,490443E+1	3,426562E+3	3,317578E+1	3,426562E+3	3,955317E+1	3,426562E+3	3,918903E+1	3,426562E+3	4,020329E+1	3,426562E+3	4,041729E+1	3,426562E+3	4,473849E+1	3,426562E+3	3,521959E+1	3,426562E+3	3,753529E+1	3,426562E+3	4,175537E+1	3,426562E+3	5,247944E+1	3,426562E+3	5,038920E+1	3,426562E+3	5,337912E+1	3,426562E+3	4,029826E+1	3,426562E+3	3,018958E+1	3,426562E+3	3,664783E+1	3,426562E+3	4,184821E+1	3,426562E+3	4,222434E+1	3,426562E+3	4,258362E+1
3,428125E+3	5,109320E+1	3,428125E+3	5,218041E+1	3,428125E+3	5,173830E+1	3,428125E+3	4,304162E+1	3,428125E+3	4,376324E+1	3,428125E+3	4,448820E+1	3,428125E+3	3,376739E+1	3,428125E+3	3,879184E+1	3,428125E+3	3,918207E+1	3,428125E+3	3,990837E+1	3,428125E+3	4,127653E+1	3,428125E+3	4,506769E+1	3,428125E+3	3,389019E+1	3,428125E+3	3,635702E+1	3,428125E+3	4,147967E+1	3,428125E+3	5,245982E+1	3,428125E+3	5,018776E+1	3,428125E+3	5,333532E+1	3,428125E+3	3,960988E+1	3,428125E+3	2,938790E+1	3,428125E+3	3,721178E+1	3,428125E+3	4,179837E+1	3,428125E+3	4,292870E+1	3,428125E+3	4,300745E+1
3,429687E+3	5,267974E+1	3,429687E+3	5,195337E+1	3,429687E+3	5,150052E+1	3,429687E+3	4,356622E+1	3,429687E+3	4,257501E+1	3,429687E+3	4,464680E+1	3,429687E+3	3,267080E+1	3,429687E+3	3,925619E+1	3,429687E+3	4,008442E+1	3,429687E+3	3,982501E+1	3,429687E+3	4,023811E+1	3,429687E+3	4,477895E+1	3,429687E+3	3,348562E+1	3,429687E+3	3,493615E+1	3,429687E+3	4,043389E+1	3,429687E+3	5,193216E+1	3,429687E+3	4,998737E+1	3,429687E+3	5,217438E+1	3,429687E+3	4,070924E+1	3,429687E+3	2,878088E+1	3,429687E+3	3,650014E+1	3,429687E+3	4,191225E+1	3,429687E+3	4,373710E+1	3,429687E+3	4,371054E+1
3,431250E+3	5,228700E+1	3,431250E+3	5,284644E+1	3,431250E+3	5,178113E+1	3,431250E+3	4,315030E+1	3,431250E+3	4,319223E+1	3,431250E+3	4,493710E+1	3,431250E+3	3,066494E+1	3,431250E+3	4,049076E+1	3,431250E+3	4,004764E+1	3,431250E+3	3,928673E+1	3,431250E+3	4,085743E+1	3,431250E+3	4,462246E+1	3,431250E+3	3,353894E+1	3,431250E+3	3,524721E+1	3,431250E+3	4,076817E+1	3,431250E+3	5,157357E+1	3,431250E+3	4,961692E+1	3,431250E+3	5,270351E+1	3,431250E+3	4,127492E+1	3,431250E+3	2,820058E+1	3,431250E+3	3,531674E+1	3,431250E+3	4,218266E+1	3,431250E+3	4,309573E+1	3,431250E+3	4,323844E+1
3,432812E+3	5,017854E+1	3,432812E+3	5,109634E+1	3,432812E+3	5,227015E+1	3,432812E+3	4,228569E+1	3,432812E+3	4,309700E+1	3,432812E+3	4,431400E+1	3,432812E+3	3,076962E+1	3,432812E+3	3,939591E+1	3,432812E+3	3,956688E+1	3,432812E+3	3,923150E+1	3,432812E+3	4,091430E+1	3,432812E+3	4,517235E+1	3,432812E+3	3,289281E+1	3,432812E+3	3,547896E+1	3,432812E+3	4,024574E+1	3,432812E+3	5,049976E+1	3,432812E+3	4,954157E+1	3,432812E+3	5,214051E+1	3,432812E+3	3,957969E+1	3,432812E+3	2,845217E+1	3,432812E+3	3,464654E+1	3,432812E+3	4,161041E+1	3,432812E+3	4,229077E+1	3,432812E+3	4,332155E+1
3,434375E+3	4,974048E+1	3,434375E+3	5,056262E+1	3,434375E+3	5,199705E+1	3,434375E+3	4,337322E+1	3,434375E+3	4,418998E+1	3,434375E+3	4,426671E+1	3,434375E+3	3,056246E+1	3,434375E+3	3,840790E+1	3,434375E+3	3,947372E+1	3,434375E+3	3,930580E+1	3,434375E+3	4,028173E+1	3,434375E+3	4,478053E+1	3,434375E+3	3,322152E+1	3,434375E+3	3,527001E+1	3,434375E+3	4,043426E+1	3,434375E+3	5,072238E+1	3,434375E+3	5,045993E+1	3,434375E+3	5,072654E+1	3,434375E+3	3,908006E+1	3,434375E+3	2,778987E+1	3,434375E+3	3,477087E+1	3,434375E+3	4,229840E+1	3,434375E+3	4,312656E+1	3,434375E+3	4,290982E+1
3,435937E+3	5,035343E+1	3,435937E+3	5,087555E+1	3,435937E+3	5,217337E+1	3,435937E+3	4,394205E+1	3,435937E+3	4,445615E+1	3,435937E+3	4,451800E+1	3,435937E+3	3,108345E+1	3,435937E+3	3,805568E+1	3,435937E+3	3,883108E+1	3,435937E+3	3,857050E+1	3,435937E+3	4,043222E+1	3,435937E+3	4,473874E+1	3,435937E+3	3,290158E+1	3,435937E+3	3,384244E+1	3,435937E+3	4,077988E+1	3,435937E+3	5,034390E+1	3,435937E+3	5,014738E+1	3,435937E+3	5,092698E+1	3,435937E+3	3,971095E+1	3,435937E+3	2,788629E+1	3,435937E+3	3,518424E+1	3,435937E+3	4,269828E+1	3,435937E+3	4,304636E+1	3,435937E+3	4,310093E+1
3,437500E+3	5,069966E+1	3,437500E+3	5,104045E+1	3,437500E+3	5,178139E+1	3,437500E+3	4,446043E+1	3,437500E+3	4,388344E+1	3,437500E+3	4,476983E+1	3,437500E+3	3,171692E+1	3,437500E+3	3,649528E+1	3,437500E+3	3,795210E+1	3,437500E+3	3,935738E+1	3,437500E+3	4,077352E+1	3,437500E+3	4,451091E+1	3,437500E+3	3,244373E+1	3,437500E+3	3,531028E+1	3,437500E+3	4,017325E+1	3,437500E+3	5,151947E+1	3,437500E+3	4,981633E+1	3,437500E+3	5,223704E+1	3,437500E+3	3,908678E+1	3,437500E+3	2,810808E+1	3,437500E+3	3,397081E+1	3,437500E+3	4,189540E+1	3,437500E+3	4,350317E+1	3,437500E+3	4,355593E+1
3,439062E+3	5,007249E+1	3,439062E+3	5,056948E+1	3,439062E+3	5,148464E+1	3,439062E+3	4,370751E+1	3,439062E+3	4,361456E+1	3,439062E+3	4,511217E+1	3,439062E+3	3,053331E+1	3,439062E+3	3,745852E+1	3,439062E+3	3,842171E+1	3,439062E+3	3,881489E+1	3,439062E+3	4,010066E+1	3,439062E+3	4,307988E+1	3,439062E+3	3,246241E+1	3,439062E+3	3,369521E+1	3,439062E+3	3,883255E+1	3,439062E+3	5,019025E+1	3,439062E+3	4,960233E+1	3,439062E+3	5,190841E+1	3,439062E+3	3,807616E+1	3,439062E+3	2,697288E+1	3,439062E+3	3,318066E+1	3,439062E+3	4,191409E+1	3,439062E+3	4,346001E+1	3,439062E+3	4,406561E+1
3,440625E+3	4,983492E+1	3,440625E+3	4,962535E+1	3,440625E+3	5,133197E+1	3,440625E+3	4,372754E+1	3,440625E+3	4,431669E+1	3,440625E+3	4,484220E+1	3,440625E+3	2,977858E+1	3,440625E+3	3,827557E+1	3,440625E+3	3,685514E+1	3,440625E+3	3,725282E+1	3,440625E+3	3,841131E+1	3,440625E+3	4,308840E+1	3,440625E+3	3,128761E+1	3,440625E+3	3,292728E+1	3,440625E+3	3,847466E+1	3,440625E+3	5,082223E+1	3,440625E+3	4,892406E+1	3,440625E+3	5,039536E+1	3,440625E+3	3,891263E+1	3,440625E+3	2,509574E+1	3,440625E+3	3,385604E+1	3,440625E+3	4,184397E+1	3,440625E+3	4,280009E+1	3,440625E+3	4,354605E+1
3,442187E+3	4,992793E+1	3,442187E+3	4,985421E+1	3,442187E+3	5,053302E+1	3,442187E+3	4,401106E+1	3,442187E+3	4,457695E+1	3,442187E+3	4,540635E+1	3,442187E+3	2,925122E+1	3,442187E+3	3,791585E+1	3,442187E+3	3,743378E+1	3,442187E+3	3,669507E+1	3,442187E+3	3,813421E+1	3,442187E+3	4,373813E+1	3,442187E+3	3,033409E+1	3,442187E+3	3,309801E+1	3,442187E+3	3,975961E+1	3,442187E+3	5,059976E+1	3,442187E+3	4,871161E+1	3,442187E+3	5,061278E+1	3,442187E+3	3,861090E+1	3,442187E+3	2,608752E+1	3,442187E+3	3,357843E+1	3,442187E+3	4,255376E+1	3,442187E+3	4,339663E+1	3,442187E+3	4,291490E+1
3,443750E+3	4,876981E+1	3,443750E+3	5,048917E+1	3,443750E+3	4,961437E+1	3,443750E+3	4,410307E+1	3,443750E+3	4,457836E+1	3,443750E+3	4,445820E+1	3,443750E+3	3,058245E+1	3,443750E+3	3,788028E+1	3,443750E+3	3,727478E+1	3,443750E+3	3,588377E+1	3,443750E+3	3,986379E+1	3,443750E+3	4,334067E+1	3,443750E+3	2,959638E+1	3,443750E+3	3,278932E+1	3,443750E+3	3,908473E+1	3,443750E+3	5,130017E+1	3,443750E+3	4,919420E+1	3,443750E+3	5,133709E+1	3,443750E+3	3,814460E+1	3,443750E+3	2,527818E+1	3,443750E+3	3,313723E+1	3,443750E+3	4,222383E+1	3,443750E+3	4,285237E+1	3,443750E+3	4,158045E+1
3,445312E+3	4,957862E+1	3,445312E+3	5,017685E+1	3,445312E+3	4,856745E+1	3,445312E+3	4,506113E+1	3,445312E+3	4,596830E+1	3,445312E+3	4,460776E+1	3,445312E+3	2,996122E+1	3,445312E+3	3,775950E+1	3,445312E+3	3,837757E+1	3,445312E+3	3,611184E+1	3,445312E+3	3,987552E+1	3,445312E+3	4,344920E+1	3,445312E+3	2,981115E+1	3,445312E+3	3,260252E+1	3,445312E+3	3,803665E+1	3,445312E+3	5,055966E+1	3,445312E+3	4,870346E+1	3,445312E+3	5,121275E+1	3,445312E+3	3,844048E+1	3,445312E+3	2,461603E+1	3,445312E+3	3,261268E+1	3,445312E+3	4,132561E+1	3,445312E+3	4,277141E+1	3,445312E+3	4,257064E+1
3,446875E+3	4,956411E+1	3,446875E+3	5,090308E+1	3,446875E+3	5,010807E+1	3,446875E+3	4,452699E+1	3,446875E+3	4,590080E+1	3,446875E+3	4,543873E+1	3,446875E+3	2,877207E+1	3,446875E+3	3,721437E+1	3,446875E+3	3,804636E+1	3,446875E+3	3,641911E+1	3,446875E+3	3,934749E+1	3,446875E+3	4,447592E+1	3,446875E+3	2,983190E+1	3,446875E+3	3,240009E+1	3,446875E+3	3,774887E+1	3,446875E+3	5,012171E+1	3,446875E+3	4,799601E+1	3,446875E+3	5,009625E+1	3,446875E+3	3,846614E+1	3,446875E+3	2,517642E+1	3,446875E+3	3,192486E+1	3,446875E+3	4,198271E+1	3,446875E+3	4,387595E+1	3,446875E+3	4,327372E+1
3,448437E+3	5,012195E+1	3,448437E+3	5,048905E+1	3,448437E+3	4,931947E+1	3,448437E+3	4,540901E+1	3,448437E+3	4,545071E+1	3,448437E+3	4,603699E+1	3,448437E+3	2,910072E+1	3,448437E+3	3,637528E+1	3,448437E+3	3,710807E+1	3,448437E+3	3,676973E+1	3,448437E+3	3,887777E+1	3,448437E+3	4,372800E+1	3,448437E+3	2,932625E+1	3,448437E+3	3,193682E+1	3,448437E+3	3,885970E+1	3,448437E+3	4,919812E+1	3,448437E+3	4,818150E+1	3,448437E+3	4,991812E+1	3,448437E+3	3,782280E+1	3,448437E+3	2,492964E+1	3,448437E+3	3,163179E+1	3,448437E+3	4,239385E+1	3,448437E+3	4,382036E+1	3,448437E+3	4,273139E+1
3,450000E+3	4,928706E+1	3,450000E+3	4,940362E+1	3,450000E+3	4,779856E+1	3,450000E+3	4,661412E+1	3,450000E+3	4,452962E+1	3,450000E+3	4,610531E+1	3,450000E+3	3,006326E+1	3,450000E+3	3,671260E+1	3,450000E+3	3,608361E+1	3,450000E+3	3,651127E+1	3,450000E+3	3,833887E+1	3,450000E+3	4,286090E+1	3,450000E+3	2,881064E+1	3,450000E+3	3,023435E+1	3,450000E+3	3,903634E+1	3,450000E+3	4,924324E+1	3,450000E+3	4,814488E+1	3,450000E+3	5,026852E+1	3,450000E+3	3,677030E+1	3,450000E+3	2,594121E+1	3,450000E+3	3,124429E+1	3,450000E+3	4,253760E+1	3,450000E+3	4,427493E+1	3,450000E+3	4,370358E+1
3,451562E+3	4,897930E+1	3,451562E+3	4,935528E+1	3,451562E+3	4,853972E+1	3,451562E+3	4,552370E+1	3,451562E+3	4,515961E+1	3,451562E+3	4,601204E+1	3,451562E+3	3,057123E+1	3,451562E+3	3,556426E+1	3,451562E+3	3,574328E+1	3,451562E+3	3,574061E+1	3,451562E+3	3,878498E+1	3,451562E+3	4,368583E+1	3,451562E+3	2,799170E+1	3,451562E+3	2,991855E+1	3,451562E+3	3,929531E+1	3,451562E+3	4,877455E+1	3,451562E+3	4,791094E+1	3,451562E+3	5,120065E+1	3,451562E+3	3,739321E+1	3,451562E+3	2,711498E+1	3,451562E+3	3,130491E+1	3,451562E+3	4,251528E+1	3,451562E+3	4,389902E+1	3,451562E+3	4,381002E+1
3,453125E+3	4,836789E+1	3,453125E+3	4,926758E+1	3,453125E+3	4,905731E+1	3,453125E+3	4,499334E+1	3,453125E+3	4,619233E+1	3,453125E+3	4,606472E+1	3,453125E+3	3,021719E+1	3,453125E+3	3,558455E+1	3,453125E+3	3,563620E+1	3,453125E+3	3,519866E+1	3,453125E+3	3,883961E+1	3,453125E+3	4,300920E+1	3,453125E+3	2,881837E+1	3,453125E+3	3,075860E+1	3,453125E+3	3,852495E+1	3,453125E+3	4,821218E+1	3,453125E+3	4,768159E+1	3,453125E+3	4,966335E+1	3,453125E+3	3,662511E+1	3,453125E+3	2,749869E+1	3,453125E+3	3,043388E+1	3,453125E+3	4,261085E+1	3,453125E+3	4,316635E+1	3,453125E+3	4,456299E+1
3,454687E+3	4,836452E+1	3,454687E+3	4,922769E+1	3,454687E+3	5,022792E+1	3,454687E+3	4,502305E+1	3,454687E+3	4,598470E+1	3,454687E+3	4,638028E+1	3,454687E+3	3,012165E+1	3,454687E+3	3,621942E+1	3,454687E+3	3,562154E+1	3,454687E+3	3,654040E+1	3,454687E+3	3,763489E+1	3,454687E+3	4,206440E+1	3,454687E+3	2,947353E+1	3,454687E+3	3,002876E+1	3,454687E+3	3,608756E+1	3,454687E+3	4,912835E+1	3,454687E+3	4,802170E+1	3,454687E+3	4,970141E+1	3,454687E+3	3,650157E+1	3,454687E+3	2,653073E+1	3,454687E+3	3,081182E+1	3,454687E+3	4,264099E+1	3,454687E+3	4,457005E+1	3,454687E+3	4,367296E+1
3,456250E+3	4,839379E+1	3,456250E+3	4,885747E+1	3,456250E+3	5,034774E+1	3,456250E+3	4,598366E+1	3,456250E+3	4,535361E+1	3,456250E+3	4,719685E+1	3,456250E+3	3,033139E+1	3,456250E+3	3,625643E+1	3,456250E+3	3,607517E+1	3,456250E+3	3,612157E+1	3,456250E+3	3,857406E+1	3,456250E+3	4,332233E+1	3,456250E+3	2,887152E+1	3,456250E+3	2,831060E+1	3,456250E+3	3,720830E+1	3,456250E+3	4,896965E+1	3,456250E+3	4,776539E+1	3,456250E+3	5,078521E+1	3,456250E+3	3,620627E+1	3,456250E+3	2,742959E+1	3,456250E+3	3,031279E+1	3,456250E+3	4,326989E+1	3,456250E+3	4,392929E+1	3,456250E+3	4,264310E+1
3,457812E+3	4,827394E+1	3,457812E+3	4,848494E+1	3,457812E+3	5,064928E+1	3,457812E+3	4,672890E+1	3,457812E+3	4,700196E+1	3,457812E+3	4,684092E+1	3,457812E+3	3,055930E+1	3,457812E+3	3,532050E+1	3,457812E+3	3,507133E+1	3,457812E+3	3,471054E+1	3,457812E+3	3,882199E+1	3,457812E+3	4,258545E+1	3,457812E+3	2,841852E+1	3,457812E+3	2,765426E+1	3,457812E+3	3,691817E+1	3,457812E+3	4,809131E+1	3,457812E+3	4,772456E+1	3,457812E+3	4,994947E+1	3,457812E+3	3,681435E+1	3,457812E+3	2,745089E+1	3,457812E+3	3,002720E+1	3,457812E+3	4,459598E+1	3,457812E+3	4,259610E+1	3,457812E+3	4,394048E+1
3,459375E+3	4,769117E+1	3,459375E+3	4,890632E+1	3,459375E+3	5,110814E+1	3,459375E+3	4,661733E+1	3,459375E+3	4,716587E+1	3,459375E+3	4,725574E+1	3,459375E+3	3,209314E+1	3,459375E+3	3,494979E+1	3,459375E+3	3,364734E+1	3,459375E+3	3,433520E+1	3,459375E+3	3,835411E+1	3,459375E+3	4,244918E+1	3,459375E+3	3,003797E+1	3,459375E+3	2,839684E+1	3,459375E+3	3,571102E+1	3,459375E+3	4,809703E+1	3,459375E+3	4,728301E+1	3,459375E+3	4,916096E+1	3,459375E+3	3,609121E+1	3,459375E+3	2,845259E+1	3,459375E+3	2,976798E+1	3,459375E+3	4,421392E+1	3,459375E+3	4,394411E+1	3,459375E+3	4,492629E+1
3,460937E+3	4,817385E+1	3,460937E+3	4,833418E+1	3,460937E+3	4,903557E+1	3,460937E+3	4,654169E+1	3,460937E+3	4,676143E+1	3,460937E+3	4,689173E+1	3,460937E+3	3,203032E+1	3,460937E+3	3,558261E+1	3,460937E+3	3,421749E+1	3,460937E+3	3,422283E+1	3,460937E+3	3,780060E+1	3,460937E+3	4,232908E+1	3,460937E+3	3,107487E+1	3,460937E+3	2,905234E+1	3,460937E+3	3,708285E+1	3,460937E+3	4,784836E+1	3,460937E+3	4,782054E+1	3,460937E+3	4,990014E+1	3,460937E+3	3,530956E+1	3,460937E+3	2,888396E+1	3,460937E+3	2,895451E+1	3,460937E+3	4,351239E+1	3,460937E+3	4,487798E+1	3,460937E+3	4,566817E+1
3,462500E+3	4,880019E+1	3,462500E+3	4,814055E+1	3,462500E+3	4,898725E+1	3,462500E+3	4,641535E+1	3,462500E+3	4,708684E+1	3,462500E+3	4,786090E+1	3,462500E+3	3,284864E+1	3,462500E+3	3,437482E+1	3,462500E+3	3,468218E+1	3,462500E+3	3,495268E+1	3,462500E+3	3,789154E+1	3,462500E+3	4,298081E+1	3,462500E+3	3,101289E+1	3,462500E+3	2,848602E+1	3,462500E+3	3,627215E+1	3,462500E+3	4,872908E+1	3,462500E+3	4,692198E+1	3,462500E+3	4,936818E+1	3,462500E+3	3,580352E+1	3,462500E+3	3,042575E+1	3,462500E+3	2,970915E+1	3,462500E+3	4,342529E+1	3,462500E+3	4,543274E+1	3,462500E+3	4,455446E+1
3,464062E+3	4,825155E+1	3,464062E+3	4,817572E+1	3,464062E+3	4,950581E+1	3,464062E+3	4,552289E+1	3,464062E+3	4,737659E+1	3,464062E+3	4,739878E+1	3,464062E+3	3,316871E+1	3,464062E+3	3,367301E+1	3,464062E+3	3,439106E+1	3,464062E+3	3,416240E+1	3,464062E+3	3,803138E+1	3,464062E+3	4,289785E+1	3,464062E+3	3,035759E+1	3,464062E+3	2,705838E+1	3,464062E+3	3,665571E+1	3,464062E+3	4,860114E+1	3,464062E+3	4,691820E+1	3,464062E+3	4,921427E+1	3,464062E+3	3,585532E+1	3,464062E+3	3,226625E+1	3,464062E+3	2,960659E+1	3,464062E+3	4,427834E+1	3,464062E+3	4,598764E+1	3,464062E+3	4,465626E+1
3,465625E+3	4,810078E+1	3,465625E+3	4,857633E+1	3,465625E+3	4,794894E+1	3,465625E+3	4,642219E+1	3,465625E+3	4,612861E+1	3,465625E+3	4,694250E+1	3,465625E+3	3,297323E+1	3,465625E+3	3,408385E+1	3,465625E+3	3,363057E+1	3,465625E+3	3,466766E+1	3,465625E+3	3,737462E+1	3,465625E+3	4,269604E+1	3,465625E+3	3,020897E+1	3,465625E+3	2,727833E+1	3,465625E+3	3,593917E+1	3,465625E+3	4,766851E+1	3,465625E+3	4,645919E+1	3,465625E+3	4,939354E+1	3,465625E+3	3,658693E+1	3,465625E+3	3,218984E+1	3,465625E+3	2,918875E+1	3,465625E+3	4,409717E+1	3,465625E+3	4,552691E+1	3,465625E+3	4,464397E+1
3,467187E+3	4,839985E+1	3,467187E+3	4,815905E+1	3,467187E+3	4,821577E+1	3,467187E+3	4,645271E+1	3,467187E+3	4,617591E+1	3,467187E+3	4,631622E+1	3,467187E+3	3,433613E+1	3,467187E+3	3,349337E+1	3,467187E+3	3,331637E+1	3,467187E+3	3,338482E+1	3,467187E+3	3,708445E+1	3,467187E+3	4,072574E+1	3,467187E+3	3,087261E+1	3,467187E+3	2,685173E+1	3,467187E+3	3,566941E+1	3,467187E+3	4,830625E+1	3,467187E+3	4,691735E+1	3,467187E+3	4,858875E+1	3,467187E+3	3,569778E+1	3,467187E+3	3,315789E+1	3,467187E+3	2,818747E+1	3,467187E+3	4,433910E+1	3,467187E+3	4,523559E+1	3,467187E+3	4,487010E+1
3,468750E+3	4,772434E+1	3,468750E+3	4,834449E+1	3,468750E+3	4,939513E+1	3,468750E+3	4,628733E+1	3,468750E+3	4,727837E+1	3,468750E+3	4,727473E+1	3,468750E+3	3,506733E+1	3,468750E+3	3,295939E+1	3,468750E+3	3,314670E+1	3,468750E+3	3,407579E+1	3,468750E+3	3,676720E+1	3,468750E+3	4,048651E+1	3,468750E+3	3,094321E+1	3,468750E+3	2,770662E+1	3,468750E+3	3,469595E+1	3,468750E+3	4,768475E+1	3,468750E+3	4,651077E+1	3,468750E+3	4,780776E+1	3,468750E+3	3,480521E+1	3,468750E+3	3,347844E+1	3,468750E+3	2,768638E+1	3,468750E+3	4,440289E+1	3,468750E+3	4,518277E+1	3,468750E+3	4,510569E+1
3,470312E+3	4,770862E+1	3,470312E+3	4,886290E+1	3,470312E+3	4,852262E+1	3,470312E+3	4,690972E+1	3,470312E+3	4,778811E+1	3,470312E+3	4,717072E+1	3,470312E+3	3,485467E+1	3,470312E+3	3,189984E+1	3,470312E+3	3,318448E+1	3,470312E+3	3,329717E+1	3,470312E+3	3,716702E+1	3,470312E+3	4,163239E+1	3,470312E+3	3,215618E+1	3,470312E+3	2,846371E+1	3,470312E+3	3,360571E+1	3,470312E+3	4,782504E+1	3,470312E+3	4,551713E+1	3,470312E+3	4,819196E+1	3,470312E+3	3,465502E+1	3,470312E+3	3,274501E+1	3,470312E+3	2,826695E+1	3,470312E+3	4,452456E+1	3,470312E+3	4,556197E+1	3,470312E+3	4,595934E+1
3,471875E+3	4,781207E+1	3,471875E+3	4,804924E+1	3,471875E+3	4,813884E+1	3,471875E+3	4,596993E+1	3,471875E+3	4,715554E+1	3,471875E+3	4,690545E+1	3,471875E+3	3,645941E+1	3,471875E+3	3,141640E+1	3,471875E+3	3,142818E+1	3,471875E+3	3,335516E+1	3,471875E+3	3,723863E+1	3,471875E+3	4,221079E+1	3,471875E+3	3,234098E+1	3,471875E+3	2,779460E+1	3,471875E+3	3,510212E+1	3,471875E+3	4,709095E+1	3,471875E+3	4,493165E+1	3,471875E+3	4,747360E+1	3,471875E+3	3,492063E+1	3,471875E+3	3,370924E+1	3,471875E+3	2,903861E+1	3,471875E+3	4,631143E+1	3,471875E+3	4,556004E+1	3,471875E+3	4,565623E+1
