Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
2,315625E+3	9,998156E+1	2,315625E+3	1,100090E+2	2,315625E+3	1,199982E+2	2,315625E+3	1,300051E+2	2,315625E+3	1,399963E+2	2,315625E+3	1,449750E+2	2,315625E+3	9,602580E+1	2,315625E+3	1,060483E+2	2,315625E+3	1,160359E+2	2,315625E+3	1,260225E+2	2,315625E+3	1,359209E+2	2,315625E+3	1,408739E+2
2,317187E+3	9,998035E+1	2,317187E+3	1,100071E+2	2,317187E+3	1,200004E+2	2,317187E+3	1,300052E+2	2,317187E+3	1,399963E+2	2,317187E+3	1,449744E+2	2,317187E+3	9,612567E+1	2,317187E+3	1,061381E+2	2,317187E+3	1,161282E+2	2,317187E+3	1,261116E+2	2,317187E+3	1,360025E+2	2,317187E+3	1,409443E+2
2,318750E+3	9,997915E+1	2,318750E+3	1,100053E+2	2,318750E+3	1,200025E+2	2,318750E+3	1,300052E+2	2,318750E+3	1,399963E+2	2,318750E+3	1,449738E+2	2,318750E+3	9,622440E+1	2,318750E+3	1,062270E+2	2,318750E+3	1,162196E+2	2,318750E+3	1,261999E+2	2,318750E+3	1,360834E+2	2,318750E+3	1,410141E+2
2,320312E+3	9,998282E+1	2,320312E+3	1,100068E+2	2,320312E+3	1,200049E+2	2,320312E+3	1,300053E+2	2,320312E+3	1,399959E+2	2,320312E+3	1,449739E+2	2,320312E+3	9,630228E+1	2,320312E+3	1,063128E+2	2,320312E+3	1,163060E+2	2,320312E+3	1,262864E+2	2,320312E+3	1,361644E+2	2,320312E+3	1,410876E+2
2,321875E+3	9,998650E+1	2,321875E+3	1,100084E+2	2,321875E+3	1,200072E+2	2,321875E+3	1,300055E+2	2,321875E+3	1,399955E+2	2,321875E+3	1,449739E+2	2,321875E+3	9,637948E+1	2,321875E+3	1,063978E+2	2,321875E+3	1,163915E+2	2,321875E+3	1,263722E+2	2,321875E+3	1,362446E+2	2,321875E+3	1,411605E+2
2,323437E+3	1,000027E+2	2,323437E+3	1,100153E+2	2,323437E+3	1,200064E+2	2,323437E+3	1,300067E+2	2,323437E+3	1,399949E+2	2,323437E+3	1,449735E+2	2,323437E+3	9,645425E+1	2,323437E+3	1,064800E+2	2,323437E+3	1,164751E+2	2,323437E+3	1,264550E+2	2,323437E+3	1,363241E+2	2,323437E+3	1,412329E+2
2,325000E+3	1,000189E+2	2,325000E+3	1,100222E+2	2,325000E+3	1,200056E+2	2,325000E+3	1,300080E+2	2,325000E+3	1,399942E+2	2,325000E+3	1,449731E+2	2,325000E+3	9,652839E+1	2,325000E+3	1,065614E+2	2,325000E+3	1,165579E+2	2,325000E+3	1,265370E+2	2,325000E+3	1,364028E+2	2,325000E+3	1,413047E+2
2,326562E+3	1,000229E+2	2,326562E+3	1,100263E+2	2,326562E+3	1,200059E+2	2,326562E+3	1,300074E+2	2,326562E+3	1,399950E+2	2,326562E+3	1,449733E+2	2,326562E+3	9,661499E+1	2,326562E+3	1,066402E+2	2,326562E+3	1,166389E+2	2,326562E+3	1,266189E+2	2,326562E+3	1,364805E+2	2,326562E+3	1,413763E+2
2,328125E+3	1,000268E+2	2,328125E+3	1,100304E+2	2,328125E+3	1,200061E+2	2,328125E+3	1,300068E+2	2,328125E+3	1,399957E+2	2,328125E+3	1,449736E+2	2,328125E+3	9,670074E+1	2,328125E+3	1,067183E+2	2,328125E+3	1,167191E+2	2,328125E+3	1,267000E+2	2,328125E+3	1,365576E+2	2,328125E+3	1,414473E+2
2,329687E+3	1,000059E+2	2,329687E+3	1,100238E+2	2,329687E+3	1,200062E+2	2,329687E+3	1,300069E+2	2,329687E+3	1,399959E+2	2,329687E+3	1,449725E+2	2,329687E+3	9,679031E+1	2,329687E+3	1,068053E+2	2,329687E+3	1,168018E+2	2,329687E+3	1,267814E+2	2,329687E+3	1,366340E+2	2,329687E+3	1,415192E+2
2,331250E+3	9,998498E+1	2,331250E+3	1,100171E+2	2,331250E+3	1,200063E+2	2,331250E+3	1,300070E+2	2,331250E+3	1,399961E+2	2,331250E+3	1,449714E+2	2,331250E+3	9,687896E+1	2,331250E+3	1,068915E+2	2,331250E+3	1,168836E+2	2,331250E+3	1,268621E+2	2,331250E+3	1,367097E+2	2,331250E+3	1,415904E+2
2,332812E+3	9,996120E+1	2,332812E+3	1,100108E+2	2,332812E+3	1,200080E+2	2,332812E+3	1,300055E+2	2,332812E+3	1,399969E+2	2,332812E+3	1,449717E+2	2,332812E+3	9,695054E+1	2,332812E+3	1,069794E+2	2,332812E+3	1,169659E+2	2,332812E+3	1,269425E+2	2,332812E+3	1,367862E+2	2,332812E+3	1,416614E+2
2,334375E+3	9,993735E+1	2,334375E+3	1,100044E+2	2,334375E+3	1,200096E+2	2,334375E+3	1,300040E+2	2,334375E+3	1,399978E+2	2,334375E+3	1,449720E+2	2,334375E+3	9,702152E+1	2,334375E+3	1,070665E+2	2,334375E+3	1,170473E+2	2,334375E+3	1,270221E+2	2,334375E+3	1,368620E+2	2,334375E+3	1,417318E+2
2,335937E+3	9,994753E+1	2,335937E+3	1,100040E+2	2,335937E+3	1,200118E+2	2,335937E+3	1,300049E+2	2,335937E+3	1,399969E+2	2,335937E+3	1,449723E+2	2,335937E+3	9,709405E+1	2,335937E+3	1,071523E+2	2,335937E+3	1,171303E+2	2,335937E+3	1,271031E+2	2,335937E+3	1,369388E+2	2,335937E+3	1,418020E+2
2,337500E+3	9,995769E+1	2,337500E+3	1,100036E+2	2,337500E+3	1,200139E+2	2,337500E+3	1,300058E+2	2,337500E+3	1,399961E+2	2,337500E+3	1,449727E+2	2,337500E+3	9,716597E+1	2,337500E+3	1,072373E+2	2,337500E+3	1,172124E+2	2,337500E+3	1,271833E+2	2,337500E+3	1,370148E+2	2,337500E+3	1,418717E+2
2,339062E+3	9,999011E+1	2,339062E+3	1,100058E+2	2,339062E+3	1,200120E+2	2,339062E+3	1,300059E+2	2,339062E+3	1,399955E+2	2,339062E+3	1,449730E+2	2,339062E+3	9,727415E+1	2,339062E+3	1,073152E+2	2,339062E+3	1,172928E+2	2,339062E+3	1,272625E+2	2,339062E+3	1,370897E+2	2,339062E+3	1,419415E+2
2,340625E+3	1,000224E+2	2,340625E+3	1,100080E+2	2,340625E+3	1,200101E+2	2,340625E+3	1,300059E+2	2,340625E+3	1,399950E+2	2,340625E+3	1,449733E+2	2,340625E+3	9,738100E+1	2,340625E+3	1,073923E+2	2,340625E+3	1,173725E+2	2,340625E+3	1,273410E+2	2,340625E+3	1,371639E+2	2,340625E+3	1,420108E+2
2,342187E+3	1,000272E+2	2,342187E+3	1,100094E+2	2,342187E+3	1,200078E+2	2,342187E+3	1,300061E+2	2,342187E+3	1,399943E+2	2,342187E+3	1,449732E+2	2,342187E+3	9,748484E+1	2,342187E+3	1,074655E+2	2,342187E+3	1,174500E+2	2,342187E+3	1,274189E+2	2,342187E+3	1,372391E+2	2,342187E+3	1,420802E+2
2,343750E+3	1,000319E+2	2,343750E+3	1,100108E+2	2,343750E+3	1,200055E+2	2,343750E+3	1,300063E+2	2,343750E+3	1,399936E+2	2,343750E+3	1,449731E+2	2,343750E+3	9,758746E+1	2,343750E+3	1,075381E+2	2,343750E+3	1,175268E+2	2,343750E+3	1,274962E+2	2,343750E+3	1,373137E+2	2,343750E+3	1,421490E+2
2,345312E+3	1,000208E+2	2,345312E+3	1,100075E+2	2,345312E+3	1,200046E+2	2,345312E+3	1,300061E+2	2,345312E+3	1,399942E+2	2,345312E+3	1,449727E+2	2,345312E+3	9,766746E+1	2,345312E+3	1,076159E+2	2,345312E+3	1,176060E+2	2,345312E+3	1,275742E+2	2,345312E+3	1,373871E+2	2,345312E+3	1,422180E+2
2,346875E+3	1,000097E+2	2,346875E+3	1,100041E+2	2,346875E+3	1,200037E+2	2,346875E+3	1,300058E+2	2,346875E+3	1,399948E+2	2,346875E+3	1,449723E+2	2,346875E+3	9,774673E+1	2,346875E+3	1,076931E+2	2,346875E+3	1,176845E+2	2,346875E+3	1,276515E+2	2,346875E+3	1,374599E+2	2,346875E+3	1,422863E+2
2,348437E+3	1,000075E+2	2,348437E+3	1,100003E+2	2,348437E+3	1,200048E+2	2,348437E+3	1,300051E+2	2,348437E+3	1,399957E+2	2,348437E+3	1,449717E+2	2,348437E+3	9,781440E+1	2,348437E+3	1,077748E+2	2,348437E+3	1,177617E+2	2,348437E+3	1,277290E+2	2,348437E+3	1,375338E+2	2,348437E+3	1,423556E+2
2,350000E+3	1,000052E+2	2,350000E+3	1,099965E+2	2,350000E+3	1,200059E+2	2,350000E+3	1,300044E+2	2,350000E+3	1,399965E+2	2,350000E+3	1,449712E+2	2,350000E+3	9,788154E+1	2,350000E+3	1,078557E+2	2,350000E+3	1,178382E+2	2,350000E+3	1,278058E+2	2,350000E+3	1,376071E+2	2,350000E+3	1,424244E+2
2,351562E+3	1,000113E+2	2,351562E+3	1,100005E+2	2,351562E+3	1,200067E+2	2,351562E+3	1,300047E+2	2,351562E+3	1,399970E+2	2,351562E+3	1,449715E+2	2,351562E+3	9,793872E+1	2,351562E+3	1,079362E+2	2,351562E+3	1,179152E+2	2,351562E+3	1,278831E+2	2,351562E+3	1,376804E+2	2,351562E+3	1,424934E+2
2,353125E+3	1,000174E+2	2,353125E+3	1,100046E+2	2,353125E+3	1,200075E+2	2,353125E+3	1,300051E+2	2,353125E+3	1,399975E+2	2,353125E+3	1,449717E+2	2,353125E+3	9,799554E+1	2,353125E+3	1,080160E+2	2,353125E+3	1,179916E+2	2,353125E+3	1,279597E+2	2,353125E+3	1,377532E+2	2,353125E+3	1,425618E+2
2,354687E+3	1,000209E+2	2,354687E+3	1,100077E+2	2,354687E+3	1,200074E+2	2,354687E+3	1,300045E+2	2,354687E+3	1,399978E+2	2,354687E+3	1,449720E+2	2,354687E+3	9,805288E+1	2,354687E+3	1,080927E+2	2,354687E+3	1,180708E+2	2,354687E+3	1,280375E+2	2,354687E+3	1,378262E+2	2,354687E+3	1,426297E+2
2,356250E+3	1,000245E+2	2,356250E+3	1,100109E+2	2,356250E+3	1,200073E+2	2,356250E+3	1,300040E+2	2,356250E+3	1,399981E+2	2,356250E+3	1,449722E+2	2,356250E+3	9,810985E+1	2,356250E+3	1,081686E+2	2,356250E+3	1,181492E+2	2,356250E+3	1,281146E+2	2,356250E+3	1,378985E+2	2,356250E+3	1,426971E+2
2,357812E+3	1,000209E+2	2,357812E+3	1,100082E+2	2,357812E+3	1,200079E+2	2,357812E+3	1,300035E+2	2,357812E+3	1,399973E+2	2,357812E+3	1,449716E+2	2,357812E+3	9,818473E+1	2,357812E+3	1,082452E+2	2,357812E+3	1,182295E+2	2,357812E+3	1,281911E+2	2,357812E+3	1,379712E+2	2,357812E+3	1,427669E+2
2,359375E+3	1,000172E+2	2,359375E+3	1,100054E+2	2,359375E+3	1,200085E+2	2,359375E+3	1,300030E+2	2,359375E+3	1,399965E+2	2,359375E+3	1,449710E+2	2,359375E+3	9,825898E+1	2,359375E+3	1,083210E+2	2,359375E+3	1,183091E+2	2,359375E+3	1,282670E+2	2,359375E+3	1,380433E+2	2,359375E+3	1,428361E+2
2,360937E+3	1,000039E+2	2,360937E+3	1,100004E+2	2,360937E+3	1,200078E+2	2,360937E+3	1,300033E+2	2,360937E+3	1,399964E+2	2,360937E+3	1,449722E+2	2,360937E+3	9,834516E+1	2,360937E+3	1,083975E+2	2,360937E+3	1,183876E+2	2,360937E+3	1,283446E+2	2,360937E+3	1,381166E+2	2,360937E+3	1,429047E+2
2,362500E+3	9,999058E+1	2,362500E+3	1,099953E+2	2,362500E+3	1,200070E+2	2,362500E+3	1,300036E+2	2,362500E+3	1,399963E+2	2,362500E+3	1,449735E+2	2,362500E+3	9,843049E+1	2,362500E+3	1,084733E+2	2,362500E+3	1,184654E+2	2,362500E+3	1,284215E+2	2,362500E+3	1,381893E+2	2,362500E+3	1,429728E+2
2,364062E+3	9,998954E+1	2,364062E+3	1,099963E+2	2,364062E+3	1,200077E+2	2,364062E+3	1,300041E+2	2,364062E+3	1,399960E+2	2,364062E+3	1,449726E+2	2,364062E+3	9,850638E+1	2,364062E+3	1,085544E+2	2,364062E+3	1,185403E+2	2,364062E+3	1,284994E+2	2,364062E+3	1,382614E+2	2,364062E+3	1,430414E+2
2,365625E+3	9,998850E+1	2,365625E+3	1,099972E+2	2,365625E+3	1,200083E+2	2,365625E+3	1,300047E+2	2,365625E+3	1,399957E+2	2,365625E+3	1,449717E+2	2,365625E+3	9,858161E+1	2,365625E+3	1,086347E+2	2,365625E+3	1,186146E+2	2,365625E+3	1,285765E+2	2,365625E+3	1,383330E+2	2,365625E+3	1,431094E+2
2,367187E+3	1,000046E+2	2,367187E+3	1,100012E+2	2,367187E+3	1,200075E+2	2,367187E+3	1,300055E+2	2,367187E+3	1,399967E+2	2,367187E+3	1,449724E+2	2,367187E+3	9,864015E+1	2,367187E+3	1,087121E+2	2,367187E+3	1,186932E+2	2,367187E+3	1,286532E+2	2,367187E+3	1,384050E+2	2,367187E+3	1,431788E+2
2,368750E+3	1,000206E+2	2,368750E+3	1,100052E+2	2,368750E+3	1,200067E+2	2,368750E+3	1,300063E+2	2,368750E+3	1,399976E+2	2,368750E+3	1,449732E+2	2,368750E+3	9,869830E+1	2,368750E+3	1,087887E+2	2,368750E+3	1,187711E+2	2,368750E+3	1,287292E+2	2,368750E+3	1,384764E+2	2,368750E+3	1,432477E+2
2,370312E+3	1,000278E+2	2,370312E+3	1,100082E+2	2,370312E+3	1,200063E+2	2,370312E+3	1,300057E+2	2,370312E+3	1,399986E+2	2,370312E+3	1,449721E+2	2,370312E+3	9,875511E+1	2,370312E+3	1,088666E+2	2,370312E+3	1,188510E+2	2,370312E+3	1,288071E+2	2,370312E+3	1,385494E+2	2,370312E+3	1,433172E+2
2,371875E+3	1,000350E+2	2,371875E+3	1,100112E+2	2,371875E+3	1,200059E+2	2,371875E+3	1,300050E+2	2,371875E+3	1,399996E+2	2,371875E+3	1,449711E+2	2,371875E+3	9,881155E+1	2,371875E+3	1,089437E+2	2,371875E+3	1,189301E+2	2,371875E+3	1,288842E+2	2,371875E+3	1,386218E+2	2,371875E+3	1,433861E+2
2,373437E+3	1,000313E+2	2,373437E+3	1,100119E+2	2,373437E+3	1,200040E+2	2,373437E+3	1,300035E+2	2,373437E+3	1,399993E+2	2,373437E+3	1,449721E+2	2,373437E+3	9,887565E+1	2,373437E+3	1,090258E+2	2,373437E+3	1,190113E+2	2,373437E+3	1,289638E+2	2,373437E+3	1,386951E+2	2,373437E+3	1,434559E+2
2,375000E+3	1,000276E+2	2,375000E+3	1,100125E+2	2,375000E+3	1,200021E+2	2,375000E+3	1,300019E+2	2,375000E+3	1,399990E+2	2,375000E+3	1,449731E+2	2,375000E+3	9,893928E+1	2,375000E+3	1,091071E+2	2,375000E+3	1,190917E+2	2,375000E+3	1,290426E+2	2,375000E+3	1,387679E+2	2,375000E+3	1,435251E+2
2,376562E+3	1,000155E+2	2,376562E+3	1,100075E+2	2,376562E+3	1,200016E+2	2,376562E+3	1,300013E+2	2,376562E+3	1,399996E+2	2,376562E+3	1,449744E+2	2,376562E+3	9,902533E+1	2,376562E+3	1,091912E+2	2,376562E+3	1,191741E+2	2,376562E+3	1,291234E+2	2,376562E+3	1,388429E+2	2,376562E+3	1,435943E+2
2,378125E+3	1,000035E+2	2,378125E+3	1,100024E+2	2,378125E+3	1,200011E+2	2,378125E+3	1,300007E+2	2,378125E+3	1,400003E+2	2,378125E+3	1,449756E+2	2,378125E+3	9,911053E+1	2,378125E+3	1,092745E+2	2,378125E+3	1,192557E+2	2,378125E+3	1,292034E+2	2,378125E+3	1,389172E+2	2,378125E+3	1,436629E+2
2,379687E+3	9,999190E+1	2,379687E+3	1,099945E+2	2,379687E+3	1,200003E+2	2,379687E+3	1,300018E+2	2,379687E+3	1,400015E+2	2,379687E+3	1,449773E+2	2,379687E+3	9,921368E+1	2,379687E+3	1,093571E+2	2,379687E+3	1,193395E+2	2,379687E+3	1,292854E+2	2,379687E+3	1,389916E+2	2,379687E+3	1,437320E+2
2,381250E+3	9,998031E+1	2,381250E+3	1,099866E+2	2,381250E+3	1,199994E+2	2,381250E+3	1,300029E+2	2,381250E+3	1,400026E+2	2,381250E+3	1,449789E+2	2,381250E+3	9,931561E+1	2,381250E+3	1,094388E+2	2,381250E+3	1,194225E+2	2,381250E+3	1,293666E+2	2,381250E+3	1,390654E+2	2,381250E+3	1,438005E+2
2,382812E+3	9,997226E+1	2,382812E+3	1,099859E+2	2,382812E+3	1,199984E+2	2,382812E+3	1,300048E+2	2,382812E+3	1,400045E+2	2,382812E+3	1,449811E+2	2,382812E+3	9,940500E+1	2,382812E+3	1,095162E+2	2,382812E+3	1,195062E+2	2,382812E+3	1,294468E+2	2,382812E+3	1,391385E+2	2,382812E+3	1,438677E+2
2,384375E+3	9,996421E+1	2,384375E+3	1,099852E+2	2,384375E+3	1,199975E+2	2,384375E+3	1,300066E+2	2,384375E+3	1,400064E+2	2,384375E+3	1,449832E+2	2,384375E+3	9,949348E+1	2,384375E+3	1,095929E+2	2,384375E+3	1,195890E+2	2,384375E+3	1,295263E+2	2,384375E+3	1,392111E+2	2,384375E+3	1,439343E+2
2,385937E+3	9,996940E+1	2,385937E+3	1,099892E+2	2,385937E+3	1,199988E+2	2,385937E+3	1,300080E+2	2,385937E+3	1,400073E+2	2,385937E+3	1,449834E+2	2,385937E+3	9,957213E+1	2,385937E+3	1,096732E+2	2,385937E+3	1,196729E+2	2,385937E+3	1,296059E+2	2,385937E+3	1,392824E+2	2,385937E+3	1,440009E+2
2,387500E+3	9,997458E+1	2,387500E+3	1,099931E+2	2,387500E+3	1,200001E+2	2,387500E+3	1,300095E+2	2,387500E+3	1,400083E+2	2,387500E+3	1,449836E+2	2,387500E+3	9,965007E+1	2,387500E+3	1,097528E+2	2,387500E+3	1,197559E+2	2,387500E+3	1,296848E+2	2,387500E+3	1,393532E+2	2,387500E+3	1,440670E+2
2,389062E+3	9,999880E+1	2,389062E+3	1,099913E+2	2,389062E+3	1,200028E+2	2,389062E+3	1,300099E+2	2,389062E+3	1,400096E+2	2,389062E+3	1,449839E+2	2,389062E+3	9,974163E+1	2,389062E+3	1,098342E+2	2,389062E+3	1,198374E+2	2,389062E+3	1,297629E+2	2,389062E+3	1,394257E+2	2,389062E+3	1,441339E+2
2,390625E+3	1,000229E+2	2,390625E+3	1,099895E+2	2,390625E+3	1,200055E+2	2,390625E+3	1,300103E+2	2,390625E+3	1,400110E+2	2,390625E+3	1,449843E+2	2,390625E+3	9,983224E+1	2,390625E+3	1,099147E+2	2,390625E+3	1,199181E+2	2,390625E+3	1,298404E+2	2,390625E+3	1,394977E+2	2,390625E+3	1,442003E+2
2,392187E+3	1,000226E+2	2,392187E+3	1,099897E+2	2,392187E+3	1,200047E+2	2,392187E+3	1,300092E+2	2,392187E+3	1,400110E+2	2,392187E+3	1,449838E+2	2,392187E+3	9,992653E+1	2,392187E+3	1,100010E+2	2,392187E+3	1,199995E+2	2,392187E+3	1,299226E+2	2,392187E+3	1,395707E+2	2,392187E+3	1,442690E+2
2,393750E+3	1,000223E+2	2,393750E+3	1,099899E+2	2,393750E+3	1,200040E+2	2,393750E+3	1,300081E+2	2,393750E+3	1,400109E+2	2,393750E+3	1,449834E+2	2,393750E+3	1,000198E+2	2,393750E+3	1,100864E+2	2,393750E+3	1,200801E+2	2,393750E+3	1,300042E+2	2,393750E+3	1,396432E+2	2,393750E+3	1,443371E+2
2,395312E+3	1,000058E+2	2,395312E+3	1,099929E+2	2,395312E+3	1,200026E+2	2,395312E+3	1,300077E+2	2,395312E+3	1,400107E+2	2,395312E+3	1,449840E+2	2,395312E+3	1,001080E+2	2,395312E+3	1,101760E+2	2,395312E+3	1,201637E+2	2,395312E+3	1,300887E+2	2,395312E+3	1,397178E+2	2,395312E+3	1,444069E+2
2,396875E+3	9,998917E+1	2,396875E+3	1,099959E+2	2,396875E+3	1,200012E+2	2,396875E+3	1,300074E+2	2,396875E+3	1,400106E+2	2,396875E+3	1,449845E+2	2,396875E+3	1,001953E+2	2,396875E+3	1,102647E+2	2,396875E+3	1,202466E+2	2,396875E+3	1,301725E+2	2,396875E+3	1,397918E+2	2,396875E+3	1,444761E+2
2,398437E+3	9,996278E+1	2,398437E+3	1,099973E+2	2,398437E+3	1,200012E+2	2,398437E+3	1,300076E+2	2,398437E+3	1,400097E+2	2,398437E+3	1,449859E+2	2,398437E+3	1,002851E+2	2,398437E+3	1,103584E+2	2,398437E+3	1,203361E+2	2,398437E+3	1,302572E+2	2,398437E+3	1,398684E+2	2,398437E+3	1,445476E+2
2,400000E+3	9,993630E+1	2,400000E+3	1,099988E+2	2,400000E+3	1,200011E+2	2,400000E+3	1,300078E+2	2,400000E+3	1,400088E+2	2,400000E+3	1,449873E+2	2,400000E+3	1,003740E+2	2,400000E+3	1,104511E+2	2,400000E+3	1,204247E+2	2,400000E+3	1,303410E+2	2,400000E+3	1,399442E+2	2,400000E+3	1,446186E+2
2,401562E+3	9,992530E+1	2,401562E+3	1,099959E+2	2,401562E+3	1,200010E+2	2,401562E+3	1,300079E+2	2,401562E+3	1,400083E+2	2,401562E+3	1,449877E+2	2,401562E+3	1,004624E+2	2,401562E+3	1,105415E+2	2,401562E+3	1,205138E+2	2,401562E+3	1,304264E+2	2,401562E+3	1,400201E+2	2,401562E+3	1,446895E+2
2,403125E+3	9,991427E+1	2,403125E+3	1,099930E+2	2,403125E+3	1,200008E+2	2,403125E+3	1,300079E+2	2,403125E+3	1,400077E+2	2,403125E+3	1,449880E+2	2,403125E+3	1,005500E+2	2,403125E+3	1,106310E+2	2,403125E+3	1,206019E+2	2,403125E+3	1,305109E+2	2,403125E+3	1,400954E+2	2,403125E+3	1,447599E+2
2,404687E+3	9,993174E+1	2,404687E+3	1,099948E+2	2,404687E+3	1,200013E+2	2,404687E+3	1,300085E+2	2,404687E+3	1,400075E+2	2,404687E+3	1,449888E+2	2,404687E+3	1,006439E+2	2,404687E+3	1,107225E+2	2,404687E+3	1,206925E+2	2,404687E+3	1,305978E+2	2,404687E+3	1,401723E+2	2,404687E+3	1,448327E+2
2,406250E+3	9,994917E+1	2,406250E+3	1,099965E+2	2,406250E+3	1,200018E+2	2,406250E+3	1,300092E+2	2,406250E+3	1,400073E+2	2,406250E+3	1,449895E+2	2,406250E+3	1,007368E+2	2,406250E+3	1,108131E+2	2,406250E+3	1,207823E+2	2,406250E+3	1,306839E+2	2,406250E+3	1,402486E+2	2,406250E+3	1,449050E+2
2,407812E+3	9,997822E+1	2,407812E+3	1,099997E+2	2,407812E+3	1,200020E+2	2,407812E+3	1,300089E+2	2,407812E+3	1,400073E+2	2,407812E+3	1,449905E+2	2,407812E+3	1,008281E+2	2,407812E+3	1,109036E+2	2,407812E+3	1,208719E+2	2,407812E+3	1,307711E+2	2,407812E+3	1,403262E+2	2,407812E+3	1,449776E+2
2,409375E+3	1,000072E+2	2,409375E+3	1,100029E+2	2,409375E+3	1,200021E+2	2,409375E+3	1,300085E+2	2,409375E+3	1,400074E+2	2,409375E+3	1,449915E+2	2,409375E+3	1,009185E+2	2,409375E+3	1,109932E+2	2,409375E+3	1,209606E+2	2,409375E+3	1,308575E+2	2,409375E+3	1,404032E+2	2,409375E+3	1,450496E+2
2,410937E+3	1,000253E+2	2,410937E+3	1,100035E+2	2,410937E+3	1,200020E+2	2,410937E+3	1,300074E+2	2,410937E+3	1,400068E+2	2,410937E+3	1,449927E+2	2,410937E+3	1,010116E+2	2,410937E+3	1,110826E+2	2,410937E+3	1,210498E+2	2,410937E+3	1,309462E+2	2,410937E+3	1,404816E+2	2,410937E+3	1,451229E+2
2,412500E+3	1,000433E+2	2,412500E+3	1,100040E+2	2,412500E+3	1,200019E+2	2,412500E+3	1,300062E+2	2,412500E+3	1,400061E+2	2,412500E+3	1,449940E+2	2,412500E+3	1,011037E+2	2,412500E+3	1,111710E+2	2,412500E+3	1,211381E+2	2,412500E+3	1,310340E+2	2,412500E+3	1,405594E+2	2,412500E+3	1,451956E+2
2,414062E+3	1,000454E+2	2,414062E+3	1,100060E+2	2,414062E+3	1,200024E+2	2,414062E+3	1,300042E+2	2,414062E+3	1,400060E+2	2,414062E+3	1,449933E+2	2,414062E+3	1,011865E+2	2,414062E+3	1,112616E+2	2,414062E+3	1,212331E+2	2,414062E+3	1,311233E+2	2,414062E+3	1,406367E+2	2,414062E+3	1,452687E+2
2,415625E+3	1,000475E+2	2,415625E+3	1,100079E+2	2,415625E+3	1,200029E+2	2,415625E+3	1,300022E+2	2,415625E+3	1,400059E+2	2,415625E+3	1,449926E+2	2,415625E+3	1,012685E+2	2,415625E+3	1,113512E+2	2,415625E+3	1,213271E+2	2,415625E+3	1,312116E+2	2,415625E+3	1,407133E+2	2,415625E+3	1,453412E+2
2,417187E+3	1,000387E+2	2,417187E+3	1,100100E+2	2,417187E+3	1,200011E+2	2,417187E+3	1,300006E+2	2,417187E+3	1,400054E+2	2,417187E+3	1,449920E+2	2,417187E+3	1,013531E+2	2,417187E+3	1,114459E+2	2,417187E+3	1,214262E+2	2,417187E+3	1,313027E+2	2,417187E+3	1,407938E+2	2,417187E+3	1,454162E+2
2,418750E+3	1,000299E+2	2,418750E+3	1,100122E+2	2,418750E+3	1,199994E+2	2,418750E+3	1,299991E+2	2,418750E+3	1,400048E+2	2,418750E+3	1,449914E+2	2,418750E+3	1,014368E+2	2,418750E+3	1,115396E+2	2,418750E+3	1,215241E+2	2,418750E+3	1,313929E+2	2,418750E+3	1,408736E+2	2,418750E+3	1,454906E+2
2,420312E+3	1,000186E+2	2,420312E+3	1,100149E+2	2,420312E+3	1,199978E+2	2,420312E+3	1,299982E+2	2,420312E+3	1,400045E+2	2,420312E+3	1,449908E+2	2,420312E+3	1,015248E+2	2,420312E+3	1,116429E+2	2,420312E+3	1,216242E+2	2,420312E+3	1,314875E+2	2,420312E+3	1,409533E+2	2,420312E+3	1,455655E+2
2,421875E+3	1,000073E+2	2,421875E+3	1,100176E+2	2,421875E+3	1,199963E+2	2,421875E+3	1,299973E+2	2,421875E+3	1,400042E+2	2,421875E+3	1,449901E+2	2,421875E+3	1,016119E+2	2,421875E+3	1,117451E+2	2,421875E+3	1,217232E+2	2,421875E+3	1,315810E+2	2,421875E+3	1,410322E+2	2,421875E+3	1,456397E+2
2,423437E+3	9,999658E+1	2,423437E+3	1,100194E+2	2,423437E+3	1,199965E+2	2,423437E+3	1,299973E+2	2,423437E+3	1,400029E+2	2,423437E+3	1,449897E+2	2,423437E+3	1,017050E+2	2,423437E+3	1,118498E+2	2,423437E+3	1,218241E+2	2,423437E+3	1,316766E+2	2,423437E+3	1,411129E+2	2,423437E+3	1,457155E+2
