Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,157812E+3	5,814287E+1	1,157812E+3	7,047066E+1	1,157812E+3	7,867153E+1	1,157812E+3	9,090008E+1	1,157812E+3	9,997628E+1	1,157812E+3	1,068071E+2	1,157812E+3	1,116216E+2
1,159375E+3	5,882619E+1	1,159375E+3	6,836722E+1	1,159375E+3	7,897689E+1	1,159375E+3	9,144882E+1	1,159375E+3	1,018270E+2	1,159375E+3	1,063896E+2	1,159375E+3	1,122076E+2
1,160937E+3	5,947802E+1	1,160937E+3	6,832826E+1	1,160937E+3	7,945127E+1	1,160937E+3	9,025035E+1	1,160937E+3	1,023509E+2	1,160937E+3	1,067820E+2	1,160937E+3	1,129970E+2
1,162500E+3	5,984576E+1	1,162500E+3	6,979026E+1	1,162500E+3	8,102889E+1	1,162500E+3	8,936862E+1	1,162500E+3	1,023194E+2	1,162500E+3	1,069568E+2	1,162500E+3	1,131152E+2
1,164062E+3	6,026775E+1	1,164062E+3	7,002979E+1	1,164062E+3	8,185901E+1	1,164062E+3	9,117477E+1	1,164062E+3	1,025290E+2	1,164062E+3	1,068229E+2	1,164062E+3	1,128783E+2
1,165625E+3	6,048712E+1	1,165625E+3	7,070108E+1	1,165625E+3	8,135579E+1	1,165625E+3	9,254403E+1	1,165625E+3	1,021006E+2	1,165625E+3	1,075366E+2	1,165625E+3	1,124493E+2
1,167187E+3	6,091694E+1	1,167187E+3	7,106793E+1	1,167187E+3	8,075276E+1	1,167187E+3	9,211500E+1	1,167187E+3	1,021768E+2	1,167187E+3	1,069077E+2	1,167187E+3	1,117231E+2
1,168750E+3	6,208273E+1	1,168750E+3	7,055483E+1	1,168750E+3	8,227611E+1	1,168750E+3	9,202216E+1	1,168750E+3	1,027875E+2	1,168750E+3	1,075631E+2	1,168750E+3	1,115795E+2
1,170312E+3	6,127738E+1	1,170312E+3	7,139672E+1	1,170312E+3	8,246799E+1	1,170312E+3	9,312305E+1	1,170312E+3	1,032447E+2	1,170312E+3	1,077995E+2	1,170312E+3	1,134200E+2
1,171875E+3	6,154408E+1	1,171875E+3	7,191120E+1	1,171875E+3	8,255510E+1	1,171875E+3	9,303737E+1	1,171875E+3	1,045481E+2	1,171875E+3	1,083295E+2	1,171875E+3	1,141384E+2
1,173437E+3	6,239798E+1	1,173437E+3	7,170008E+1	1,173437E+3	8,141036E+1	1,173437E+3	9,332807E+1	1,173437E+3	1,048489E+2	1,173437E+3	1,080758E+2	1,173437E+3	1,150713E+2
1,175000E+3	6,201729E+1	1,175000E+3	7,238284E+1	1,175000E+3	8,195020E+1	1,175000E+3	9,452539E+1	1,175000E+3	1,047532E+2	1,175000E+3	1,084732E+2	1,175000E+3	1,140614E+2
1,176562E+3	6,220478E+1	1,176562E+3	7,253663E+1	1,176562E+3	8,329580E+1	1,176562E+3	9,344823E+1	1,176562E+3	1,041682E+2	1,176562E+3	1,092991E+2	1,176562E+3	1,138833E+2
1,178125E+3	6,331365E+1	1,178125E+3	7,260346E+1	1,178125E+3	8,362241E+1	1,178125E+3	9,333394E+1	1,178125E+3	1,041125E+2	1,178125E+3	1,091159E+2	1,178125E+3	1,139128E+2
1,179687E+3	6,390067E+1	1,179687E+3	7,405854E+1	1,179687E+3	8,331099E+1	1,179687E+3	9,383731E+1	1,179687E+3	1,042421E+2	1,179687E+3	1,102867E+2	1,179687E+3	1,153260E+2
1,181250E+3	6,360343E+1	1,181250E+3	7,451319E+1	1,181250E+3	8,411397E+1	1,181250E+3	9,442245E+1	1,181250E+3	1,047742E+2	1,181250E+3	1,110884E+2	1,181250E+3	1,165043E+2
1,182812E+3	6,290649E+1	1,182812E+3	7,446148E+1	1,182812E+3	8,474159E+1	1,182812E+3	9,446447E+1	1,182812E+3	1,048493E+2	1,182812E+3	1,107014E+2	1,182812E+3	1,151611E+2
1,184375E+3	6,489272E+1	1,184375E+3	7,432168E+1	1,184375E+3	8,475329E+1	1,184375E+3	9,592978E+1	1,184375E+3	1,060915E+2	1,184375E+3	1,115056E+2	1,184375E+3	1,142489E+2
1,185937E+3	6,583278E+1	1,185937E+3	7,534556E+1	1,185937E+3	8,513399E+1	1,185937E+3	9,585515E+1	1,185937E+3	1,064629E+2	1,185937E+3	1,109668E+2	1,185937E+3	1,143274E+2
1,187500E+3	6,499129E+1	1,187500E+3	7,617639E+1	1,187500E+3	8,568296E+1	1,187500E+3	9,553737E+1	1,187500E+3	1,061964E+2	1,187500E+3	1,114866E+2	1,187500E+3	1,156962E+2
1,189062E+3	6,514648E+1	1,189062E+3	7,662390E+1	1,189062E+3	8,609063E+1	1,189062E+3	9,692758E+1	1,189062E+3	1,067392E+2	1,189062E+3	1,116593E+2	1,189062E+3	1,161261E+2
1,190625E+3	6,584247E+1	1,190625E+3	7,693720E+1	1,190625E+3	8,630515E+1	1,190625E+3	9,733010E+1	1,190625E+3	1,066696E+2	1,190625E+3	1,114484E+2	1,190625E+3	1,163102E+2
1,192187E+3	6,695807E+1	1,192187E+3	7,643290E+1	1,192187E+3	8,665887E+1	1,192187E+3	9,669930E+1	1,192187E+3	1,066830E+2	1,192187E+3	1,118543E+2	1,192187E+3	1,168631E+2
1,193750E+3	6,692307E+1	1,193750E+3	7,686715E+1	1,193750E+3	8,659171E+1	1,193750E+3	9,670660E+1	1,193750E+3	1,068005E+2	1,193750E+3	1,116123E+2	1,193750E+3	1,171432E+2
1,195312E+3	6,621706E+1	1,195312E+3	7,761891E+1	1,195312E+3	8,670345E+1	1,195312E+3	9,760736E+1	1,195312E+3	1,070261E+2	1,195312E+3	1,107152E+2	1,195312E+3	1,163321E+2
1,196875E+3	6,740352E+1	1,196875E+3	7,720413E+1	1,196875E+3	8,657563E+1	1,196875E+3	9,687807E+1	1,196875E+3	1,071617E+2	1,196875E+3	1,111396E+2	1,196875E+3	1,159466E+2
1,198437E+3	6,832961E+1	1,198437E+3	7,577055E+1	1,198437E+3	8,749722E+1	1,198437E+3	9,625690E+1	1,198437E+3	1,072998E+2	1,198437E+3	1,110144E+2	1,198437E+3	1,163876E+2
1,200000E+3	6,916546E+1	1,200000E+3	7,723990E+1	1,200000E+3	8,754873E+1	1,200000E+3	9,605127E+1	1,200000E+3	1,076738E+2	1,200000E+3	1,106321E+2	1,200000E+3	1,165637E+2
1,201562E+3	6,922572E+1	1,201562E+3	7,727776E+1	1,201562E+3	8,837479E+1	1,201562E+3	9,749042E+1	1,201562E+3	1,078788E+2	1,201562E+3	1,111574E+2	1,201562E+3	1,163558E+2
1,203125E+3	6,811186E+1	1,203125E+3	7,813632E+1	1,203125E+3	8,850995E+1	1,203125E+3	9,791588E+1	1,203125E+3	1,066135E+2	1,203125E+3	1,124003E+2	1,203125E+3	1,167746E+2
1,204687E+3	6,782948E+1	1,204687E+3	7,849468E+1	1,204687E+3	8,890389E+1	1,204687E+3	9,859659E+1	1,204687E+3	1,066651E+2	1,204687E+3	1,129736E+2	1,204687E+3	1,170089E+2
1,206250E+3	6,760126E+1	1,206250E+3	7,920888E+1	1,206250E+3	8,858328E+1	1,206250E+3	9,854356E+1	1,206250E+3	1,066458E+2	1,206250E+3	1,123561E+2	1,206250E+3	1,167339E+2
1,207812E+3	6,855010E+1	1,207812E+3	7,932354E+1	1,207812E+3	8,742162E+1	1,207812E+3	9,856702E+1	1,207812E+3	1,080782E+2	1,207812E+3	1,123397E+2	1,207812E+3	1,165505E+2
1,209375E+3	6,902856E+1	1,209375E+3	7,906945E+1	1,209375E+3	8,588744E+1	1,209375E+3	9,874662E+1	1,209375E+3	1,072509E+2	1,209375E+3	1,120165E+2	1,209375E+3	1,166946E+2
1,210937E+3	6,847533E+1	1,210937E+3	7,934079E+1	1,210937E+3	8,735953E+1	1,210937E+3	9,830835E+1	1,210937E+3	1,062532E+2	1,210937E+3	1,119427E+2	1,210937E+3	1,165406E+2
1,212500E+3	6,892956E+1	1,212500E+3	7,842529E+1	1,212500E+3	8,902852E+1	1,212500E+3	9,875182E+1	1,212500E+3	1,079901E+2	1,212500E+3	1,126290E+2	1,212500E+3	1,175021E+2
1,214062E+3	6,926174E+1	1,214062E+3	7,740250E+1	1,214062E+3	8,743761E+1	1,214062E+3	9,789780E+1	1,214062E+3	1,082414E+2	1,214062E+3	1,121765E+2	1,214062E+3	1,163668E+2
1,215625E+3	6,986789E+1	1,215625E+3	7,807457E+1	1,215625E+3	8,726764E+1	1,215625E+3	9,771248E+1	1,215625E+3	1,073518E+2	1,215625E+3	1,127200E+2	1,215625E+3	1,163354E+2
1,217187E+3	6,929846E+1	1,217187E+3	7,924903E+1	1,217187E+3	8,745946E+1	1,217187E+3	9,730618E+1	1,217187E+3	1,066621E+2	1,217187E+3	1,119014E+2	1,217187E+3	1,159679E+2
1,218750E+3	6,835875E+1	1,218750E+3	7,871148E+1	1,218750E+3	8,793965E+1	1,218750E+3	9,808682E+1	1,218750E+3	1,076492E+2	1,218750E+3	1,131189E+2	1,218750E+3	1,166189E+2
1,220312E+3	6,793339E+1	1,220312E+3	7,837110E+1	1,220312E+3	8,742759E+1	1,220312E+3	9,786939E+1	1,220312E+3	1,082327E+2	1,220312E+3	1,119873E+2	1,220312E+3	1,163846E+2
1,221875E+3	6,849510E+1	1,221875E+3	7,815278E+1	1,221875E+3	8,678178E+1	1,221875E+3	9,711940E+1	1,221875E+3	1,085061E+2	1,221875E+3	1,114928E+2	1,221875E+3	1,151011E+2
1,223437E+3	6,859892E+1	1,223437E+3	7,772116E+1	1,223437E+3	8,761778E+1	1,223437E+3	9,765735E+1	1,223437E+3	1,075610E+2	1,223437E+3	1,111538E+2	1,223437E+3	1,158993E+2
1,225000E+3	6,833701E+1	1,225000E+3	7,882482E+1	1,225000E+3	8,791987E+1	1,225000E+3	9,804262E+1	1,225000E+3	1,072468E+2	1,225000E+3	1,116090E+2	1,225000E+3	1,168722E+2
1,226562E+3	6,812047E+1	1,226562E+3	7,925638E+1	1,226562E+3	8,834970E+1	1,226562E+3	9,925504E+1	1,226562E+3	1,065707E+2	1,226562E+3	1,119739E+2	1,226562E+3	1,169928E+2
1,228125E+3	6,791317E+1	1,228125E+3	7,821056E+1	1,228125E+3	8,868747E+1	1,228125E+3	9,922221E+1	1,228125E+3	1,067804E+2	1,228125E+3	1,107659E+2	1,228125E+3	1,168113E+2
1,229687E+3	6,836860E+1	1,229687E+3	7,805152E+1	1,229687E+3	8,849571E+1	1,229687E+3	9,701913E+1	1,229687E+3	1,071243E+2	1,229687E+3	1,109281E+2	1,229687E+3	1,165109E+2
1,231250E+3	6,732412E+1	1,231250E+3	7,810217E+1	1,231250E+3	8,827257E+1	1,231250E+3	9,737888E+1	1,231250E+3	1,071411E+2	1,231250E+3	1,118520E+2	1,231250E+3	1,153847E+2
1,232812E+3	6,742432E+1	1,232812E+3	7,810197E+1	1,232812E+3	8,836018E+1	1,232812E+3	9,772055E+1	1,232812E+3	1,064963E+2	1,232812E+3	1,115577E+2	1,232812E+3	1,163510E+2
1,234375E+3	6,802148E+1	1,234375E+3	7,815731E+1	1,234375E+3	8,720901E+1	1,234375E+3	9,731846E+1	1,234375E+3	1,065827E+2	1,234375E+3	1,117076E+2	1,234375E+3	1,159472E+2
1,235937E+3	6,814519E+1	1,235937E+3	7,795064E+1	1,235937E+3	8,676756E+1	1,235937E+3	9,701517E+1	1,235937E+3	1,059250E+2	1,235937E+3	1,117782E+2	1,235937E+3	1,163983E+2
1,237500E+3	6,753764E+1	1,237500E+3	7,665186E+1	1,237500E+3	8,731075E+1	1,237500E+3	9,746430E+1	1,237500E+3	1,064701E+2	1,237500E+3	1,120122E+2	1,237500E+3	1,171562E+2
1,239062E+3	6,758958E+1	1,239062E+3	7,785350E+1	1,239062E+3	8,729076E+1	1,239062E+3	9,697141E+1	1,239062E+3	1,068177E+2	1,239062E+3	1,115614E+2	1,239062E+3	1,154841E+2
1,240625E+3	6,775451E+1	1,240625E+3	7,756794E+1	1,240625E+3	8,744157E+1	1,240625E+3	9,785749E+1	1,240625E+3	1,072078E+2	1,240625E+3	1,117261E+2	1,240625E+3	1,158546E+2
1,242187E+3	6,803772E+1	1,242187E+3	7,757501E+1	1,242187E+3	8,794296E+1	1,242187E+3	9,717659E+1	1,242187E+3	1,072641E+2	1,242187E+3	1,119113E+2	1,242187E+3	1,152139E+2
1,243750E+3	6,765235E+1	1,243750E+3	7,739863E+1	1,243750E+3	8,687238E+1	1,243750E+3	9,771546E+1	1,243750E+3	1,072707E+2	1,243750E+3	1,114075E+2	1,243750E+3	1,149062E+2
1,245312E+3	6,697440E+1	1,245312E+3	7,710826E+1	1,245312E+3	8,748086E+1	1,245312E+3	9,754905E+1	1,245312E+3	1,080457E+2	1,245312E+3	1,101943E+2	1,245312E+3	1,151564E+2
1,246875E+3	6,694961E+1	1,246875E+3	7,757352E+1	1,246875E+3	8,745236E+1	1,246875E+3	9,679270E+1	1,246875E+3	1,070171E+2	1,246875E+3	1,112790E+2	1,246875E+3	1,156508E+2
1,248437E+3	6,798048E+1	1,248437E+3	7,780793E+1	1,248437E+3	8,619109E+1	1,248437E+3	9,702162E+1	1,248437E+3	1,069215E+2	1,248437E+3	1,121828E+2	1,248437E+3	1,147870E+2
1,250000E+3	6,720728E+1	1,250000E+3	7,682520E+1	1,250000E+3	8,780474E+1	1,250000E+3	9,678615E+1	1,250000E+3	1,074613E+2	1,250000E+3	1,125773E+2	1,250000E+3	1,157639E+2
1,251562E+3	6,755474E+1	1,251562E+3	7,727681E+1	1,251562E+3	8,858514E+1	1,251562E+3	9,682515E+1	1,251562E+3	1,068441E+2	1,251562E+3	1,129112E+2	1,251562E+3	1,152029E+2
1,253125E+3	6,818969E+1	1,253125E+3	7,647667E+1	1,253125E+3	8,891259E+1	1,253125E+3	9,746491E+1	1,253125E+3	1,065638E+2	1,253125E+3	1,109938E+2	1,253125E+3	1,156310E+2
1,254687E+3	6,723923E+1	1,254687E+3	7,835202E+1	1,254687E+3	8,750304E+1	1,254687E+3	9,677985E+1	1,254687E+3	1,059100E+2	1,254687E+3	1,105521E+2	1,254687E+3	1,161695E+2
1,256250E+3	6,657491E+1	1,256250E+3	7,785200E+1	1,256250E+3	8,663735E+1	1,256250E+3	9,712528E+1	1,256250E+3	1,055948E+2	1,256250E+3	1,114860E+2	1,256250E+3	1,158077E+2
1,257812E+3	7,180124E+1	1,257812E+3	7,690422E+1	1,257812E+3	8,703286E+1	1,257812E+3	9,722764E+1	1,257812E+3	1,066358E+2	1,257812E+3	1,109952E+2	1,257812E+3	1,160987E+2
1,259375E+3	8,151846E+1	1,259375E+3	8,154320E+1	1,259375E+3	8,806665E+1	1,259375E+3	9,738848E+1	1,259375E+3	1,066014E+2	1,259375E+3	1,108878E+2	1,259375E+3	1,159062E+2
1,260937E+3	8,002070E+1	1,260937E+3	8,111477E+1	1,260937E+3	8,890493E+1	1,260937E+3	9,850767E+1	1,260937E+3	1,066101E+2	1,260937E+3	1,111604E+2	1,260937E+3	1,164519E+2
1,262500E+3	6,940960E+1	1,262500E+3	7,785683E+1	1,262500E+3	8,846838E+1	1,262500E+3	9,825706E+1	1,262500E+3	1,072945E+2	1,262500E+3	1,114480E+2	1,262500E+3	1,164187E+2
1,264062E+3	6,757919E+1	1,264062E+3	7,658971E+1	1,264062E+3	8,790513E+1	1,264062E+3	9,717241E+1	1,264062E+3	1,081235E+2	1,264062E+3	1,115129E+2	1,264062E+3	1,163518E+2
1,265625E+3	6,718328E+1	1,265625E+3	7,776205E+1	1,265625E+3	8,686551E+1	1,265625E+3	9,669045E+1	1,265625E+3	1,074823E+2	1,265625E+3	1,115427E+2	1,265625E+3	1,162906E+2
1,267187E+3	6,709027E+1	1,267187E+3	7,823732E+1	1,267187E+3	8,751713E+1	1,267187E+3	9,750667E+1	1,267187E+3	1,055894E+2	1,267187E+3	1,115419E+2	1,267187E+3	1,155188E+2
1,268750E+3	6,842017E+1	1,268750E+3	7,815151E+1	1,268750E+3	8,643273E+1	1,268750E+3	9,811645E+1	1,268750E+3	1,054429E+2	1,268750E+3	1,105784E+2	1,268750E+3	1,160250E+2
1,270312E+3	6,800692E+1	1,270312E+3	7,775566E+1	1,270312E+3	8,673695E+1	1,270312E+3	9,786001E+1	1,270312E+3	1,058881E+2	1,270312E+3	1,115899E+2	1,270312E+3	1,165206E+2
1,271875E+3	6,776684E+1	1,271875E+3	7,839578E+1	1,271875E+3	8,673441E+1	1,271875E+3	9,751657E+1	1,271875E+3	1,053192E+2	1,271875E+3	1,110587E+2	1,271875E+3	1,175168E+2
1,273437E+3	6,833675E+1	1,273437E+3	7,839837E+1	1,273437E+3	8,723960E+1	1,273437E+3	9,764752E+1	1,273437E+3	1,066644E+2	1,273437E+3	1,116851E+2	1,273437E+3	1,175201E+2
1,275000E+3	6,864539E+1	1,275000E+3	7,848358E+1	1,275000E+3	8,804490E+1	1,275000E+3	9,836396E+1	1,275000E+3	1,073895E+2	1,275000E+3	1,125441E+2	1,275000E+3	1,166579E+2
1,276562E+3	6,920811E+1	1,276562E+3	7,856029E+1	1,276562E+3	8,706923E+1	1,276562E+3	9,899680E+1	1,276562E+3	1,074380E+2	1,276562E+3	1,120019E+2	1,276562E+3	1,154039E+2
1,278125E+3	6,760704E+1	1,278125E+3	7,732479E+1	1,278125E+3	8,752959E+1	1,278125E+3	9,894360E+1	1,278125E+3	1,062971E+2	1,278125E+3	1,118511E+2	1,278125E+3	1,154290E+2
1,279687E+3	6,697020E+1	1,279687E+3	7,726478E+1	1,279687E+3	8,823448E+1	1,279687E+3	9,732752E+1	1,279687E+3	1,078637E+2	1,279687E+3	1,110859E+2	1,279687E+3	1,156686E+2
1,281250E+3	6,781649E+1	1,281250E+3	7,878436E+1	1,281250E+3	8,785153E+1	1,281250E+3	9,759565E+1	1,281250E+3	1,079808E+2	1,281250E+3	1,124606E+2	1,281250E+3	1,150400E+2
1,282812E+3	6,809830E+1	1,282812E+3	7,836497E+1	1,282812E+3	8,762304E+1	1,282812E+3	9,762867E+1	1,282812E+3	1,079426E+2	1,282812E+3	1,118827E+2	1,282812E+3	1,153849E+2
1,284375E+3	6,835534E+1	1,284375E+3	7,853391E+1	1,284375E+3	8,851495E+1	1,284375E+3	9,859220E+1	1,284375E+3	1,075587E+2	1,284375E+3	1,115110E+2	1,284375E+3	1,169495E+2
1,285937E+3	6,795516E+1	1,285937E+3	7,932852E+1	1,285937E+3	8,874646E+1	1,285937E+3	9,841178E+1	1,285937E+3	1,072315E+2	1,285937E+3	1,122342E+2	1,285937E+3	1,162486E+2
1,287500E+3	6,747961E+1	1,287500E+3	7,817398E+1	1,287500E+3	8,804952E+1	1,287500E+3	9,820780E+1	1,287500E+3	1,074234E+2	1,287500E+3	1,116931E+2	1,287500E+3	1,161722E+2
1,289062E+3	6,839106E+1	1,289062E+3	7,872222E+1	1,289062E+3	8,956151E+1	1,289062E+3	9,915010E+1	1,289062E+3	1,075209E+2	1,289062E+3	1,110359E+2	1,289062E+3	1,170219E+2
1,290625E+3	6,909062E+1	1,290625E+3	7,725459E+1	1,290625E+3	8,808440E+1	1,290625E+3	9,901588E+1	1,290625E+3	1,073747E+2	1,290625E+3	1,115437E+2	1,290625E+3	1,175051E+2
1,292187E+3	6,926629E+1	1,292187E+3	7,870858E+1	1,292187E+3	8,913537E+1	1,292187E+3	9,797104E+1	1,292187E+3	1,072220E+2	1,292187E+3	1,127953E+2	1,292187E+3	1,173049E+2
1,293750E+3	6,936479E+1	1,293750E+3	7,964760E+1	1,293750E+3	8,857368E+1	1,293750E+3	9,814128E+1	1,293750E+3	1,079354E+2	1,293750E+3	1,129982E+2	1,293750E+3	1,175155E+2
1,295312E+3	6,943777E+1	1,295312E+3	7,877248E+1	1,295312E+3	8,874977E+1	1,295312E+3	9,878018E+1	1,295312E+3	1,082831E+2	1,295312E+3	1,127036E+2	1,295312E+3	1,172301E+2
1,296875E+3	6,962078E+1	1,296875E+3	7,786783E+1	1,296875E+3	8,881072E+1	1,296875E+3	9,971467E+1	1,296875E+3	1,088150E+2	1,296875E+3	1,130608E+2	1,296875E+3	1,175286E+2
1,298437E+3	6,892876E+1	1,298437E+3	7,899335E+1	1,298437E+3	8,862291E+1	1,298437E+3	9,869855E+1	1,298437E+3	1,092634E+2	1,298437E+3	1,126300E+2	1,298437E+3	1,162960E+2
1,300000E+3	6,811477E+1	1,300000E+3	7,943023E+1	1,300000E+3	8,955226E+1	1,300000E+3	9,919544E+1	1,300000E+3	1,086979E+2	1,300000E+3	1,136024E+2	1,300000E+3	1,166215E+2
1,301562E+3	6,804160E+1	1,301562E+3	7,907843E+1	1,301562E+3	8,958249E+1	1,301562E+3	9,885367E+1	1,301562E+3	1,086326E+2	1,301562E+3	1,143040E+2	1,301562E+3	1,174960E+2
1,303125E+3	6,858201E+1	1,303125E+3	7,910322E+1	1,303125E+3	8,897899E+1	1,303125E+3	9,845242E+1	1,303125E+3	1,088030E+2	1,303125E+3	1,136828E+2	1,303125E+3	1,174560E+2
1,304687E+3	7,039016E+1	1,304687E+3	8,106268E+1	1,304687E+3	9,057501E+1	1,304687E+3	9,991200E+1	1,304687E+3	1,084556E+2	1,304687E+3	1,130014E+2	1,304687E+3	1,171709E+2
1,306250E+3	7,032501E+1	1,306250E+3	8,027050E+1	1,306250E+3	8,945384E+1	1,306250E+3	9,970372E+1	1,306250E+3	1,079504E+2	1,306250E+3	1,131046E+2	1,306250E+3	1,179910E+2
1,307812E+3	7,045927E+1	1,307812E+3	8,066774E+1	1,307812E+3	9,047619E+1	1,307812E+3	9,916704E+1	1,307812E+3	1,091552E+2	1,307812E+3	1,137395E+2	1,307812E+3	1,183701E+2
1,309375E+3	7,124817E+1	1,309375E+3	8,084425E+1	1,309375E+3	9,035125E+1	1,309375E+3	1,002445E+2	1,309375E+3	1,093170E+2	1,309375E+3	1,130627E+2	1,309375E+3	1,179314E+2
1,310937E+3	7,157006E+1	1,310937E+3	8,183061E+1	1,310937E+3	9,043159E+1	1,310937E+3	9,858436E+1	1,310937E+3	1,094659E+2	1,310937E+3	1,130963E+2	1,310937E+3	1,183309E+2
1,312500E+3	7,146734E+1	1,312500E+3	8,189152E+1	1,312500E+3	9,159169E+1	1,312500E+3	9,923888E+1	1,312500E+3	1,098000E+2	1,312500E+3	1,141518E+2	1,312500E+3	1,177097E+2
1,314062E+3	7,123171E+1	1,314062E+3	8,148358E+1	1,314062E+3	9,069153E+1	1,314062E+3	1,007331E+2	1,314062E+3	1,096816E+2	1,314062E+3	1,132473E+2	1,314062E+3	1,173491E+2
1,315625E+3	7,147687E+1	1,315625E+3	8,154264E+1	1,315625E+3	9,115944E+1	1,315625E+3	1,013591E+2	1,315625E+3	1,091986E+2	1,315625E+3	1,124565E+2	1,315625E+3	1,185243E+2
1,317187E+3	7,203360E+1	1,317187E+3	8,095209E+1	1,317187E+3	9,182189E+1	1,317187E+3	1,014331E+2	1,317187E+3	1,093266E+2	1,317187E+3	1,141588E+2	1,317187E+3	1,192135E+2
1,318750E+3	7,662007E+1	1,318750E+3	8,195763E+1	1,318750E+3	9,166406E+1	1,318750E+3	1,013474E+2	1,318750E+3	1,094386E+2	1,318750E+3	1,143145E+2	1,318750E+3	1,194376E+2
1,320312E+3	7,868988E+1	1,320312E+3	8,145116E+1	1,320312E+3	9,161996E+1	1,320312E+3	1,010311E+2	1,320312E+3	1,098925E+2	1,320312E+3	1,131475E+2	1,320312E+3	1,196069E+2
1,321875E+3	7,316379E+1	1,321875E+3	8,127074E+1	1,321875E+3	9,247699E+1	1,321875E+3	1,002594E+2	1,321875E+3	1,089287E+2	1,321875E+3	1,127582E+2	1,321875E+3	1,184088E+2
1,323437E+3	7,245564E+1	1,323437E+3	8,232031E+1	1,323437E+3	9,224793E+1	1,323437E+3	1,001636E+2	1,323437E+3	1,089940E+2	1,323437E+3	1,132768E+2	1,323437E+3	1,187133E+2
1,325000E+3	7,275736E+1	1,325000E+3	8,175971E+1	1,325000E+3	9,109696E+1	1,325000E+3	1,009187E+2	1,325000E+3	1,099669E+2	1,325000E+3	1,146165E+2	1,325000E+3	1,193690E+2
1,326562E+3	7,226667E+1	1,326562E+3	8,174247E+1	1,326562E+3	9,126788E+1	1,326562E+3	1,013735E+2	1,326562E+3	1,094141E+2	1,326562E+3	1,141764E+2	1,326562E+3	1,198070E+2
1,328125E+3	7,119872E+1	1,328125E+3	8,239827E+1	1,328125E+3	9,170897E+1	1,328125E+3	1,022508E+2	1,328125E+3	1,104605E+2	1,328125E+3	1,147505E+2	1,328125E+3	1,193011E+2
1,329687E+3	7,192756E+1	1,329687E+3	8,315919E+1	1,329687E+3	9,257504E+1	1,329687E+3	1,020057E+2	1,329687E+3	1,094370E+2	1,329687E+3	1,149633E+2	1,329687E+3	1,189721E+2
1,331250E+3	7,274205E+1	1,331250E+3	8,316106E+1	1,331250E+3	9,260998E+1	1,331250E+3	1,006922E+2	1,331250E+3	1,098509E+2	1,331250E+3	1,145407E+2	1,331250E+3	1,191607E+2
1,332812E+3	7,263777E+1	1,332812E+3	8,274924E+1	1,332812E+3	9,206340E+1	1,332812E+3	1,003116E+2	1,332812E+3	1,112243E+2	1,332812E+3	1,142166E+2	1,332812E+3	1,188381E+2
1,334375E+3	7,287120E+1	1,334375E+3	8,258206E+1	1,334375E+3	9,271140E+1	1,334375E+3	1,017106E+2	1,334375E+3	1,102321E+2	1,334375E+3	1,134642E+2	1,334375E+3	1,187759E+2
1,335937E+3	7,192832E+1	1,335937E+3	8,269336E+1	1,335937E+3	9,244872E+1	1,335937E+3	1,019996E+2	1,335937E+3	1,100374E+2	1,335937E+3	1,147001E+2	1,335937E+3	1,185753E+2
1,337500E+3	7,291773E+1	1,337500E+3	8,240888E+1	1,337500E+3	9,187204E+1	1,337500E+3	1,014162E+2	1,337500E+3	1,100665E+2	1,337500E+3	1,149427E+2	1,337500E+3	1,187711E+2
1,339062E+3	7,334580E+1	1,339062E+3	8,194206E+1	1,339062E+3	9,323258E+1	1,339062E+3	1,019472E+2	1,339062E+3	1,105126E+2	1,339062E+3	1,156297E+2	1,339062E+3	1,187464E+2
1,340625E+3	7,329013E+1	1,340625E+3	8,343110E+1	1,340625E+3	9,327670E+1	1,340625E+3	1,018024E+2	1,340625E+3	1,106797E+2	1,340625E+3	1,143072E+2	1,340625E+3	1,185572E+2
1,342187E+3	7,378509E+1	1,342187E+3	8,220171E+1	1,342187E+3	9,302659E+1	1,342187E+3	1,018702E+2	1,342187E+3	1,107782E+2	1,342187E+3	1,141908E+2	1,342187E+3	1,186730E+2
1,343750E+3	7,357576E+1	1,343750E+3	8,289081E+1	1,343750E+3	9,247266E+1	1,343750E+3	1,021617E+2	1,343750E+3	1,108174E+2	1,343750E+3	1,140814E+2	1,343750E+3	1,187710E+2
1,345312E+3	7,143339E+1	1,345312E+3	8,286096E+1	1,345312E+3	9,177283E+1	1,345312E+3	1,008159E+2	1,345312E+3	1,113848E+2	1,345312E+3	1,143953E+2	1,345312E+3	1,182364E+2
1,346875E+3	7,147509E+1	1,346875E+3	8,267818E+1	1,346875E+3	9,195195E+1	1,346875E+3	1,003986E+2	1,346875E+3	1,105114E+2	1,346875E+3	1,147223E+2	1,346875E+3	1,183586E+2
