Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 5 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 7 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 8 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
2,293750E+3	1,411990E+0	2,293750E+3	-1,547078E+0	2,293750E+3	1,388799E+0	2,293750E+3	-1,512448E+0	2,293750E+3	1,424213E+0	2,293750E+3	-1,488069E+0	2,293750E+3	1,630724E+0	2,293750E+3	-1,448180E+0	2,293750E+3	2,181276E+0	2,293750E+3	-1,293992E+0	2,293750E+3	2,449630E+0	2,293750E+3	-1,091259E+0	2,293750E+3	2,692869E+0	2,293750E+3	-8,915446E-1
2,295312E+3	1,401476E+0	2,295312E+3	-1,516553E+0	2,295312E+3	1,380650E+0	2,295312E+3	-1,484069E+0	2,295312E+3	1,417592E+0	2,295312E+3	-1,468203E+0	2,295312E+3	1,636208E+0	2,295312E+3	-1,462585E+0	2,295312E+3	2,191173E+0	2,295312E+3	-1,272838E+0	2,295312E+3	2,435059E+0	2,295312E+3	-1,079962E+0	2,295312E+3	2,645273E+0	2,295312E+3	-9,101491E-1
2,296875E+3	1,396990E+0	2,296875E+3	-1,506965E+0	2,296875E+3	1,376812E+0	2,296875E+3	-1,475115E+0	2,296875E+3	1,410357E+0	2,296875E+3	-1,452870E+0	2,296875E+3	1,605595E+0	2,296875E+3	-1,422955E+0	2,296875E+3	2,150238E+0	2,296875E+3	-1,252856E+0	2,296875E+3	2,423839E+0	2,296875E+3	-1,074965E+0	2,296875E+3	2,649345E+0	2,296875E+3	-8,909864E-1
2,298437E+3	1,394461E+0	2,298437E+3	-1,479687E+0	2,298437E+3	1,374263E+0	2,298437E+3	-1,462979E+0	2,298437E+3	1,406714E+0	2,298437E+3	-1,429904E+0	2,298437E+3	1,609698E+0	2,298437E+3	-1,391552E+0	2,298437E+3	2,154545E+0	2,298437E+3	-1,251635E+0	2,298437E+3	2,434913E+0	2,298437E+3	-1,082105E+0	2,298437E+3	2,655974E+0	2,298437E+3	-9,037713E-1
2,300000E+3	1,382997E+0	2,300000E+3	-1,468608E+0	2,300000E+3	1,367429E+0	2,300000E+3	-1,435474E+0	2,300000E+3	1,400396E+0	2,300000E+3	-1,414849E+0	2,300000E+3	1,598895E+0	2,300000E+3	-1,370072E+0	2,300000E+3	2,158409E+0	2,300000E+3	-1,237589E+0	2,300000E+3	2,467606E+0	2,300000E+3	-1,073097E+0	2,300000E+3	2,668574E+0	2,300000E+3	-9,283558E-1
2,301562E+3	1,363795E+0	2,301562E+3	-1,456782E+0	2,301562E+3	1,360892E+0	2,301562E+3	-1,418374E+0	2,301562E+3	1,400330E+0	2,301562E+3	-1,399020E+0	2,301562E+3	1,606485E+0	2,301562E+3	-1,362865E+0	2,301562E+3	2,155938E+0	2,301562E+3	-1,216334E+0	2,301562E+3	2,443255E+0	2,301562E+3	-1,084963E+0	2,301562E+3	2,666417E+0	2,301562E+3	-9,175861E-1
2,303125E+3	1,357918E+0	2,303125E+3	-1,445521E+0	2,303125E+3	1,355997E+0	2,303125E+3	-1,401397E+0	2,303125E+3	1,382219E+0	2,303125E+3	-1,374912E+0	2,303125E+3	1,602598E+0	2,303125E+3	-1,352018E+0	2,303125E+3	2,151380E+0	2,303125E+3	-1,230099E+0	2,303125E+3	2,423006E+0	2,303125E+3	-1,076242E+0	2,303125E+3	2,650413E+0	2,303125E+3	-9,312621E-1
2,304687E+3	1,354423E+0	2,304687E+3	-1,433937E+0	2,304687E+3	1,348931E+0	2,304687E+3	-1,379913E+0	2,304687E+3	1,375537E+0	2,304687E+3	-1,359563E+0	2,304687E+3	1,579622E+0	2,304687E+3	-1,347497E+0	2,304687E+3	2,137809E+0	2,304687E+3	-1,203414E+0	2,304687E+3	2,375038E+0	2,304687E+3	-1,053490E+0	2,304687E+3	2,643247E+0	2,304687E+3	-9,120845E-1
2,306250E+3	1,344914E+0	2,306250E+3	-1,409638E+0	2,306250E+3	1,342436E+0	2,306250E+3	-1,373103E+0	2,306250E+3	1,373366E+0	2,306250E+3	-1,350612E+0	2,306250E+3	1,573097E+0	2,306250E+3	-1,319296E+0	2,306250E+3	2,117990E+0	2,306250E+3	-1,172635E+0	2,306250E+3	2,383255E+0	2,306250E+3	-1,057894E+0	2,306250E+3	2,592065E+0	2,306250E+3	-8,893749E-1
2,307812E+3	1,351221E+0	2,307812E+3	-1,384860E+0	2,307812E+3	1,331105E+0	2,307812E+3	-1,352610E+0	2,307812E+3	1,373385E+0	2,307812E+3	-1,335662E+0	2,307812E+3	1,562547E+0	2,307812E+3	-1,308254E+0	2,307812E+3	2,126258E+0	2,307812E+3	-1,168484E+0	2,307812E+3	2,398152E+0	2,307812E+3	-1,057296E+0	2,307812E+3	2,640039E+0	2,307812E+3	-9,104379E-1
2,309375E+3	1,339311E+0	2,309375E+3	-1,358858E+0	2,309375E+3	1,330394E+0	2,309375E+3	-1,336716E+0	2,309375E+3	1,367760E+0	2,309375E+3	-1,313577E+0	2,309375E+3	1,558175E+0	2,309375E+3	-1,299830E+0	2,309375E+3	2,103718E+0	2,309375E+3	-1,173221E+0	2,309375E+3	2,397377E+0	2,309375E+3	-1,020637E+0	2,309375E+3	2,664376E+0	2,309375E+3	-8,680313E-1
2,310937E+3	1,328977E+0	2,310937E+3	-1,336835E+0	2,310937E+3	1,325135E+0	2,310937E+3	-1,319729E+0	2,310937E+3	1,352701E+0	2,310937E+3	-1,295614E+0	2,310937E+3	1,564227E+0	2,310937E+3	-1,277815E+0	2,310937E+3	2,096948E+0	2,310937E+3	-1,170574E+0	2,310937E+3	2,424189E+0	2,310937E+3	-1,043105E+0	2,310937E+3	2,614785E+0	2,310937E+3	-8,594104E-1
2,312500E+3	1,319922E+0	2,312500E+3	-1,326376E+0	2,312500E+3	1,320447E+0	2,312500E+3	-1,303730E+0	2,312500E+3	1,349665E+0	2,312500E+3	-1,274912E+0	2,312500E+3	1,556861E+0	2,312500E+3	-1,249341E+0	2,312500E+3	2,074990E+0	2,312500E+3	-1,166666E+0	2,312500E+3	2,392093E+0	2,312500E+3	-1,003541E+0	2,312500E+3	2,581776E+0	2,312500E+3	-8,940769E-1
2,314062E+3	1,322535E+0	2,314062E+3	-1,315060E+0	2,314062E+3	1,319379E+0	2,314062E+3	-1,284418E+0	2,314062E+3	1,340848E+0	2,314062E+3	-1,256831E+0	2,314062E+3	1,552489E+0	2,314062E+3	-1,235053E+0	2,314062E+3	2,064836E+0	2,314062E+3	-1,167154E+0	2,314062E+3	2,393904E+0	2,314062E+3	-9,874522E-1	2,314062E+3	2,572339E+0	2,314062E+3	-8,848117E-1
2,315625E+3	1,313159E+0	2,315625E+3	-1,294978E+0	2,315625E+3	1,306708E+0	2,315625E+3	-1,260965E+0	2,315625E+3	1,343659E+0	2,315625E+3	-1,245013E+0	2,315625E+3	1,533712E+0	2,315625E+3	-1,226655E+0	2,315625E+3	2,060488E+0	2,315625E+3	-1,130522E+0	2,315625E+3	2,353193E+0	2,315625E+3	-1,035076E+0	2,315625E+3	2,601210E+0	2,315625E+3	-8,617968E-1
2,317187E+3	1,307645E+0	2,317187E+3	-1,281250E+0	2,317187E+3	1,304520E+0	2,317187E+3	-1,243002E+0	2,317187E+3	1,335445E+0	2,317187E+3	-1,226074E+0	2,317187E+3	1,527644E+0	2,317187E+3	-1,215288E+0	2,317187E+3	2,070486E+0	2,317187E+3	-1,110711E+0	2,317187E+3	2,354543E+0	2,317187E+3	-1,001942E+0	2,317187E+3	2,570913E+0	2,317187E+3	-8,664801E-1
2,318750E+3	1,298536E+0	2,318750E+3	-1,255165E+0	2,318750E+3	1,298731E+0	2,318750E+3	-1,223103E+0	2,318750E+3	1,325245E+0	2,318750E+3	-1,213782E+0	2,318750E+3	1,528214E+0	2,318750E+3	-1,189242E+0	2,318750E+3	2,065531E+0	2,318750E+3	-1,127305E+0	2,318750E+3	2,345696E+0	2,318750E+3	-1,012729E+0	2,318750E+3	2,586638E+0	2,318750E+3	-8,767633E-1
2,320312E+3	1,298096E+0	2,320312E+3	-1,238203E+0	2,320312E+3	1,286755E+0	2,320312E+3	-1,216672E+0	2,320312E+3	1,323155E+0	2,320312E+3	-1,190905E+0	2,320312E+3	1,519833E+0	2,320312E+3	-1,171642E+0	2,320312E+3	2,048593E+0	2,320312E+3	-1,113299E+0	2,320312E+3	2,355413E+0	2,320312E+3	-9,919615E-1	2,320312E+3	2,588859E+0	2,320312E+3	-8,798560E-1
2,321875E+3	1,299528E+0	2,321875E+3	-1,224050E+0	2,321875E+3	1,281889E+0	2,321875E+3	-1,194805E+0	2,321875E+3	1,321970E+0	2,321875E+3	-1,169408E+0	2,321875E+3	1,518731E+0	2,321875E+3	-1,159623E+0	2,321875E+3	2,053045E+0	2,321875E+3	-1,097457E+0	2,321875E+3	2,340550E+0	2,321875E+3	-9,820602E-1	2,321875E+3	2,597148E+0	2,321875E+3	-8,616613E-1
2,323437E+3	1,300205E+0	2,323437E+3	-1,200393E+0	2,323437E+3	1,286201E+0	2,323437E+3	-1,176115E+0	2,323437E+3	1,321266E+0	2,323437E+3	-1,156968E+0	2,323437E+3	1,505684E+0	2,323437E+3	-1,136579E+0	2,323437E+3	2,025076E+0	2,323437E+3	-1,081400E+0	2,323437E+3	2,337874E+0	2,323437E+3	-9,781259E-1	2,323437E+3	2,600167E+0	2,323437E+3	-8,678454E-1
2,325000E+3	1,288652E+0	2,325000E+3	-1,182869E+0	2,325000E+3	1,277687E+0	2,325000E+3	-1,162305E+0	2,325000E+3	1,309251E+0	2,325000E+3	-1,143972E+0	2,325000E+3	1,509868E+0	2,325000E+3	-1,137217E+0	2,325000E+3	2,001707E+0	2,325000E+3	-1,074480E+0	2,325000E+3	2,343212E+0	2,325000E+3	-9,586046E-1	2,325000E+3	2,556069E+0	2,325000E+3	-8,179838E-1
2,326562E+3	1,287938E+0	2,326562E+3	-1,169646E+0	2,326562E+3	1,277435E+0	2,326562E+3	-1,142664E+0	2,326562E+3	1,302536E+0	2,326562E+3	-1,126581E+0	2,326562E+3	1,504749E+0	2,326562E+3	-1,120646E+0	2,326562E+3	2,000292E+0	2,326562E+3	-1,059625E+0	2,326562E+3	2,321558E+0	2,326562E+3	-9,629609E-1	2,326562E+3	2,566117E+0	2,326562E+3	-8,246200E-1
2,328125E+3	1,288847E+0	2,328125E+3	-1,152210E+0	2,328125E+3	1,269497E+0	2,328125E+3	-1,124805E+0	2,328125E+3	1,302155E+0	2,328125E+3	-1,112353E+0	2,328125E+3	1,503444E+0	2,328125E+3	-1,103567E+0	2,328125E+3	2,005397E+0	2,328125E+3	-1,033926E+0	2,328125E+3	2,289050E+0	2,328125E+3	-9,537800E-1	2,328125E+3	2,558428E+0	2,328125E+3	-8,241880E-1
2,329687E+3	1,275122E+0	2,329687E+3	-1,149205E+0	2,329687E+3	1,267766E+0	2,329687E+3	-1,104545E+0	2,329687E+3	1,294641E+0	2,329687E+3	-1,090584E+0	2,329687E+3	1,489103E+0	2,329687E+3	-1,084923E+0	2,329687E+3	2,010093E+0	2,329687E+3	-1,020643E+0	2,329687E+3	2,282424E+0	2,329687E+3	-9,447757E-1	2,329687E+3	2,546932E+0	2,329687E+3	-8,271201E-1
2,331250E+3	1,267873E+0	2,331250E+3	-1,131392E+0	2,331250E+3	1,266815E+0	2,331250E+3	-1,083806E+0	2,331250E+3	1,298861E+0	2,331250E+3	-1,073898E+0	2,331250E+3	1,482422E+0	2,331250E+3	-1,062298E+0	2,331250E+3	2,028611E+0	2,331250E+3	-1,017630E+0	2,331250E+3	2,302355E+0	2,331250E+3	-9,415004E-1	2,331250E+3	2,558266E+0	2,331250E+3	-8,133911E-1
2,332812E+3	1,269603E+0	2,332812E+3	-1,105450E+0	2,332812E+3	1,259206E+0	2,332812E+3	-1,069803E+0	2,332812E+3	1,294043E+0	2,332812E+3	-1,055954E+0	2,332812E+3	1,482628E+0	2,332812E+3	-1,057714E+0	2,332812E+3	2,018427E+0	2,332812E+3	-1,009000E+0	2,332812E+3	2,309850E+0	2,332812E+3	-9,268706E-1	2,332812E+3	2,583869E+0	2,332812E+3	-8,257254E-1
2,334375E+3	1,261271E+0	2,334375E+3	-1,075301E+0	2,334375E+3	1,255686E+0	2,334375E+3	-1,055700E+0	2,334375E+3	1,288290E+0	2,334375E+3	-1,036273E+0	2,334375E+3	1,485967E+0	2,334375E+3	-1,040107E+0	2,334375E+3	1,990364E+0	2,334375E+3	-9,979894E-1	2,334375E+3	2,315024E+0	2,334375E+3	-9,166367E-1	2,334375E+3	2,567638E+0	2,334375E+3	-8,659154E-1
2,335937E+3	1,256511E+0	2,335937E+3	-1,066737E+0	2,335937E+3	1,256795E+0	2,335937E+3	-1,037564E+0	2,335937E+3	1,285505E+0	2,335937E+3	-1,021766E+0	2,335937E+3	1,472869E+0	2,335937E+3	-1,028451E+0	2,335937E+3	1,964648E+0	2,335937E+3	-9,868847E-1	2,335937E+3	2,295410E+0	2,335937E+3	-9,386368E-1	2,335937E+3	2,550134E+0	2,335937E+3	-8,507166E-1
2,337500E+3	1,254243E+0	2,337500E+3	-1,053594E+0	2,337500E+3	1,247451E+0	2,337500E+3	-1,017479E+0	2,337500E+3	1,283447E+0	2,337500E+3	-1,002835E+0	2,337500E+3	1,469285E+0	2,337500E+3	-1,013081E+0	2,337500E+3	1,966089E+0	2,337500E+3	-9,695338E-1	2,337500E+3	2,253213E+0	2,337500E+3	-9,099203E-1	2,337500E+3	2,533858E+0	2,337500E+3	-8,269485E-1
2,339062E+3	1,240184E+0	2,339062E+3	-1,026422E+0	2,339062E+3	1,245584E+0	2,339062E+3	-1,001789E+0	2,339062E+3	1,276117E+0	2,339062E+3	-9,913560E-1	2,339062E+3	1,459626E+0	2,339062E+3	-9,868000E-1	2,339062E+3	1,944515E+0	2,339062E+3	-9,567887E-1	2,339062E+3	2,257024E+0	2,339062E+3	-8,661811E-1	2,339062E+3	2,539835E+0	2,339062E+3	-8,118201E-1
2,340625E+3	1,252772E+0	2,340625E+3	-1,029977E+0	2,340625E+3	1,241721E+0	2,340625E+3	-9,884669E-1	2,340625E+3	1,273319E+0	2,340625E+3	-9,750906E-1	2,340625E+3	1,464823E+0	2,340625E+3	-9,795109E-1	2,340625E+3	1,950924E+0	2,340625E+3	-9,594277E-1	2,340625E+3	2,256825E+0	2,340625E+3	-8,754524E-1	2,340625E+3	2,538304E+0	2,340625E+3	-8,092008E-1
2,342187E+3	1,242664E+0	2,342187E+3	-1,007955E+0	2,342187E+3	1,240825E+0	2,342187E+3	-9,782776E-1	2,342187E+3	1,269499E+0	2,342187E+3	-9,581241E-1	2,342187E+3	1,474451E+0	2,342187E+3	-9,717497E-1	2,342187E+3	1,948874E+0	2,342187E+3	-9,341586E-1	2,342187E+3	2,277693E+0	2,342187E+3	-8,356186E-1	2,342187E+3	2,530846E+0	2,342187E+3	-7,829361E-1
2,343750E+3	1,235909E+0	2,343750E+3	-9,841789E-1	2,343750E+3	1,235148E+0	2,343750E+3	-9,543489E-1	2,343750E+3	1,266378E+0	2,343750E+3	-9,369832E-1	2,343750E+3	1,463472E+0	2,343750E+3	-9,504119E-1	2,343750E+3	1,945030E+0	2,343750E+3	-9,400580E-1	2,343750E+3	2,251260E+0	2,343750E+3	-8,585755E-1	2,343750E+3	2,514172E+0	2,343750E+3	-7,876243E-1
2,345312E+3	1,235673E+0	2,345312E+3	-9,660977E-1	2,345312E+3	1,231881E+0	2,345312E+3	-9,403640E-1	2,345312E+3	1,268174E+0	2,345312E+3	-9,232824E-1	2,345312E+3	1,447475E+0	2,345312E+3	-9,242740E-1	2,345312E+3	1,938466E+0	2,345312E+3	-9,427455E-1	2,345312E+3	2,260212E+0	2,345312E+3	-8,627942E-1	2,345312E+3	2,514712E+0	2,345312E+3	-7,935452E-1
2,346875E+3	1,235931E+0	2,346875E+3	-9,545938E-1	2,346875E+3	1,230745E+0	2,346875E+3	-9,233520E-1	2,346875E+3	1,270066E+0	2,346875E+3	-9,102398E-1	2,346875E+3	1,447349E+0	2,346875E+3	-9,174254E-1	2,346875E+3	1,949203E+0	2,346875E+3	-9,522846E-1	2,346875E+3	2,308882E+0	2,346875E+3	-8,405670E-1	2,346875E+3	2,513548E+0	2,346875E+3	-7,679592E-1
2,348437E+3	1,239728E+0	2,348437E+3	-9,352054E-1	2,348437E+3	1,230224E+0	2,348437E+3	-9,012729E-1	2,348437E+3	1,259695E+0	2,348437E+3	-8,824267E-1	2,348437E+3	1,443613E+0	2,348437E+3	-9,053470E-1	2,348437E+3	1,951581E+0	2,348437E+3	-9,305416E-1	2,348437E+3	2,268714E+0	2,348437E+3	-8,746059E-1	2,348437E+3	2,515036E+0	2,348437E+3	-7,790067E-1
2,350000E+3	1,236615E+0	2,350000E+3	-9,205425E-1	2,350000E+3	1,230337E+0	2,350000E+3	-8,837012E-1	2,350000E+3	1,261870E+0	2,350000E+3	-8,682938E-1	2,350000E+3	1,439985E+0	2,350000E+3	-8,798374E-1	2,350000E+3	1,939401E+0	2,350000E+3	-9,007698E-1	2,350000E+3	2,264521E+0	2,350000E+3	-8,427052E-1	2,350000E+3	2,518388E+0	2,350000E+3	-7,540288E-1
2,351562E+3	1,226204E+0	2,351562E+3	-9,042031E-1	2,351562E+3	1,223429E+0	2,351562E+3	-8,673478E-1	2,351562E+3	1,256803E+0	2,351562E+3	-8,557124E-1	2,351562E+3	1,424361E+0	2,351562E+3	-8,702425E-1	2,351562E+3	1,937783E+0	2,351562E+3	-8,719629E-1	2,351562E+3	2,251317E+0	2,351562E+3	-8,384989E-1	2,351562E+3	2,528045E+0	2,351562E+3	-7,354862E-1
2,353125E+3	1,220260E+0	2,353125E+3	-8,909816E-1	2,353125E+3	1,220109E+0	2,353125E+3	-8,533275E-1	2,353125E+3	1,254555E+0	2,353125E+3	-8,437270E-1	2,353125E+3	1,431687E+0	2,353125E+3	-8,517648E-1	2,353125E+3	1,931916E+0	2,353125E+3	-8,749179E-1	2,353125E+3	2,252789E+0	2,353125E+3	-8,399052E-1	2,353125E+3	2,519267E+0	2,353125E+3	-7,574250E-1
2,354687E+3	1,224423E+0	2,354687E+3	-8,745592E-1	2,354687E+3	1,216812E+0	2,354687E+3	-8,392628E-1	2,354687E+3	1,250081E+0	2,354687E+3	-8,229869E-1	2,354687E+3	1,432082E+0	2,354687E+3	-8,297400E-1	2,354687E+3	1,937945E+0	2,354687E+3	-8,754305E-1	2,354687E+3	2,248467E+0	2,354687E+3	-8,298517E-1	2,354687E+3	2,479080E+0	2,354687E+3	-7,722814E-1
2,356250E+3	1,223612E+0	2,356250E+3	-8,505657E-1	2,356250E+3	1,216220E+0	2,356250E+3	-8,242052E-1	2,356250E+3	1,245755E+0	2,356250E+3	-8,046492E-1	2,356250E+3	1,435239E+0	2,356250E+3	-8,247883E-1	2,356250E+3	1,930315E+0	2,356250E+3	-8,408077E-1	2,356250E+3	2,225125E+0	2,356250E+3	-8,213611E-1	2,356250E+3	2,479620E+0	2,356250E+3	-7,332213E-1
2,357812E+3	1,220567E+0	2,357812E+3	-8,366398E-1	2,357812E+3	1,216186E+0	2,357812E+3	-8,055284E-1	2,357812E+3	1,244072E+0	2,357812E+3	-7,940666E-1	2,357812E+3	1,429224E+0	2,357812E+3	-8,188176E-1	2,357812E+3	1,919211E+0	2,357812E+3	-8,369964E-1	2,357812E+3	2,215754E+0	2,357812E+3	-8,046707E-1	2,357812E+3	2,487942E+0	2,357812E+3	-7,119294E-1
2,359375E+3	1,213789E+0	2,359375E+3	-8,180290E-1	2,359375E+3	1,210454E+0	2,359375E+3	-7,875673E-1	2,359375E+3	1,241573E+0	2,359375E+3	-7,780648E-1	2,359375E+3	1,426805E+0	2,359375E+3	-7,992012E-1	2,359375E+3	1,938699E+0	2,359375E+3	-8,196463E-1	2,359375E+3	2,236935E+0	2,359375E+3	-8,057067E-1	2,359375E+3	2,498098E+0	2,359375E+3	-7,470288E-1
2,360937E+3	1,208060E+0	2,360937E+3	-8,020275E-1	2,360937E+3	1,214670E+0	2,360937E+3	-7,691582E-1	2,360937E+3	1,243714E+0	2,360937E+3	-7,615013E-1	2,360937E+3	1,424328E+0	2,360937E+3	-7,846666E-1	2,360937E+3	1,911706E+0	2,360937E+3	-8,011807E-1	2,360937E+3	2,241384E+0	2,360937E+3	-7,633626E-1	2,360937E+3	2,482059E+0	2,360937E+3	-7,655239E-1
2,362500E+3	1,207915E+0	2,362500E+3	-7,882642E-1	2,362500E+3	1,211561E+0	2,362500E+3	-7,516078E-1	2,362500E+3	1,240799E+0	2,362500E+3	-7,445925E-1	2,362500E+3	1,415696E+0	2,362500E+3	-7,609122E-1	2,362500E+3	1,901958E+0	2,362500E+3	-8,068937E-1	2,362500E+3	2,213777E+0	2,362500E+3	-7,567303E-1	2,362500E+3	2,459496E+0	2,362500E+3	-7,491963E-1
2,364062E+3	1,201807E+0	2,364062E+3	-7,736392E-1	2,364062E+3	1,213164E+0	2,364062E+3	-7,405545E-1	2,364062E+3	1,237453E+0	2,364062E+3	-7,283777E-1	2,364062E+3	1,409898E+0	2,364062E+3	-7,563218E-1	2,364062E+3	1,896401E+0	2,364062E+3	-7,974220E-1	2,364062E+3	2,195831E+0	2,364062E+3	-7,716873E-1	2,364062E+3	2,465613E+0	2,364062E+3	-7,361263E-1
2,365625E+3	1,205191E+0	2,365625E+3	-7,593057E-1	2,365625E+3	1,203241E+0	2,365625E+3	-7,222028E-1	2,365625E+3	1,237135E+0	2,365625E+3	-7,124607E-1	2,365625E+3	1,404616E+0	2,365625E+3	-7,387555E-1	2,365625E+3	1,894745E+0	2,365625E+3	-7,789466E-1	2,365625E+3	2,221817E+0	2,365625E+3	-7,767354E-1	2,365625E+3	2,491793E+0	2,365625E+3	-7,222272E-1
2,367187E+3	1,202325E+0	2,367187E+3	-7,427158E-1	2,367187E+3	1,203360E+0	2,367187E+3	-7,078510E-1	2,367187E+3	1,233268E+0	2,367187E+3	-6,948514E-1	2,367187E+3	1,401479E+0	2,367187E+3	-7,221074E-1	2,367187E+3	1,915311E+0	2,367187E+3	-7,646471E-1	2,367187E+3	2,209478E+0	2,367187E+3	-7,818484E-1	2,367187E+3	2,494699E+0	2,367187E+3	-7,391238E-1
2,368750E+3	1,201675E+0	2,368750E+3	-7,290551E-1	2,368750E+3	1,200662E+0	2,368750E+3	-6,891414E-1	2,368750E+3	1,230279E+0	2,368750E+3	-6,805761E-1	2,368750E+3	1,405972E+0	2,368750E+3	-7,076846E-1	2,368750E+3	1,904897E+0	2,368750E+3	-7,457093E-1	2,368750E+3	2,212744E+0	2,368750E+3	-7,655120E-1	2,368750E+3	2,484889E+0	2,368750E+3	-7,380572E-1
2,370312E+3	1,202404E+0	2,370312E+3	-7,072588E-1	2,370312E+3	1,197942E+0	2,370312E+3	-6,752698E-1	2,370312E+3	1,230646E+0	2,370312E+3	-6,689967E-1	2,370312E+3	1,409601E+0	2,370312E+3	-6,949979E-1	2,370312E+3	1,890126E+0	2,370312E+3	-7,440460E-1	2,370312E+3	2,200200E+0	2,370312E+3	-7,319995E-1	2,370312E+3	2,508634E+0	2,370312E+3	-7,379514E-1
2,371875E+3	1,199780E+0	2,371875E+3	-6,874454E-1	2,371875E+3	1,198481E+0	2,371875E+3	-6,639144E-1	2,371875E+3	1,230030E+0	2,371875E+3	-6,513944E-1	2,371875E+3	1,406785E+0	2,371875E+3	-6,730848E-1	2,371875E+3	1,894487E+0	2,371875E+3	-7,377717E-1	2,371875E+3	2,222272E+0	2,371875E+3	-7,300784E-1	2,371875E+3	2,482624E+0	2,371875E+3	-7,213972E-1
2,373437E+3	1,196328E+0	2,373437E+3	-6,785574E-1	2,373437E+3	1,199043E+0	2,373437E+3	-6,453028E-1	2,373437E+3	1,226870E+0	2,373437E+3	-6,352829E-1	2,373437E+3	1,391742E+0	2,373437E+3	-6,570665E-1	2,373437E+3	1,899788E+0	2,373437E+3	-7,447160E-1	2,373437E+3	2,211383E+0	2,373437E+3	-7,224887E-1	2,373437E+3	2,461718E+0	2,373437E+3	-6,901205E-1
2,375000E+3	1,199124E+0	2,375000E+3	-6,693449E-1	2,375000E+3	1,196915E+0	2,375000E+3	-6,301813E-1	2,375000E+3	1,223063E+0	2,375000E+3	-6,152306E-1	2,375000E+3	1,394295E+0	2,375000E+3	-6,462761E-1	2,375000E+3	1,889573E+0	2,375000E+3	-7,214834E-1	2,375000E+3	2,184763E+0	2,375000E+3	-7,479298E-1	2,375000E+3	2,455484E+0	2,375000E+3	-6,874323E-1
2,376562E+3	1,194671E+0	2,376562E+3	-6,455266E-1	2,376562E+3	1,195264E+0	2,376562E+3	-6,114664E-1	2,376562E+3	1,225275E+0	2,376562E+3	-6,003022E-1	2,376562E+3	1,397037E+0	2,376562E+3	-6,328012E-1	2,376562E+3	1,876505E+0	2,376562E+3	-6,941422E-1	2,376562E+3	2,199750E+0	2,376562E+3	-7,348865E-1	2,376562E+3	2,450603E+0	2,376562E+3	-6,633416E-1
2,378125E+3	1,195690E+0	2,378125E+3	-6,305518E-1	2,378125E+3	1,193376E+0	2,378125E+3	-5,974756E-1	2,378125E+3	1,228094E+0	2,378125E+3	-5,863810E-1	2,378125E+3	1,398250E+0	2,378125E+3	-6,195240E-1	2,378125E+3	1,890497E+0	2,378125E+3	-7,075722E-1	2,378125E+3	2,188975E+0	2,378125E+3	-7,002029E-1	2,378125E+3	2,470828E+0	2,378125E+3	-6,582637E-1
2,379687E+3	1,202610E+0	2,379687E+3	-6,110926E-1	2,379687E+3	1,194449E+0	2,379687E+3	-5,782616E-1	2,379687E+3	1,225705E+0	2,379687E+3	-5,645411E-1	2,379687E+3	1,394250E+0	2,379687E+3	-6,065894E-1	2,379687E+3	1,890862E+0	2,379687E+3	-7,013887E-1	2,379687E+3	2,172149E+0	2,379687E+3	-6,896149E-1	2,379687E+3	2,493719E+0	2,379687E+3	-6,500448E-1
2,381250E+3	1,189532E+0	2,381250E+3	-5,912663E-1	2,381250E+3	1,191006E+0	2,381250E+3	-5,608186E-1	2,381250E+3	1,223189E+0	2,381250E+3	-5,485685E-1	2,381250E+3	1,387156E+0	2,381250E+3	-5,931241E-1	2,381250E+3	1,882973E+0	2,381250E+3	-6,762455E-1	2,381250E+3	2,176211E+0	2,381250E+3	-6,800672E-1	2,381250E+3	2,472764E+0	2,381250E+3	-6,669867E-1
2,382812E+3	1,190023E+0	2,382812E+3	-5,718267E-1	2,382812E+3	1,194132E+0	2,382812E+3	-5,466893E-1	2,382812E+3	1,220743E+0	2,382812E+3	-5,376439E-1	2,382812E+3	1,394511E+0	2,382812E+3	-5,791394E-1	2,382812E+3	1,879880E+0	2,382812E+3	-6,501524E-1	2,382812E+3	2,181730E+0	2,382812E+3	-6,511717E-1	2,382812E+3	2,448455E+0	2,382812E+3	-6,645179E-1
