Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,285937E+3	9,999377E+1	1,285937E+3	1,099893E+2	1,285937E+3	1,200000E+2	1,285937E+3	1,300007E+2	1,285937E+3	1,400079E+2	1,285937E+3	1,449875E+2	1,285937E+3	1,005323E+2	1,285937E+3	1,105076E+2	1,285937E+3	1,205413E+2	1,285937E+3	1,305552E+2	1,285937E+3	1,404960E+2	1,285937E+3	1,454782E+2
1,287500E+3	9,998378E+1	1,287500E+3	1,099911E+2	1,287500E+3	1,199983E+2	1,287500E+3	1,300001E+2	1,287500E+3	1,400076E+2	1,287500E+3	1,449873E+2	1,287500E+3	1,004651E+2	1,287500E+3	1,104640E+2	1,287500E+3	1,204982E+2	1,287500E+3	1,305134E+2	1,287500E+3	1,404596E+2	1,287500E+3	1,454450E+2
1,289062E+3	9,997156E+1	1,289062E+3	1,099951E+2	1,289062E+3	1,199978E+2	1,289062E+3	1,300002E+2	1,289062E+3	1,400077E+2	1,289062E+3	1,449877E+2	1,289062E+3	1,004335E+2	1,289062E+3	1,104250E+2	1,289062E+3	1,204570E+2	1,289062E+3	1,304731E+2	1,289062E+3	1,404255E+2	1,289062E+3	1,454135E+2
1,290625E+3	9,995931E+1	1,290625E+3	1,099992E+2	1,290625E+3	1,199974E+2	1,290625E+3	1,300004E+2	1,290625E+3	1,400078E+2	1,290625E+3	1,449880E+2	1,290625E+3	1,004017E+2	1,290625E+3	1,103859E+2	1,290625E+3	1,204156E+2	1,290625E+3	1,304325E+2	1,290625E+3	1,403913E+2	1,290625E+3	1,453819E+2
1,292187E+3	9,996084E+1	1,292187E+3	1,100005E+2	1,292187E+3	1,199978E+2	1,292187E+3	1,300001E+2	1,292187E+3	1,400080E+2	1,292187E+3	1,449884E+2	1,292187E+3	1,003708E+2	1,292187E+3	1,103476E+2	1,292187E+3	1,203753E+2	1,292187E+3	1,303938E+2	1,292187E+3	1,403583E+2	1,292187E+3	1,453513E+2
1,293750E+3	9,996237E+1	1,293750E+3	1,100018E+2	1,293750E+3	1,199982E+2	1,293750E+3	1,299998E+2	1,293750E+3	1,400081E+2	1,293750E+3	1,449888E+2	1,293750E+3	1,003397E+2	1,293750E+3	1,103092E+2	1,293750E+3	1,203347E+2	1,293750E+3	1,303549E+2	1,293750E+3	1,403252E+2	1,293750E+3	1,453206E+2
1,295312E+3	9,997163E+1	1,295312E+3	1,099974E+2	1,295312E+3	1,199988E+2	1,295312E+3	1,300001E+2	1,295312E+3	1,400080E+2	1,295312E+3	1,449887E+2	1,295312E+3	1,002998E+2	1,295312E+3	1,102690E+2	1,295312E+3	1,202943E+2	1,295312E+3	1,303174E+2	1,295312E+3	1,402927E+2	1,295312E+3	1,452912E+2
1,296875E+3	9,998089E+1	1,296875E+3	1,099929E+2	1,296875E+3	1,199993E+2	1,296875E+3	1,300004E+2	1,296875E+3	1,400079E+2	1,296875E+3	1,449887E+2	1,296875E+3	1,002596E+2	1,296875E+3	1,102286E+2	1,296875E+3	1,202536E+2	1,296875E+3	1,302797E+2	1,296875E+3	1,402601E+2	1,296875E+3	1,452617E+2
1,298437E+3	9,998565E+1	1,298437E+3	1,099903E+2	1,298437E+3	1,199999E+2	1,298437E+3	1,300006E+2	1,298437E+3	1,400082E+2	1,298437E+3	1,449887E+2	1,298437E+3	1,002070E+2	1,298437E+3	1,101892E+2	1,298437E+3	1,202153E+2	1,298437E+3	1,302442E+2	1,298437E+3	1,402294E+2	1,298437E+3	1,452335E+2
1,300000E+3	9,999042E+1	1,300000E+3	1,099878E+2	1,300000E+3	1,200006E+2	1,300000E+3	1,300009E+2	1,300000E+3	1,400085E+2	1,300000E+3	1,449887E+2	1,300000E+3	1,001540E+2	1,300000E+3	1,101496E+2	1,300000E+3	1,201769E+2	1,300000E+3	1,302086E+2	1,300000E+3	1,401986E+2	1,300000E+3	1,452052E+2
1,301562E+3	9,999860E+1	1,301562E+3	1,099888E+2	1,301562E+3	1,200027E+2	1,301562E+3	1,300011E+2	1,301562E+3	1,400092E+2	1,301562E+3	1,449889E+2	1,301562E+3	1,001103E+2	1,301562E+3	1,101123E+2	1,301562E+3	1,201410E+2	1,301562E+3	1,301744E+2	1,301562E+3	1,401695E+2	1,301562E+3	1,451783E+2
1,303125E+3	1,000068E+2	1,303125E+3	1,099899E+2	1,303125E+3	1,200048E+2	1,303125E+3	1,300014E+2	1,303125E+3	1,400100E+2	1,303125E+3	1,449890E+2	1,303125E+3	1,000663E+2	1,303125E+3	1,100748E+2	1,303125E+3	1,201050E+2	1,303125E+3	1,301401E+2	1,303125E+3	1,401402E+2	1,303125E+3	1,451513E+2
1,304687E+3	1,000131E+2	1,304687E+3	1,099954E+2	1,304687E+3	1,200064E+2	1,304687E+3	1,300018E+2	1,304687E+3	1,400105E+2	1,304687E+3	1,449894E+2	1,304687E+3	1,000283E+2	1,304687E+3	1,100396E+2	1,304687E+3	1,200705E+2	1,304687E+3	1,301072E+2	1,304687E+3	1,401119E+2	1,304687E+3	1,451255E+2
1,306250E+3	1,000194E+2	1,306250E+3	1,100008E+2	1,306250E+3	1,200080E+2	1,306250E+3	1,300023E+2	1,306250E+3	1,400109E+2	1,306250E+3	1,449898E+2	1,306250E+3	9,999019E+1	1,306250E+3	1,100042E+2	1,306250E+3	1,200358E+2	1,306250E+3	1,300742E+2	1,306250E+3	1,400834E+2	1,306250E+3	1,450996E+2
1,307812E+3	1,000241E+2	1,307812E+3	1,100036E+2	1,307812E+3	1,200079E+2	1,307812E+3	1,300030E+2	1,307812E+3	1,400104E+2	1,307812E+3	1,449899E+2	1,307812E+3	9,994447E+1	1,307812E+3	1,099676E+2	1,307812E+3	1,200010E+2	1,307812E+3	1,300410E+2	1,307812E+3	1,400567E+2	1,307812E+3	1,450746E+2
1,309375E+3	1,000288E+2	1,309375E+3	1,100063E+2	1,309375E+3	1,200078E+2	1,309375E+3	1,300038E+2	1,309375E+3	1,400100E+2	1,309375E+3	1,449901E+2	1,309375E+3	9,989850E+1	1,309375E+3	1,099308E+2	1,309375E+3	1,199661E+2	1,309375E+3	1,300078E+2	1,309375E+3	1,400298E+2	1,309375E+3	1,450495E+2
1,310937E+3	1,000261E+2	1,310937E+3	1,100039E+2	1,310937E+3	1,200036E+2	1,310937E+3	1,300038E+2	1,310937E+3	1,400088E+2	1,310937E+3	1,449893E+2	1,310937E+3	9,986261E+1	1,310937E+3	1,098929E+2	1,310937E+3	1,199313E+2	1,310937E+3	1,299758E+2	1,310937E+3	1,400027E+2	1,310937E+3	1,450254E+2
1,312500E+3	1,000234E+2	1,312500E+3	1,100014E+2	1,312500E+3	1,199993E+2	1,312500E+3	1,300038E+2	1,312500E+3	1,400077E+2	1,312500E+3	1,449884E+2	1,312500E+3	9,982658E+1	1,312500E+3	1,098548E+2	1,312500E+3	1,198963E+2	1,312500E+3	1,299436E+2	1,312500E+3	1,399756E+2	1,312500E+3	1,450012E+2
1,314062E+3	1,000184E+2	1,314062E+3	1,099986E+2	1,314062E+3	1,199924E+2	1,314062E+3	1,300000E+2	1,314062E+3	1,400063E+2	1,314062E+3	1,449857E+2	1,314062E+3	9,981300E+1	1,314062E+3	1,098280E+2	1,314062E+3	1,198654E+2	1,314062E+3	1,299141E+2	1,314062E+3	1,399525E+2	1,314062E+3	1,449793E+2
1,315625E+3	1,000134E+2	1,315625E+3	1,099957E+2	1,315625E+3	1,199854E+2	1,315625E+3	1,299961E+2	1,315625E+3	1,400049E+2	1,315625E+3	1,449829E+2	1,315625E+3	9,979939E+1	1,315625E+3	1,098011E+2	1,315625E+3	1,198344E+2	1,315625E+3	1,298846E+2	1,315625E+3	1,399293E+2	1,315625E+3	1,449574E+2
1,317187E+3	1,000255E+2	1,317187E+3	1,100041E+2	1,317187E+3	1,199922E+2	1,317187E+3	1,299967E+2	1,317187E+3	1,400104E+2	1,317187E+3	1,449858E+2	1,317187E+3	9,978623E+1	1,317187E+3	1,097844E+2	1,317187E+3	1,198113E+2	1,317187E+3	1,298626E+2	1,317187E+3	1,399110E+2	1,317187E+3	1,449409E+2
1,318750E+3	1,000376E+2	1,318750E+3	1,100125E+2	1,318750E+3	1,199991E+2	1,318750E+3	1,299973E+2	1,318750E+3	1,400159E+2	1,318750E+3	1,449888E+2	1,318750E+3	9,977304E+1	1,318750E+3	1,097677E+2	1,318750E+3	1,197881E+2	1,318750E+3	1,298406E+2	1,318750E+3	1,398926E+2	1,318750E+3	1,449244E+2
1,320312E+3	1,000671E+2	1,320312E+3	1,100450E+2	1,320312E+3	1,200331E+2	1,320312E+3	1,300233E+2	1,320312E+3	1,400354E+2	1,320312E+3	1,450058E+2	1,320312E+3	9,974918E+1	1,320312E+3	1,097428E+2	1,320312E+3	1,197649E+2	1,320312E+3	1,298199E+2	1,320312E+3	1,398734E+2	1,320312E+3	1,449060E+2
1,321875E+3	1,000965E+2	1,321875E+3	1,100773E+2	1,321875E+3	1,200670E+2	1,321875E+3	1,300493E+2	1,321875E+3	1,400549E+2	1,321875E+3	1,450228E+2	1,321875E+3	9,972526E+1	1,321875E+3	1,097179E+2	1,321875E+3	1,197417E+2	1,321875E+3	1,297992E+2	1,321875E+3	1,398543E+2	1,321875E+3	1,448875E+2
1,323437E+3	1,000255E+2	1,323437E+3	1,100265E+2	1,323437E+3	1,200218E+2	1,323437E+3	1,300132E+2	1,323437E+3	1,400214E+2	1,323437E+3	1,449970E+2	1,323437E+3	9,964803E+1	1,323437E+3	1,096720E+2	1,323437E+3	1,197035E+2	1,323437E+3	1,297667E+2	1,323437E+3	1,398216E+2	1,323437E+3	1,448564E+2
1,325000E+3	9,995397E+1	1,325000E+3	1,099754E+2	1,325000E+3	1,199764E+2	1,325000E+3	1,299769E+2	1,325000E+3	1,399878E+2	1,325000E+3	1,449711E+2	1,325000E+3	9,957010E+1	1,325000E+3	1,096260E+2	1,325000E+3	1,196652E+2	1,325000E+3	1,297340E+2	1,325000E+3	1,397889E+2	1,325000E+3	1,448252E+2
1,326562E+3	9,996093E+1	1,326562E+3	1,099960E+2	1,326562E+3	1,199934E+2	1,326562E+3	1,299953E+2	1,326562E+3	1,400026E+2	1,326562E+3	1,449817E+2	1,326562E+3	9,945500E+1	1,326562E+3	1,094750E+2	1,326562E+3	1,195314E+2	1,326562E+3	1,296159E+2	1,326562E+3	1,396847E+2	1,326562E+3	1,447314E+2
1,328125E+3	9,996789E+1	1,328125E+3	1,100165E+2	1,328125E+3	1,200103E+2	1,328125E+3	1,300136E+2	1,328125E+3	1,400173E+2	1,328125E+3	1,449922E+2	1,328125E+3	9,933836E+1	1,328125E+3	1,093213E+2	1,328125E+3	1,193955E+2	1,328125E+3	1,294961E+2	1,328125E+3	1,395791E+2	1,328125E+3	1,446366E+2
1,329687E+3	9,996159E+1	1,329687E+3	1,100175E+2	1,329687E+3	1,200085E+2	1,329687E+3	1,300130E+2	1,329687E+3	1,400185E+2	1,329687E+3	1,449928E+2	1,329687E+3	9,922601E+1	1,329687E+3	1,092071E+2	1,329687E+3	1,192932E+2	1,329687E+3	1,294070E+2	1,329687E+3	1,394951E+2	1,329687E+3	1,445582E+2
1,331250E+3	9,995529E+1	1,331250E+3	1,100184E+2	1,331250E+3	1,200068E+2	1,331250E+3	1,300124E+2	1,331250E+3	1,400198E+2	1,331250E+3	1,449933E+2	1,331250E+3	9,911219E+1	1,331250E+3	1,090915E+2	1,331250E+3	1,191898E+2	1,331250E+3	1,293170E+2	1,331250E+3	1,394102E+2	1,331250E+3	1,444791E+2
1,332812E+3	9,994879E+1	1,332812E+3	1,100134E+2	1,332812E+3	1,200030E+2	1,332812E+3	1,300095E+2	1,332812E+3	1,400187E+2	1,332812E+3	1,449919E+2	1,332812E+3	9,897075E+1	1,332812E+3	1,089695E+2	1,332812E+3	1,190645E+2	1,332812E+3	1,292040E+2	1,332812E+3	1,393079E+2	1,332812E+3	1,443872E+2
1,334375E+3	9,994228E+1	1,334375E+3	1,100084E+2	1,334375E+3	1,199992E+2	1,334375E+3	1,300065E+2	1,334375E+3	1,400177E+2	1,334375E+3	1,449905E+2	1,334375E+3	9,882698E+1	1,334375E+3	1,088457E+2	1,334375E+3	1,189374E+2	1,334375E+3	1,290895E+2	1,334375E+3	1,392043E+2	1,334375E+3	1,442943E+2
1,335937E+3	9,993348E+1	1,335937E+3	1,100043E+2	1,335937E+3	1,199961E+2	1,335937E+3	1,300096E+2	1,335937E+3	1,400189E+2	1,335937E+3	1,449912E+2	1,335937E+3	9,871129E+1	1,335937E+3	1,087324E+2	1,335937E+3	1,188105E+2	1,335937E+3	1,289716E+2	1,335937E+3	1,391041E+2	1,335937E+3	1,442019E+2
1,337500E+3	9,992468E+1	1,337500E+3	1,100002E+2	1,337500E+3	1,199930E+2	1,337500E+3	1,300127E+2	1,337500E+3	1,400200E+2	1,337500E+3	1,449919E+2	1,337500E+3	9,859404E+1	1,337500E+3	1,086175E+2	1,337500E+3	1,186816E+2	1,337500E+3	1,288522E+2	1,337500E+3	1,390028E+2	1,337500E+3	1,441086E+2
1,339062E+3	9,992825E+1	1,339062E+3	1,099976E+2	1,339062E+3	1,199932E+2	1,339062E+3	1,300120E+2	1,339062E+3	1,400203E+2	1,339062E+3	1,449922E+2	1,339062E+3	9,848876E+1	1,339062E+3	1,085101E+2	1,339062E+3	1,185616E+2	1,339062E+3	1,287390E+2	1,339062E+3	1,389064E+2	1,339062E+3	1,440198E+2
1,340625E+3	9,993181E+1	1,340625E+3	1,099949E+2	1,340625E+3	1,199934E+2	1,340625E+3	1,300114E+2	1,340625E+3	1,400206E+2	1,340625E+3	1,449924E+2	1,340625E+3	9,838220E+1	1,340625E+3	1,084014E+2	1,340625E+3	1,184399E+2	1,340625E+3	1,286243E+2	1,340625E+3	1,388089E+2	1,340625E+3	1,439301E+2
1,342187E+3	9,994998E+1	1,342187E+3	1,099942E+2	1,342187E+3	1,199970E+2	1,342187E+3	1,300125E+2	1,342187E+3	1,400200E+2	1,342187E+3	1,449922E+2	1,342187E+3	9,826682E+1	1,342187E+3	1,082874E+2	1,342187E+3	1,183243E+2	1,342187E+3	1,285131E+2	1,342187E+3	1,387131E+2	1,342187E+3	1,438421E+2
1,343750E+3	9,996812E+1	1,343750E+3	1,099934E+2	1,343750E+3	1,200006E+2	1,343750E+3	1,300137E+2	1,343750E+3	1,400193E+2	1,343750E+3	1,449920E+2	1,343750E+3	9,814988E+1	1,343750E+3	1,081718E+2	1,343750E+3	1,182072E+2	1,343750E+3	1,284006E+2	1,343750E+3	1,386162E+2	1,343750E+3	1,437533E+2
1,345312E+3	9,998687E+1	1,345312E+3	1,099879E+2	1,345312E+3	1,200011E+2	1,345312E+3	1,300134E+2	1,345312E+3	1,400193E+2	1,345312E+3	1,449915E+2	1,345312E+3	9,800373E+1	1,345312E+3	1,080554E+2	1,345312E+3	1,180916E+2	1,345312E+3	1,282898E+2	1,345312E+3	1,385210E+2	1,345312E+3	1,436661E+2
1,346875E+3	1,000056E+2	1,346875E+3	1,099824E+2	1,346875E+3	1,200016E+2	1,346875E+3	1,300132E+2	1,346875E+3	1,400194E+2	1,346875E+3	1,449910E+2	1,346875E+3	9,785507E+1	1,346875E+3	1,079375E+2	1,346875E+3	1,179744E+2	1,346875E+3	1,281775E+2	1,346875E+3	1,384246E+2	1,346875E+3	1,435780E+2
1,348437E+3	1,000005E+2	1,348437E+3	1,099718E+2	1,348437E+3	1,200013E+2	1,348437E+3	1,300126E+2	1,348437E+3	1,400188E+2	1,348437E+3	1,449904E+2	1,348437E+3	9,774281E+1	1,348437E+3	1,078173E+2	1,348437E+3	1,178583E+2	1,348437E+3	1,280674E+2	1,348437E+3	1,383298E+2	1,348437E+3	1,434935E+2
1,350000E+3	9,999534E+1	1,350000E+3	1,099612E+2	1,350000E+3	1,200010E+2	1,350000E+3	1,300120E+2	1,350000E+3	1,400182E+2	1,350000E+3	1,449897E+2	1,350000E+3	9,762908E+1	1,350000E+3	1,076954E+2	1,350000E+3	1,177405E+2	1,350000E+3	1,279559E+2	1,350000E+3	1,382338E+2	1,350000E+3	1,434082E+2
1,351562E+3	9,996728E+1	1,351562E+3	1,099540E+2	1,351562E+3	1,199976E+2	1,351562E+3	1,300105E+2	1,351562E+3	1,400180E+2	1,351562E+3	1,449892E+2	1,351562E+3	9,754554E+1	1,351562E+3	1,075747E+2	1,351562E+3	1,176248E+2	1,351562E+3	1,278493E+2	1,351562E+3	1,381411E+2	1,351562E+3	1,433217E+2
1,353125E+3	9,993913E+1	1,353125E+3	1,099467E+2	1,353125E+3	1,199941E+2	1,353125E+3	1,300091E+2	1,353125E+3	1,400177E+2	1,353125E+3	1,449886E+2	1,353125E+3	9,746119E+1	1,353125E+3	1,074523E+2	1,353125E+3	1,175075E+2	1,353125E+3	1,277414E+2	1,353125E+3	1,380474E+2	1,353125E+3	1,432344E+2
1,354687E+3	9,992582E+1	1,354687E+3	1,099461E+2	1,354687E+3	1,199919E+2	1,354687E+3	1,300059E+2	1,354687E+3	1,400155E+2	1,354687E+3	1,449904E+2	1,354687E+3	9,736510E+1	1,354687E+3	1,073291E+2	1,354687E+3	1,173933E+2	1,354687E+3	1,276305E+2	1,354687E+3	1,379539E+2	1,354687E+3	1,431505E+2
1,356250E+3	9,991248E+1	1,356250E+3	1,099455E+2	1,356250E+3	1,199898E+2	1,356250E+3	1,300027E+2	1,356250E+3	1,400132E+2	1,356250E+3	1,449922E+2	1,356250E+3	9,726794E+1	1,356250E+3	1,072040E+2	1,356250E+3	1,172776E+2	1,356250E+3	1,275181E+2	1,356250E+3	1,378594E+2	1,356250E+3	1,430658E+2
1,357812E+3	9,992697E+1	1,357812E+3	1,099466E+2	1,357812E+3	1,199856E+2	1,357812E+3	1,299973E+2	1,357812E+3	1,400106E+2	1,357812E+3	1,449915E+2	1,357812E+3	9,716236E+1	1,357812E+3	1,070806E+2	1,357812E+3	1,171596E+2	1,357812E+3	1,274060E+2	1,357812E+3	1,377651E+2	1,357812E+3	1,429821E+2
1,359375E+3	9,994144E+1	1,359375E+3	1,099477E+2	1,359375E+3	1,199815E+2	1,359375E+3	1,299919E+2	1,359375E+3	1,400079E+2	1,359375E+3	1,449909E+2	1,359375E+3	9,705548E+1	1,359375E+3	1,069553E+2	1,359375E+3	1,170400E+2	1,359375E+3	1,272923E+2	1,359375E+3	1,376697E+2	1,359375E+3	1,428977E+2
1,360937E+3	9,995294E+1	1,360937E+3	1,099374E+2	1,360937E+3	1,199736E+2	1,360937E+3	1,299883E+2	1,360937E+3	1,400064E+2	1,360937E+3	1,449922E+2	1,360937E+3	9,692436E+1	1,360937E+3	1,068346E+2	1,360937E+3	1,169225E+2	1,360937E+3	1,271788E+2	1,360937E+3	1,375773E+2	1,360937E+3	1,428141E+2
1,362500E+3	9,996442E+1	1,362500E+3	1,099271E+2	1,362500E+3	1,199657E+2	1,362500E+3	1,299847E+2	1,362500E+3	1,400049E+2	1,362500E+3	1,449935E+2	1,362500E+3	9,679123E+1	1,362500E+3	1,067123E+2	1,362500E+3	1,168034E+2	1,362500E+3	1,270638E+2	1,362500E+3	1,374838E+2	1,362500E+3	1,427297E+2
1,364062E+3	9,996436E+1	1,364062E+3	1,099120E+2	1,364062E+3	1,199601E+2	1,364062E+3	1,299817E+2	1,364062E+3	1,400035E+2	1,364062E+3	1,449942E+2	1,364062E+3	9,662787E+1	1,364062E+3	1,065905E+2	1,364062E+3	1,166773E+2	1,364062E+3	1,269475E+2	1,364062E+3	1,373883E+2	1,364062E+3	1,426462E+2
1,365625E+3	9,996430E+1	1,365625E+3	1,098968E+2	1,365625E+3	1,199546E+2	1,365625E+3	1,299787E+2	1,365625E+3	1,400021E+2	1,365625E+3	1,449950E+2	1,365625E+3	9,646138E+1	1,365625E+3	1,064669E+2	1,365625E+3	1,165493E+2	1,365625E+3	1,268296E+2	1,365625E+3	1,372917E+2	1,365625E+3	1,425618E+2
1,367187E+3	9,996420E+1	1,367187E+3	1,099083E+2	1,367187E+3	1,199534E+2	1,367187E+3	1,299780E+2	1,367187E+3	1,400009E+2	1,367187E+3	1,449941E+2	1,367187E+3	9,629685E+1	1,367187E+3	1,063426E+2	1,367187E+3	1,164194E+2	1,367187E+3	1,267115E+2	1,367187E+3	1,371989E+2	1,367187E+3	1,424809E+2
1,368750E+3	9,996410E+1	1,368750E+3	1,099197E+2	1,368750E+3	1,199522E+2	1,368750E+3	1,299774E+2	1,368750E+3	1,399997E+2	1,368750E+3	1,449933E+2	1,368750E+3	9,612915E+1	1,368750E+3	1,062164E+2	1,368750E+3	1,162875E+2	1,368750E+3	1,265917E+2	1,368750E+3	1,371051E+2	1,368750E+3	1,423992E+2
1,370312E+3	9,997093E+1	1,370312E+3	1,099428E+2	1,370312E+3	1,199597E+2	1,370312E+3	1,299776E+2	1,370312E+3	1,399984E+2	1,370312E+3	1,449943E+2	1,370312E+3	9,599645E+1	1,370312E+3	1,060873E+2	1,370312E+3	1,161586E+2	1,370312E+3	1,264719E+2	1,370312E+3	1,370113E+2	1,370312E+3	1,423173E+2
1,371875E+3	9,997775E+1	1,371875E+3	1,099659E+2	1,371875E+3	1,199672E+2	1,371875E+3	1,299777E+2	1,371875E+3	1,399971E+2	1,371875E+3	1,449952E+2	1,371875E+3	9,586169E+1	1,371875E+3	1,059562E+2	1,371875E+3	1,160278E+2	1,371875E+3	1,263504E+2	1,371875E+3	1,369165E+2	1,371875E+3	1,422347E+2
1,373437E+3	9,999178E+1	1,373437E+3	1,099826E+2	1,373437E+3	1,199784E+2	1,373437E+3	1,299803E+2	1,373437E+3	1,399984E+2	1,373437E+3	1,449949E+2	1,373437E+3	9,576068E+1	1,373437E+3	1,058320E+2	1,373437E+3	1,159041E+2	1,373437E+3	1,262318E+2	1,373437E+3	1,368234E+2	1,373437E+3	1,421536E+2
1,375000E+3	1,000058E+2	1,375000E+3	1,099992E+2	1,375000E+3	1,199895E+2	1,375000E+3	1,299828E+2	1,375000E+3	1,399997E+2	1,375000E+3	1,449946E+2	1,375000E+3	9,565848E+1	1,375000E+3	1,057059E+2	1,375000E+3	1,157786E+2	1,375000E+3	1,261115E+2	1,375000E+3	1,367293E+2	1,375000E+3	1,420717E+2
1,376562E+3	1,000295E+2	1,376562E+3	1,100005E+2	1,376562E+3	1,199993E+2	1,376562E+3	1,299859E+2	1,376562E+3	1,399988E+2	1,376562E+3	1,449944E+2	1,376562E+3	9,556188E+1	1,376562E+3	1,055841E+2	1,376562E+3	1,156562E+2	1,376562E+3	1,259943E+2	1,376562E+3	1,366383E+2	1,376562E+3	1,419914E+2
1,378125E+3	1,000532E+2	1,378125E+3	1,100019E+2	1,378125E+3	1,200090E+2	1,378125E+3	1,299890E+2	1,378125E+3	1,399979E+2	1,378125E+3	1,449942E+2	1,378125E+3	9,546421E+1	1,378125E+3	1,054606E+2	1,378125E+3	1,155320E+2	1,378125E+3	1,258754E+2	1,378125E+3	1,365463E+2	1,378125E+3	1,419103E+2
1,379687E+3	1,000534E+2	1,379687E+3	1,099979E+2	1,379687E+3	1,200154E+2	1,379687E+3	1,299921E+2	1,379687E+3	1,399985E+2	1,379687E+3	1,449929E+2	1,379687E+3	9,534875E+1	1,379687E+3	1,053405E+2	1,379687E+3	1,154133E+2	1,379687E+3	1,257596E+2	1,379687E+3	1,364560E+2	1,379687E+3	1,418306E+2
1,381250E+3	1,000535E+2	1,381250E+3	1,099939E+2	1,381250E+3	1,200217E+2	1,381250E+3	1,299953E+2	1,381250E+3	1,399990E+2	1,381250E+3	1,449915E+2	1,381250E+3	9,523174E+1	1,381250E+3	1,052187E+2	1,381250E+3	1,152929E+2	1,381250E+3	1,256422E+2	1,381250E+3	1,363649E+2	1,381250E+3	1,417502E+2
1,382812E+3	1,000302E+2	1,382812E+3	1,099944E+2	1,382812E+3	1,200215E+2	1,382812E+3	1,299982E+2	1,382812E+3	1,399997E+2	1,382812E+3	1,449916E+2	1,382812E+3	9,508520E+1	1,382812E+3	1,050966E+2	1,382812E+3	1,151698E+2	1,382812E+3	1,255275E+2	1,382812E+3	1,362759E+2	1,382812E+3	1,416724E+2
1,384375E+3	1,000069E+2	1,384375E+3	1,099949E+2	1,384375E+3	1,200212E+2	1,384375E+3	1,300011E+2	1,384375E+3	1,400003E+2	1,384375E+3	1,449917E+2	1,384375E+3	9,493614E+1	1,384375E+3	1,049727E+2	1,384375E+3	1,150449E+2	1,384375E+3	1,254113E+2	1,384375E+3	1,361860E+2	1,384375E+3	1,415939E+2
1,385937E+3	9,999741E+1	1,385937E+3	1,099949E+2	1,385937E+3	1,200188E+2	1,385937E+3	1,300034E+2	1,385937E+3	1,400008E+2	1,385937E+3	1,449921E+2	1,385937E+3	9,479196E+1	1,385937E+3	1,048550E+2	1,385937E+3	1,149191E+2	1,385937E+3	1,252973E+2	1,385937E+3	1,360982E+2	1,385937E+3	1,415169E+2
1,387500E+3	9,998794E+1	1,387500E+3	1,099949E+2	1,387500E+3	1,200164E+2	1,387500E+3	1,300058E+2	1,387500E+3	1,400012E+2	1,387500E+3	1,449926E+2	1,387500E+3	9,464534E+1	1,387500E+3	1,047357E+2	1,387500E+3	1,147915E+2	1,387500E+3	1,251817E+2	1,387500E+3	1,360094E+2	1,387500E+3	1,414392E+2
1,389062E+3	9,999740E+1	1,389062E+3	1,099966E+2	1,389062E+3	1,200174E+2	1,389062E+3	1,300087E+2	1,389062E+3	1,400018E+2	1,389062E+3	1,449943E+2	1,389062E+3	9,449926E+1	1,389062E+3	1,046222E+2	1,389062E+3	1,146636E+2	1,389062E+3	1,250682E+2	1,389062E+3	1,359226E+2	1,389062E+3	1,413619E+2
1,390625E+3	1,000068E+2	1,390625E+3	1,099982E+2	1,390625E+3	1,200183E+2	1,390625E+3	1,300117E+2	1,390625E+3	1,400024E+2	1,390625E+3	1,449961E+2	1,390625E+3	9,435067E+1	1,390625E+3	1,045072E+2	1,390625E+3	1,145338E+2	1,390625E+3	1,249531E+2	1,390625E+3	1,358350E+2	1,390625E+3	1,412838E+2
1,392187E+3	1,000138E+2	1,392187E+3	1,100005E+2	1,392187E+3	1,200219E+2	1,392187E+3	1,300121E+2	1,392187E+3	1,400021E+2	1,392187E+3	1,449965E+2	1,392187E+3	9,419764E+1	1,392187E+3	1,043786E+2	1,392187E+3	1,144096E+2	1,392187E+3	1,248413E+2	1,392187E+3	1,357465E+2	1,392187E+3	1,412075E+2
1,393750E+3	1,000207E+2	1,393750E+3	1,100028E+2	1,393750E+3	1,200255E+2	1,393750E+3	1,300125E+2	1,393750E+3	1,400018E+2	1,393750E+3	1,449968E+2	1,393750E+3	9,404185E+1	1,393750E+3	1,042481E+2	1,393750E+3	1,142836E+2	1,393750E+3	1,247281E+2	1,393750E+3	1,356571E+2	1,393750E+3	1,411305E+2
