Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 13 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
1,517187E+3	-1,847219E-1	1,517187E+3	-4,966074E-1	1,517187E+3	-1,785014E-1	1,517187E+3	-4,794504E-1	1,517187E+3	-1,590182E-1	1,517187E+3	-4,122686E-1	1,517187E+3	-1,900115E-1	1,517187E+3	-2,766759E-1	1,517187E+3	-2,827541E-1	1,517187E+3	-2,082297E-1	1,517187E+3	-3,098166E-1	1,517187E+3	-2,252579E-1	1,517187E+3	-1,055484E-1	1,517187E+3	-5,082801E-1	1,517187E+3	-1,117779E-1	1,517187E+3	-5,061030E-1	1,517187E+3	-1,145979E-1	1,517187E+3	-4,837818E-1	1,517187E+3	-1,302340E-1	1,517187E+3	-3,905389E-1	1,517187E+3	-2,291090E-1	1,517187E+3	-2,316866E-1	1,517187E+3	-2,832041E-1	1,517187E+3	-2,016083E-1
1,518750E+3	-1,919455E-1	1,518750E+3	-4,982821E-1	1,518750E+3	-1,851478E-1	1,518750E+3	-4,806927E-1	1,518750E+3	-1,654450E-1	1,518750E+3	-4,130090E-1	1,518750E+3	-1,948115E-1	1,518750E+3	-2,773385E-1	1,518750E+3	-2,854682E-1	1,518750E+3	-2,082178E-1	1,518750E+3	-3,119115E-1	1,518750E+3	-2,249335E-1	1,518750E+3	-1,162671E-1	1,518750E+3	-5,107572E-1	1,518750E+3	-1,207391E-1	1,518750E+3	-5,083526E-1	1,518750E+3	-1,234820E-1	1,518750E+3	-4,860175E-1	1,518750E+3	-1,378591E-1	1,518750E+3	-3,922681E-1	1,518750E+3	-2,340560E-1	1,518750E+3	-2,316990E-1	1,518750E+3	-2,870715E-1	1,518750E+3	-2,011029E-1
1,520312E+3	-1,988111E-1	1,520312E+3	-4,977017E-1	1,520312E+3	-1,912215E-1	1,520312E+3	-4,799906E-1	1,520312E+3	-1,710320E-1	1,520312E+3	-4,122682E-1	1,520312E+3	-1,990863E-1	1,520312E+3	-2,772587E-1	1,520312E+3	-2,875152E-1	1,520312E+3	-2,079644E-1	1,520312E+3	-3,132634E-1	1,520312E+3	-2,244435E-1	1,520312E+3	-1,301266E-1	1,520312E+3	-5,097944E-1	1,520312E+3	-1,310708E-1	1,520312E+3	-5,077544E-1	1,520312E+3	-1,329777E-1	1,520312E+3	-4,857223E-1	1,520312E+3	-1,456600E-1	1,520312E+3	-3,921158E-1	1,520312E+3	-2,385500E-1	1,520312E+3	-2,309380E-1	1,520312E+3	-2,905726E-1	1,520312E+3	-2,000382E-1
1,521875E+3	-2,056841E-1	1,521875E+3	-4,993126E-1	1,521875E+3	-1,973721E-1	1,521875E+3	-4,812130E-1	1,521875E+3	-1,767539E-1	1,521875E+3	-4,129897E-1	1,521875E+3	-2,036262E-1	1,521875E+3	-2,779797E-1	1,521875E+3	-2,900086E-1	1,521875E+3	-2,080570E-1	1,521875E+3	-3,151341E-1	1,521875E+3	-2,242294E-1	1,521875E+3	-1,429545E-1	1,521875E+3	-5,121446E-1	1,521875E+3	-1,406922E-1	1,521875E+3	-5,097605E-1	1,521875E+3	-1,419037E-1	1,521875E+3	-4,877494E-1	1,521875E+3	-1,533407E-1	1,521875E+3	-3,936006E-1	1,521875E+3	-2,434877E-1	1,521875E+3	-2,308644E-1	1,521875E+3	-2,946364E-1	1,521875E+3	-1,994283E-1
1,523437E+3	-2,119769E-1	1,523437E+3	-4,986683E-1	1,523437E+3	-2,030240E-1	1,523437E+3	-4,805083E-1	1,523437E+3	-1,821563E-1	1,523437E+3	-4,122736E-1	1,523437E+3	-2,077472E-1	1,523437E+3	-2,779756E-1	1,523437E+3	-2,920682E-1	1,523437E+3	-2,078312E-1	1,523437E+3	-3,165389E-1	1,523437E+3	-2,237834E-1	1,523437E+3	-1,547764E-1	1,523437E+3	-5,109200E-1	1,523437E+3	-1,516651E-1	1,523437E+3	-5,086546E-1	1,523437E+3	-1,516807E-1	1,523437E+3	-4,870171E-1	1,523437E+3	-1,609695E-1	1,523437E+3	-3,931850E-1	1,523437E+3	-2,477816E-1	1,523437E+3	-2,301384E-1	1,523437E+3	-2,978285E-1	1,523437E+3	-1,985942E-1
1,525000E+3	-2,185586E-1	1,525000E+3	-5,001580E-1	1,525000E+3	-2,089700E-1	1,525000E+3	-4,816828E-1	1,525000E+3	-1,878269E-1	1,525000E+3	-4,130000E-1	1,525000E+3	-2,121779E-1	1,525000E+3	-2,787395E-1	1,525000E+3	-2,945819E-1	1,525000E+3	-2,079275E-1	1,525000E+3	-3,184622E-1	1,525000E+3	-2,235908E-1	1,525000E+3	-1,661898E-1	1,525000E+3	-5,128971E-1	1,525000E+3	-1,622641E-1	1,525000E+3	-5,105305E-1	1,525000E+3	-1,611936E-1	1,525000E+3	-4,888506E-1	1,525000E+3	-1,686774E-1	1,525000E+3	-3,944376E-1	1,525000E+3	-2,525537E-1	1,525000E+3	-2,300453E-1	1,525000E+3	-3,015672E-1	1,525000E+3	-1,981520E-1
1,526562E+3	-2,247087E-1	1,526562E+3	-4,994153E-1	1,526562E+3	-2,147033E-1	1,526562E+3	-4,808931E-1	1,526562E+3	-1,930490E-1	1,526562E+3	-4,123395E-1	1,526562E+3	-2,160008E-1	1,526562E+3	-2,788494E-1	1,526562E+3	-2,965606E-1	1,526562E+3	-2,078080E-1	1,526562E+3	-3,199051E-1	1,526562E+3	-2,233104E-1	1,526562E+3	-1,765090E-1	1,526562E+3	-5,117097E-1	1,526562E+3	-1,723084E-1	1,526562E+3	-5,092875E-1	1,526562E+3	-1,706597E-1	1,526562E+3	-4,878062E-1	1,526562E+3	-1,761091E-1	1,526562E+3	-3,937941E-1	1,526562E+3	-2,570536E-1	1,526562E+3	-2,291721E-1	1,526562E+3	-3,049310E-1	1,526562E+3	-1,972759E-1
1,528125E+3	-2,314182E-1	1,528125E+3	-5,007730E-1	1,528125E+3	-2,209495E-1	1,528125E+3	-4,819881E-1	1,528125E+3	-1,986644E-1	1,528125E+3	-4,130792E-1	1,528125E+3	-2,201667E-1	1,528125E+3	-2,796733E-1	1,528125E+3	-2,989884E-1	1,528125E+3	-2,079808E-1	1,528125E+3	-3,218523E-1	1,528125E+3	-2,232650E-1	1,528125E+3	-1,869157E-1	1,528125E+3	-5,135475E-1	1,528125E+3	-1,824397E-1	1,528125E+3	-5,109783E-1	1,528125E+3	-1,802464E-1	1,528125E+3	-4,893858E-1	1,528125E+3	-1,838238E-1	1,528125E+3	-3,948072E-1	1,528125E+3	-2,620875E-1	1,528125E+3	-2,289142E-1	1,528125E+3	-3,088625E-1	1,528125E+3	-1,967707E-1
1,529687E+3	-2,366548E-1	1,529687E+3	-5,001655E-1	1,529687E+3	-2,259399E-1	1,529687E+3	-4,813073E-1	1,529687E+3	-2,034908E-1	1,529687E+3	-4,125356E-1	1,529687E+3	-2,240184E-1	1,529687E+3	-2,798282E-1	1,529687E+3	-3,009068E-1	1,529687E+3	-2,079647E-1	1,529687E+3	-3,234578E-1	1,529687E+3	-2,231583E-1	1,529687E+3	-1,956232E-1	1,529687E+3	-5,124592E-1	1,529687E+3	-1,920853E-1	1,529687E+3	-5,096525E-1	1,529687E+3	-1,893323E-1	1,529687E+3	-4,880942E-1	1,529687E+3	-1,910411E-1	1,529687E+3	-3,939563E-1	1,529687E+3	-2,662405E-1	1,529687E+3	-2,281134E-1	1,529687E+3	-3,119536E-1	1,529687E+3	-1,961369E-1
1,531250E+3	-2,426555E-1	1,531250E+3	-5,014130E-1	1,531250E+3	-2,316191E-1	1,531250E+3	-4,823179E-1	1,531250E+3	-2,088159E-1	1,531250E+3	-4,132963E-1	1,531250E+3	-2,282522E-1	1,531250E+3	-2,806770E-1	1,531250E+3	-3,032681E-1	1,531250E+3	-2,082150E-1	1,531250E+3	-3,255573E-1	1,531250E+3	-2,232820E-1	1,531250E+3	-2,048438E-1	1,531250E+3	-5,140681E-1	1,531250E+3	-2,022443E-1	1,531250E+3	-5,112140E-1	1,531250E+3	-1,989337E-1	1,531250E+3	-4,893763E-1	1,531250E+3	-1,987403E-1	1,531250E+3	-3,947086E-1	1,531250E+3	-2,709403E-1	1,531250E+3	-2,278520E-1	1,531250E+3	-3,155873E-1	1,531250E+3	-1,958215E-1
1,532812E+3	-2,474939E-1	1,532812E+3	-5,008638E-1	1,532812E+3	-2,363911E-1	1,532812E+3	-4,817115E-1	1,532812E+3	-2,132641E-1	1,532812E+3	-4,128750E-1	1,532812E+3	-2,318344E-1	1,532812E+3	-2,809730E-1	1,532812E+3	-3,052527E-1	1,532812E+3	-2,082323E-1	1,532812E+3	-3,273522E-1	1,532812E+3	-2,233322E-1	1,532812E+3	-2,124730E-1	1,532812E+3	-5,130250E-1	1,532812E+3	-2,107673E-1	1,532812E+3	-5,098812E-1	1,532812E+3	-2,074189E-1	1,532812E+3	-4,879283E-1	1,532812E+3	-2,057452E-1	1,532812E+3	-3,936606E-1	1,532812E+3	-2,752914E-1	1,532812E+3	-2,268790E-1	1,532812E+3	-3,188807E-1	1,532812E+3	-1,951203E-1
1,534375E+3	-2,532661E-1	1,534375E+3	-5,019912E-1	1,534375E+3	-2,419997E-1	1,534375E+3	-4,826717E-1	1,534375E+3	-2,182958E-1	1,534375E+3	-4,136511E-1	1,534375E+3	-2,358173E-1	1,534375E+3	-2,819080E-1	1,534375E+3	-3,076826E-1	1,534375E+3	-2,085002E-1	1,534375E+3	-3,296340E-1	1,534375E+3	-2,236107E-1	1,534375E+3	-2,209492E-1	1,534375E+3	-5,143769E-1	1,534375E+3	-2,201885E-1	1,534375E+3	-5,111164E-1	1,534375E+3	-2,167755E-1	1,534375E+3	-4,888605E-1	1,534375E+3	-2,134162E-1	1,534375E+3	-3,941252E-1	1,534375E+3	-2,802368E-1	1,534375E+3	-2,264184E-1	1,534375E+3	-3,227352E-1	1,534375E+3	-1,947200E-1
1,535937E+3	-2,574566E-1	1,535937E+3	-5,016530E-1	1,535937E+3	-2,463486E-1	1,535937E+3	-4,821914E-1	1,535937E+3	-2,228254E-1	1,535937E+3	-4,132829E-1	1,535937E+3	-2,394498E-1	1,535937E+3	-2,822673E-1	1,535937E+3	-3,095566E-1	1,535937E+3	-2,086567E-1	1,535937E+3	-3,313661E-1	1,535937E+3	-2,238756E-1	1,535937E+3	-2,287282E-1	1,535937E+3	-5,132570E-1	1,535937E+3	-2,277992E-1	1,535937E+3	-5,096912E-1	1,535937E+3	-2,249887E-1	1,535937E+3	-4,872343E-1	1,535937E+3	-2,204130E-1	1,535937E+3	-3,928423E-1	1,535937E+3	-2,844165E-1	1,535937E+3	-2,254847E-1	1,535937E+3	-3,260332E-1	1,535937E+3	-1,940486E-1
1,537500E+3	-2,626632E-1	1,537500E+3	-5,027517E-1	1,537500E+3	-2,516328E-1	1,537500E+3	-4,830971E-1	1,537500E+3	-2,280264E-1	1,537500E+3	-4,140617E-1	1,537500E+3	-2,435116E-1	1,537500E+3	-2,832425E-1	1,537500E+3	-3,118613E-1	1,537500E+3	-2,090374E-1	1,537500E+3	-3,335627E-1	1,537500E+3	-2,243487E-1	1,537500E+3	-2,376658E-1	1,537500E+3	-5,144230E-1	1,537500E+3	-2,366117E-1	1,537500E+3	-5,104798E-1	1,537500E+3	-2,343829E-1	1,537500E+3	-4,877833E-1	1,537500E+3	-2,282498E-1	1,537500E+3	-3,929795E-1	1,537500E+3	-2,891972E-1	1,537500E+3	-2,250032E-1	1,537500E+3	-3,298911E-1	1,537500E+3	-1,936461E-1
1,539062E+3	-2,668348E-1	1,539062E+3	-5,024904E-1	1,539062E+3	-2,560651E-1	1,539062E+3	-4,826568E-1	1,539062E+3	-2,324429E-1	1,539062E+3	-4,138079E-1	1,539062E+3	-2,469168E-1	1,539062E+3	-2,837490E-1	1,539062E+3	-3,138869E-1	1,539062E+3	-2,091731E-1	1,539062E+3	-3,355606E-1	1,539062E+3	-2,245152E-1	1,539062E+3	-2,452413E-1	1,539062E+3	-5,130761E-1	1,539062E+3	-2,445782E-1	1,539062E+3	-5,087093E-1	1,539062E+3	-2,428111E-1	1,539062E+3	-4,859505E-1	1,539062E+3	-2,350471E-1	1,539062E+3	-3,915468E-1	1,539062E+3	-2,933463E-1	1,539062E+3	-2,240493E-1	1,539062E+3	-3,329960E-1	1,539062E+3	-1,931147E-1
1,540625E+3	-2,721151E-1	1,540625E+3	-5,035277E-1	1,540625E+3	-2,615346E-1	1,540625E+3	-4,834935E-1	1,540625E+3	-2,375912E-1	1,540625E+3	-4,146121E-1	1,540625E+3	-2,507583E-1	1,540625E+3	-2,848187E-1	1,540625E+3	-3,163498E-1	1,540625E+3	-2,095227E-1	1,540625E+3	-3,380391E-1	1,540625E+3	-2,248840E-1	1,540625E+3	-2,542570E-1	1,540625E+3	-5,137537E-1	1,540625E+3	-2,540739E-1	1,540625E+3	-5,089928E-1	1,540625E+3	-2,527011E-1	1,540625E+3	-4,861207E-1	1,540625E+3	-2,428119E-1	1,540625E+3	-3,913861E-1	1,540625E+3	-2,981071E-1	1,540625E+3	-2,234994E-1	1,540625E+3	-3,366382E-1	1,540625E+3	-1,928103E-1
1,542187E+3	-2,756274E-1	1,542187E+3	-5,034799E-1	1,542187E+3	-2,656126E-1	1,542187E+3	-4,832090E-1	1,542187E+3	-2,418776E-1	1,542187E+3	-4,144769E-1	1,542187E+3	-2,540742E-1	1,542187E+3	-2,854164E-1	1,542187E+3	-3,182815E-1	1,542187E+3	-2,097405E-1	1,542187E+3	-3,398133E-1	1,542187E+3	-2,251428E-1	1,542187E+3	-2,630360E-1	1,542187E+3	-5,116628E-1	1,542187E+3	-2,621887E-1	1,542187E+3	-5,071371E-1	1,542187E+3	-2,601594E-1	1,542187E+3	-4,844352E-1	1,542187E+3	-2,492194E-1	1,542187E+3	-3,898880E-1	1,542187E+3	-3,022044E-1	1,542187E+3	-2,225053E-1	1,542187E+3	-3,399892E-1	1,542187E+3	-1,921083E-1
1,543750E+3	-2,802420E-1	1,543750E+3	-5,044994E-1	1,543750E+3	-2,707578E-1	1,543750E+3	-4,840242E-1	1,543750E+3	-2,469391E-1	1,543750E+3	-4,153059E-1	1,543750E+3	-2,578386E-1	1,543750E+3	-2,865393E-1	1,543750E+3	-3,206386E-1	1,543750E+3	-2,101481E-1	1,543750E+3	-3,420466E-1	1,543750E+3	-2,255689E-1	1,543750E+3	-2,736821E-1	1,543750E+3	-5,115169E-1	1,543750E+3	-2,720371E-1	1,543750E+3	-5,070936E-1	1,543750E+3	-2,691436E-1	1,543750E+3	-4,843450E-1	1,543750E+3	-2,566656E-1	1,543750E+3	-3,894802E-1	1,543750E+3	-3,069201E-1	1,543750E+3	-2,218663E-1	1,543750E+3	-3,438980E-1	1,543750E+3	-1,916153E-1
1,545312E+3	-2,832115E-1	1,545312E+3	-5,046955E-1	1,545312E+3	-2,740656E-1	1,545312E+3	-4,840216E-1	1,545312E+3	-2,509119E-1	1,545312E+3	-4,153325E-1	1,545312E+3	-2,612238E-1	1,545312E+3	-2,871837E-1	1,545312E+3	-3,225744E-1	1,545312E+3	-2,103698E-1	1,545312E+3	-3,438073E-1	1,545312E+3	-2,257248E-1	1,545312E+3	-2,817901E-1	1,545312E+3	-5,094875E-1	1,545312E+3	-2,804079E-1	1,545312E+3	-5,052205E-1	1,545312E+3	-2,765517E-1	1,545312E+3	-4,825501E-1	1,545312E+3	-2,628941E-1	1,545312E+3	-3,878766E-1	1,545312E+3	-3,109551E-1	1,545312E+3	-2,208375E-1	1,545312E+3	-3,470303E-1	1,545312E+3	-1,910558E-1
1,546875E+3	-2,872458E-1	1,546875E+3	-5,057742E-1	1,546875E+3	-2,783911E-1	1,546875E+3	-4,849068E-1	1,546875E+3	-2,556709E-1	1,546875E+3	-4,162092E-1	1,546875E+3	-2,650757E-1	1,546875E+3	-2,883296E-1	1,546875E+3	-3,249323E-1	1,546875E+3	-2,107634E-1	1,546875E+3	-3,460278E-1	1,546875E+3	-2,260231E-1	1,546875E+3	-2,918003E-1	1,546875E+3	-5,089796E-1	1,546875E+3	-2,906493E-1	1,546875E+3	-5,049227E-1	1,546875E+3	-2,855883E-1	1,546875E+3	-4,821047E-1	1,546875E+3	-2,702162E-1	1,546875E+3	-3,872100E-1	1,546875E+3	-3,156089E-1	1,546875E+3	-2,201166E-1	1,546875E+3	-3,506924E-1	1,546875E+3	-1,906682E-1
1,548437E+3	-2,899066E-1	1,548437E+3	-5,061732E-1	1,548437E+3	-2,815997E-1	1,548437E+3	-4,850263E-1	1,548437E+3	-2,595457E-1	1,548437E+3	-4,163395E-1	1,548437E+3	-2,683883E-1	1,548437E+3	-2,890649E-1	1,548437E+3	-3,268611E-1	1,548437E+3	-2,109992E-1	1,548437E+3	-3,478243E-1	1,548437E+3	-2,260351E-1	1,548437E+3	-2,986575E-1	1,548437E+3	-5,075204E-1	1,548437E+3	-2,992415E-1	1,548437E+3	-5,027689E-1	1,548437E+3	-2,929819E-1	1,548437E+3	-4,801006E-1	1,548437E+3	-2,765949E-1	1,548437E+3	-3,853280E-1	1,548437E+3	-3,196888E-1	1,548437E+3	-2,189568E-1	1,548437E+3	-3,540074E-1	1,548437E+3	-1,899612E-1
1,550000E+3	-2,935977E-1	1,550000E+3	-5,073215E-1	1,550000E+3	-2,858246E-1	1,550000E+3	-4,859236E-1	1,550000E+3	-2,642220E-1	1,550000E+3	-4,172347E-1	1,550000E+3	-2,721724E-1	1,550000E+3	-2,902653E-1	1,550000E+3	-3,292060E-1	1,550000E+3	-2,113893E-1	1,550000E+3	-3,500839E-1	1,550000E+3	-2,261668E-1	1,550000E+3	-3,072268E-1	1,550000E+3	-5,071835E-1	1,550000E+3	-3,098216E-1	1,550000E+3	-5,019139E-1	1,550000E+3	-3,020703E-1	1,550000E+3	-4,792002E-1	1,550000E+3	-2,841400E-1	1,550000E+3	-3,842593E-1	1,550000E+3	-3,243957E-1	1,550000E+3	-2,180633E-1	1,550000E+3	-3,578626E-1	1,550000E+3	-1,894061E-1
1,551562E+3	-2,961644E-1	1,551562E+3	-5,077960E-1	1,551562E+3	-2,889361E-1	1,551562E+3	-4,861567E-1	1,551562E+3	-2,682023E-1	1,551562E+3	-4,174043E-1	1,551562E+3	-2,755629E-1	1,551562E+3	-2,910183E-1	1,551562E+3	-3,311180E-1	1,551562E+3	-2,116553E-1	1,551562E+3	-3,518987E-1	1,551562E+3	-2,260745E-1	1,551562E+3	-3,158596E-1	1,551562E+3	-5,046412E-1	1,551562E+3	-3,186887E-1	1,551562E+3	-4,990861E-1	1,551562E+3	-3,108736E-1	1,551562E+3	-4,763480E-1	1,551562E+3	-2,911603E-1	1,551562E+3	-3,817410E-1	1,551562E+3	-3,290047E-1	1,551562E+3	-2,164180E-1	1,551562E+3	-3,617589E-1	1,551562E+3	-1,882063E-1
1,553125E+3	-2,997465E-1	1,553125E+3	-5,089170E-1	1,553125E+3	-2,930499E-1	1,553125E+3	-4,870661E-1	1,553125E+3	-2,730089E-1	1,553125E+3	-4,182754E-1	1,553125E+3	-2,794393E-1	1,553125E+3	-2,922106E-1	1,553125E+3	-3,334373E-1	1,553125E+3	-2,120588E-1	1,553125E+3	-3,541739E-1	1,553125E+3	-2,260800E-1	1,553125E+3	-3,265528E-1	1,553125E+3	-5,031125E-1	1,553125E+3	-3,296584E-1	1,553125E+3	-4,972438E-1	1,553125E+3	-3,216368E-1	1,553125E+3	-4,744762E-1	1,553125E+3	-2,994774E-1	1,553125E+3	-3,799324E-1	1,553125E+3	-3,342974E-1	1,553125E+3	-2,150135E-1	1,553125E+3	-3,662468E-1	1,553125E+3	-1,871450E-1
1,554687E+3	-3,022439E-1	1,554687E+3	-5,094052E-1	1,554687E+3	-2,954574E-1	1,554687E+3	-4,875673E-1	1,554687E+3	-2,765315E-1	1,554687E+3	-4,186566E-1	1,554687E+3	-2,826331E-1	1,554687E+3	-2,930449E-1	1,554687E+3	-3,355211E-1	1,554687E+3	-2,122175E-1	1,554687E+3	-3,559837E-1	1,554687E+3	-2,258876E-1	1,554687E+3	-3,367032E-1	1,554687E+3	-4,994833E-1	1,554687E+3	-3,382430E-1	1,554687E+3	-4,943513E-1	1,554687E+3	-3,297579E-1	1,554687E+3	-4,716300E-1	1,554687E+3	-3,057222E-1	1,554687E+3	-3,774161E-1	1,554687E+3	-3,383607E-1	1,554687E+3	-2,136005E-1	1,554687E+3	-3,695062E-1	1,554687E+3	-1,865015E-1
1,556250E+3	-3,057407E-1	1,556250E+3	-5,104474E-1	1,556250E+3	-2,987768E-1	1,556250E+3	-4,886067E-1	1,556250E+3	-2,808396E-1	1,556250E+3	-4,196326E-1	1,556250E+3	-2,863060E-1	1,556250E+3	-2,942736E-1	1,556250E+3	-3,380204E-1	1,556250E+3	-2,125047E-1	1,556250E+3	-3,582488E-1	1,556250E+3	-2,257722E-1	1,556250E+3	-3,491870E-1	1,556250E+3	-4,966636E-1	1,556250E+3	-3,488352E-1	1,556250E+3	-4,921644E-1	1,556250E+3	-3,397065E-1	1,556250E+3	-4,694655E-1	1,556250E+3	-3,131794E-1	1,556250E+3	-3,754086E-1	1,556250E+3	-3,430474E-1	1,556250E+3	-2,123656E-1	1,556250E+3	-3,732752E-1	1,556250E+3	-1,859605E-1
1,557812E+3	-3,077694E-1	1,557812E+3	-5,111069E-1	1,557812E+3	-3,010206E-1	1,557812E+3	-4,892977E-1	1,557812E+3	-2,839929E-1	1,557812E+3	-4,203068E-1	1,557812E+3	-2,890938E-1	1,557812E+3	-2,953632E-1	1,557812E+3	-3,397794E-1	1,557812E+3	-2,129234E-1	1,557812E+3	-3,598955E-1	1,557812E+3	-2,256627E-1	1,557812E+3	-3,553453E-1	1,557812E+3	-4,948890E-1	1,557812E+3	-3,545446E-1	1,557812E+3	-4,907466E-1	1,557812E+3	-3,452659E-1	1,557812E+3	-4,677841E-1	1,557812E+3	-3,174093E-1	1,557812E+3	-3,738454E-1	1,557812E+3	-3,458187E-1	1,557812E+3	-2,119250E-1	1,557812E+3	-3,743245E-1	1,557812E+3	-1,873054E-1
1,559375E+3	-3,107234E-1	1,559375E+3	-5,122153E-1	1,559375E+3	-3,041337E-1	1,559375E+3	-4,904585E-1	1,559375E+3	-2,878821E-1	1,559375E+3	-4,214981E-1	1,559375E+3	-2,923266E-1	1,559375E+3	-2,967981E-1	1,559375E+3	-3,419166E-1	1,559375E+3	-2,134485E-1	1,559375E+3	-3,619729E-1	1,559375E+3	-2,256111E-1	1,559375E+3	-3,630439E-1	1,559375E+3	-4,935351E-1	1,559375E+3	-3,616952E-1	1,559375E+3	-4,897492E-1	1,559375E+3	-3,521881E-1	1,559375E+3	-4,665058E-1	1,559375E+3	-3,225732E-1	1,559375E+3	-3,726023E-1	1,559375E+3	-3,490699E-1	1,559375E+3	-2,116041E-1	1,559375E+3	-3,756615E-1	1,559375E+3	-1,887026E-1
1,560937E+3	-3,131447E-1	1,560937E+3	-5,128384E-1	1,560937E+3	-3,065533E-1	1,560937E+3	-4,912173E-1	1,560937E+3	-2,910053E-1	1,560937E+3	-4,223393E-1	1,560937E+3	-2,951105E-1	1,560937E+3	-2,980695E-1	1,560937E+3	-3,434680E-1	1,560937E+3	-2,141134E-1	1,560937E+3	-3,632730E-1	1,560937E+3	-2,257889E-1	1,560937E+3	-3,670552E-1	1,560937E+3	-4,929851E-1	1,560937E+3	-3,663114E-1	1,560937E+3	-4,889452E-1	1,560937E+3	-3,564818E-1	1,560937E+3	-4,655144E-1	1,560937E+3	-3,259305E-1	1,560937E+3	-3,716372E-1	1,560937E+3	-3,508093E-1	1,560937E+3	-2,121025E-1	1,560937E+3	-3,752023E-1	1,560937E+3	-1,913856E-1
1,562500E+3	-3,165071E-1	1,562500E+3	-5,138771E-1	1,562500E+3	-3,098356E-1	1,562500E+3	-4,924053E-1	1,562500E+3	-2,948467E-1	1,562500E+3	-4,236512E-1	1,562500E+3	-2,983286E-1	1,562500E+3	-2,996686E-1	1,562500E+3	-3,453671E-1	1,562500E+3	-2,148712E-1	1,562500E+3	-3,649597E-1	1,562500E+3	-2,260073E-1	1,562500E+3	-3,722159E-1	1,562500E+3	-4,927053E-1	1,562500E+3	-3,721443E-1	1,562500E+3	-4,884353E-1	1,562500E+3	-3,619033E-1	1,562500E+3	-4,647984E-1	1,562500E+3	-3,300841E-1	1,562500E+3	-3,709134E-1	1,562500E+3	-3,529158E-1	1,562500E+3	-2,126879E-1	1,562500E+3	-3,749046E-1	1,562500E+3	-1,940872E-1
1,564062E+3	-3,196322E-1	1,564062E+3	-5,142462E-1	1,564062E+3	-3,133116E-1	1,564062E+3	-4,928100E-1	1,564062E+3	-2,989247E-1	1,564062E+3	-4,241825E-1	1,564062E+3	-3,019527E-1	1,564062E+3	-3,006828E-1	1,564062E+3	-3,464747E-1	1,564062E+3	-2,159190E-1	1,564062E+3	-3,657956E-1	1,564062E+3	-2,265702E-1	1,564062E+3	-3,758880E-1	1,564062E+3	-4,923767E-1	1,564062E+3	-3,774090E-1	1,564062E+3	-4,872325E-1	1,564062E+3	-3,668566E-1	1,564062E+3	-4,634002E-1	1,564062E+3	-3,342050E-1	1,564062E+3	-3,695926E-1	1,564062E+3	-3,537047E-1	1,564062E+3	-2,140756E-1	1,564062E+3	-3,877314E-1	1,564062E+3	-1,894480E-1
1,565625E+3	-3,237556E-1	1,565625E+3	-5,150015E-1	1,565625E+3	-3,177499E-1	1,565625E+3	-4,936406E-1	1,565625E+3	-3,038115E-1	1,565625E+3	-4,251885E-1	1,565625E+3	-3,060746E-1	1,565625E+3	-3,020465E-1	1,565625E+3	-3,478842E-1	1,565625E+3	-2,170417E-1	1,565625E+3	-3,669669E-1	1,565625E+3	-2,271583E-1	1,565625E+3	-3,806124E-1	1,565625E+3	-4,922503E-1	1,565625E+3	-3,839283E-1	1,565625E+3	-4,862541E-1	1,565625E+3	-3,729795E-1	1,565625E+3	-4,622170E-1	1,565625E+3	-3,391772E-1	1,565625E+3	-3,684944E-1	1,565625E+3	-3,547665E-1	1,565625E+3	-2,155265E-1	1,565625E+3	-4,019467E-1	1,565625E+3	-1,851975E-1
