Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,018750E+3	9,969738E+1
3,020312E+3	9,965727E+1
3,021875E+3	9,961698E+1
3,023437E+3	9,957694E+1
3,025000E+3	9,953671E+1
3,026562E+3	9,949665E+1
3,028125E+3	9,945640E+1
3,029687E+3	9,941030E+1
3,031250E+3	9,936396E+1
3,032812E+3	9,930512E+1
3,034375E+3	9,924588E+1
3,035937E+3	9,917425E+1
3,037500E+3	9,910201E+1
3,039062E+3	9,902144E+1
3,040625E+3	9,894010E+1
3,042187E+3	9,886187E+1
3,043750E+3	9,878292E+1
3,045312E+3	9,874440E+1
3,046875E+3	9,870570E+1
3,048437E+3	9,872750E+1
3,050000E+3	9,874925E+1
3,051562E+3	9,875939E+1
3,053125E+3	9,876952E+1
3,054687E+3	9,875803E+1
3,056250E+3	9,874654E+1
3,057812E+3	9,873192E+1
3,059375E+3	9,871729E+1
3,060937E+3	9,878847E+1
3,062500E+3	9,885907E+1
3,064062E+3	9,896599E+1
3,065625E+3	9,907162E+1
3,067187E+3	9,914468E+1
3,068750E+3	9,921713E+1
3,070312E+3	9,925456E+1
3,071875E+3	9,929183E+1
3,073437E+3	9,929659E+1
3,075000E+3	9,930135E+1
3,076562E+3	9,928051E+1
3,078125E+3	9,925963E+1
3,079687E+3	9,923744E+1
3,081250E+3	9,921519E+1
3,082812E+3	9,921129E+1
3,084375E+3	9,920739E+1
3,085937E+3	9,921432E+1
3,087500E+3	9,922125E+1
3,089062E+3	9,922448E+1
3,090625E+3	9,922770E+1
3,092187E+3	9,924317E+1
3,093750E+3	9,925862E+1
3,095312E+3	9,930139E+1
3,096875E+3	9,934395E+1
3,098437E+3	9,937276E+1
3,100000E+3	9,940148E+1
3,101562E+3	9,939971E+1
3,103125E+3	9,939795E+1
3,104687E+3	9,936686E+1
3,106250E+3	9,933565E+1
3,107812E+3	9,929191E+1
3,109375E+3	9,924794E+1
3,110937E+3	9,923354E+1
3,112500E+3	9,921911E+1
3,114062E+3	9,924717E+1
3,115625E+3	9,927515E+1
3,117187E+3	9,933234E+1
3,118750E+3	9,938916E+1
3,120312E+3	9,945494E+1
3,121875E+3	9,952023E+1
3,123437E+3	9,958423E+1
3,125000E+3	9,964776E+1
3,126562E+3	9,965792E+1
3,128125E+3	9,966807E+1
3,129687E+3	9,972542E+1
3,131250E+3	9,978239E+1
3,132812E+3	9,985638E+1
3,134375E+3	9,992974E+1
3,135937E+3	9,996089E+1
3,137500E+3	9,999194E+1
3,139062E+3	9,997315E+1
3,140625E+3	9,995432E+1
3,142187E+3	9,988043E+1
3,143750E+3	9,980591E+1
3,145312E+3	9,965212E+1
3,146875E+3	9,949556E+1
3,148437E+3	9,930733E+1
3,150000E+3	9,911493E+1
3,151562E+3	9,906211E+1
3,153125E+3	9,900898E+1
3,154687E+3	9,896308E+1
3,156250E+3	9,891695E+1
3,157812E+3	9,883901E+1
3,159375E+3	9,876036E+1
3,160937E+3	9,864670E+1
3,162500E+3	9,853153E+1
3,164062E+3	9,837535E+1
3,165625E+3	9,821631E+1
3,167187E+3	9,777399E+1
3,168750E+3	9,730793E+1
3,170312E+3	9,732845E+1
3,171875E+3	9,734891E+1
3,173437E+3	9,740328E+1
3,175000E+3	9,745731E+1
3,176562E+3	9,746614E+1
3,178125E+3	9,747496E+1
3,179687E+3	9,767970E+1
3,181250E+3	9,787973E+1
3,182812E+3	9,806341E+1
3,184375E+3	9,824329E+1
3,185937E+3	9,837739E+1
3,187500E+3	9,850945E+1
3,189062E+3	9,859502E+1
3,190625E+3	9,867976E+1
3,192187E+3	9,871901E+1
3,193750E+3	9,875809E+1
3,195312E+3	9,876200E+1
3,196875E+3	9,876591E+1
3,198437E+3	9,887494E+1
3,200000E+3	9,898261E+1
3,201562E+3	9,911874E+1
3,203125E+3	9,925277E+1
3,204687E+3	9,933905E+1
3,206250E+3	9,942447E+1
3,207812E+3	9,946084E+1
3,209375E+3	9,949706E+1
3,210937E+3	9,948547E+1
3,212500E+3	9,947387E+1
3,214062E+3	9,941743E+1
3,215625E+3	9,936063E+1
3,217187E+3	9,926979E+1
3,218750E+3	9,917799E+1
3,220312E+3	9,907955E+1
3,221875E+3	9,897998E+1
3,223437E+3	9,888179E+1
3,225000E+3	9,878249E+1
3,226562E+3	9,873704E+1
3,228125E+3	9,869135E+1
3,229687E+3	9,870163E+1
3,231250E+3	9,871189E+1
3,232812E+3	9,871373E+1
3,234375E+3	9,871556E+1
3,235937E+3	9,870456E+1
3,237500E+3	9,869354E+1
3,239062E+3	9,869113E+1
3,240625E+3	9,868873E+1
3,242187E+3	9,871780E+1
3,243750E+3	9,874678E+1
3,245312E+3	9,877193E+1
3,246875E+3	9,879700E+1
3,248437E+3	9,879966E+1
3,250000E+3	9,880232E+1
3,251562E+3	9,878556E+1
3,253125E+3	9,876877E+1
3,254687E+3	9,875443E+1
3,256250E+3	9,874007E+1
3,257812E+3	9,877861E+1
3,259375E+3	9,881699E+1
3,260937E+3	9,890587E+1
3,262500E+3	9,899384E+1
3,264062E+3	9,910321E+1
3,265625E+3	9,921122E+1
3,267187E+3	9,932779E+1
3,268750E+3	9,944283E+1
3,270312E+3	9,957485E+1
3,271875E+3	9,970490E+1
3,273437E+3	9,982899E+1
3,275000E+3	9,995133E+1
3,276562E+3	1,000391E+2
3,278125E+3	1,001259E+2
3,279687E+3	1,001700E+2
3,281250E+3	1,002139E+2
3,282812E+3	1,002143E+2
3,284375E+3	1,002146E+2
3,285937E+3	1,001750E+2
3,287500E+3	1,001351E+2
3,289062E+3	1,000711E+2
3,290625E+3	1,000066E+2
3,292187E+3	1,000368E+2
3,293750E+3	1,000667E+2
3,295312E+3	1,001262E+2
3,296875E+3	1,001852E+2
3,298437E+3	1,001888E+2
3,300000E+3	1,001924E+2
3,301562E+3	1,001546E+2
3,303125E+3	1,001166E+2
3,304687E+3	1,000486E+2
3,306250E+3	9,998002E+1
3,307812E+3	9,994092E+1
3,309375E+3	9,990164E+1
3,310937E+3	9,999561E+1
3,312500E+3	1,000886E+2
3,314062E+3	1,001140E+2
3,315625E+3	1,001394E+2
3,317187E+3	1,001384E+2
3,318750E+3	1,001375E+2
3,320312E+3	1,001262E+2
3,321875E+3	1,001149E+2
3,323437E+3	1,000839E+2
3,325000E+3	1,000529E+2
3,326562E+3	9,997619E+1
3,328125E+3	9,989884E+1
3,329687E+3	9,976910E+1
3,331250E+3	9,963739E+1
3,332812E+3	9,945100E+1
3,334375E+3	9,926051E+1
3,335937E+3	9,901422E+1
3,337500E+3	9,876074E+1
3,339062E+3	9,845344E+1
3,340625E+3	9,813486E+1
3,342187E+3	9,854817E+1
3,343750E+3	9,894270E+1
3,345312E+3	9,910084E+1
3,346875E+3	9,925615E+1
3,348437E+3	9,935739E+1
3,350000E+3	9,945747E+1
3,351562E+3	9,950322E+1
3,353125E+3	9,954873E+1
3,354687E+3	9,954287E+1
3,356250E+3	9,953700E+1
3,357812E+3	9,948165E+1
3,359375E+3	9,942594E+1
3,360937E+3	9,933712E+1
3,362500E+3	9,924738E+1
3,364062E+3	9,928199E+1
3,365625E+3	9,931646E+1
3,367187E+3	9,924627E+1
3,368750E+3	9,917550E+1
3,370312E+3	9,907910E+1
3,371875E+3	9,898162E+1
3,373437E+3	9,903402E+1
3,375000E+3	9,908612E+1
3,376562E+3	9,912530E+1
3,378125E+3	9,916430E+1
3,379687E+3	9,917439E+1
3,381250E+3	9,918447E+1
3,382812E+3	9,915642E+1
3,384375E+3	9,912827E+1
3,385937E+3	9,907699E+1
3,387500E+3	9,902541E+1
3,389062E+3	9,899260E+1
3,390625E+3	9,895967E+1
3,392187E+3	9,900646E+1
3,393750E+3	9,905300E+1
3,395312E+3	9,913253E+1
3,396875E+3	9,921135E+1
3,398437E+3	9,931258E+1
3,400000E+3	9,941264E+1
3,401562E+3	9,950363E+1
3,403125E+3	9,959368E+1
3,404687E+3	9,966368E+1
3,406250E+3	9,973312E+1
3,407812E+3	9,978021E+1
3,409375E+3	9,982704E+1
3,410937E+3	9,989112E+1
3,412500E+3	9,995473E+1
3,414062E+3	1,000463E+2
3,415625E+3	1,001368E+2
3,417187E+3	1,002062E+2
3,418750E+3	1,002751E+2
3,420312E+3	1,002973E+2
3,421875E+3	1,003195E+2
3,423437E+3	1,002911E+2
3,425000E+3	1,002627E+2
3,426562E+3	1,001799E+2
3,428125E+3	1,000963E+2
3,429687E+3	9,970467E+1
3,431250E+3	9,929450E+1
3,432812E+3	9,941350E+1
3,434375E+3	9,953090E+1
3,435937E+3	9,963866E+1
3,437500E+3	9,974510E+1
3,439062E+3	9,982769E+1
3,440625E+3	9,990951E+1
3,442187E+3	9,996300E+1
3,443750E+3	1,000162E+2
3,445312E+3	1,000407E+2
3,446875E+3	1,000651E+2
3,448437E+3	1,000593E+2
3,450000E+3	1,000534E+2
3,451562E+3	1,000446E+2
3,453125E+3	1,000358E+2
3,454687E+3	1,000522E+2
3,456250E+3	1,000686E+2
3,457812E+3	1,000711E+2
3,459375E+3	1,000737E+2
3,460937E+3	1,000731E+2
3,462500E+3	1,000726E+2
3,464062E+3	1,000710E+2
3,465625E+3	1,000694E+2
3,467187E+3	1,000396E+2
3,468750E+3	1,000096E+2
3,470312E+3	9,986272E+1
3,471875E+3	9,971334E+1
3,473437E+3	9,976829E+1
3,475000E+3	9,982289E+1
3,476562E+3	9,988399E+1
3,478125E+3	9,994467E+1
3,479687E+3	9,996929E+1
3,481250E+3	9,999385E+1
3,482812E+3	9,993668E+1
3,484375E+3	9,987914E+1
3,485937E+3	9,993160E+1
3,487500E+3	9,998375E+1
3,489062E+3	1,000359E+2
3,490625E+3	1,000878E+2
3,492187E+3	1,001010E+2
3,493750E+3	1,001142E+2
3,495312E+3	1,000795E+2
3,496875E+3	1,000446E+2
3,498437E+3	9,996138E+1
3,500000E+3	9,987736E+1
3,501562E+3	9,974044E+1
3,503125E+3	9,960134E+1
3,504687E+3	9,932434E+1
3,506250E+3	9,903822E+1
3,507812E+3	9,923258E+1
3,509375E+3	9,942269E+1
3,510937E+3	9,955493E+1
3,512500E+3	9,968519E+1
3,514062E+3	9,975422E+1
3,515625E+3	9,982271E+1
3,517187E+3	9,983538E+1
3,518750E+3	9,984804E+1
3,520312E+3	9,964721E+1
3,521875E+3	9,944162E+1
3,523437E+3	9,951993E+1
3,525000E+3	9,959754E+1
3,526562E+3	9,963214E+1
3,528125E+3	9,966660E+1
3,529687E+3	9,964974E+1
3,531250E+3	9,963285E+1
3,532812E+3	9,852841E+1
3,534375E+3	9,726279E+1
3,535937E+3	9,766300E+1
3,537500E+3	9,804558E+1
3,539062E+3	9,837193E+1
3,540625E+3	9,868646E+1
3,542187E+3	9,894028E+1
3,543750E+3	9,918690E+1
3,545312E+3	9,936521E+1
3,546875E+3	9,953993E+1
3,548437E+3	9,965376E+1
3,550000E+3	9,976611E+1
3,551562E+3	9,980305E+1
3,553125E+3	9,983983E+1
3,554687E+3	9,977257E+1
3,556250E+3	9,970479E+1
3,557812E+3	9,956962E+1
3,559375E+3	9,943233E+1
3,560937E+3	9,937884E+1
3,562500E+3	9,932502E+1
3,564062E+3	9,931821E+1
3,565625E+3	9,931140E+1
3,567187E+3	9,930133E+1
3,568750E+3	9,929124E+1
3,570312E+3	9,927512E+1
3,571875E+3	9,925897E+1
3,573437E+3	9,924402E+1
3,575000E+3	9,922903E+1
3,576562E+3	9,923721E+1
3,578125E+3	9,924538E+1
3,579687E+3	9,927220E+1
3,581250E+3	9,929894E+1
3,582812E+3	9,933155E+1
3,584375E+3	9,936403E+1
3,585937E+3	9,939021E+1
3,587500E+3	9,941631E+1
3,589062E+3	9,943451E+1
3,590625E+3	9,945267E+1
3,592187E+3	9,946677E+1
3,593750E+3	9,948086E+1
3,595312E+3	9,949322E+1
3,596875E+3	9,950555E+1
3,598437E+3	9,951684E+1
3,600000E+3	9,952810E+1
3,601562E+3	9,954275E+1
3,603125E+3	9,955736E+1
3,604687E+3	9,957117E+1
3,606250E+3	9,958495E+1
3,607812E+3	9,961474E+1
3,609375E+3	9,964443E+1
3,610937E+3	9,969458E+1
3,612500E+3	9,974444E+1
3,614062E+3	9,977659E+1
3,615625E+3	9,980862E+1
3,617187E+3	9,980820E+1
3,618750E+3	9,980778E+1
3,620312E+3	9,979117E+1
3,621875E+3	9,977453E+1
3,623437E+3	9,978836E+1
3,625000E+3	9,980216E+1
3,626562E+3	9,986079E+1
3,628125E+3	9,991903E+1
3,629687E+3	9,995425E+1
3,631250E+3	9,998932E+1
3,632812E+3	9,995575E+1
3,634375E+3	9,992204E+1
3,635937E+3	9,981183E+1
3,637500E+3	9,970021E+1
3,639062E+3	9,952956E+1
3,640625E+3	9,935548E+1
3,642187E+3	9,913231E+1
3,643750E+3	9,890324E+1
3,645312E+3	9,861771E+1
3,646875E+3	9,832247E+1
3,648437E+3	9,982721E+1
3,650000E+3	1,011094E+2
3,651562E+3	1,012034E+2
3,653125E+3	1,012964E+2
3,654687E+3	1,013289E+2
3,656250E+3	1,013612E+2
3,657812E+3	1,013311E+2
3,659375E+3	1,013009E+2
3,660937E+3	1,012057E+2
3,662500E+3	1,011093E+2
3,664062E+3	1,009431E+2
3,665625E+3	1,007737E+2
3,667187E+3	1,005308E+2
3,668750E+3	1,002809E+2
3,670312E+3	9,995828E+1
3,671875E+3	9,962323E+1
3,673437E+3	9,921413E+1
3,675000E+3	9,878480E+1
3,676562E+3	9,925553E+1
3,678125E+3	9,970206E+1
3,679687E+3	9,982482E+1
3,681250E+3	9,994588E+1
3,682812E+3	9,996057E+1
3,684375E+3	9,997524E+1
3,685937E+3	9,995072E+1
3,687500E+3	9,992612E+1
3,689062E+3	9,987790E+1
3,690625E+3	9,982942E+1
3,692187E+3	9,978989E+1
3,693750E+3	9,975018E+1
3,695312E+3	9,971227E+1
3,696875E+3	9,967419E+1
3,698437E+3	9,961235E+1
3,700000E+3	9,955006E+1
3,701562E+3	9,968717E+1
3,703125E+3	9,982214E+1
3,704687E+3	9,985771E+1
3,706250E+3	9,989313E+1
3,707812E+3	9,993578E+1
3,709375E+3	9,997823E+1
3,710937E+3	1,000109E+2
3,712500E+3	1,000435E+2
3,714062E+3	1,000643E+2
3,715625E+3	1,000850E+2
3,717187E+3	1,000941E+2
3,718750E+3	1,001032E+2
3,720312E+3	1,000963E+2
3,721875E+3	1,000894E+2
3,723437E+3	1,000767E+2
3,725000E+3	1,000640E+2
3,726562E+3	1,000608E+2
3,728125E+3	1,000575E+2
3,729687E+3	1,000926E+2
3,731250E+3	1,001276E+2
3,732812E+3	1,001729E+2
3,734375E+3	1,002180E+2
3,735937E+3	1,002282E+2
3,737500E+3	1,002384E+2
3,739062E+3	1,002031E+2
3,740625E+3	1,001677E+2
3,742187E+3	1,000844E+2
3,743750E+3	1,000004E+2
3,745312E+3	9,987139E+1
3,746875E+3	9,974048E+1
3,748437E+3	9,964565E+1
3,750000E+3	9,954978E+1
3,751562E+3	9,959389E+1
3,753125E+3	9,963778E+1
3,754687E+3	9,965449E+1
3,756250E+3	9,967117E+1
3,757812E+3	9,966053E+1
3,759375E+3	9,964988E+1
3,760937E+3	9,962380E+1
3,762500E+3	9,959764E+1
3,764062E+3	9,958378E+1
3,765625E+3	9,956990E+1
3,767187E+3	9,957662E+1
3,768750E+3	9,958334E+1
3,770312E+3	9,958743E+1
3,771875E+3	9,959152E+1
3,773437E+3	9,958604E+1
3,775000E+3	9,958055E+1
3,776562E+3	9,956290E+1
3,778125E+3	9,954520E+1
3,779687E+3	9,951300E+1
3,781250E+3	9,948068E+1
3,782812E+3	9,943785E+1
3,784375E+3	9,939480E+1
3,785937E+3	9,934816E+1
3,787500E+3	9,930127E+1
3,789062E+3	9,926309E+1
3,790625E+3	9,922474E+1
3,792187E+3	9,918950E+1
3,793750E+3	9,915412E+1
3,795312E+3	9,910565E+1
3,796875E+3	9,905690E+1
3,798437E+3	9,899514E+1
3,800000E+3	9,893293E+1
3,801562E+3	9,886861E+1
3,803125E+3	9,880381E+1
3,804687E+3	9,873701E+1
3,806250E+3	9,866970E+1
3,807812E+3	9,858717E+1
3,809375E+3	9,850385E+1
3,810937E+3	9,839768E+1
3,812500E+3	9,829019E+1
3,814062E+3	9,818302E+1
3,815625E+3	9,807452E+1
3,817187E+3	9,802841E+1
3,818750E+3	9,798206E+1
3,820312E+3	9,796785E+1
3,821875E+3	9,795362E+1
3,823437E+3	9,803011E+1
3,825000E+3	9,810592E+1
3,826562E+3	9,834360E+1
3,828125E+3	9,857495E+1
3,829687E+3	9,881701E+1
3,831250E+3	9,905250E+1
3,832812E+3	9,925897E+1
3,834375E+3	9,946064E+1
3,835937E+3	9,961862E+1
3,837500E+3	9,977377E+1
3,839062E+3	9,988072E+1
3,840625E+3	9,998637E+1
3,842187E+3	1,000428E+2
3,843750E+3	1,000988E+2
3,845312E+3	1,001078E+2
3,846875E+3	1,001167E+2
3,848437E+3	1,000853E+2
3,850000E+3	1,000538E+2
3,851562E+3	9,999897E+1
3,853125E+3	9,994383E+1
3,854687E+3	9,991499E+1
3,856250E+3	9,988605E+1
3,857812E+3	9,991482E+1
3,859375E+3	9,994349E+1
3,860937E+3	9,998414E+1
3,862500E+3	1,000246E+2
3,864062E+3	1,000634E+2
3,865625E+3	1,001020E+2
3,867187E+3	1,001350E+2
3,868750E+3	1,001680E+2
3,870312E+3	1,001829E+2
3,871875E+3	1,001979E+2
3,873437E+3	1,001856E+2
3,875000E+3	1,001733E+2
3,876562E+3	1,001365E+2
3,878125E+3	1,000995E+2
3,879687E+3	1,000573E+2
3,881250E+3	1,000149E+2
3,882812E+3	1,000147E+2
3,884375E+3	1,000146E+2
3,885937E+3	1,000386E+2
3,887500E+3	1,000624E+2
3,889062E+3	1,000853E+2
3,890625E+3	1,001081E+2
3,892187E+3	1,001284E+2
3,893750E+3	1,001486E+2
3,895312E+3	1,001645E+2
3,896875E+3	1,001805E+2
3,898437E+3	1,001800E+2
3,900000E+3	1,001795E+2
3,901562E+3	1,001537E+2
3,903125E+3	1,001278E+2
3,904687E+3	1,000782E+2
3,906250E+3	1,000283E+2
3,907812E+3	9,996411E+1
3,909375E+3	9,989942E+1
3,910937E+3	9,984199E+1
3,912500E+3	9,978417E+1
3,914062E+3	9,974851E+1
3,915625E+3	9,971269E+1
3,917187E+3	9,968552E+1
3,918750E+3	9,965827E+1
3,920312E+3	9,963466E+1
3,921875E+3	9,961097E+1
3,923437E+3	9,959563E+1
3,925000E+3	9,958026E+1
3,926562E+3	9,958320E+1
3,928125E+3	9,958615E+1
3,929687E+3	9,964880E+1
3,931250E+3	9,971101E+1
3,932812E+3	9,977147E+1
3,934375E+3	9,983151E+1
3,935937E+3	9,985342E+1
3,937500E+3	9,987528E+1
3,939062E+3	9,985237E+1
3,940625E+3	9,982940E+1
3,942187E+3	9,975980E+1
3,943750E+3	9,968965E+1
3,945312E+3	9,964944E+1
3,946875E+3	9,960905E+1
3,948437E+3	9,971263E+1
3,950000E+3	9,981499E+1
3,951562E+3	9,986233E+1
3,953125E+3	9,990940E+1
3,954687E+3	9,989888E+1
3,956250E+3	9,988834E+1
3,957812E+3	9,981840E+1
3,959375E+3	9,974789E+1
3,960937E+3	9,961589E+1
3,962500E+3	9,948185E+1
3,964062E+3	9,915531E+1
3,965625E+3	9,881601E+1
3,967187E+3	9,889521E+1
3,968750E+3	9,897370E+1
3,970312E+3	9,917211E+1
3,971875E+3	9,936609E+1
3,973437E+3	9,951621E+1
3,975000E+3	9,966378E+1
3,976562E+3	9,976619E+1
3,978125E+3	9,986741E+1
3,979687E+3	9,992262E+1
3,981250E+3	9,997749E+1
3,982812E+3	9,998881E+1
3,984375E+3	1,000001E+2
3,985937E+3	9,998261E+1
3,987500E+3	9,996509E+1
3,989062E+3	9,993228E+1
3,990625E+3	9,989935E+1
3,992187E+3	9,987919E+1
3,993750E+3	9,985900E+1
3,995312E+3	9,988265E+1
3,996875E+3	9,990623E+1
3,998437E+3	9,994350E+1
4,000000E+3	9,998060E+1
4,001562E+3	1,000159E+2
4,003125E+3	1,000511E+2
4,004687E+3	1,000884E+2
4,006250E+3	1,001254E+2
4,007812E+3	1,001582E+2
4,009375E+3	1,001908E+2
4,010937E+3	1,002068E+2
4,012500E+3	1,002227E+2
4,014062E+3	1,002146E+2
4,015625E+3	1,002065E+2
4,017187E+3	1,001746E+2
4,018750E+3	1,001425E+2
4,020312E+3	1,000911E+2
4,021875E+3	1,000393E+2
4,023437E+3	1,000062E+2
4,025000E+3	9,997302E+1
4,026562E+3	9,997595E+1
4,028125E+3	9,997888E+1
4,029687E+3	9,997553E+1
4,031250E+3	9,997218E+1
4,032812E+3	9,994689E+1
4,034375E+3	9,992153E+1
4,035937E+3	9,986762E+1
4,037500E+3	9,981338E+1
4,039062E+3	9,976799E+1
4,040625E+3	9,972237E+1
4,042187E+3	9,975781E+1
4,043750E+3	9,979311E+1
4,045312E+3	9,983787E+1
4,046875E+3	9,988241E+1
4,048437E+3	9,990799E+1
4,050000E+3	9,993350E+1
4,051562E+3	9,993176E+1
4,053125E+3	9,993003E+1
4,054687E+3	9,990923E+1
4,056250E+3	9,988839E+1
4,057812E+3	9,988110E+1
4,059375E+3	9,987381E+1
4,060937E+3	9,987851E+1
4,062500E+3	9,988320E+1
4,064062E+3	9,988096E+1
4,065625E+3	9,987871E+1
4,067187E+3	9,987220E+1
4,068750E+3	9,986568E+1
4,070312E+3	9,985186E+1
4,071875E+3	9,983802E+1
4,073437E+3	9,985851E+1
4,075000E+3	9,987896E+1
4,076562E+3	9,990367E+1
4,078125E+3	9,992832E+1
4,079687E+3	9,991993E+1
4,081250E+3	9,991153E+1
4,082812E+3	9,986083E+1
4,084375E+3	9,980983E+1
4,085937E+3	9,971315E+1
4,087500E+3	9,961538E+1
4,089062E+3	9,926489E+1
4,090625E+3	9,889965E+1
4,092187E+3	9,914219E+1
4,093750E+3	9,937815E+1
4,095312E+3	9,955152E+1
4,096875E+3	9,972149E+1
4,098437E+3	9,983112E+1
4,100000E+3	9,993937E+1
4,101562E+3	9,998605E+1
4,103125E+3	1,000325E+2
4,104687E+3	1,000192E+2
4,106250E+3	1,000060E+2
4,107812E+3	9,992938E+1
4,109375E+3	9,985208E+1
4,110937E+3	9,925445E+1
4,112500E+3	9,861264E+1
4,114062E+3	9,885810E+1
4,115625E+3	9,909680E+1
4,117187E+3	9,931142E+1
4,118750E+3	9,952086E+1
4,120312E+3	9,967461E+1
4,121875E+3	9,982569E+1
4,123437E+3	9,983452E+1
4,125000E+3	9,984334E+1
4,126562E+3	1,000982E+2
4,128125E+3	1,003457E+2
4,129687E+3	1,005394E+2
4,131250E+3	1,007289E+2
4,132812E+3	1,008590E+2
4,134375E+3	1,009871E+2
4,135937E+3	1,010560E+2
4,137500E+3	1,011243E+2
4,139062E+3	1,011350E+2
4,140625E+3	1,011457E+2
4,142187E+3	1,010996E+2
4,143750E+3	1,010532E+2
4,145312E+3	1,009516E+2
4,146875E+3	1,008488E+2
4,148437E+3	1,006878E+2
4,150000E+3	1,005238E+2
4,151562E+3	1,002996E+2
4,153125E+3	1,000695E+2
4,154687E+3	9,830702E+1
4,156250E+3	9,609346E+1
4,157812E+3	9,656671E+1
4,159375E+3	9,701551E+1
4,160937E+3	9,741564E+1
4,162500E+3	9,779815E+1
4,164062E+3	9,746069E+1
4,165625E+3	9,710958E+1
4,167187E+3	9,769582E+1
4,168750E+3	9,824498E+1
4,170312E+3	9,873800E+1
4,171875E+3	9,920452E+1
4,173437E+3	9,802141E+1
4,175000E+3	9,665134E+1
4,176562E+3	9,677770E+1
4,178125E+3	9,690224E+1
4,179687E+3	9,729330E+1
4,181250E+3	9,766752E+1
4,182812E+3	9,795629E+1
4,184375E+3	9,823576E+1
4,185937E+3	9,846460E+1
4,187500E+3	9,868757E+1
4,189062E+3	9,885903E+1
4,190625E+3	9,902717E+1
4,192187E+3	9,915326E+1
4,193750E+3	9,927755E+1
4,195312E+3	9,935722E+1
4,196875E+3	9,943618E+1
4,198437E+3	9,948533E+1
4,200000E+3	9,953421E+1
4,201562E+3	9,959022E+1
4,203125E+3	9,964587E+1
4,204687E+3	9,970347E+1
4,206250E+3	9,976070E+1
4,207812E+3	9,980133E+1
4,209375E+3	9,984177E+1
4,210937E+3	9,986266E+1
4,212500E+3	9,988349E+1
4,214062E+3	9,989683E+1
4,215625E+3	9,991015E+1
4,217187E+3	9,992446E+1
4,218750E+3	9,993876E+1
4,220312E+3	9,996915E+1
4,221875E+3	9,999943E+1
4,223437E+3	1,000216E+2
4,225000E+3	1,000437E+2
4,226562E+3	1,000309E+2
4,228125E+3	1,000180E+2
4,229687E+3	9,995269E+1
4,231250E+3	9,988686E+1
4,232812E+3	9,978031E+1
4,234375E+3	9,967244E+1
4,235937E+3	9,955279E+1
4,237500E+3	9,943146E+1
4,239062E+3	9,937033E+1
4,240625E+3	9,930877E+1
4,242187E+3	9,942987E+1
4,243750E+3	9,954930E+1
4,245312E+3	9,938847E+1
4,246875E+3	9,922460E+1
4,248437E+3	9,896382E+1
4,250000E+3	9,869497E+1
4,251562E+3	9,836798E+1
4,253125E+3	9,802820E+1
4,254687E+3	9,763984E+1
4,256250E+3	9,723330E+1
4,257812E+3	9,678694E+1
4,259375E+3	9,631639E+1
4,260937E+3	9,580379E+1
4,262500E+3	9,525904E+1
4,264062E+3	9,780592E+1
4,265625E+3	9,977286E+1
4,267187E+3	1,000499E+2
4,268750E+3	1,003183E+2
4,270312E+3	1,005296E+2
4,271875E+3	1,007358E+2
4,273437E+3	1,008874E+2
4,275000E+3	1,010363E+2
4,276562E+3	1,011283E+2
4,278125E+3	1,012193E+2
4,279687E+3	1,012520E+2
4,281250E+3	1,012846E+2
4,282812E+3	1,012510E+2
4,284375E+3	1,012174E+2
4,285937E+3	1,011159E+2
4,287500E+3	1,010132E+2
4,289062E+3	1,008419E+2
4,290625E+3	1,006673E+2
4,292187E+3	1,004184E+2
4,293750E+3	1,001621E+2
4,295312E+3	9,983158E+1
4,296875E+3	9,948794E+1
4,298437E+3	9,907236E+1
4,300000E+3	9,863590E+1
4,301562E+3	9,926518E+1
4,303125E+3	9,985193E+1
4,304687E+3	9,993332E+1
4,306250E+3	1,000140E+2
4,307812E+3	1,000486E+2
4,309375E+3	1,000831E+2
4,310937E+3	1,000939E+2
4,312500E+3	1,001046E+2
4,314062E+3	1,001004E+2
4,315625E+3	1,000962E+2
4,317187E+3	1,000815E+2
4,318750E+3	1,000668E+2
4,320312E+3	1,000440E+2
4,321875E+3	1,000211E+2
4,323437E+3	9,999071E+1
