Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
2,050000E+3	6,680895E+1	2,050000E+3	7,715187E+1	2,050000E+3	8,608515E+1	2,050000E+3	9,621208E+1	2,050000E+3	1,067967E+2	2,050000E+3	1,130178E+2	2,050000E+3	1,148927E+2
2,051562E+3	6,656161E+1	2,051562E+3	7,632548E+1	2,051562E+3	8,725362E+1	2,051562E+3	9,678013E+1	2,051562E+3	1,064700E+2	2,051562E+3	1,122010E+2	2,051562E+3	1,159191E+2
2,053125E+3	6,705601E+1	2,053125E+3	7,624363E+1	2,053125E+3	8,754327E+1	2,053125E+3	9,714771E+1	2,053125E+3	1,066181E+2	2,053125E+3	1,122722E+2	2,053125E+3	1,157875E+2
2,054687E+3	6,599875E+1	2,054687E+3	7,784663E+1	2,054687E+3	8,742229E+1	2,054687E+3	9,736967E+1	2,054687E+3	1,077603E+2	2,054687E+3	1,122560E+2	2,054687E+3	1,147438E+2
2,056250E+3	6,666104E+1	2,056250E+3	7,709279E+1	2,056250E+3	8,770935E+1	2,056250E+3	9,669540E+1	2,056250E+3	1,075432E+2	2,056250E+3	1,115741E+2	2,056250E+3	1,157388E+2
2,057812E+3	6,722509E+1	2,057812E+3	7,739622E+1	2,057812E+3	8,813952E+1	2,057812E+3	9,701123E+1	2,057812E+3	1,068221E+2	2,057812E+3	1,111518E+2	2,057812E+3	1,163961E+2
2,059375E+3	6,867505E+1	2,059375E+3	7,773604E+1	2,059375E+3	8,805990E+1	2,059375E+3	9,756212E+1	2,059375E+3	1,068553E+2	2,059375E+3	1,131162E+2	2,059375E+3	1,161871E+2
2,060937E+3	6,858189E+1	2,060937E+3	7,800671E+1	2,060937E+3	8,781644E+1	2,060937E+3	9,748097E+1	2,060937E+3	1,078453E+2	2,060937E+3	1,129895E+2	2,060937E+3	1,168435E+2
2,062500E+3	6,768566E+1	2,062500E+3	7,844965E+1	2,062500E+3	8,817807E+1	2,062500E+3	9,739674E+1	2,062500E+3	1,081292E+2	2,062500E+3	1,127237E+2	2,062500E+3	1,177132E+2
2,064062E+3	6,766005E+1	2,064062E+3	7,873565E+1	2,064062E+3	8,915591E+1	2,064062E+3	9,763602E+1	2,064062E+3	1,082885E+2	2,064062E+3	1,130285E+2	2,064062E+3	1,172544E+2
2,065625E+3	6,678086E+1	2,065625E+3	7,834042E+1	2,065625E+3	8,953346E+1	2,065625E+3	9,934869E+1	2,065625E+3	1,074076E+2	2,065625E+3	1,127967E+2	2,065625E+3	1,158967E+2
2,067187E+3	6,764085E+1	2,067187E+3	7,911240E+1	2,067187E+3	9,013194E+1	2,067187E+3	9,953143E+1	2,067187E+3	1,076491E+2	2,067187E+3	1,123812E+2	2,067187E+3	1,170623E+2
2,068750E+3	6,901301E+1	2,068750E+3	7,997431E+1	2,068750E+3	9,002324E+1	2,068750E+3	9,896976E+1	2,068750E+3	1,078179E+2	2,068750E+3	1,137733E+2	2,068750E+3	1,173276E+2
2,070312E+3	6,968594E+1	2,070312E+3	8,055887E+1	2,070312E+3	9,029879E+1	2,070312E+3	9,922598E+1	2,070312E+3	1,082728E+2	2,070312E+3	1,147687E+2	2,070312E+3	1,176736E+2
2,071875E+3	6,913180E+1	2,071875E+3	8,033506E+1	2,071875E+3	9,080933E+1	2,071875E+3	9,905444E+1	2,071875E+3	1,093452E+2	2,071875E+3	1,135450E+2	2,071875E+3	1,171557E+2
2,073437E+3	6,957713E+1	2,073437E+3	7,925152E+1	2,073437E+3	9,118037E+1	2,073437E+3	9,956322E+1	2,073437E+3	1,087894E+2	2,073437E+3	1,139253E+2	2,073437E+3	1,182764E+2
2,075000E+3	7,055122E+1	2,075000E+3	7,923170E+1	2,075000E+3	9,031007E+1	2,075000E+3	9,916364E+1	2,075000E+3	1,086726E+2	2,075000E+3	1,139306E+2	2,075000E+3	1,187783E+2
2,076562E+3	6,996909E+1	2,076562E+3	7,933464E+1	2,076562E+3	8,963241E+1	2,076562E+3	1,004499E+2	2,076562E+3	1,098178E+2	2,076562E+3	1,147853E+2	2,076562E+3	1,189858E+2
2,078125E+3	7,005141E+1	2,078125E+3	7,931617E+1	2,078125E+3	8,940849E+1	2,078125E+3	1,005354E+2	2,078125E+3	1,099535E+2	2,078125E+3	1,140511E+2	2,078125E+3	1,191657E+2
2,079687E+3	7,135301E+1	2,079687E+3	8,028533E+1	2,079687E+3	9,022962E+1	2,079687E+3	1,010505E+2	2,079687E+3	1,098107E+2	2,079687E+3	1,129369E+2	2,079687E+3	1,190194E+2
2,081250E+3	7,135297E+1	2,081250E+3	7,996420E+1	2,081250E+3	9,046507E+1	2,081250E+3	1,011892E+2	2,081250E+3	1,102753E+2	2,081250E+3	1,136850E+2	2,081250E+3	1,190462E+2
2,082812E+3	7,172290E+1	2,082812E+3	8,159385E+1	2,082812E+3	9,064970E+1	2,082812E+3	1,009915E+2	2,082812E+3	1,105198E+2	2,082812E+3	1,146437E+2	2,082812E+3	1,189381E+2
2,084375E+3	7,148835E+1	2,084375E+3	8,151112E+1	2,084375E+3	9,200123E+1	2,084375E+3	1,014459E+2	2,084375E+3	1,110035E+2	2,084375E+3	1,149356E+2	2,084375E+3	1,193626E+2
2,085937E+3	7,209165E+1	2,085937E+3	8,161936E+1	2,085937E+3	9,258935E+1	2,085937E+3	1,022977E+2	2,085937E+3	1,116279E+2	2,085937E+3	1,152253E+2	2,085937E+3	1,183700E+2
2,087500E+3	7,180087E+1	2,087500E+3	8,195759E+1	2,087500E+3	9,310537E+1	2,087500E+3	1,022040E+2	2,087500E+3	1,117090E+2	2,087500E+3	1,141303E+2	2,087500E+3	1,200381E+2
2,089062E+3	7,179313E+1	2,089062E+3	8,194490E+1	2,089062E+3	9,315572E+1	2,089062E+3	1,018843E+2	2,089062E+3	1,102078E+2	2,089062E+3	1,149905E+2	2,089062E+3	1,203465E+2
2,090625E+3	7,250109E+1	2,090625E+3	8,216037E+1	2,090625E+3	9,312041E+1	2,090625E+3	1,020291E+2	2,090625E+3	1,094766E+2	2,090625E+3	1,153622E+2	2,090625E+3	1,203342E+2
2,092187E+3	7,211195E+1	2,092187E+3	8,214691E+1	2,092187E+3	9,252414E+1	2,092187E+3	1,021420E+2	2,092187E+3	1,108717E+2	2,092187E+3	1,146472E+2	2,092187E+3	1,205125E+2
2,093750E+3	7,154737E+1	2,093750E+3	8,191061E+1	2,093750E+3	9,346220E+1	2,093750E+3	1,012249E+2	2,093750E+3	1,109900E+2	2,093750E+3	1,152803E+2	2,093750E+3	1,198468E+2
2,095312E+3	7,274250E+1	2,095312E+3	8,186452E+1	2,095312E+3	9,390476E+1	2,095312E+3	1,017602E+2	2,095312E+3	1,113427E+2	2,095312E+3	1,156415E+2	2,095312E+3	1,200869E+2
2,096875E+3	7,378059E+1	2,096875E+3	8,219072E+1	2,096875E+3	9,253734E+1	2,096875E+3	1,034384E+2	2,096875E+3	1,101805E+2	2,096875E+3	1,154650E+2	2,096875E+3	1,201724E+2
2,098437E+3	7,382864E+1	2,098437E+3	8,271215E+1	2,098437E+3	9,201368E+1	2,098437E+3	1,024071E+2	2,098437E+3	1,109471E+2	2,098437E+3	1,143798E+2	2,098437E+3	1,186051E+2
2,100000E+3	7,567733E+1	2,100000E+3	8,333163E+1	2,100000E+3	9,285040E+1	2,100000E+3	1,019197E+2	2,100000E+3	1,105144E+2	2,100000E+3	1,164197E+2	2,100000E+3	1,191113E+2
2,101562E+3	7,546453E+1	2,101562E+3	8,339811E+1	2,101562E+3	9,168699E+1	2,101562E+3	1,027301E+2	2,101562E+3	1,106123E+2	2,101562E+3	1,166391E+2	2,101562E+3	1,185348E+2
2,103125E+3	7,340598E+1	2,103125E+3	8,276954E+1	2,103125E+3	9,257648E+1	2,103125E+3	1,026306E+2	2,103125E+3	1,104693E+2	2,103125E+3	1,158683E+2	2,103125E+3	1,189520E+2
2,104687E+3	7,266069E+1	2,104687E+3	8,180457E+1	2,104687E+3	9,274915E+1	2,104687E+3	1,005857E+2	2,104687E+3	1,104095E+2	2,104687E+3	1,159995E+2	2,104687E+3	1,193427E+2
2,106250E+3	7,264256E+1	2,106250E+3	8,244571E+1	2,106250E+3	9,261590E+1	2,106250E+3	1,014123E+2	2,106250E+3	1,105603E+2	2,106250E+3	1,165089E+2	2,106250E+3	1,194152E+2
2,107812E+3	7,228132E+1	2,107812E+3	8,250255E+1	2,107812E+3	9,203295E+1	2,107812E+3	1,016111E+2	2,107812E+3	1,099429E+2	2,107812E+3	1,152815E+2	2,107812E+3	1,194540E+2
2,109375E+3	7,257363E+1	2,109375E+3	8,142719E+1	2,109375E+3	9,214857E+1	2,109375E+3	1,011077E+2	2,109375E+3	1,116572E+2	2,109375E+3	1,154070E+2	2,109375E+3	1,191644E+2
2,110937E+3	7,163377E+1	2,110937E+3	8,202128E+1	2,110937E+3	9,124238E+1	2,110937E+3	1,014626E+2	2,110937E+3	1,113353E+2	2,110937E+3	1,152232E+2	2,110937E+3	1,188762E+2
2,112500E+3	7,183671E+1	2,112500E+3	8,145263E+1	2,112500E+3	9,110362E+1	2,112500E+3	1,010774E+2	2,112500E+3	1,101865E+2	2,112500E+3	1,150735E+2	2,112500E+3	1,186222E+2
2,114062E+3	7,117736E+1	2,114062E+3	8,137647E+1	2,114062E+3	9,035511E+1	2,114062E+3	1,005956E+2	2,114062E+3	1,098479E+2	2,114062E+3	1,146962E+2	2,114062E+3	1,188699E+2
2,115625E+3	7,200181E+1	2,115625E+3	7,971561E+1	2,115625E+3	9,148461E+1	2,115625E+3	9,981618E+1	2,115625E+3	1,095851E+2	2,115625E+3	1,149834E+2	2,115625E+3	1,183757E+2
2,117187E+3	7,081280E+1	2,117187E+3	8,065641E+1	2,117187E+3	9,063517E+1	2,117187E+3	9,965814E+1	2,117187E+3	1,103332E+2	2,117187E+3	1,146709E+2	2,117187E+3	1,184089E+2
2,118750E+3	6,955637E+1	2,118750E+3	7,991683E+1	2,118750E+3	9,110095E+1	2,118750E+3	1,005766E+2	2,118750E+3	1,094741E+2	2,118750E+3	1,138363E+2	2,118750E+3	1,183962E+2
2,120312E+3	7,001686E+1	2,120312E+3	8,003437E+1	2,120312E+3	9,158148E+1	2,120312E+3	1,001893E+2	2,120312E+3	1,100536E+2	2,120312E+3	1,135554E+2	2,120312E+3	1,189838E+2
2,121875E+3	7,019885E+1	2,121875E+3	8,007550E+1	2,121875E+3	9,042654E+1	2,121875E+3	9,977981E+1	2,121875E+3	1,093204E+2	2,121875E+3	1,138324E+2	2,121875E+3	1,178948E+2
2,123437E+3	6,902530E+1	2,123437E+3	7,932200E+1	2,123437E+3	8,890664E+1	2,123437E+3	9,863834E+1	2,123437E+3	1,084114E+2	2,123437E+3	1,129857E+2	2,123437E+3	1,176789E+2
2,125000E+3	6,881391E+1	2,125000E+3	7,788705E+1	2,125000E+3	8,946166E+1	2,125000E+3	9,800053E+1	2,125000E+3	1,085129E+2	2,125000E+3	1,124539E+2	2,125000E+3	1,165921E+2
2,126562E+3	6,852258E+1	2,126562E+3	7,823191E+1	2,126562E+3	8,967968E+1	2,126562E+3	9,770877E+1	2,126562E+3	1,084763E+2	2,126562E+3	1,134902E+2	2,126562E+3	1,171231E+2
2,128125E+3	6,947995E+1	2,128125E+3	7,866716E+1	2,128125E+3	8,816628E+1	2,128125E+3	9,850835E+1	2,128125E+3	1,082284E+2	2,128125E+3	1,138625E+2	2,128125E+3	1,165349E+2
2,129687E+3	6,952725E+1	2,129687E+3	7,833755E+1	2,129687E+3	8,889024E+1	2,129687E+3	9,841308E+1	2,129687E+3	1,084848E+2	2,129687E+3	1,131020E+2	2,129687E+3	1,166558E+2
2,131250E+3	6,886260E+1	2,131250E+3	7,802901E+1	2,131250E+3	8,893514E+1	2,131250E+3	9,790886E+1	2,131250E+3	1,081217E+2	2,131250E+3	1,137631E+2	2,131250E+3	1,173905E+2
2,132812E+3	6,802889E+1	2,132812E+3	7,814127E+1	2,132812E+3	8,867764E+1	2,132812E+3	9,723697E+1	2,132812E+3	1,077420E+2	2,132812E+3	1,130175E+2	2,132812E+3	1,166147E+2
2,134375E+3	6,832652E+1	2,134375E+3	7,842425E+1	2,134375E+3	8,895218E+1	2,134375E+3	9,754577E+1	2,134375E+3	1,072254E+2	2,134375E+3	1,123030E+2	2,134375E+3	1,150441E+2
2,135937E+3	6,858843E+1	2,135937E+3	7,833639E+1	2,135937E+3	8,826122E+1	2,135937E+3	9,706132E+1	2,135937E+3	1,078477E+2	2,135937E+3	1,132799E+2	2,135937E+3	1,158149E+2
2,137500E+3	6,729028E+1	2,137500E+3	7,838299E+1	2,137500E+3	8,832082E+1	2,137500E+3	9,774174E+1	2,137500E+3	1,073213E+2	2,137500E+3	1,122887E+2	2,137500E+3	1,154761E+2
2,139062E+3	6,763144E+1	2,139062E+3	7,727039E+1	2,139062E+3	8,854023E+1	2,139062E+3	9,737752E+1	2,139062E+3	1,080237E+2	2,139062E+3	1,120677E+2	2,139062E+3	1,154986E+2
2,140625E+3	6,695087E+1	2,140625E+3	7,844273E+1	2,140625E+3	8,615087E+1	2,140625E+3	9,794167E+1	2,140625E+3	1,068270E+2	2,140625E+3	1,114765E+2	2,140625E+3	1,154399E+2
2,142187E+3	6,710371E+1	2,142187E+3	7,766742E+1	2,142187E+3	8,603133E+1	2,142187E+3	9,789954E+1	2,142187E+3	1,065839E+2	2,142187E+3	1,109934E+2	2,142187E+3	1,141336E+2
2,143750E+3	6,743933E+1	2,143750E+3	7,703048E+1	2,143750E+3	8,640456E+1	2,143750E+3	9,776320E+1	2,143750E+3	1,066622E+2	2,143750E+3	1,113873E+2	2,143750E+3	1,149183E+2
2,145312E+3	6,727327E+1	2,145312E+3	7,703907E+1	2,145312E+3	8,754379E+1	2,145312E+3	9,641088E+1	2,145312E+3	1,065739E+2	2,145312E+3	1,105053E+2	2,145312E+3	1,146241E+2
2,146875E+3	6,739641E+1	2,146875E+3	7,762324E+1	2,146875E+3	8,753337E+1	2,146875E+3	9,511504E+1	2,146875E+3	1,057457E+2	2,146875E+3	1,097630E+2	2,146875E+3	1,147123E+2
2,148437E+3	6,711844E+1	2,148437E+3	7,621189E+1	2,148437E+3	8,705266E+1	2,148437E+3	9,527936E+1	2,148437E+3	1,062871E+2	2,148437E+3	1,102760E+2	2,148437E+3	1,150292E+2
2,150000E+3	6,619030E+1	2,150000E+3	7,618812E+1	2,150000E+3	8,667916E+1	2,150000E+3	9,517356E+1	2,150000E+3	1,060252E+2	2,150000E+3	1,105392E+2	2,150000E+3	1,146658E+2
2,151562E+3	6,620597E+1	2,151562E+3	7,544620E+1	2,151562E+3	8,638414E+1	2,151562E+3	9,579656E+1	2,151562E+3	1,040410E+2	2,151562E+3	1,096972E+2	2,151562E+3	1,150181E+2
2,153125E+3	6,538927E+1	2,153125E+3	7,479046E+1	2,153125E+3	8,634137E+1	2,153125E+3	9,511227E+1	2,153125E+3	1,048935E+2	2,153125E+3	1,096457E+2	2,153125E+3	1,145015E+2
2,154687E+3	6,544444E+1	2,154687E+3	7,600298E+1	2,154687E+3	8,497709E+1	2,154687E+3	9,483842E+1	2,154687E+3	1,052298E+2	2,154687E+3	1,101214E+2	2,154687E+3	1,143925E+2
2,156250E+3	6,662454E+1	2,156250E+3	7,524833E+1	2,156250E+3	8,521299E+1	2,156250E+3	9,493207E+1	2,156250E+3	1,045202E+2	2,156250E+3	1,113045E+2	2,156250E+3	1,141300E+2
2,157812E+3	6,705342E+1	2,157812E+3	7,488530E+1	2,157812E+3	8,612633E+1	2,157812E+3	9,586026E+1	2,157812E+3	1,062925E+2	2,157812E+3	1,114337E+2	2,157812E+3	1,131540E+2
2,159375E+3	6,905052E+1	2,159375E+3	7,710141E+1	2,159375E+3	8,703980E+1	2,159375E+3	9,522165E+1	2,159375E+3	1,059533E+2	2,159375E+3	1,096133E+2	2,159375E+3	1,136831E+2
2,160937E+3	7,086571E+1	2,160937E+3	7,740361E+1	2,160937E+3	8,568032E+1	2,160937E+3	9,574885E+1	2,160937E+3	1,047783E+2	2,160937E+3	1,101773E+2	2,160937E+3	1,139877E+2
2,162500E+3	6,768117E+1	2,162500E+3	7,607634E+1	2,162500E+3	8,583497E+1	2,162500E+3	9,682100E+1	2,162500E+3	1,048945E+2	2,162500E+3	1,102658E+2	2,162500E+3	1,138001E+2
2,164062E+3	6,587034E+1	2,164062E+3	7,453861E+1	2,164062E+3	8,574175E+1	2,164062E+3	9,614402E+1	2,164062E+3	1,048653E+2	2,164062E+3	1,102376E+2	2,164062E+3	1,143661E+2
2,165625E+3	6,594337E+1	2,165625E+3	7,555514E+1	2,165625E+3	8,490727E+1	2,165625E+3	9,572493E+1	2,165625E+3	1,045209E+2	2,165625E+3	1,098196E+2	2,165625E+3	1,137495E+2
2,167187E+3	6,581208E+1	2,167187E+3	7,624823E+1	2,167187E+3	8,493353E+1	2,167187E+3	9,563591E+1	2,167187E+3	1,041851E+2	2,167187E+3	1,098399E+2	2,167187E+3	1,143570E+2
2,168750E+3	6,480875E+1	2,168750E+3	7,588982E+1	2,168750E+3	8,610520E+1	2,168750E+3	9,478384E+1	2,168750E+3	1,036787E+2	2,168750E+3	1,091134E+2	2,168750E+3	1,139758E+2
2,170312E+3	6,475411E+1	2,170312E+3	7,506423E+1	2,170312E+3	8,463189E+1	2,170312E+3	9,465663E+1	2,170312E+3	1,046731E+2	2,170312E+3	1,096963E+2	2,170312E+3	1,129302E+2
2,171875E+3	6,439702E+1	2,171875E+3	7,529364E+1	2,171875E+3	8,465772E+1	2,171875E+3	9,477524E+1	2,171875E+3	1,052436E+2	2,171875E+3	1,094872E+2	2,171875E+3	1,129988E+2
2,173437E+3	6,406908E+1	2,173437E+3	7,389317E+1	2,173437E+3	8,468671E+1	2,173437E+3	9,521625E+1	2,173437E+3	1,048467E+2	2,173437E+3	1,090640E+2	2,173437E+3	1,134404E+2
2,175000E+3	6,492796E+1	2,175000E+3	7,437287E+1	2,175000E+3	8,608030E+1	2,175000E+3	9,581156E+1	2,175000E+3	1,043566E+2	2,175000E+3	1,086198E+2	2,175000E+3	1,138894E+2
2,176562E+3	6,600031E+1	2,176562E+3	7,435960E+1	2,176562E+3	8,472827E+1	2,176562E+3	9,450457E+1	2,176562E+3	1,034191E+2	2,176562E+3	1,091608E+2	2,176562E+3	1,139007E+2
2,178125E+3	6,565409E+1	2,178125E+3	7,425653E+1	2,178125E+3	8,473165E+1	2,178125E+3	9,496854E+1	2,178125E+3	1,033981E+2	2,178125E+3	1,088080E+2	2,178125E+3	1,131085E+2
2,179687E+3	6,472254E+1	2,179687E+3	7,573236E+1	2,179687E+3	8,461866E+1	2,179687E+3	9,534097E+1	2,179687E+3	1,050554E+2	2,179687E+3	1,089005E+2	2,179687E+3	1,123086E+2
2,181250E+3	6,464142E+1	2,181250E+3	7,470719E+1	2,181250E+3	8,549874E+1	2,181250E+3	9,539452E+1	2,181250E+3	1,056754E+2	2,181250E+3	1,095106E+2	2,181250E+3	1,130607E+2
2,182812E+3	6,532745E+1	2,182812E+3	7,473760E+1	2,182812E+3	8,467574E+1	2,182812E+3	9,554156E+1	2,182812E+3	1,050907E+2	2,182812E+3	1,099104E+2	2,182812E+3	1,139872E+2
2,184375E+3	6,442224E+1	2,184375E+3	7,566142E+1	2,184375E+3	8,557467E+1	2,184375E+3	9,472192E+1	2,184375E+3	1,047659E+2	2,184375E+3	1,089641E+2	2,184375E+3	1,138301E+2
2,185937E+3	6,353496E+1	2,185937E+3	7,556371E+1	2,185937E+3	8,420472E+1	2,185937E+3	9,426405E+1	2,185937E+3	1,054755E+2	2,185937E+3	1,090136E+2	2,185937E+3	1,134256E+2
2,187500E+3	6,426335E+1	2,187500E+3	7,463838E+1	2,187500E+3	8,307334E+1	2,187500E+3	9,465341E+1	2,187500E+3	1,044705E+2	2,187500E+3	1,093861E+2	2,187500E+3	1,137984E+2
2,189062E+3	6,534675E+1	2,189062E+3	7,399331E+1	2,189062E+3	8,427101E+1	2,189062E+3	9,400323E+1	2,189062E+3	1,047340E+2	2,189062E+3	1,090201E+2	2,189062E+3	1,139102E+2
2,190625E+3	6,526342E+1	2,190625E+3	7,436083E+1	2,190625E+3	8,543023E+1	2,190625E+3	9,511640E+1	2,190625E+3	1,043934E+2	2,190625E+3	1,078632E+2	2,190625E+3	1,132425E+2
2,192187E+3	6,440657E+1	2,192187E+3	7,449485E+1	2,192187E+3	8,546782E+1	2,192187E+3	9,426447E+1	2,192187E+3	1,045606E+2	2,192187E+3	1,073468E+2	2,192187E+3	1,135229E+2
2,193750E+3	6,392137E+1	2,193750E+3	7,486401E+1	2,193750E+3	8,368191E+1	2,193750E+3	9,455353E+1	2,193750E+3	1,051007E+2	2,193750E+3	1,078079E+2	2,193750E+3	1,136607E+2
2,195312E+3	6,431265E+1	2,195312E+3	7,410552E+1	2,195312E+3	8,416670E+1	2,195312E+3	9,492347E+1	2,195312E+3	1,047056E+2	2,195312E+3	1,091311E+2	2,195312E+3	1,133633E+2
2,196875E+3	6,417002E+1	2,196875E+3	7,426812E+1	2,196875E+3	8,404560E+1	2,196875E+3	9,439435E+1	2,196875E+3	1,049906E+2	2,196875E+3	1,095907E+2	2,196875E+3	1,138853E+2
2,198437E+3	6,521614E+1	2,198437E+3	7,521994E+1	2,198437E+3	8,430709E+1	2,198437E+3	9,419350E+1	2,198437E+3	1,041251E+2	2,198437E+3	1,095619E+2	2,198437E+3	1,143681E+2
2,200000E+3	6,553431E+1	2,200000E+3	7,517266E+1	2,200000E+3	8,526035E+1	2,200000E+3	9,458257E+1	2,200000E+3	1,047222E+2	2,200000E+3	1,089404E+2	2,200000E+3	1,141139E+2
2,201562E+3	6,558154E+1	2,201562E+3	7,511942E+1	2,201562E+3	8,534359E+1	2,201562E+3	9,558598E+1	2,201562E+3	1,035688E+2	2,201562E+3	1,082585E+2	2,201562E+3	1,147365E+2
2,203125E+3	6,497198E+1	2,203125E+3	7,508466E+1	2,203125E+3	8,565208E+1	2,203125E+3	9,554687E+1	2,203125E+3	1,043405E+2	2,203125E+3	1,076289E+2	2,203125E+3	1,135912E+2
2,204687E+3	6,543801E+1	2,204687E+3	7,537418E+1	2,204687E+3	8,398799E+1	2,204687E+3	9,492867E+1	2,204687E+3	1,047040E+2	2,204687E+3	1,088188E+2	2,204687E+3	1,137619E+2
2,206250E+3	6,510006E+1	2,206250E+3	7,508161E+1	2,206250E+3	8,388224E+1	2,206250E+3	9,536179E+1	2,206250E+3	1,045089E+2	2,206250E+3	1,101096E+2	2,206250E+3	1,146355E+2
2,207812E+3	6,581582E+1	2,207812E+3	7,490552E+1	2,207812E+3	8,478637E+1	2,207812E+3	9,506046E+1	2,207812E+3	1,045128E+2	2,207812E+3	1,096717E+2	2,207812E+3	1,148182E+2
2,209375E+3	6,552403E+1	2,209375E+3	7,556059E+1	2,209375E+3	8,457058E+1	2,209375E+3	9,574891E+1	2,209375E+3	1,054233E+2	2,209375E+3	1,100665E+2	2,209375E+3	1,139946E+2
2,210937E+3	6,624938E+1	2,210937E+3	7,607161E+1	2,210937E+3	8,558580E+1	2,210937E+3	9,463434E+1	2,210937E+3	1,052266E+2	2,210937E+3	1,099244E+2	2,210937E+3	1,131374E+2
2,212500E+3	6,549135E+1	2,212500E+3	7,606743E+1	2,212500E+3	8,611658E+1	2,212500E+3	9,457924E+1	2,212500E+3	1,045245E+2	2,212500E+3	1,087014E+2	2,212500E+3	1,135672E+2
2,214062E+3	6,489231E+1	2,214062E+3	7,448931E+1	2,214062E+3	8,596581E+1	2,214062E+3	9,476308E+1	2,214062E+3	1,041157E+2	2,214062E+3	1,087944E+2	2,214062E+3	1,141485E+2
2,215625E+3	6,626087E+1	2,215625E+3	7,531278E+1	2,215625E+3	8,536909E+1	2,215625E+3	9,486309E+1	2,215625E+3	1,035659E+2	2,215625E+3	1,093297E+2	2,215625E+3	1,142210E+2
2,217187E+3	6,601624E+1	2,217187E+3	7,565009E+1	2,217187E+3	8,679202E+1	2,217187E+3	9,576049E+1	2,217187E+3	1,041071E+2	2,217187E+3	1,098809E+2	2,217187E+3	1,152662E+2
2,218750E+3	6,743189E+1	2,218750E+3	7,510538E+1	2,218750E+3	8,621166E+1	2,218750E+3	9,517619E+1	2,218750E+3	1,053257E+2	2,218750E+3	1,097992E+2	2,218750E+3	1,146035E+2
2,220312E+3	7,275967E+1	2,220312E+3	7,611789E+1	2,220312E+3	8,644869E+1	2,220312E+3	9,597578E+1	2,220312E+3	1,048340E+2	2,220312E+3	1,105106E+2	2,220312E+3	1,140718E+2
2,221875E+3	7,101984E+1	2,221875E+3	7,719719E+1	2,221875E+3	8,583216E+1	2,221875E+3	9,619166E+1	2,221875E+3	1,047489E+2	2,221875E+3	1,095121E+2	2,221875E+3	1,148626E+2
2,223437E+3	6,695137E+1	2,223437E+3	7,638874E+1	2,223437E+3	8,637952E+1	2,223437E+3	9,637462E+1	2,223437E+3	1,060531E+2	2,223437E+3	1,096599E+2	2,223437E+3	1,146567E+2
2,225000E+3	6,662273E+1	2,225000E+3	7,558538E+1	2,225000E+3	8,621357E+1	2,225000E+3	9,630705E+1	2,225000E+3	1,061396E+2	2,225000E+3	1,097285E+2	2,225000E+3	1,146933E+2
2,226562E+3	6,723104E+1	2,226562E+3	7,582629E+1	2,226562E+3	8,603254E+1	2,226562E+3	9,617146E+1	2,226562E+3	1,046795E+2	2,226562E+3	1,100314E+2	2,226562E+3	1,147020E+2
2,228125E+3	6,722230E+1	2,228125E+3	7,574474E+1	2,228125E+3	8,662156E+1	2,228125E+3	9,699457E+1	2,228125E+3	1,043603E+2	2,228125E+3	1,108564E+2	2,228125E+3	1,142410E+2
2,229687E+3	6,628370E+1	2,229687E+3	7,655685E+1	2,229687E+3	8,744267E+1	2,229687E+3	9,616158E+1	2,229687E+3	1,045992E+2	2,229687E+3	1,097657E+2	2,229687E+3	1,151527E+2
2,231250E+3	6,584196E+1	2,231250E+3	7,704899E+1	2,231250E+3	8,686479E+1	2,231250E+3	9,654217E+1	2,231250E+3	1,057203E+2	2,231250E+3	1,095355E+2	2,231250E+3	1,135410E+2
2,232812E+3	6,644913E+1	2,232812E+3	7,609606E+1	2,232812E+3	8,653843E+1	2,232812E+3	9,723928E+1	2,232812E+3	1,053969E+2	2,232812E+3	1,109492E+2	2,232812E+3	1,125051E+2
2,234375E+3	6,702656E+1	2,234375E+3	7,618296E+1	2,234375E+3	8,738234E+1	2,234375E+3	9,724100E+1	2,234375E+3	1,046894E+2	2,234375E+3	1,108348E+2	2,234375E+3	1,132256E+2
2,235937E+3	6,702120E+1	2,235937E+3	7,606748E+1	2,235937E+3	8,718448E+1	2,235937E+3	9,577130E+1	2,235937E+3	1,041762E+2	2,235937E+3	1,116321E+2	2,235937E+3	1,135520E+2
2,237500E+3	6,763902E+1	2,237500E+3	7,644900E+1	2,237500E+3	8,668764E+1	2,237500E+3	9,600282E+1	2,237500E+3	1,055951E+2	2,237500E+3	1,105922E+2	2,237500E+3	1,140602E+2
2,239062E+3	6,747404E+1	2,239062E+3	7,648115E+1	2,239062E+3	8,641213E+1	2,239062E+3	9,545855E+1	2,239062E+3	1,057669E+2	2,239062E+3	1,105867E+2	2,239062E+3	1,149011E+2
