Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 5_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 6_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 7_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 8_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 9_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 10_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 11_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 12_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 13_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
2,551562E+3	1,000113E+2	2,551562E+3	1,100035E+2	2,551562E+3	1,200014E+2	2,551562E+3	1,300010E+2	2,551562E+3	1,400014E+2	2,551562E+3	1,449972E+2	2,551562E+3	1,013196E+2	2,551562E+3	1,112991E+2	2,551562E+3	1,213361E+2	2,551562E+3	1,313871E+2	2,551562E+3	1,415802E+2	2,551562E+3	1,465827E+2
2,553125E+3	9,999675E+1	2,553125E+3	1,100054E+2	2,553125E+3	1,199998E+2	2,553125E+3	1,300012E+2	2,553125E+3	1,400017E+2	2,553125E+3	1,449976E+2	2,553125E+3	1,012236E+2	2,553125E+3	1,112234E+2	2,553125E+3	1,212558E+2	2,553125E+3	1,313065E+2	2,553125E+3	1,415038E+2	2,553125E+3	1,465128E+2
2,554687E+3	9,999401E+1	2,554687E+3	1,100044E+2	2,554687E+3	1,199974E+2	2,554687E+3	1,300005E+2	2,554687E+3	1,400016E+2	2,554687E+3	1,449973E+2	2,554687E+3	1,011382E+2	2,554687E+3	1,111484E+2	2,554687E+3	1,211744E+2	2,554687E+3	1,312282E+2	2,554687E+3	1,414300E+2	2,554687E+3	1,464453E+2
2,556250E+3	9,999127E+1	2,556250E+3	1,100035E+2	2,556250E+3	1,199950E+2	2,556250E+3	1,299997E+2	2,556250E+3	1,400014E+2	2,556250E+3	1,449971E+2	2,556250E+3	1,010521E+2	2,556250E+3	1,110728E+2	2,556250E+3	1,210922E+2	2,556250E+3	1,311492E+2	2,556250E+3	1,413556E+2	2,556250E+3	1,463773E+2
2,557812E+3	9,998761E+1	2,557812E+3	1,099991E+2	2,557812E+3	1,199940E+2	2,557812E+3	1,299991E+2	2,557812E+3	1,400013E+2	2,557812E+3	1,449966E+2	2,557812E+3	1,009763E+2	2,557812E+3	1,109951E+2	2,557812E+3	1,210134E+2	2,557812E+3	1,310717E+2	2,557812E+3	1,412823E+2	2,557812E+3	1,463118E+2
2,559375E+3	9,998395E+1	2,559375E+3	1,099948E+2	2,559375E+3	1,199931E+2	2,559375E+3	1,299985E+2	2,559375E+3	1,400011E+2	2,559375E+3	1,449962E+2	2,559375E+3	1,008999E+2	2,559375E+3	1,109167E+2	2,559375E+3	1,209339E+2	2,559375E+3	1,309934E+2	2,559375E+3	1,412083E+2	2,559375E+3	1,462457E+2
2,560937E+3	9,997938E+1	2,560937E+3	1,099858E+2	2,560937E+3	1,199932E+2	2,560937E+3	1,299969E+2	2,560937E+3	1,400002E+2	2,560937E+3	1,449966E+2	2,560937E+3	1,008320E+2	2,560937E+3	1,108426E+2	2,560937E+3	1,208543E+2	2,560937E+3	1,309172E+2	2,560937E+3	1,411355E+2	2,560937E+3	1,461801E+2
2,562500E+3	9,997480E+1	2,562500E+3	1,099768E+2	2,562500E+3	1,199933E+2	2,562500E+3	1,299953E+2	2,562500E+3	1,399993E+2	2,562500E+3	1,449969E+2	2,562500E+3	1,007636E+2	2,562500E+3	1,107680E+2	2,562500E+3	1,207740E+2	2,562500E+3	1,308403E+2	2,562500E+3	1,410621E+2	2,562500E+3	1,461140E+2
2,564062E+3	9,997524E+1	2,564062E+3	1,099734E+2	2,564062E+3	1,199936E+2	2,564062E+3	1,299955E+2	2,564062E+3	1,399997E+2	2,564062E+3	1,449967E+2	2,564062E+3	1,006941E+2	2,564062E+3	1,106955E+2	2,564062E+3	1,206978E+2	2,564062E+3	1,307650E+2	2,564062E+3	1,409911E+2	2,564062E+3	1,460499E+2
2,565625E+3	9,997567E+1	2,565625E+3	1,099699E+2	2,565625E+3	1,199939E+2	2,565625E+3	1,299958E+2	2,565625E+3	1,400000E+2	2,565625E+3	1,449965E+2	2,565625E+3	1,006241E+2	2,565625E+3	1,106224E+2	2,565625E+3	1,206208E+2	2,565625E+3	1,306891E+2	2,565625E+3	1,409195E+2	2,565625E+3	1,459853E+2
2,567187E+3	9,998263E+1	2,567187E+3	1,099744E+2	2,567187E+3	1,199926E+2	2,567187E+3	1,299948E+2	2,567187E+3	1,399993E+2	2,567187E+3	1,449964E+2	2,567187E+3	1,005509E+2	2,567187E+3	1,105480E+2	2,567187E+3	1,205494E+2	2,567187E+3	1,306168E+2	2,567187E+3	1,408500E+2	2,567187E+3	1,459206E+2
2,568750E+3	9,998959E+1	2,568750E+3	1,099788E+2	2,568750E+3	1,199914E+2	2,568750E+3	1,299939E+2	2,568750E+3	1,399986E+2	2,568750E+3	1,449963E+2	2,568750E+3	1,004771E+2	2,568750E+3	1,104729E+2	2,568750E+3	1,204774E+2	2,568750E+3	1,305439E+2	2,568750E+3	1,407799E+2	2,568750E+3	1,458554E+2
2,570312E+3	9,999480E+1	2,570312E+3	1,099831E+2	2,570312E+3	1,199906E+2	2,570312E+3	1,299943E+2	2,570312E+3	1,399986E+2	2,570312E+3	1,449959E+2	2,570312E+3	1,003954E+2	2,570312E+3	1,104002E+2	2,570312E+3	1,204087E+2	2,570312E+3	1,304736E+2	2,570312E+3	1,407114E+2	2,570312E+3	1,457905E+2
2,571875E+3	1,000000E+2	2,571875E+3	1,099874E+2	2,571875E+3	1,199897E+2	2,571875E+3	1,299946E+2	2,571875E+3	1,399987E+2	2,571875E+3	1,449956E+2	2,571875E+3	1,003129E+2	2,571875E+3	1,103270E+2	2,571875E+3	1,203395E+2	2,571875E+3	1,304027E+2	2,571875E+3	1,406425E+2	2,571875E+3	1,457251E+2
2,573437E+3	1,000076E+2	2,573437E+3	1,099884E+2	2,573437E+3	1,199899E+2	2,573437E+3	1,299952E+2	2,573437E+3	1,399988E+2	2,573437E+3	1,449958E+2	2,573437E+3	1,002366E+2	2,573437E+3	1,102613E+2	2,573437E+3	1,202725E+2	2,573437E+3	1,303353E+2	2,573437E+3	1,405757E+2	2,573437E+3	1,456624E+2
2,575000E+3	1,000151E+2	2,575000E+3	1,099894E+2	2,575000E+3	1,199900E+2	2,575000E+3	1,299958E+2	2,575000E+3	1,399990E+2	2,575000E+3	1,449960E+2	2,575000E+3	1,001596E+2	2,575000E+3	1,101952E+2	2,575000E+3	1,202051E+2	2,575000E+3	1,302673E+2	2,575000E+3	1,405085E+2	2,575000E+3	1,455993E+2
2,576562E+3	1,000318E+2	2,576562E+3	1,099880E+2	2,576562E+3	1,199921E+2	2,576562E+3	1,299972E+2	2,576562E+3	1,399992E+2	2,576562E+3	1,449960E+2	2,576562E+3	1,000879E+2	2,576562E+3	1,101329E+2	2,576562E+3	1,201379E+2	2,576562E+3	1,302009E+2	2,576562E+3	1,404437E+2	2,576562E+3	1,455364E+2
2,578125E+3	1,000484E+2	2,578125E+3	1,099866E+2	2,578125E+3	1,199941E+2	2,578125E+3	1,299987E+2	2,578125E+3	1,399994E+2	2,578125E+3	1,449960E+2	2,578125E+3	1,000157E+2	2,578125E+3	1,100701E+2	2,578125E+3	1,200702E+2	2,578125E+3	1,301341E+2	2,578125E+3	1,403784E+2	2,578125E+3	1,454730E+2
2,579687E+3	1,000543E+2	2,579687E+3	1,099849E+2	2,579687E+3	1,199961E+2	2,579687E+3	1,299993E+2	2,579687E+3	1,399996E+2	2,579687E+3	1,449960E+2	2,579687E+3	9,995739E+1	2,579687E+3	1,100061E+2	2,579687E+3	1,200065E+2	2,579687E+3	1,300704E+2	2,579687E+3	1,403162E+2	2,579687E+3	1,454130E+2
2,581250E+3	1,000601E+2	2,581250E+3	1,099832E+2	2,581250E+3	1,199981E+2	2,581250E+3	1,299998E+2	2,581250E+3	1,399998E+2	2,581250E+3	1,449961E+2	2,581250E+3	9,989866E+1	2,581250E+3	1,099416E+2	2,581250E+3	1,199422E+2	2,581250E+3	1,300062E+2	2,581250E+3	1,402536E+2	2,581250E+3	1,453526E+2
2,582812E+3	1,000550E+2	2,582812E+3	1,099844E+2	2,582812E+3	1,199993E+2	2,582812E+3	1,300005E+2	2,582812E+3	1,399999E+2	2,582812E+3	1,449963E+2	2,582812E+3	9,984672E+1	2,582812E+3	1,098774E+2	2,582812E+3	1,198785E+2	2,582812E+3	1,299439E+2	2,582812E+3	1,401929E+2	2,582812E+3	1,452939E+2
2,584375E+3	1,000499E+2	2,584375E+3	1,099856E+2	2,584375E+3	1,200006E+2	2,584375E+3	1,300013E+2	2,584375E+3	1,399999E+2	2,584375E+3	1,449965E+2	2,584375E+3	9,979447E+1	2,584375E+3	1,098127E+2	2,584375E+3	1,198143E+2	2,584375E+3	1,298811E+2	2,584375E+3	1,401317E+2	2,584375E+3	1,452349E+2
2,585937E+3	1,000427E+2	2,585937E+3	1,099887E+2	2,585937E+3	1,199996E+2	2,585937E+3	1,300007E+2	2,585937E+3	1,399999E+2	2,585937E+3	1,449959E+2	2,585937E+3	9,973631E+1	2,585937E+3	1,097526E+2	2,585937E+3	1,197518E+2	2,585937E+3	1,298200E+2	2,585937E+3	1,400723E+2	2,585937E+3	1,451767E+2
2,587500E+3	1,000355E+2	2,587500E+3	1,099917E+2	2,587500E+3	1,199986E+2	2,587500E+3	1,300002E+2	2,587500E+3	1,399999E+2	2,587500E+3	1,449954E+2	2,587500E+3	9,967777E+1	2,587500E+3	1,096921E+2	2,587500E+3	1,196889E+2	2,587500E+3	1,297584E+2	2,587500E+3	1,400125E+2	2,587500E+3	1,451181E+2
2,589062E+3	1,000347E+2	2,589062E+3	1,099944E+2	2,589062E+3	1,199976E+2	2,589062E+3	1,299999E+2	2,589062E+3	1,400000E+2	2,589062E+3	1,449961E+2	2,589062E+3	9,961874E+1	2,589062E+3	1,096333E+2	2,589062E+3	1,196265E+2	2,589062E+3	1,296989E+2	2,589062E+3	1,399539E+2	2,589062E+3	1,450611E+2
2,590625E+3	1,000339E+2	2,590625E+3	1,099972E+2	2,590625E+3	1,199966E+2	2,590625E+3	1,299996E+2	2,590625E+3	1,400001E+2	2,590625E+3	1,449968E+2	2,590625E+3	9,955930E+1	2,590625E+3	1,095740E+2	2,590625E+3	1,195636E+2	2,590625E+3	1,296389E+2	2,590625E+3	1,398948E+2	2,590625E+3	1,450038E+2
2,592187E+3	1,000292E+2	2,592187E+3	1,099993E+2	2,592187E+3	1,199969E+2	2,592187E+3	1,299997E+2	2,592187E+3	1,400004E+2	2,592187E+3	1,449962E+2	2,592187E+3	9,949502E+1	2,592187E+3	1,095149E+2	2,592187E+3	1,195058E+2	2,592187E+3	1,295803E+2	2,592187E+3	1,398386E+2	2,592187E+3	1,449490E+2
2,593750E+3	1,000244E+2	2,593750E+3	1,100015E+2	2,593750E+3	1,199972E+2	2,593750E+3	1,299999E+2	2,593750E+3	1,400006E+2	2,593750E+3	1,449957E+2	2,593750E+3	9,943026E+1	2,593750E+3	1,094553E+2	2,593750E+3	1,194476E+2	2,593750E+3	1,295212E+2	2,593750E+3	1,397819E+2	2,593750E+3	1,448939E+2
2,595312E+3	1,000232E+2	2,595312E+3	1,100012E+2	2,595312E+3	1,199974E+2	2,595312E+3	1,299996E+2	2,595312E+3	1,400010E+2	2,595312E+3	1,449953E+2	2,595312E+3	9,936258E+1	2,595312E+3	1,093946E+2	2,595312E+3	1,193926E+2	2,595312E+3	1,294644E+2	2,595312E+3	1,397265E+2	2,595312E+3	1,448404E+2
2,596875E+3	1,000219E+2	2,596875E+3	1,100010E+2	2,596875E+3	1,199975E+2	2,596875E+3	1,299994E+2	2,596875E+3	1,400013E+2	2,596875E+3	1,449949E+2	2,596875E+3	9,929437E+1	2,596875E+3	1,093335E+2	2,596875E+3	1,193373E+2	2,596875E+3	1,294071E+2	2,596875E+3	1,396708E+2	2,596875E+3	1,447867E+2
2,598437E+3	1,000307E+2	2,598437E+3	1,099982E+2	2,598437E+3	1,199971E+2	2,598437E+3	1,300000E+2	2,598437E+3	1,400010E+2	2,598437E+3	1,449953E+2	2,598437E+3	9,924525E+1	2,598437E+3	1,092772E+2	2,598437E+3	1,192823E+2	2,598437E+3	1,293527E+2	2,598437E+3	1,396169E+2	2,598437E+3	1,447332E+2
2,600000E+3	1,000394E+2	2,600000E+3	1,099954E+2	2,600000E+3	1,199967E+2	2,600000E+3	1,300006E+2	2,600000E+3	1,400006E+2	2,600000E+3	1,449957E+2	2,600000E+3	9,919584E+1	2,600000E+3	1,092206E+2	2,600000E+3	1,192269E+2	2,600000E+3	1,292979E+2	2,600000E+3	1,395628E+2	2,600000E+3	1,446794E+2
2,601562E+3	1,000518E+2	2,601562E+3	1,099919E+2	2,601562E+3	1,199965E+2	2,601562E+3	1,300004E+2	2,601562E+3	1,400003E+2	2,601562E+3	1,449954E+2	2,601562E+3	9,914528E+1	2,601562E+3	1,091656E+2	2,601562E+3	1,191704E+2	2,601562E+3	1,292431E+2	2,601562E+3	1,395103E+2	2,601562E+3	1,446284E+2
2,603125E+3	1,000641E+2	2,603125E+3	1,099884E+2	2,603125E+3	1,199962E+2	2,603125E+3	1,300003E+2	2,603125E+3	1,399999E+2	2,603125E+3	1,449951E+2	2,603125E+3	9,909442E+1	2,603125E+3	1,091103E+2	2,603125E+3	1,191135E+2	2,603125E+3	1,291880E+2	2,603125E+3	1,394576E+2	2,603125E+3	1,445771E+2
2,604687E+3	1,000685E+2	2,604687E+3	1,099862E+2	2,604687E+3	1,199954E+2	2,604687E+3	1,300003E+2	2,604687E+3	1,399998E+2	2,604687E+3	1,449948E+2	2,604687E+3	9,903356E+1	2,604687E+3	1,090559E+2	2,604687E+3	1,190591E+2	2,604687E+3	1,291361E+2	2,604687E+3	1,394065E+2	2,604687E+3	1,445260E+2
2,606250E+3	1,000730E+2	2,606250E+3	1,099840E+2	2,606250E+3	1,199946E+2	2,606250E+3	1,300002E+2	2,606250E+3	1,399997E+2	2,606250E+3	1,449946E+2	2,606250E+3	9,897228E+1	2,606250E+3	1,090012E+2	2,606250E+3	1,190043E+2	2,606250E+3	1,290838E+2	2,606250E+3	1,393552E+2	2,606250E+3	1,444746E+2
2,607812E+3	1,000662E+2	2,607812E+3	1,099855E+2	2,607812E+3	1,199953E+2	2,607812E+3	1,300004E+2	2,607812E+3	1,399997E+2	2,607812E+3	1,449945E+2	2,607812E+3	9,890667E+1	2,607812E+3	1,089460E+2	2,607812E+3	1,189519E+2	2,607812E+3	1,290324E+2	2,607812E+3	1,393056E+2	2,607812E+3	1,444262E+2
2,609375E+3	1,000593E+2	2,609375E+3	1,099870E+2	2,609375E+3	1,199959E+2	2,609375E+3	1,300005E+2	2,609375E+3	1,399998E+2	2,609375E+3	1,449943E+2	2,609375E+3	9,884057E+1	2,609375E+3	1,088905E+2	2,609375E+3	1,188992E+2	2,609375E+3	1,289808E+2	2,609375E+3	1,392556E+2	2,609375E+3	1,443775E+2
2,610937E+3	1,000447E+2	2,610937E+3	1,099894E+2	2,610937E+3	1,199961E+2	2,610937E+3	1,300004E+2	2,610937E+3	1,399998E+2	2,610937E+3	1,449940E+2	2,610937E+3	9,878635E+1	2,610937E+3	1,088365E+2	2,610937E+3	1,188486E+2	2,610937E+3	1,289300E+2	2,610937E+3	1,392068E+2	2,610937E+3	1,443290E+2
2,612500E+3	1,000300E+2	2,612500E+3	1,099918E+2	2,612500E+3	1,199963E+2	2,612500E+3	1,300003E+2	2,612500E+3	1,399998E+2	2,612500E+3	1,449937E+2	2,612500E+3	9,873180E+1	2,612500E+3	1,087822E+2	2,612500E+3	1,187977E+2	2,612500E+3	1,288790E+2	2,612500E+3	1,391576E+2	2,612500E+3	1,442803E+2
2,614062E+3	1,000172E+2	2,614062E+3	1,099961E+2	2,614062E+3	1,199971E+2	2,614062E+3	1,299999E+2	2,614062E+3	1,399996E+2	2,614062E+3	1,449933E+2	2,614062E+3	9,869167E+1	2,614062E+3	1,087343E+2	2,614062E+3	1,187480E+2	2,614062E+3	1,288303E+2	2,614062E+3	1,391108E+2	2,614062E+3	1,442332E+2
2,615625E+3	1,000044E+2	2,615625E+3	1,100004E+2	2,615625E+3	1,199978E+2	2,615625E+3	1,299996E+2	2,615625E+3	1,399995E+2	2,615625E+3	1,449930E+2	2,615625E+3	9,865135E+1	2,615625E+3	1,086861E+2	2,615625E+3	1,186981E+2	2,615625E+3	1,287814E+2	2,615625E+3	1,390638E+2	2,615625E+3	1,441859E+2
2,617187E+3	1,000065E+2	2,617187E+3	1,100002E+2	2,617187E+3	1,199995E+2	2,617187E+3	1,299991E+2	2,617187E+3	1,399986E+2	2,617187E+3	1,449920E+2	2,617187E+3	9,860775E+1	2,617187E+3	1,086379E+2	2,617187E+3	1,186493E+2	2,617187E+3	1,287336E+2	2,617187E+3	1,390183E+2	2,617187E+3	1,441414E+2
2,618750E+3	1,000087E+2	2,618750E+3	1,100001E+2	2,618750E+3	1,200011E+2	2,618750E+3	1,299985E+2	2,618750E+3	1,399977E+2	2,618750E+3	1,449910E+2	2,618750E+3	9,856393E+1	2,618750E+3	1,085895E+2	2,618750E+3	1,186002E+2	2,618750E+3	1,286857E+2	2,618750E+3	1,389726E+2	2,618750E+3	1,440967E+2
2,620312E+3	1,000098E+2	2,620312E+3	1,099993E+2	2,620312E+3	1,200022E+2	2,620312E+3	1,299988E+2	2,620312E+3	1,399977E+2	2,620312E+3	1,449908E+2	2,620312E+3	9,851492E+1	2,620312E+3	1,085414E+2	2,620312E+3	1,185537E+2	2,620312E+3	1,286401E+2	2,620312E+3	1,389280E+2	2,620312E+3	1,440523E+2
2,621875E+3	1,000109E+2	2,621875E+3	1,099984E+2	2,621875E+3	1,200032E+2	2,621875E+3	1,299990E+2	2,621875E+3	1,399978E+2	2,621875E+3	1,449907E+2	2,621875E+3	9,846564E+1	2,621875E+3	1,084930E+2	2,621875E+3	1,185070E+2	2,621875E+3	1,285942E+2	2,621875E+3	1,388832E+2	2,621875E+3	1,440076E+2
2,623437E+3	1,000046E+2	2,623437E+3	1,099963E+2	2,623437E+3	1,200037E+2	2,623437E+3	1,299992E+2	2,623437E+3	1,399975E+2	2,623437E+3	1,449907E+2	2,623437E+3	9,841631E+1	2,623437E+3	1,084445E+2	2,623437E+3	1,184607E+2	2,623437E+3	1,285497E+2	2,623437E+3	1,388401E+2	2,623437E+3	1,439646E+2
2,625000E+3	9,999840E+1	2,625000E+3	1,099942E+2	2,625000E+3	1,200042E+2	2,625000E+3	1,299995E+2	2,625000E+3	1,399973E+2	2,625000E+3	1,449906E+2	2,625000E+3	9,836670E+1	2,625000E+3	1,083957E+2	2,625000E+3	1,184141E+2	2,625000E+3	1,285048E+2	2,625000E+3	1,387968E+2	2,625000E+3	1,439214E+2
2,626562E+3	9,998176E+1	2,626562E+3	1,099938E+2	2,626562E+3	1,200045E+2	2,626562E+3	1,300000E+2	2,626562E+3	1,399973E+2	2,626562E+3	1,449908E+2	2,626562E+3	9,832843E+1	2,626562E+3	1,083484E+2	2,626562E+3	1,183672E+2	2,626562E+3	1,284624E+2	2,626562E+3	1,387552E+2	2,626562E+3	1,438800E+2
2,628125E+3	9,996509E+1	2,628125E+3	1,099933E+2	2,628125E+3	1,200048E+2	2,628125E+3	1,300006E+2	2,628125E+3	1,399974E+2	2,628125E+3	1,449910E+2	2,628125E+3	9,828999E+1	2,628125E+3	1,083007E+2	2,628125E+3	1,183201E+2	2,628125E+3	1,284197E+2	2,628125E+3	1,387133E+2	2,628125E+3	1,438383E+2
2,629687E+3	9,996476E+1	2,629687E+3	1,099932E+2	2,629687E+3	1,200034E+2	2,629687E+3	1,300001E+2	2,629687E+3	1,399976E+2	2,629687E+3	1,449908E+2	2,629687E+3	9,825566E+1	2,629687E+3	1,082583E+2	2,629687E+3	1,182761E+2	2,629687E+3	1,283784E+2	2,629687E+3	1,386731E+2	2,629687E+3	1,437984E+2
2,631250E+3	9,996443E+1	2,631250E+3	1,099932E+2	2,631250E+3	1,200020E+2	2,631250E+3	1,299997E+2	2,631250E+3	1,399978E+2	2,631250E+3	1,449906E+2	2,631250E+3	9,822119E+1	2,631250E+3	1,082157E+2	2,631250E+3	1,182318E+2	2,631250E+3	1,283368E+2	2,631250E+3	1,386326E+2	2,631250E+3	1,437583E+2
2,632812E+3	9,997864E+1	2,632812E+3	1,099947E+2	2,632812E+3	1,200019E+2	2,632812E+3	1,299994E+2	2,632812E+3	1,399981E+2	2,632812E+3	1,449907E+2	2,632812E+3	9,817961E+1	2,632812E+3	1,081773E+2	2,632812E+3	1,181900E+2	2,632812E+3	1,282965E+2	2,632812E+3	1,385937E+2	2,632812E+3	1,437198E+2
2,634375E+3	9,999282E+1	2,634375E+3	1,099962E+2	2,634375E+3	1,200019E+2	2,634375E+3	1,299992E+2	2,634375E+3	1,399984E+2	2,634375E+3	1,449909E+2	2,634375E+3	9,813783E+1	2,634375E+3	1,081388E+2	2,634375E+3	1,181480E+2	2,634375E+3	1,282561E+2	2,634375E+3	1,385545E+2	2,634375E+3	1,436811E+2
2,635937E+3	1,000040E+2	2,635937E+3	1,099977E+2	2,635937E+3	1,200006E+2	2,635937E+3	1,299993E+2	2,635937E+3	1,399981E+2	2,635937E+3	1,449901E+2	2,635937E+3	9,809913E+1	2,635937E+3	1,081044E+2	2,635937E+3	1,181091E+2	2,635937E+3	1,282173E+2	2,635937E+3	1,385161E+2	2,635937E+3	1,436439E+2
2,637500E+3	1,000152E+2	2,637500E+3	1,099992E+2	2,637500E+3	1,199994E+2	2,637500E+3	1,299994E+2	2,637500E+3	1,399978E+2	2,637500E+3	1,449892E+2	2,637500E+3	9,806025E+1	2,637500E+3	1,080700E+2	2,637500E+3	1,180702E+2	2,637500E+3	1,281783E+2	2,637500E+3	1,384775E+2	2,637500E+3	1,436065E+2
2,639062E+3	1,000168E+2	2,639062E+3	1,099995E+2	2,639062E+3	1,199989E+2	2,639062E+3	1,299991E+2	2,639062E+3	1,399975E+2	2,639062E+3	1,449886E+2	2,639062E+3	9,802465E+1	2,639062E+3	1,080349E+2	2,639062E+3	1,180320E+2	2,639062E+3	1,281404E+2	2,639062E+3	1,384407E+2	2,639062E+3	1,435689E+2
2,640625E+3	1,000185E+2	2,640625E+3	1,099997E+2	2,640625E+3	1,199984E+2	2,640625E+3	1,299988E+2	2,640625E+3	1,399972E+2	2,640625E+3	1,449879E+2	2,640625E+3	9,798891E+1	2,640625E+3	1,079997E+2	2,640625E+3	1,179936E+2	2,640625E+3	1,281024E+2	2,640625E+3	1,384038E+2	2,640625E+3	1,435312E+2
2,642187E+3	1,000186E+2	2,642187E+3	1,099986E+2	2,642187E+3	1,199993E+2	2,642187E+3	1,299995E+2	2,642187E+3	1,399971E+2	2,642187E+3	1,449874E+2	2,642187E+3	9,794963E+1	2,642187E+3	1,079577E+2	2,642187E+3	1,179560E+2	2,642187E+3	1,280664E+2	2,642187E+3	1,383675E+2	2,642187E+3	1,434950E+2
2,643750E+3	1,000187E+2	2,643750E+3	1,099974E+2	2,643750E+3	1,200002E+2	2,643750E+3	1,300001E+2	2,643750E+3	1,399969E+2	2,643750E+3	1,449869E+2	2,643750E+3	9,791018E+1	2,643750E+3	1,079155E+2	2,643750E+3	1,179182E+2	2,643750E+3	1,280303E+2	2,643750E+3	1,383311E+2	2,643750E+3	1,434585E+2
2,645312E+3	1,000202E+2	2,645312E+3	1,099981E+2	2,645312E+3	1,199996E+2	2,645312E+3	1,300003E+2	2,645312E+3	1,399970E+2	2,645312E+3	1,449871E+2	2,645312E+3	9,786603E+1	2,645312E+3	1,078719E+2	2,645312E+3	1,178827E+2	2,645312E+3	1,279961E+2	2,645312E+3	1,382955E+2	2,645312E+3	1,434228E+2
2,646875E+3	1,000217E+2	2,646875E+3	1,099988E+2	2,646875E+3	1,199990E+2	2,646875E+3	1,300005E+2	2,646875E+3	1,399970E+2	2,646875E+3	1,449873E+2	2,646875E+3	9,782166E+1	2,646875E+3	1,078280E+2	2,646875E+3	1,178470E+2	2,646875E+3	1,279617E+2	2,646875E+3	1,382597E+2	2,646875E+3	1,433869E+2
2,648437E+3	1,000219E+2	2,648437E+3	1,100000E+2	2,648437E+3	1,199974E+2	2,648437E+3	1,300011E+2	2,648437E+3	1,399969E+2	2,648437E+3	1,449874E+2	2,648437E+3	9,778023E+1	2,648437E+3	1,077895E+2	2,648437E+3	1,178124E+2	2,648437E+3	1,279290E+2	2,648437E+3	1,382266E+2	2,648437E+3	1,433525E+2
2,650000E+3	1,000220E+2	2,650000E+3	1,100012E+2	2,650000E+3	1,199958E+2	2,650000E+3	1,300017E+2	2,650000E+3	1,399969E+2	2,650000E+3	1,449876E+2	2,650000E+3	9,773861E+1	2,650000E+3	1,077508E+2	2,650000E+3	1,177776E+2	2,650000E+3	1,278961E+2	2,650000E+3	1,381935E+2	2,650000E+3	1,433179E+2
2,651562E+3	1,000211E+2	2,651562E+3	1,100024E+2	2,651562E+3	1,199952E+2	2,651562E+3	1,300019E+2	2,651562E+3	1,399967E+2	2,651562E+3	1,449876E+2	2,651562E+3	9,770673E+1	2,651562E+3	1,077186E+2	2,651562E+3	1,177460E+2	2,651562E+3	1,278649E+2	2,651562E+3	1,381610E+2	2,651562E+3	1,432833E+2
2,653125E+3	1,000201E+2	2,653125E+3	1,100037E+2	2,653125E+3	1,199946E+2	2,653125E+3	1,300022E+2	2,653125E+3	1,399964E+2	2,653125E+3	1,449876E+2	2,653125E+3	9,767474E+1	2,653125E+3	1,076862E+2	2,653125E+3	1,177142E+2	2,653125E+3	1,278335E+2	2,653125E+3	1,381285E+2	2,653125E+3	1,432486E+2
2,654687E+3	1,000178E+2	2,654687E+3	1,100061E+2	2,654687E+3	1,199944E+2	2,654687E+3	1,300018E+2	2,654687E+3	1,399964E+2	2,654687E+3	1,449876E+2	2,654687E+3	9,764861E+1	2,654687E+3	1,076555E+2	2,654687E+3	1,176837E+2	2,654687E+3	1,278039E+2	2,654687E+3	1,380972E+2	2,654687E+3	1,432164E+2
2,656250E+3	1,000155E+2	2,656250E+3	1,100084E+2	2,656250E+3	1,199942E+2	2,656250E+3	1,300014E+2	2,656250E+3	1,399963E+2	2,656250E+3	1,449876E+2	2,656250E+3	9,762240E+1	2,656250E+3	1,076247E+2	2,656250E+3	1,176530E+2	2,656250E+3	1,277742E+2	2,656250E+3	1,380658E+2	2,656250E+3	1,431840E+2
2,657812E+3	1,000082E+2	2,657812E+3	1,100073E+2	2,657812E+3	1,199953E+2	2,657812E+3	1,300013E+2	2,657812E+3	1,399960E+2	2,657812E+3	1,449871E+2	2,657812E+3	9,759644E+1	2,657812E+3	1,075948E+2	2,657812E+3	1,176236E+2	2,657812E+3	1,277457E+2	2,657812E+3	1,380350E+2	2,657812E+3	1,431515E+2
2,659375E+3	1,000010E+2	2,659375E+3	1,100061E+2	2,659375E+3	1,199965E+2	2,659375E+3	1,300012E+2	2,659375E+3	1,399957E+2	2,659375E+3	1,449866E+2	2,659375E+3	9,757040E+1	2,659375E+3	1,075648E+2	2,659375E+3	1,175941E+2	2,659375E+3	1,277171E+2	2,659375E+3	1,380042E+2	2,659375E+3	1,431190E+2
