Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	
3,264062E+3	8,575588E-1	3,264062E+3	8,507737E-1	3,264062E+3	8,498735E-1	3,264062E+3	8,616341E-1	3,264062E+3	8,729808E-1	3,264062E+3	8,542465E-1	3,264062E+3	8,376840E-1
3,265625E+3	8,554060E-1	3,265625E+3	8,480949E-1	3,265625E+3	8,464556E-1	3,265625E+3	8,581631E-1	3,265625E+3	8,717970E-1	3,265625E+3	8,572290E-1	3,265625E+3	8,358852E-1
3,267187E+3	8,518849E-1	3,267187E+3	8,436665E-1	3,267187E+3	8,424840E-1	3,267187E+3	8,556931E-1	3,267187E+3	8,654019E-1	3,267187E+3	8,563325E-1	3,267187E+3	8,366339E-1
3,268750E+3	8,487619E-1	3,268750E+3	8,409535E-1	3,268750E+3	8,387248E-1	3,268750E+3	8,534652E-1	3,268750E+3	8,655874E-1	3,268750E+3	8,553060E-1	3,268750E+3	8,398299E-1
3,270312E+3	8,440408E-1	3,270312E+3	8,365900E-1	3,270312E+3	8,359034E-1	3,270312E+3	8,496710E-1	3,270312E+3	8,645882E-1	3,270312E+3	8,507519E-1	3,270312E+3	8,330580E-1
3,271875E+3	8,409682E-1	3,271875E+3	8,339318E-1	3,271875E+3	8,335739E-1	3,271875E+3	8,469648E-1	3,271875E+3	8,585587E-1	3,271875E+3	8,488437E-1	3,271875E+3	8,335551E-1
3,273437E+3	8,369502E-1	3,273437E+3	8,302455E-1	3,273437E+3	8,293623E-1	3,273437E+3	8,436998E-1	3,273437E+3	8,573292E-1	3,273437E+3	8,533903E-1	3,273437E+3	8,307974E-1
3,275000E+3	8,338071E-1	3,275000E+3	8,255600E-1	3,275000E+3	8,274289E-1	3,275000E+3	8,387986E-1	3,275000E+3	8,591391E-1	3,275000E+3	8,504961E-1	3,275000E+3	8,294653E-1
3,276562E+3	8,298719E-1	3,276562E+3	8,241643E-1	3,276562E+3	8,226032E-1	3,276562E+3	8,371695E-1	3,276562E+3	8,574043E-1	3,276562E+3	8,485286E-1	3,276562E+3	8,347547E-1
3,278125E+3	8,261199E-1	3,278125E+3	8,208051E-1	3,278125E+3	8,189460E-1	3,278125E+3	8,334471E-1	3,278125E+3	8,560288E-1	3,278125E+3	8,473477E-1	3,278125E+3	8,345442E-1
3,279687E+3	8,252116E-1	3,279687E+3	8,167893E-1	3,279687E+3	8,165704E-1	3,279687E+3	8,311288E-1	3,279687E+3	8,565561E-1	3,279687E+3	8,452595E-1	3,279687E+3	8,353502E-1
3,281250E+3	8,198055E-1	3,281250E+3	8,121685E-1	3,281250E+3	8,135140E-1	3,281250E+3	8,273637E-1	3,281250E+3	8,516210E-1	3,281250E+3	8,421474E-1	3,281250E+3	8,311843E-1
3,282812E+3	8,156031E-1	3,282812E+3	8,105929E-1	3,282812E+3	8,101301E-1	3,282812E+3	8,246603E-1	3,282812E+3	8,481130E-1	3,282812E+3	8,395764E-1	3,282812E+3	8,258102E-1
3,284375E+3	8,133330E-1	3,284375E+3	8,088846E-1	3,284375E+3	8,076259E-1	3,284375E+3	8,213913E-1	3,284375E+3	8,451052E-1	3,284375E+3	8,386745E-1	3,284375E+3	8,241783E-1
3,285937E+3	8,109794E-1	3,285937E+3	8,051311E-1	3,285937E+3	8,037148E-1	3,285937E+3	8,192349E-1	3,285937E+3	8,394775E-1	3,285937E+3	8,380525E-1	3,285937E+3	8,204996E-1
3,287500E+3	8,096685E-1	3,287500E+3	8,013552E-1	3,287500E+3	7,996391E-1	3,287500E+3	8,158999E-1	3,287500E+3	8,412810E-1	3,287500E+3	8,361309E-1	3,287500E+3	8,224029E-1
3,289062E+3	8,065919E-1	3,289062E+3	7,979801E-1	3,289062E+3	7,968369E-1	3,289062E+3	8,129189E-1	3,289062E+3	8,428834E-1	3,289062E+3	8,368198E-1	3,289062E+3	8,256013E-1
3,290625E+3	8,054426E-1	3,290625E+3	7,937106E-1	3,290625E+3	7,941726E-1	3,290625E+3	8,080034E-1	3,290625E+3	8,405096E-1	3,290625E+3	8,379909E-1	3,290625E+3	8,274493E-1
3,292187E+3	8,001319E-1	3,292187E+3	7,909016E-1	3,292187E+3	7,916442E-1	3,292187E+3	8,068379E-1	3,292187E+3	8,345669E-1	3,292187E+3	8,354748E-1	3,292187E+3	8,215553E-1
3,293750E+3	7,959359E-1	3,293750E+3	7,876783E-1	3,293750E+3	7,885709E-1	3,293750E+3	8,046379E-1	3,293750E+3	8,321293E-1	3,293750E+3	8,325969E-1	3,293750E+3	8,225387E-1
3,295312E+3	7,944769E-1	3,295312E+3	7,863489E-1	3,295312E+3	7,849134E-1	3,295312E+3	8,007168E-1	3,295312E+3	8,335289E-1	3,295312E+3	8,314337E-1	3,295312E+3	8,272031E-1
3,296875E+3	7,907753E-1	3,296875E+3	7,836416E-1	3,296875E+3	7,824926E-1	3,296875E+3	7,975449E-1	3,296875E+3	8,313035E-1	3,296875E+3	8,310256E-1	3,296875E+3	8,218632E-1
3,298437E+3	7,856732E-1	3,298437E+3	7,795979E-1	3,298437E+3	7,801789E-1	3,298437E+3	7,966526E-1	3,298437E+3	8,257994E-1	3,298437E+3	8,296925E-1	3,298437E+3	8,207185E-1
3,300000E+3	7,849761E-1	3,300000E+3	7,772895E-1	3,300000E+3	7,757055E-1	3,300000E+3	7,940174E-1	3,300000E+3	8,225918E-1	3,300000E+3	8,292895E-1	3,300000E+3	8,232208E-1
3,301562E+3	7,837088E-1	3,301562E+3	7,742569E-1	3,301562E+3	7,736598E-1	3,301562E+3	7,912046E-1	3,301562E+3	8,238416E-1	3,301562E+3	8,258732E-1	3,301562E+3	8,215835E-1
3,303125E+3	7,812386E-1	3,303125E+3	7,715799E-1	3,303125E+3	7,712707E-1	3,303125E+3	7,892486E-1	3,303125E+3	8,247397E-1	3,303125E+3	8,263868E-1	3,303125E+3	8,153010E-1
3,304687E+3	7,776203E-1	3,304687E+3	7,686276E-1	3,304687E+3	7,667934E-1	3,304687E+3	7,855305E-1	3,304687E+3	8,212155E-1	3,304687E+3	8,255358E-1	3,304687E+3	8,150573E-1
3,306250E+3	7,735769E-1	3,306250E+3	7,658417E-1	3,306250E+3	7,653947E-1	3,306250E+3	7,799945E-1	3,306250E+3	8,197539E-1	3,306250E+3	8,251941E-1	3,306250E+3	8,209786E-1
3,307812E+3	7,703662E-1	3,307812E+3	7,620843E-1	3,307812E+3	7,624785E-1	3,307812E+3	7,809675E-1	3,307812E+3	8,185246E-1	3,307812E+3	8,223799E-1	3,307812E+3	8,161637E-1
3,309375E+3	7,692791E-1	3,309375E+3	7,595724E-1	3,309375E+3	7,599455E-1	3,309375E+3	7,786619E-1	3,309375E+3	8,140554E-1	3,309375E+3	8,240690E-1	3,309375E+3	8,112138E-1
3,310937E+3	7,668955E-1	3,310937E+3	7,579427E-1	3,310937E+3	7,570246E-1	3,310937E+3	7,757591E-1	3,310937E+3	8,138140E-1	3,310937E+3	8,212719E-1	3,310937E+3	8,157374E-1
3,312500E+3	7,635111E-1	3,312500E+3	7,562012E-1	3,312500E+3	7,545069E-1	3,312500E+3	7,735719E-1	3,312500E+3	8,120015E-1	3,312500E+3	8,183794E-1	3,312500E+3	8,166062E-1
3,314062E+3	7,601978E-1	3,314062E+3	7,548060E-1	3,314062E+3	7,531284E-1	3,314062E+3	7,705115E-1	3,314062E+3	8,098927E-1	3,314062E+3	8,167265E-1	3,314062E+3	8,116982E-1
3,315625E+3	7,607176E-1	3,315625E+3	7,517973E-1	3,315625E+3	7,512864E-1	3,315625E+3	7,684865E-1	3,315625E+3	8,063405E-1	3,315625E+3	8,154889E-1	3,315625E+3	8,130957E-1
3,317187E+3	7,609804E-1	3,317187E+3	7,501044E-1	3,317187E+3	7,492122E-1	3,317187E+3	7,676792E-1	3,317187E+3	8,020807E-1	3,317187E+3	8,139106E-1	3,317187E+3	8,095787E-1
3,318750E+3	7,592392E-1	3,318750E+3	7,489146E-1	3,318750E+3	7,474053E-1	3,318750E+3	7,651650E-1	3,318750E+3	8,019220E-1	3,318750E+3	8,122306E-1	3,318750E+3	8,098924E-1
3,320312E+3	7,564265E-1	3,320312E+3	7,472730E-1	3,320312E+3	7,449048E-1	3,320312E+3	7,628313E-1	3,320312E+3	8,024871E-1	3,320312E+3	8,094704E-1	3,320312E+3	8,105339E-1
3,321875E+3	7,556320E-1	3,321875E+3	7,462013E-1	3,321875E+3	7,421337E-1	3,321875E+3	7,609168E-1	3,321875E+3	8,044802E-1	3,321875E+3	8,079361E-1	3,321875E+3	8,063109E-1
3,323437E+3	7,559604E-1	3,323437E+3	7,438898E-1	3,323437E+3	7,415341E-1	3,323437E+3	7,586920E-1	3,323437E+3	8,002151E-1	3,323437E+3	8,084729E-1	3,323437E+3	8,029724E-1
3,325000E+3	7,549947E-1	3,325000E+3	7,433056E-1	3,325000E+3	7,402876E-1	3,325000E+3	7,570702E-1	3,325000E+3	7,969358E-1	3,325000E+3	8,082512E-1	3,325000E+3	8,046745E-1
3,326562E+3	7,540668E-1	3,326562E+3	7,423006E-1	3,326562E+3	7,403559E-1	3,326562E+3	7,551450E-1	3,326562E+3	7,984703E-1	3,326562E+3	8,051484E-1	3,326562E+3	8,081314E-1
3,328125E+3	7,534643E-1	3,328125E+3	7,399736E-1	3,328125E+3	7,396290E-1	3,328125E+3	7,553412E-1	3,328125E+3	7,962765E-1	3,328125E+3	8,013590E-1	3,328125E+3	8,125730E-1
3,329687E+3	7,541249E-1	3,329687E+3	7,400712E-1	3,329687E+3	7,387094E-1	3,329687E+3	7,545073E-1	3,329687E+3	7,951267E-1	3,329687E+3	8,034687E-1	3,329687E+3	8,112916E-1
3,331250E+3	7,572767E-1	3,331250E+3	7,399772E-1	3,331250E+3	7,373451E-1	3,331250E+3	7,523971E-1	3,331250E+3	7,942522E-1	3,331250E+3	8,018730E-1	3,331250E+3	8,052516E-1
3,332812E+3	7,544238E-1	3,332812E+3	7,395628E-1	3,332812E+3	7,375922E-1	3,332812E+3	7,500078E-1	3,332812E+3	7,947142E-1	3,332812E+3	8,054643E-1	3,332812E+3	8,072765E-1
3,334375E+3	7,555264E-1	3,334375E+3	7,392057E-1	3,334375E+3	7,363775E-1	3,334375E+3	7,510539E-1	3,334375E+3	7,932442E-1	3,334375E+3	8,058098E-1	3,334375E+3	8,072685E-1
3,335937E+3	7,563036E-1	3,335937E+3	7,412942E-1	3,335937E+3	7,354940E-1	3,335937E+3	7,495304E-1	3,335937E+3	7,903435E-1	3,335937E+3	7,966752E-1	3,335937E+3	8,035806E-1
3,337500E+3	7,558671E-1	3,337500E+3	7,410323E-1	3,337500E+3	7,367895E-1	3,337500E+3	7,494886E-1	3,337500E+3	7,908683E-1	3,337500E+3	7,999931E-1	3,337500E+3	8,008564E-1
3,339062E+3	7,590989E-1	3,339062E+3	7,418897E-1	3,339062E+3	7,362745E-1	3,339062E+3	7,482688E-1	3,339062E+3	7,887757E-1	3,339062E+3	7,991535E-1	3,339062E+3	8,076133E-1
3,340625E+3	7,597449E-1	3,340625E+3	7,428243E-1	3,340625E+3	7,370068E-1	3,340625E+3	7,493860E-1	3,340625E+3	7,883769E-1	3,340625E+3	7,993287E-1	3,340625E+3	8,066299E-1
3,342187E+3	7,624399E-1	3,342187E+3	7,439554E-1	3,342187E+3	7,387265E-1	3,342187E+3	7,508160E-1	3,342187E+3	7,890150E-1	3,342187E+3	8,015758E-1	3,342187E+3	8,017936E-1
3,343750E+3	7,635910E-1	3,343750E+3	7,457467E-1	3,343750E+3	7,383986E-1	3,343750E+3	7,511943E-1	3,343750E+3	7,910512E-1	3,343750E+3	7,983019E-1	3,343750E+3	8,001600E-1
3,345312E+3	7,671849E-1	3,345312E+3	7,472648E-1	3,345312E+3	7,403086E-1	3,345312E+3	7,513078E-1	3,345312E+3	7,900100E-1	3,345312E+3	8,004741E-1	3,345312E+3	7,992151E-1
3,346875E+3	7,705209E-1	3,346875E+3	7,495921E-1	3,346875E+3	7,433597E-1	3,346875E+3	7,531481E-1	3,346875E+3	7,942578E-1	3,346875E+3	7,989797E-1	3,346875E+3	7,986788E-1
3,348437E+3	7,726208E-1	3,348437E+3	7,533958E-1	3,348437E+3	7,444338E-1	3,348437E+3	7,542443E-1	3,348437E+3	7,909277E-1	3,348437E+3	7,952388E-1	3,348437E+3	8,018847E-1
3,350000E+3	7,754836E-1	3,350000E+3	7,557437E-1	3,350000E+3	7,472334E-1	3,350000E+3	7,538648E-1	3,350000E+3	7,896346E-1	3,350000E+3	7,971641E-1	3,350000E+3	7,957541E-1
3,351562E+3	7,806956E-1	3,351562E+3	7,582238E-1	3,351562E+3	7,499135E-1	3,351562E+3	7,561518E-1	3,351562E+3	7,862416E-1	3,351562E+3	7,999691E-1	3,351562E+3	7,977265E-1
3,353125E+3	7,808209E-1	3,353125E+3	7,616714E-1	3,353125E+3	7,520900E-1	3,353125E+3	7,572486E-1	3,353125E+3	7,889758E-1	3,353125E+3	7,971157E-1	3,353125E+3	8,023795E-1
3,354687E+3	7,834623E-1	3,354687E+3	7,637983E-1	3,354687E+3	7,547536E-1	3,354687E+3	7,612744E-1	3,354687E+3	7,908760E-1	3,354687E+3	7,957459E-1	3,354687E+3	7,978301E-1
3,356250E+3	7,874563E-1	3,356250E+3	7,666043E-1	3,356250E+3	7,575145E-1	3,356250E+3	7,640326E-1	3,356250E+3	7,910743E-1	3,356250E+3	8,002527E-1	3,356250E+3	8,027764E-1
3,357812E+3	7,936269E-1	3,357812E+3	7,698467E-1	3,357812E+3	7,609692E-1	3,357812E+3	7,651679E-1	3,357812E+3	7,909809E-1	3,357812E+3	8,004902E-1	3,357812E+3	8,036908E-1
3,359375E+3	7,932377E-1	3,359375E+3	7,727973E-1	3,359375E+3	7,638749E-1	3,359375E+3	7,684729E-1	3,359375E+3	7,927897E-1	3,359375E+3	7,915168E-1	3,359375E+3	8,027922E-1
3,360937E+3	7,941604E-1	3,360937E+3	7,752095E-1	3,360937E+3	7,671614E-1	3,360937E+3	7,700317E-1	3,360937E+3	7,938720E-1	3,360937E+3	8,012245E-1	3,360937E+3	7,987020E-1
3,362500E+3	7,978997E-1	3,362500E+3	7,795788E-1	3,362500E+3	7,691920E-1	3,362500E+3	7,720498E-1	3,362500E+3	7,942041E-1	3,362500E+3	8,013828E-1	3,362500E+3	8,038277E-1
3,364062E+3	8,002049E-1	3,364062E+3	7,810779E-1	3,364062E+3	7,729480E-1	3,364062E+3	7,742670E-1	3,364062E+3	7,985059E-1	3,364062E+3	8,040830E-1	3,364062E+3	8,050363E-1
3,365625E+3	8,014797E-1	3,365625E+3	7,826951E-1	3,365625E+3	7,744963E-1	3,365625E+3	7,783864E-1	3,365625E+3	7,970984E-1	3,365625E+3	8,020138E-1	3,365625E+3	8,041927E-1
3,367187E+3	7,994025E-1	3,367187E+3	7,851742E-1	3,367187E+3	7,770777E-1	3,367187E+3	7,806662E-1	3,367187E+3	8,008727E-1	3,367187E+3	8,043342E-1	3,367187E+3	7,989280E-1
3,368750E+3	8,006444E-1	3,368750E+3	7,868881E-1	3,368750E+3	7,795862E-1	3,368750E+3	7,844629E-1	3,368750E+3	8,069321E-1	3,368750E+3	8,085702E-1	3,368750E+3	8,001305E-1
3,370312E+3	7,999072E-1	3,370312E+3	7,886627E-1	3,370312E+3	7,816067E-1	3,370312E+3	7,855254E-1	3,370312E+3	8,083677E-1	3,370312E+3	8,089066E-1	3,370312E+3	8,085187E-1
3,371875E+3	8,009801E-1	3,371875E+3	7,887173E-1	3,371875E+3	7,820434E-1	3,371875E+3	7,860024E-1	3,371875E+3	8,046368E-1	3,371875E+3	8,093129E-1	3,371875E+3	8,090046E-1
3,373437E+3	7,984798E-1	3,373437E+3	7,880082E-1	3,373437E+3	7,835925E-1	3,373437E+3	7,880947E-1	3,373437E+3	8,010917E-1	3,373437E+3	8,102751E-1	3,373437E+3	8,062265E-1
3,375000E+3	7,941150E-1	3,375000E+3	7,865735E-1	3,375000E+3	7,836207E-1	3,375000E+3	7,876299E-1	3,375000E+3	8,035963E-1	3,375000E+3	8,096246E-1	3,375000E+3	8,049115E-1
3,376562E+3	7,884486E-1	3,376562E+3	7,865179E-1	3,376562E+3	7,831909E-1	3,376562E+3	7,886250E-1	3,376562E+3	8,100115E-1	3,376562E+3	8,124012E-1	3,376562E+3	8,075100E-1
3,378125E+3	7,860734E-1	3,378125E+3	7,847627E-1	3,378125E+3	7,813829E-1	3,378125E+3	7,870597E-1	3,378125E+3	8,115670E-1	3,378125E+3	8,060085E-1	3,378125E+3	8,143050E-1
3,379687E+3	7,833502E-1	3,379687E+3	7,808202E-1	3,379687E+3	7,800088E-1	3,379687E+3	7,890548E-1	3,379687E+3	8,079223E-1	3,379687E+3	8,038905E-1	3,379687E+3	8,124267E-1
3,381250E+3	7,797425E-1	3,381250E+3	7,773683E-1	3,381250E+3	7,778256E-1	3,381250E+3	7,872910E-1	3,381250E+3	8,090611E-1	3,381250E+3	8,077747E-1	3,381250E+3	8,127196E-1
3,382812E+3	7,748700E-1	3,382812E+3	7,742745E-1	3,382812E+3	7,744991E-1	3,382812E+3	7,867068E-1	3,382812E+3	8,133392E-1	3,382812E+3	8,111394E-1	3,382812E+3	8,117132E-1
3,384375E+3	7,688534E-1	3,384375E+3	7,699145E-1	3,384375E+3	7,711292E-1	3,384375E+3	7,837637E-1	3,384375E+3	8,109613E-1	3,384375E+3	8,139456E-1	3,384375E+3	8,035693E-1
3,385937E+3	7,629304E-1	3,385937E+3	7,646944E-1	3,385937E+3	7,676960E-1	3,385937E+3	7,774702E-1	3,385937E+3	8,063990E-1	3,385937E+3	8,130446E-1	3,385937E+3	7,933425E-1
3,387500E+3	7,575705E-1	3,387500E+3	7,599721E-1	3,387500E+3	7,640074E-1	3,387500E+3	7,764046E-1	3,387500E+3	8,080531E-1	3,387500E+3	8,086524E-1	3,387500E+3	8,039480E-1
3,389062E+3	7,521918E-1	3,389062E+3	7,546736E-1	3,389062E+3	7,584798E-1	3,389062E+3	7,734708E-1	3,389062E+3	8,049132E-1	3,389062E+3	8,068058E-1	3,389062E+3	8,095683E-1
3,390625E+3	7,473577E-1	3,390625E+3	7,488926E-1	3,390625E+3	7,532621E-1	3,390625E+3	7,713167E-1	3,390625E+3	8,009416E-1	3,390625E+3	8,087237E-1	3,390625E+3	8,094979E-1
3,392187E+3	7,417924E-1	3,392187E+3	7,437441E-1	3,392187E+3	7,477852E-1	3,392187E+3	7,677468E-1	3,392187E+3	7,996979E-1	3,392187E+3	8,077632E-1	3,392187E+3	8,074052E-1
3,393750E+3	7,348466E-1	3,393750E+3	7,374634E-1	3,393750E+3	7,428744E-1	3,393750E+3	7,604729E-1	3,393750E+3	7,986947E-1	3,393750E+3	8,061150E-1	3,393750E+3	8,070243E-1
3,395312E+3	7,275116E-1	3,395312E+3	7,307648E-1	3,395312E+3	7,369889E-1	3,395312E+3	7,552819E-1	3,395312E+3	7,974334E-1	3,395312E+3	8,080096E-1	3,395312E+3	8,053115E-1
3,396875E+3	7,187770E-1	3,396875E+3	7,237329E-1	3,396875E+3	7,305351E-1	3,396875E+3	7,525741E-1	3,396875E+3	7,921782E-1	3,396875E+3	8,063888E-1	3,396875E+3	8,046841E-1
3,398437E+3	7,167661E-1	3,398437E+3	7,202146E-1	3,398437E+3	7,245165E-1	3,398437E+3	7,456957E-1	3,398437E+3	7,883234E-1	3,398437E+3	8,045128E-1	3,398437E+3	8,082418E-1
3,400000E+3	7,133403E-1	3,400000E+3	7,138975E-1	3,400000E+3	7,193950E-1	3,400000E+3	7,396837E-1	3,400000E+3	7,835235E-1	3,400000E+3	8,053725E-1	3,400000E+3	8,120375E-1
3,401562E+3	7,047686E-1	3,401562E+3	7,064124E-1	3,401562E+3	7,133132E-1	3,401562E+3	7,363308E-1	3,401562E+3	7,813344E-1	3,401562E+3	8,040711E-1	3,401562E+3	8,064050E-1
3,403125E+3	6,964336E-1	3,403125E+3	7,008929E-1	3,403125E+3	7,067883E-1	3,403125E+3	7,302550E-1	3,403125E+3	7,716128E-1	3,403125E+3	8,042390E-1	3,403125E+3	8,044173E-1
3,404687E+3	6,949245E-1	3,404687E+3	6,940031E-1	3,404687E+3	7,012133E-1	3,404687E+3	7,238699E-1	3,404687E+3	7,778765E-1	3,404687E+3	7,947291E-1	3,404687E+3	8,030308E-1
3,406250E+3	6,848746E-1	3,406250E+3	6,873462E-1	3,406250E+3	6,942814E-1	3,406250E+3	7,208788E-1	3,406250E+3	7,713694E-1	3,406250E+3	7,936180E-1	3,406250E+3	8,013738E-1
3,407812E+3	6,804757E-1	3,407812E+3	6,826844E-1	3,407812E+3	6,907199E-1	3,407812E+3	7,159397E-1	3,407812E+3	7,679577E-1	3,407812E+3	7,924021E-1	3,407812E+3	7,957196E-1
3,409375E+3	6,768399E-1	3,409375E+3	6,771114E-1	3,409375E+3	6,850647E-1	3,409375E+3	7,100732E-1	3,409375E+3	7,661621E-1	3,409375E+3	7,867783E-1	3,409375E+3	7,949197E-1
3,410937E+3	6,710419E-1	3,410937E+3	6,724796E-1	3,410937E+3	6,780686E-1	3,410937E+3	7,019182E-1	3,410937E+3	7,630204E-1	3,410937E+3	7,815419E-1	3,410937E+3	7,968695E-1
3,412500E+3	6,653377E-1	3,412500E+3	6,667744E-1	3,412500E+3	6,726229E-1	3,412500E+3	6,997906E-1	3,412500E+3	7,573517E-1	3,412500E+3	7,832108E-1	3,412500E+3	7,848258E-1
3,414062E+3	6,601907E-1	3,414062E+3	6,620521E-1	3,414062E+3	6,663217E-1	3,414062E+3	6,959587E-1	3,414062E+3	7,574740E-1	3,414062E+3	7,787420E-1	3,414062E+3	7,863164E-1
3,415625E+3	6,544154E-1	3,415625E+3	6,578050E-1	3,415625E+3	6,613436E-1	3,415625E+3	6,881727E-1	3,415625E+3	7,526069E-1	3,415625E+3	7,819775E-1	3,415625E+3	7,875202E-1
3,417187E+3	6,482529E-1	3,417187E+3	6,525606E-1	3,417187E+3	6,558916E-1	3,417187E+3	6,807497E-1	3,417187E+3	7,483801E-1	3,417187E+3	7,783818E-1	3,417187E+3	7,938375E-1
3,418750E+3	6,460239E-1	3,418750E+3	6,477882E-1	3,418750E+3	6,522012E-1	3,418750E+3	6,769580E-1	3,418750E+3	7,449821E-1	3,418750E+3	7,741039E-1	3,418750E+3	7,944042E-1
3,420312E+3	6,421282E-1	3,420312E+3	6,435050E-1	3,420312E+3	6,453025E-1	3,420312E+3	6,736530E-1	3,420312E+3	7,395683E-1	3,420312E+3	7,701986E-1	3,420312E+3	7,876773E-1
3,421875E+3	6,348242E-1	3,421875E+3	6,375884E-1	3,421875E+3	6,407768E-1	3,421875E+3	6,681594E-1	3,421875E+3	7,347145E-1	3,421875E+3	7,686119E-1	3,421875E+3	7,827322E-1
3,423437E+3	6,281494E-1	3,423437E+3	6,319393E-1	3,423437E+3	6,369816E-1	3,423437E+3	6,618858E-1	3,423437E+3	7,347475E-1	3,423437E+3	7,632315E-1	3,423437E+3	7,750982E-1
3,425000E+3	6,313919E-1	3,425000E+3	6,289455E-1	3,425000E+3	6,321136E-1	3,425000E+3	6,576237E-1	3,425000E+3	7,337390E-1	3,425000E+3	7,647924E-1	3,425000E+3	7,747130E-1
3,426562E+3	6,266919E-1	3,426562E+3	6,237762E-1	3,426562E+3	6,271259E-1	3,426562E+3	6,543598E-1	3,426562E+3	7,277381E-1	3,426562E+3	7,631901E-1	3,426562E+3	7,824450E-1
3,428125E+3	6,217806E-1	3,428125E+3	6,205740E-1	3,428125E+3	6,224241E-1	3,428125E+3	6,508318E-1	3,428125E+3	7,256190E-1	3,428125E+3	7,544628E-1	3,428125E+3	7,776591E-1
3,429687E+3	6,199821E-1	3,429687E+3	6,161788E-1	3,429687E+3	6,190306E-1	3,429687E+3	6,461016E-1	3,429687E+3	7,226181E-1	3,429687E+3	7,539853E-1	3,429687E+3	7,778062E-1
3,431250E+3	6,179206E-1	3,431250E+3	6,122568E-1	3,431250E+3	6,153679E-1	3,431250E+3	6,406559E-1	3,431250E+3	7,198272E-1	3,431250E+3	7,500867E-1	3,431250E+3	7,803086E-1
3,432812E+3	6,101295E-1	3,432812E+3	6,060411E-1	3,432812E+3	6,123558E-1	3,432812E+3	6,398588E-1	3,432812E+3	7,108878E-1	3,432812E+3	7,544998E-1	3,432812E+3	7,746206E-1
3,434375E+3	6,046820E-1	3,434375E+3	6,024583E-1	3,434375E+3	6,080673E-1	3,434375E+3	6,375246E-1	3,434375E+3	7,065621E-1	3,434375E+3	7,543410E-1	3,434375E+3	7,664284E-1
3,435937E+3	6,049357E-1	3,435937E+3	5,999012E-1	3,435937E+3	6,048043E-1	3,435937E+3	6,314694E-1	3,435937E+3	7,056067E-1	3,435937E+3	7,504076E-1	3,435937E+3	7,686709E-1
3,437500E+3	5,968330E-1	3,437500E+3	5,955275E-1	3,437500E+3	6,005472E-1	3,437500E+3	6,300459E-1	3,437500E+3	7,054234E-1	3,437500E+3	7,464410E-1	3,437500E+3	7,730838E-1
3,439062E+3	5,927309E-1	3,439062E+3	5,942896E-1	3,439062E+3	5,957155E-1	3,439062E+3	6,283736E-1	3,439062E+3	7,053823E-1	3,439062E+3	7,455509E-1	3,439062E+3	7,716708E-1
3,440625E+3	5,869783E-1	3,440625E+3	5,925460E-1	3,440625E+3	5,947177E-1	3,440625E+3	6,214758E-1	3,440625E+3	7,070544E-1	3,440625E+3	7,379362E-1	3,440625E+3	7,658130E-1
3,442187E+3	5,868966E-1	3,442187E+3	5,869609E-1	3,442187E+3	5,918961E-1	3,442187E+3	6,166154E-1	3,442187E+3	7,026756E-1	3,442187E+3	7,360754E-1	3,442187E+3	7,640408E-1
3,443750E+3	5,877505E-1	3,443750E+3	5,831992E-1	3,443750E+3	5,885947E-1	3,443750E+3	6,132736E-1	3,443750E+3	6,948515E-1	3,443750E+3	7,366606E-1	3,443750E+3	7,625565E-1
3,445312E+3	5,837352E-1	3,445312E+3	5,812372E-1	3,445312E+3	5,832903E-1	3,445312E+3	6,110170E-1	3,445312E+3	6,860754E-1	3,445312E+3	7,352395E-1	3,445312E+3	7,647511E-1
3,446875E+3	5,784550E-1	3,446875E+3	5,759567E-1	3,446875E+3	5,787720E-1	3,446875E+3	6,109347E-1	3,446875E+3	6,855312E-1	3,446875E+3	7,305219E-1	3,446875E+3	7,645805E-1
3,448437E+3	5,750992E-1	3,448437E+3	5,714307E-1	3,448437E+3	5,769543E-1	3,448437E+3	6,062079E-1	3,448437E+3	6,848710E-1	3,448437E+3	7,272934E-1	3,448437E+3	7,645131E-1
3,450000E+3	5,699659E-1	3,450000E+3	5,700878E-1	3,450000E+3	5,735875E-1	3,450000E+3	6,029361E-1	3,450000E+3	6,855736E-1	3,450000E+3	7,286892E-1	3,450000E+3	7,665669E-1
3,451562E+3	5,659814E-1	3,451562E+3	5,675309E-1	3,451562E+3	5,709078E-1	3,451562E+3	5,998452E-1	3,451562E+3	6,886872E-1	3,451562E+3	7,290680E-1	3,451562E+3	7,601089E-1
3,453125E+3	5,641187E-1	3,453125E+3	5,648423E-1	3,453125E+3	5,690640E-1	3,453125E+3	5,977845E-1	3,453125E+3	6,776607E-1	3,453125E+3	7,257294E-1	3,453125E+3	7,622724E-1
3,454687E+3	5,622304E-1	3,454687E+3	5,608636E-1	3,454687E+3	5,660173E-1	3,454687E+3	5,939254E-1	3,454687E+3	6,726751E-1	3,454687E+3	7,252224E-1	3,454687E+3	7,629601E-1
