Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
1,612500E+3	3,271430E-2	1,612500E+3	-4,196913E-1
1,614062E+3	3,313457E-2	1,614062E+3	-4,288066E-1
1,615625E+3	3,356201E-2	1,615625E+3	-4,379566E-1
1,617187E+3	3,418636E-2	1,617187E+3	-4,475348E-1
1,618750E+3	3,482493E-2	1,618750E+3	-4,571611E-1
1,620312E+3	3,535397E-2	1,620312E+3	-4,669390E-1
1,621875E+3	3,589427E-2	1,621875E+3	-4,767707E-1
1,623437E+3	3,313979E-2	1,623437E+3	-4,264027E-1
1,625000E+3	2,975531E-2	1,625000E+3	-3,727450E-1
1,626562E+3	2,962692E-2	1,626562E+3	-3,717472E-1
1,628125E+3	2,946508E-2	1,628125E+3	-3,704959E-1
1,629687E+3	2,933848E-2	1,629687E+3	-3,691868E-1
1,631250E+3	2,917914E-2	1,631250E+3	-3,676273E-1
1,632812E+3	2,904833E-2	1,632812E+3	-3,658125E-1
1,634375E+3	2,888524E-2	1,634375E+3	-3,637450E-1
1,635937E+3	2,893747E-2	1,635937E+3	-3,616480E-1
1,637500E+3	2,896255E-2	1,637500E+3	-3,593031E-1
1,639062E+3	2,910905E-2	1,639062E+3	-3,571468E-1
1,640625E+3	2,923197E-2	1,640625E+3	-3,547548E-1
1,642187E+3	2,931241E-2	1,642187E+3	-3,526076E-1
1,643750E+3	2,936834E-2	1,643750E+3	-3,502393E-1
1,645312E+3	2,929653E-2	1,645312E+3	-3,477882E-1
1,646875E+3	2,919644E-2	1,646875E+3	-3,451225E-1
1,648437E+3	2,928946E-2	1,648437E+3	-3,437452E-1
1,650000E+3	2,936182E-2	1,650000E+3	-3,421897E-1
1,651562E+3	2,940769E-2	1,651562E+3	-3,415226E-1
1,653125E+3	2,943417E-2	1,653125E+3	-3,407023E-1
1,654687E+3	2,938855E-2	1,654687E+3	-3,405312E-1
1,656250E+3	2,932370E-2	1,656250E+3	-3,402249E-1
1,657812E+3	2,936011E-2	1,657812E+3	-3,386052E-1
1,659375E+3	2,937514E-2	1,659375E+3	-3,368310E-1
1,660937E+3	2,972446E-2	1,660937E+3	-3,347821E-1
1,662500E+3	3,005691E-2	1,662500E+3	-3,325807E-1
1,664062E+3	3,032839E-2	1,664062E+3	-3,314399E-1
1,665625E+3	3,058455E-2	1,665625E+3	-3,301716E-1
1,667187E+3	3,061164E-2	1,667187E+3	-3,298038E-1
1,668750E+3	3,062199E-2	1,668750E+3	-3,293285E-1
1,670312E+3	3,053720E-2	1,670312E+3	-3,290302E-1
1,671875E+3	3,043493E-2	1,671875E+3	-3,286326E-1
1,673437E+3	3,057801E-2	1,673437E+3	-3,275258E-1
1,675000E+3	3,070482E-2	1,675000E+3	-3,263159E-1
1,676562E+3	3,098220E-2	1,676562E+3	-3,250779E-1
1,678125E+3	3,124423E-2	1,678125E+3	-3,237432E-1
1,679687E+3	3,132064E-2	1,679687E+3	-3,225905E-1
1,681250E+3	3,137997E-2	1,681250E+3	-3,213501E-1
1,682812E+3	3,144761E-2	1,682812E+3	-3,205356E-1
1,684375E+3	3,149894E-2	1,684375E+3	-3,196433E-1
1,685937E+3	3,173692E-2	1,685937E+3	-3,196808E-1
1,687500E+3	3,196153E-2	1,687500E+3	-3,196538E-1
1,689062E+3	3,221464E-2	1,689062E+3	-3,188683E-1
1,690625E+3	3,245295E-2	1,690625E+3	-3,180179E-1
1,692187E+3	3,261434E-2	1,692187E+3	-3,183596E-1
1,693750E+3	3,276334E-2	1,693750E+3	-3,186508E-1
1,695312E+3	3,292820E-2	1,695312E+3	-3,192226E-1
1,696875E+3	3,308171E-2	1,696875E+3	-3,197501E-1
1,698437E+3	3,334883E-2	1,698437E+3	-3,198913E-1
1,700000E+3	3,360410E-2	1,700000E+3	-3,199899E-1
1,701562E+3	3,380274E-2	1,701562E+3	-3,191179E-1
1,703125E+3	3,398560E-2	1,703125E+3	-3,182046E-1
1,704687E+3	3,394976E-2	1,704687E+3	-3,177124E-1
1,706250E+3	3,389823E-2	1,706250E+3	-3,171869E-1
1,707812E+3	3,399133E-2	1,707812E+3	-3,159988E-1
1,709375E+3	3,406756E-2	1,709375E+3	-3,147818E-1
1,710937E+3	3,418582E-2	1,710937E+3	-3,136032E-1
1,712500E+3	3,428734E-2	1,712500E+3	-3,124023E-1
1,714062E+3	3,435489E-2	1,714062E+3	-3,133389E-1
1,715625E+3	3,441075E-2	1,715625E+3	-3,142603E-1
1,717187E+3	3,463989E-2	1,717187E+3	-3,160853E-1
1,718750E+3	3,486008E-2	1,718750E+3	-3,179003E-1
1,720312E+3	3,525186E-2	1,720312E+3	-3,194588E-1
1,721875E+3	3,563473E-2	1,721875E+3	-3,210091E-1
1,723437E+3	3,600652E-2	1,723437E+3	-3,213744E-1
1,725000E+3	3,636550E-2	1,725000E+3	-3,217342E-1
1,726562E+3	3,677469E-2	1,726562E+3	-3,205047E-1
1,728125E+3	3,716534E-2	1,728125E+3	-3,192792E-1
1,729687E+3	3,744557E-2	1,729687E+3	-3,181074E-1
1,731250E+3	3,770755E-2	1,731250E+3	-3,169463E-1
1,732812E+3	3,801787E-2	1,732812E+3	-3,174014E-1
1,734375E+3	3,831456E-2	1,734375E+3	-3,178653E-1
1,735937E+3	3,868783E-2	1,735937E+3	-3,199172E-1
1,737500E+3	3,905197E-2	1,737500E+3	-3,219779E-1
1,739062E+3	3,935912E-2	1,739062E+3	-3,233704E-1
1,740625E+3	3,965504E-2	1,740625E+3	-3,247756E-1
1,742187E+3	3,985038E-2	1,742187E+3	-3,244866E-1
1,743750E+3	4,002989E-2	1,743750E+3	-3,242224E-1
1,745312E+3	4,033582E-2	1,745312E+3	-3,238076E-1
1,746875E+3	4,062443E-2	1,746875E+3	-3,234233E-1
1,748437E+3	4,114860E-2	1,748437E+3	-3,252550E-1
1,750000E+3	4,166156E-2	1,750000E+3	-3,271069E-1
1,751562E+3	4,208290E-2	1,751562E+3	-3,290038E-1
1,753125E+3	4,249317E-2	1,753125E+3	-3,309240E-1
1,754687E+3	4,265698E-2	1,754687E+3	-3,310076E-1
1,756250E+3	4,280488E-2	1,756250E+3	-3,311309E-1
1,757812E+3	4,294928E-2	1,757812E+3	-3,310748E-1
1,759375E+3	4,307723E-2	1,759375E+3	-3,310642E-1
1,760937E+3	4,340392E-2	1,760937E+3	-3,326536E-1
1,762500E+3	4,371809E-2	1,762500E+3	-3,342774E-1
1,764062E+3	4,406811E-2	1,764062E+3	-3,361451E-1
1,765625E+3	4,440624E-2	1,765625E+3	-3,380482E-1
1,767187E+3	4,467438E-2	1,767187E+3	-3,398927E-1
1,768750E+3	4,493111E-2	1,768750E+3	-3,417757E-1
1,770312E+3	4,516716E-2	1,770312E+3	-3,428934E-1
1,771875E+3	4,538960E-2	1,771875E+3	-3,440592E-1
1,773437E+3	4,581130E-2	1,773437E+3	-3,446890E-1
1,775000E+3	4,621494E-2	1,775000E+3	-3,453752E-1
1,776562E+3	4,667195E-2	1,776562E+3	-3,460796E-1
1,778125E+3	4,711003E-2	1,778125E+3	-3,468431E-1
1,779687E+3	4,748045E-2	1,779687E+3	-3,471101E-1
1,781250E+3	4,783083E-2	1,781250E+3	-3,474468E-1
1,782812E+3	4,787258E-2	1,782812E+3	-3,488596E-1
1,784375E+3	4,790292E-2	1,784375E+3	-3,503314E-1
1,785937E+3	4,787690E-2	1,785937E+3	-3,529469E-1
1,787500E+3	4,784370E-2	1,787500E+3	-3,556118E-1
1,789062E+3	4,769216E-2	1,789062E+3	-3,582663E-1
1,790625E+3	4,753436E-2	1,790625E+3	-3,609726E-1
1,792187E+3	4,753154E-2	1,792187E+3	-3,628283E-1
1,793750E+3	4,751848E-2	1,793750E+3	-3,647468E-1
1,795312E+3	4,753252E-2	1,795312E+3	-3,664710E-1
1,796875E+3	4,753632E-2	1,796875E+3	-3,682631E-1
1,798437E+3	4,743035E-2	1,798437E+3	-3,698950E-1
1,800000E+3	4,731585E-2	1,800000E+3	-3,715998E-1
1,801562E+3	4,757485E-2	1,801562E+3	-3,738751E-1
1,803125E+3	4,782229E-2	1,803125E+3	-3,762163E-1
1,804687E+3	4,815201E-2	1,804687E+3	-3,787097E-1
1,806250E+3	4,846975E-2	1,806250E+3	-3,812686E-1
1,807812E+3	4,866653E-2	1,807812E+3	-3,825644E-1
1,809375E+3	4,884823E-2	1,809375E+3	-3,839480E-1
1,810937E+3	4,687752E-2	1,810937E+3	-3,788717E-1
1,812500E+3	4,495775E-2	1,812500E+3	-3,740953E-1
1,814062E+3	4,473200E-2	1,814062E+3	-3,765046E-1
1,815625E+3	4,450190E-2	1,815625E+3	-3,789921E-1
1,817187E+3	4,432915E-2	1,817187E+3	-3,810211E-1
1,818750E+3	4,415056E-2	1,818750E+3	-3,831378E-1
1,820312E+3	4,388192E-2	1,820312E+3	-3,835393E-1
1,821875E+3	4,360601E-2	1,821875E+3	-3,840691E-1
1,823437E+3	4,337426E-2	1,823437E+3	-3,858472E-1
1,825000E+3	4,313759E-2	1,825000E+3	-3,877257E-1
1,826562E+3	4,270692E-2	1,826562E+3	-3,896156E-1
1,828125E+3	4,227581E-2	1,828125E+3	-3,916076E-1
1,829687E+3	4,186018E-2	1,829687E+3	-3,937806E-1
1,831250E+3	4,144451E-2	1,831250E+3	-3,960536E-1
1,832812E+3	4,117031E-2	1,832812E+3	-3,984507E-1
1,834375E+3	4,089369E-2	1,834375E+3	-4,009466E-1
1,835937E+3	4,048616E-2	1,835937E+3	-4,026638E-1
1,837500E+3	4,007828E-2	1,837500E+3	-4,044994E-1
1,839062E+3	3,971317E-2	1,839062E+3	-4,065184E-1
1,840625E+3	3,934761E-2	1,840625E+3	-4,086524E-1
1,842187E+3	3,884222E-2	1,842187E+3	-4,104749E-1
1,843750E+3	3,833988E-2	1,843750E+3	-4,124216E-1
1,845312E+3	3,772981E-2	1,845312E+3	-4,134619E-1
1,846875E+3	3,712577E-2	1,846875E+3	-4,146539E-1
1,848437E+3	3,658963E-2	1,848437E+3	-4,160065E-1
1,850000E+3	3,605803E-2	1,850000E+3	-4,175067E-1
1,851562E+3	3,559071E-2	1,851562E+3	-4,190562E-1
1,853125E+3	3,512654E-2	1,853125E+3	-4,207522E-1
1,854687E+3	3,487897E-2	1,854687E+3	-4,227997E-1
1,856250E+3	3,462898E-2	1,856250E+3	-4,249837E-1
1,857812E+3	3,440087E-2	1,857812E+3	-4,269394E-1
1,859375E+3	3,416933E-2	1,859375E+3	-4,290390E-1
1,860937E+3	3,380847E-2	1,860937E+3	-4,308855E-1
1,862500E+3	3,344783E-2	1,862500E+3	-4,328847E-1
1,864062E+3	3,290673E-2	1,864062E+3	-4,346673E-1
1,865625E+3	3,237219E-2	1,865625E+3	-4,366105E-1
1,867187E+3	3,181349E-2	1,867187E+3	-4,394619E-1
1,868750E+3	3,126272E-2	1,868750E+3	-4,424458E-1
1,870312E+3	3,061072E-2	1,870312E+3	-4,455050E-1
1,871875E+3	2,996968E-2	1,871875E+3	-4,486954E-1
1,873437E+3	2,930133E-2	1,873437E+3	-4,507347E-1
1,875000E+3	2,864546E-2	1,875000E+3	-4,529429E-1
1,876562E+3	2,813647E-2	1,876562E+3	-4,540654E-1
1,878125E+3	2,763410E-2	1,878125E+3	-4,553998E-1
1,879687E+3	2,728934E-2	1,879687E+3	-4,561509E-1
1,881250E+3	2,694344E-2	1,881250E+3	-4,571388E-1
1,882812E+3	2,662556E-2	1,882812E+3	-4,590467E-1
1,884375E+3	2,630782E-2	1,884375E+3	-4,611488E-1
1,885937E+3	2,602823E-2	1,885937E+3	-4,630379E-1
1,887500E+3	2,574717E-2	1,887500E+3	-4,651290E-1
1,889062E+3	2,531737E-2	1,889062E+3	-4,672763E-1
1,890625E+3	2,489253E-2	1,890625E+3	-4,696220E-1
1,892187E+3	2,428694E-2	1,892187E+3	-4,719070E-1
1,893750E+3	2,369436E-2	1,893750E+3	-4,743923E-1
1,895312E+3	2,326668E-2	1,895312E+3	-4,765870E-1
1,896875E+3	2,284472E-2	1,896875E+3	-4,789936E-1
1,898437E+3	2,293824E-2	1,898437E+3	-4,794634E-1
1,900000E+3	2,300329E-2	1,900000E+3	-4,802425E-1
1,901562E+3	2,310640E-2	1,901562E+3	-4,817569E-1
1,903125E+3	2,318530E-2	1,903125E+3	-4,835335E-1
1,904687E+3	2,302913E-2	1,904687E+3	-4,857011E-1
1,906250E+3	2,286430E-2	1,906250E+3	-4,881080E-1
1,907812E+3	2,253951E-2	1,907812E+3	-4,906377E-1
1,909375E+3	2,221529E-2	1,909375E+3	-4,933985E-1
1,910937E+3	2,184761E-2	1,910937E+3	-4,955785E-1
1,912500E+3	2,148167E-2	1,912500E+3	-4,980177E-1
1,914062E+3	2,113711E-2	1,914062E+3	-4,987724E-1
1,915625E+3	2,078798E-2	1,915625E+3	-4,998871E-1
1,917187E+3	2,052930E-2	1,917187E+3	-5,018390E-1
1,918750E+3	2,026440E-2	1,918750E+3	-5,040866E-1
1,920312E+3	1,978927E-2	1,920312E+3	-5,058003E-1
1,921875E+3	1,932026E-2	1,921875E+3	-5,078393E-1
1,923437E+3	1,888539E-2	1,923437E+3	-5,098432E-1
1,925000E+3	1,845419E-2	1,925000E+3	-5,121678E-1
1,926562E+3	1,838512E-2	1,926562E+3	-5,148943E-1
1,928125E+3	1,829850E-2	1,928125E+3	-5,179070E-1
1,929687E+3	1,846862E-2	1,929687E+3	-5,208662E-1
1,931250E+3	1,860635E-2	1,931250E+3	-5,241081E-1
1,932812E+3	1,863191E-2	1,932812E+3	-5,263231E-1
1,934375E+3	1,862624E-2	1,934375E+3	-5,288867E-1
1,935937E+3	1,853950E-2	1,935937E+3	-5,299426E-1
1,937500E+3	1,841717E-2	1,937500E+3	-5,314613E-1
1,939062E+3	1,839340E-2	1,939062E+3	-5,323390E-1
1,940625E+3	1,832229E-2	1,940625E+3	-5,337208E-1
1,942187E+3	1,811473E-2	1,942187E+3	-5,345105E-1
1,943750E+3	1,787222E-2	1,943750E+3	-5,358437E-1
1,945312E+3	1,747287E-2	1,945312E+3	-5,364496E-1
1,946875E+3	1,705246E-2	1,946875E+3	-5,376535E-1
1,948437E+3	1,684868E-2	1,948437E+3	-5,408089E-1
1,950000E+3	1,662405E-2	1,950000E+3	-5,443411E-1
1,951562E+3	1,648367E-2	1,951562E+3	-5,484701E-1
1,953125E+3	1,632320E-2	1,953125E+3	-5,529164E-1
1,954687E+3	1,625668E-2	1,954687E+3	-5,571018E-1
1,956250E+3	1,616190E-2	1,956250E+3	-5,616181E-1
1,957812E+3	1,596889E-2	1,957812E+3	-5,641835E-1
1,959375E+3	1,573589E-2	1,959375E+3	-5,672560E-1
1,960937E+3	1,550344E-2	1,960937E+3	-5,684370E-1
1,962500E+3	1,520796E-2	1,962500E+3	-5,703313E-1
1,964062E+3	1,533169E-2	1,964062E+3	-5,702359E-1
1,965625E+3	1,529696E-2	1,965625E+3	-5,710951E-1
1,967187E+3	1,567675E-2	1,967187E+3	-5,694190E-1
1,968750E+3	1,576565E-2	1,968750E+3	-5,690675E-1
1,970312E+3	1,587712E-2	1,970312E+3	-5,692086E-1
1,971875E+3	1,577037E-2	1,971875E+3	-5,704492E-1
1,973437E+3	1,584389E-2	1,973437E+3	-5,736607E-1
1,975000E+3	1,578183E-2	1,975000E+3	-5,775341E-1
1,976562E+3	1,585836E-2	1,976562E+3	-5,819285E-1
1,978125E+3	1,581791E-2	1,978125E+3	-5,868668E-1
1,979687E+3	1,585781E-2	1,979687E+3	-5,908124E-1
1,981250E+3	1,574746E-2	1,981250E+3	-5,954210E-1
1,982812E+3	1,570089E-2	1,982812E+3	-5,962121E-1
1,984375E+3	1,531496E-2	1,984375E+3	-5,983950E-1
1,985937E+3	1,560758E-2	1,985937E+3	-5,970577E-1
1,987500E+3	1,516566E-2	1,987500E+3	-5,978995E-1
1,989062E+3	1,553466E-2	1,989062E+3	-6,003397E-1
1,990625E+3	1,533769E-2	1,990625E+3	-6,040775E-1
1,992187E+3	1,574872E-2	1,992187E+3	-6,073021E-1
1,993750E+3	1,551439E-2	1,993750E+3	-6,117588E-1
1,995312E+3	1,593004E-2	1,995312E+3	-6,135542E-1
1,996875E+3	1,522552E-2	1,996875E+3	-6,172116E-1
1,998437E+3	1,607763E-2	1,998437E+3	-6,174366E-1
2,000000E+3	1,468357E-2	2,000000E+3	-6,203237E-1
2,001562E+3	1,637230E-2	2,001562E+3	-6,216349E-1
2,003125E+3	1,476751E-2	2,003125E+3	-6,248488E-1
2,004687E+3	1,694805E-2	2,004687E+3	-6,270237E-1
2,006250E+3	1,494513E-2	2,006250E+3	-6,296687E-1
2,007812E+3	1,697334E-2	2,007812E+3	-6,320373E-1
2,009375E+3	1,456184E-2	2,009375E+3	-6,331030E-1
2,010937E+3	1,569050E-2	2,010937E+3	-6,363653E-1
2,012500E+3	1,403384E-2	2,012500E+3	-6,376413E-1
2,014062E+3	1,484153E-2	2,014062E+3	-6,414926E-1
2,015625E+3	1,415890E-2	2,015625E+3	-6,434664E-1
2,017187E+3	1,510632E-2	2,017187E+3	-6,465238E-1
2,018750E+3	1,500020E-2	2,018750E+3	-6,474665E-1
2,020312E+3	1,562320E-2	2,020312E+3	-6,500923E-1
2,021875E+3	1,541563E-2	2,021875E+3	-6,508210E-1
2,023437E+3	1,570014E-2	2,023437E+3	-6,536575E-1
2,025000E+3	1,536618E-2	2,025000E+3	-6,549999E-1
2,026562E+3	1,559343E-2	2,026562E+3	-6,587141E-1
2,028125E+3	1,545171E-2	2,028125E+3	-6,613732E-1
2,029687E+3	1,572054E-2	2,029687E+3	-6,647112E-1
2,031250E+3	1,568593E-2	2,031250E+3	-6,670067E-1
2,032812E+3	1,595425E-2	2,032812E+3	-6,701298E-1
2,034375E+3	1,597151E-2	2,034375E+3	-6,722669E-1
2,035937E+3	1,611676E-2	2,035937E+3	-6,750065E-1
2,037500E+3	1,601533E-2	2,037500E+3	-6,767811E-1
2,039062E+3	1,616630E-2	2,039062E+3	-6,788921E-1
2,040625E+3	1,608879E-2	2,040625E+3	-6,800024E-1
2,042187E+3	1,633026E-2	2,042187E+3	-6,829859E-1
2,043750E+3	1,643078E-2	2,043750E+3	-6,852114E-1
2,045312E+3	1,665947E-2	2,045312E+3	-6,882831E-1
2,046875E+3	1,676837E-2	2,046875E+3	-6,906677E-1
2,048437E+3	1,693928E-2	2,048437E+3	-6,936404E-1
2,050000E+3	1,699559E-2	2,050000E+3	-6,959608E-1
2,051562E+3	1,714234E-2	2,051562E+3	-6,982281E-1
2,053125E+3	1,716936E-2	2,053125E+3	-6,997882E-1
2,054687E+3	1,742135E-2	2,054687E+3	-7,021818E-1
2,056250E+3	1,758499E-2	2,056250E+3	-7,039315E-1
2,057812E+3	1,779269E-2	2,057812E+3	-7,072623E-1
2,059375E+3	1,793206E-2	2,059375E+3	-7,101024E-1
2,060937E+3	1,812453E-2	2,060937E+3	-7,133056E-1
2,062500E+3	1,825165E-2	2,062500E+3	-7,160295E-1
2,064062E+3	1,837243E-2	2,064062E+3	-7,174735E-1
2,065625E+3	1,840015E-2	2,065625E+3	-7,182673E-1
2,067187E+3	1,853945E-2	2,067187E+3	-7,202087E-1
2,068750E+3	1,860419E-2	2,068750E+3	-7,215947E-1
2,070312E+3	1,893559E-2	2,070312E+3	-7,236198E-1
2,071875E+3	1,921983E-2	2,071875E+3	-7,251268E-1
2,073437E+3	1,948685E-2	2,073437E+3	-7,280749E-1
2,075000E+3	1,971367E-2	2,075000E+3	-7,306181E-1
2,076562E+3	1,990217E-2	2,076562E+3	-7,334468E-1
2,078125E+3	2,004547E-2	2,078125E+3	-7,358784E-1
2,079687E+3	2,019304E-2	2,079687E+3	-7,389127E-1
2,081250E+3	2,029681E-2	2,081250E+3	-7,415839E-1
2,082812E+3	2,036303E-2	2,082812E+3	-7,451878E-1
2,084375E+3	2,038647E-2	2,084375E+3	-7,484871E-1
2,085937E+3	2,064181E-2	2,085937E+3	-7,515868E-1
2,087500E+3	2,086659E-2	2,087500E+3	-7,543538E-1
2,089062E+3	2,141385E-2	2,089062E+3	-7,530466E-1
2,090625E+3	2,192405E-2	2,090625E+3	-7,510563E-1
2,092187E+3	2,228224E-2	2,092187E+3	-7,502438E-1
2,093750E+3	2,259357E-2	2,093750E+3	-7,488357E-1
2,095312E+3	1,894786E-2	2,095312E+3	-7,268398E-1
2,096875E+3	1,433778E-2	2,096875E+3	-7,017886E-1
2,098437E+3	1,454913E-2	2,098437E+3	-7,038980E-1
2,100000E+3	1,474288E-2	2,100000E+3	-7,057279E-1
2,101562E+3	1,494180E-2	2,101562E+3	-7,077593E-1
2,103125E+3	1,512286E-2	2,103125E+3	-7,095174E-1
2,104687E+3	1,551199E-2	2,104687E+3	-7,104877E-1
2,106250E+3	1,589047E-2	2,106250E+3	-7,111340E-1
2,107812E+3	1,626941E-2	2,107812E+3	-7,128659E-1
2,109375E+3	1,663971E-2	2,109375E+3	-7,143295E-1
2,110937E+3	1,692285E-2	2,110937E+3	-7,164981E-1
2,112500E+3	1,719398E-2	2,112500E+3	-7,184317E-1
2,114062E+3	1,750972E-2	2,114062E+3	-7,204793E-1
2,115625E+3	1,781516E-2	2,115625E+3	-7,222945E-1
2,117187E+3	1,799114E-2	2,117187E+3	-7,234049E-1
2,118750E+3	1,814720E-2	2,118750E+3	-7,242463E-1
2,120312E+3	1,839432E-2	2,120312E+3	-7,260103E-1
2,121875E+3	1,862764E-2	2,121875E+3	-7,275464E-1
2,123437E+3	1,891612E-2	2,123437E+3	-7,309696E-1
2,125000E+3	1,919753E-2	2,125000E+3	-7,342443E-1
2,126562E+3	1,942299E-2	2,126562E+3	-7,375866E-1
2,128125E+3	1,963847E-2	2,128125E+3	-7,407818E-1
2,129687E+3	1,979549E-2	2,129687E+3	-7,422274E-1
2,131250E+3	1,993409E-2	2,131250E+3	-7,434539E-1
2,132812E+3	2,027997E-2	2,132812E+3	-7,417625E-1
2,134375E+3	2,060581E-2	2,134375E+3	-7,397260E-1
2,135937E+3	2,118177E-2	2,135937E+3	-7,382743E-1
2,137500E+3	2,174881E-2	2,137500E+3	-7,365061E-1
2,139062E+3	2,220488E-2	2,139062E+3	-7,368604E-1
2,140625E+3	2,265191E-2	2,140625E+3	-7,369862E-1
2,142187E+3	2,298455E-2	2,142187E+3	-7,395098E-1
2,143750E+3	2,330915E-2	2,143750E+3	-7,418921E-1
2,145312E+3	2,367069E-2	2,145312E+3	-7,449758E-1
2,146875E+3	2,402620E-2	2,146875E+3	-7,479415E-1
2,148437E+3	2,445954E-2	2,148437E+3	-7,485665E-1
2,150000E+3	2,488257E-2	2,150000E+3	-7,489973E-1
2,151562E+3	2,548366E-2	2,151562E+3	-7,432858E-1
2,153125E+3	2,606111E-2	2,153125E+3	-7,371685E-1
2,154687E+3	2,654677E-2	2,154687E+3	-7,354246E-1
2,156250E+3	2,701767E-2	2,156250E+3	-7,334372E-1
2,157812E+3	2,742153E-2	2,157812E+3	-7,344474E-1
2,159375E+3	2,781553E-2	2,159375E+3	-7,353093E-1
2,160937E+3	2,942164E-2	2,160937E+3	-7,080119E-1
2,162500E+3	3,094777E-2	2,162500E+3	-6,796027E-1
2,164062E+3	3,096421E-2	2,164062E+3	-6,895860E-1
2,165625E+3	3,098155E-2	2,165625E+3	-6,996541E-1
2,167187E+3	3,103473E-2	2,167187E+3	-7,094913E-1
2,168750E+3	3,108879E-2	2,168750E+3	-7,194108E-1
2,170312E+3	3,125284E-2	2,170312E+3	-7,290558E-1
2,171875E+3	3,141931E-2	2,171875E+3	-7,387794E-1
2,173437E+3	3,164761E-2	2,173437E+3	-7,482273E-1
2,175000E+3	3,187905E-2	2,175000E+3	-7,577498E-1
2,176562E+3	3,211832E-2	2,176562E+3	-7,670447E-1
2,178125E+3	3,236050E-2	2,178125E+3	-7,764109E-1
2,179687E+3	3,277562E-2	2,179687E+3	-7,859095E-1
2,181250E+3	3,319772E-2	2,181250E+3	-7,954838E-1
2,182812E+3	3,446279E-2	2,182812E+3	-7,138971E-1
2,184375E+3	3,519774E-2	2,184375E+3	-6,308124E-1
2,185937E+3	3,569819E-2	2,185937E+3	-6,366511E-1
2,187500E+3	3,620100E-2	2,187500E+3	-6,425087E-1
2,189062E+3	3,601578E-2	2,189062E+3	-6,488391E-1
2,190625E+3	3,582335E-2	2,190625E+3	-6,551979E-1
2,192187E+3	3,616856E-2	2,192187E+3	-6,620758E-1
2,193750E+3	3,651547E-2	2,193750E+3	-6,689902E-1
2,195312E+3	3,680059E-2	2,195312E+3	-6,760699E-1
2,196875E+3	3,708665E-2	2,196875E+3	-6,831900E-1
2,198437E+3	3,730767E-2	2,198437E+3	-6,903723E-1
2,200000E+3	3,752863E-2	2,200000E+3	-6,975980E-1
2,201562E+3	3,766618E-2	2,201562E+3	-7,048571E-1
2,203125E+3	3,780234E-2	2,203125E+3	-7,121617E-1
2,204687E+3	3,813626E-2	2,204687E+3	-7,199129E-1
2,206250E+3	3,847271E-2	2,206250E+3	-7,277177E-1
2,207812E+3	3,890317E-2	2,207812E+3	-7,360800E-1
2,209375E+3	3,933868E-2	2,209375E+3	-7,445064E-1
2,210937E+3	3,960275E-2	2,210937E+3	-7,532756E-1
2,212500E+3	3,986960E-2	2,212500E+3	-7,621169E-1
2,214062E+3	4,005929E-2	2,214062E+3	-7,713199E-1
2,215625E+3	4,025099E-2	2,215625E+3	-7,806034E-1
2,217187E+3	4,091081E-2	2,217187E+3	-7,312670E-1
2,218750E+3	4,131437E-2	2,218750E+3	-6,824727E-1
2,220312E+3	4,160621E-2	2,220312E+3	-6,882954E-1
2,221875E+3	4,189572E-2	2,221875E+3	-6,941564E-1
2,223437E+3	4,221294E-2	2,223437E+3	-7,009537E-1
2,225000E+3	4,253035E-2	2,225000E+3	-7,078014E-1
2,226562E+3	4,284593E-2	2,226562E+3	-7,149828E-1
2,228125E+3	4,316256E-2	2,228125E+3	-7,222206E-1
2,229687E+3	4,352986E-2	2,229687E+3	-7,297653E-1
2,231250E+3	4,389939E-2	2,231250E+3	-7,373723E-1
2,232812E+3	4,419334E-2	2,232812E+3	-7,448913E-1
2,234375E+3	4,448823E-2	2,234375E+3	-7,524740E-1
2,235937E+3	4,474774E-2	2,235937E+3	-7,598676E-1
2,237500E+3	4,500729E-2	2,237500E+3	-7,673251E-1
2,239062E+3	4,536124E-2	2,239062E+3	-7,746646E-1
2,240625E+3	4,571609E-2	2,240625E+3	-7,820689E-1
2,242187E+3	4,606560E-2	2,242187E+3	-7,884455E-1
2,243750E+3	4,641355E-2	2,243750E+3	-7,948780E-1
2,245312E+3	4,678750E-2	2,245312E+3	-7,959237E-1
2,246875E+3	4,714591E-2	2,246875E+3	-7,969931E-1
2,248437E+3	4,777872E-2	2,248437E+3	-7,961646E-1
2,250000E+3	4,839022E-2	2,250000E+3	-7,953636E-1
2,251562E+3	4,890632E-2	2,251562E+3	-8,015439E-1
2,253125E+3	4,942155E-2	2,253125E+3	-8,077853E-1
2,254687E+3	4,995710E-2	2,254687E+3	-8,147399E-1
2,256250E+3	5,049374E-2	2,256250E+3	-8,217648E-1
2,257812E+3	5,110016E-2	2,257812E+3	-8,287202E-1
2,259375E+3	5,170801E-2	2,259375E+3	-8,357482E-1
2,260937E+3	5,198274E-2	2,260937E+3	-8,421282E-1
2,262500E+3	5,225420E-2	2,262500E+3	-8,485789E-1
2,264062E+3	5,281220E-2	2,264062E+3	-8,554106E-1
2,265625E+3	5,337029E-2	2,265625E+3	-8,623188E-1
2,267187E+3	5,378778E-2	2,267187E+3	-8,691559E-1
2,268750E+3	5,420393E-2	2,268750E+3	-8,760727E-1
