Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
1,659375E+3	9,997875E+1
1,660937E+3	9,998449E+1
1,662500E+3	9,999023E+1
1,664062E+3	9,999479E+1
1,665625E+3	9,999935E+1
1,667187E+3	9,999621E+1
1,668750E+3	9,999307E+1
1,670312E+3	9,998504E+1
1,671875E+3	9,997699E+1
1,673437E+3	9,997513E+1
1,675000E+3	9,997327E+1
1,676562E+3	9,997825E+1
1,678125E+3	9,998322E+1
1,679687E+3	9,998987E+1
1,681250E+3	9,999651E+1
1,682812E+3	1,000060E+2
1,684375E+3	1,000155E+2
1,685937E+3	1,000165E+2
1,687500E+3	1,000175E+2
1,689062E+3	1,000229E+2
1,690625E+3	1,000282E+2
1,692187E+3	1,000249E+2
1,693750E+3	1,000216E+2
1,695312E+3	1,000096E+2
1,696875E+3	9,999745E+1
1,698437E+3	9,998311E+1
1,700000E+3	9,996875E+1
1,701562E+3	9,996368E+1
1,703125E+3	9,995862E+1
1,704687E+3	9,995930E+1
1,706250E+3	9,995998E+1
1,707812E+3	9,996920E+1
1,709375E+3	9,997842E+1
1,710937E+3	9,999960E+1
1,712500E+3	1,000207E+2
1,714062E+3	1,000278E+2
1,715625E+3	1,000349E+2
1,717187E+3	1,000262E+2
1,718750E+3	1,000176E+2
1,720312E+3	9,999786E+1
1,721875E+3	9,997808E+1
1,723437E+3	9,996075E+1
1,725000E+3	9,994337E+1
1,726562E+3	9,994546E+1
1,728125E+3	9,994754E+1
1,729687E+3	9,996396E+1
1,731250E+3	9,998035E+1
1,732812E+3	9,999527E+1
1,734375E+3	1,000102E+2
1,735937E+3	1,000069E+2
1,737500E+3	1,000036E+2
1,739062E+3	9,999192E+1
1,740625E+3	9,998022E+1
1,742187E+3	9,997777E+1
1,743750E+3	9,997531E+1
1,745312E+3	9,998625E+1
1,746875E+3	9,999719E+1
1,748437E+3	9,999871E+1
1,750000E+3	1,000002E+2
1,751562E+3	9,999354E+1
1,753125E+3	9,998685E+1
1,754687E+3	9,998796E+1
1,756250E+3	9,998907E+1
1,757812E+3	1,000002E+2
1,759375E+3	1,000113E+2
1,760937E+3	1,000119E+2
1,762500E+3	1,000124E+2
1,764062E+3	1,000030E+2
1,765625E+3	9,999348E+1
1,767187E+3	9,997671E+1
1,768750E+3	9,995991E+1
1,770312E+3	9,994590E+1
1,771875E+3	9,993186E+1
1,773437E+3	9,992903E+1
1,775000E+3	9,992620E+1
1,776562E+3	9,993382E+1
1,778125E+3	9,994143E+1
1,779687E+3	9,996252E+1
1,781250E+3	9,998355E+1
1,782812E+3	1,000045E+2
1,784375E+3	1,000254E+2
1,785937E+3	1,000323E+2
1,787500E+3	1,000392E+2
1,789062E+3	1,000335E+2
1,790625E+3	1,000278E+2
1,792187E+3	1,000212E+2
1,793750E+3	1,000145E+2
1,795312E+3	1,000103E+2
1,796875E+3	1,000061E+2
1,798437E+3	1,000027E+2
1,800000E+3	9,999935E+1
1,801562E+3	9,999522E+1
1,803125E+3	9,999109E+1
1,804687E+3	9,998375E+1
1,806250E+3	9,997641E+1
1,807812E+3	9,997919E+1
1,809375E+3	9,998197E+1
1,810937E+3	9,999789E+1
1,812500E+3	1,000138E+2
1,814062E+3	1,000096E+2
1,815625E+3	1,000054E+2
1,817187E+3	9,999557E+1
1,818750E+3	9,998571E+1
1,820312E+3	9,997991E+1
1,821875E+3	9,997411E+1
1,823437E+3	9,997896E+1
1,825000E+3	9,998381E+1
1,826562E+3	9,998726E+1
1,828125E+3	9,999070E+1
1,829687E+3	9,999332E+1
1,831250E+3	9,999593E+1
1,832812E+3	9,999580E+1
1,834375E+3	9,999567E+1
1,835937E+3	9,999429E+1
1,837500E+3	9,999291E+1
1,839062E+3	9,999007E+1
1,840625E+3	9,998724E+1
1,842187E+3	9,998107E+1
1,843750E+3	9,997491E+1
1,845312E+3	9,997170E+1
1,846875E+3	9,996849E+1
1,848437E+3	9,997364E+1
1,850000E+3	9,997879E+1
1,851562E+3	9,998581E+1
1,853125E+3	9,999282E+1
1,854687E+3	1,000002E+2
1,856250E+3	1,000076E+2
1,857812E+3	1,000123E+2
1,859375E+3	1,000171E+2
1,860937E+3	1,000201E+2
1,862500E+3	1,000232E+2
1,864062E+3	1,000302E+2
1,865625E+3	1,000373E+2
1,867187E+3	1,000418E+2
1,868750E+3	1,000464E+2
1,870312E+3	1,000419E+2
1,871875E+3	1,000374E+2
1,873437E+3	1,000271E+2
1,875000E+3	1,000169E+2
1,876562E+3	1,000068E+2
1,878125E+3	9,999663E+1
1,879687E+3	9,999341E+1
1,881250E+3	9,999020E+1
1,882812E+3	9,998949E+1
1,884375E+3	9,998878E+1
1,885937E+3	9,998766E+1
1,887500E+3	9,998655E+1
1,889062E+3	9,998516E+1
1,890625E+3	9,998378E+1
1,892187E+3	9,998020E+1
1,893750E+3	9,997661E+1
1,895312E+3	9,997069E+1
1,896875E+3	9,996476E+1
1,898437E+3	9,996243E+1
1,900000E+3	9,996010E+1
1,901562E+3	9,996819E+1
1,903125E+3	9,997628E+1
1,904687E+3	9,998301E+1
1,906250E+3	9,998973E+1
1,907812E+3	9,999296E+1
1,909375E+3	9,999620E+1
1,910937E+3	9,999381E+1
1,912500E+3	9,999142E+1
1,914062E+3	9,999372E+1
1,915625E+3	9,999602E+1
1,917187E+3	1,000044E+2
1,918750E+3	1,000128E+2
1,920312E+3	1,000188E+2
1,921875E+3	1,000249E+2
1,923437E+3	1,000288E+2
1,925000E+3	1,000328E+2
1,926562E+3	1,000334E+2
1,928125E+3	1,000339E+2
1,929687E+3	1,000256E+2
1,931250E+3	1,000173E+2
1,932812E+3	1,000020E+2
1,934375E+3	9,998662E+1
1,935937E+3	9,997238E+1
1,937500E+3	9,995811E+1
1,939062E+3	9,995471E+1
1,940625E+3	9,995131E+1
1,942187E+3	9,995708E+1
1,943750E+3	9,996284E+1
1,945312E+3	9,998661E+1
1,946875E+3	1,000103E+2
1,948437E+3	1,000355E+2
1,950000E+3	1,000605E+2
1,951562E+3	1,000674E+2
1,953125E+3	1,000743E+2
1,954687E+3	1,000568E+2
1,956250E+3	1,000392E+2
1,957812E+3	1,000054E+2
1,959375E+3	9,997153E+1
1,960937E+3	9,993820E+1
1,962500E+3	9,990474E+1
1,964062E+3	9,988744E+1
1,965625E+3	9,987010E+1
1,967187E+3	9,988309E+1
1,968750E+3	9,989605E+1
1,970312E+3	9,993298E+1
1,971875E+3	9,996975E+1
1,973437E+3	1,000040E+2
1,975000E+3	1,000380E+2
1,976562E+3	1,000490E+2
1,978125E+3	1,000599E+2
1,979687E+3	1,000492E+2
1,981250E+3	1,000385E+2
1,982812E+3	1,000235E+2
1,984375E+3	1,000085E+2
1,985937E+3	1,000151E+2
1,987500E+3	1,000217E+2
1,989062E+3	1,000325E+2
1,990625E+3	1,000434E+2
1,992187E+3	1,000395E+2
1,993750E+3	1,000356E+2
1,995312E+3	1,000214E+2
1,996875E+3	1,000072E+2
1,998437E+3	9,999714E+1
2,000000E+3	9,998711E+1
2,001562E+3	9,998423E+1
2,003125E+3	9,998136E+1
2,004687E+3	9,997795E+1
2,006250E+3	9,997453E+1
2,007812E+3	9,997443E+1
2,009375E+3	9,997432E+1
2,010937E+3	9,997654E+1
2,012500E+3	9,997877E+1
2,014062E+3	9,997473E+1
2,015625E+3	9,997070E+1
2,017187E+3	9,996819E+1
2,018750E+3	9,996568E+1
2,020312E+3	9,997100E+1
2,021875E+3	9,997632E+1
2,023437E+3	9,998722E+1
2,025000E+3	9,999811E+1
2,026562E+3	1,000058E+2
2,028125E+3	1,000135E+2
2,029687E+3	1,000133E+2
2,031250E+3	1,000132E+2
2,032812E+3	1,000107E+2
2,034375E+3	1,000082E+2
2,035937E+3	1,000058E+2
2,037500E+3	1,000035E+2
2,039062E+3	1,000077E+2
2,040625E+3	1,000120E+2
2,042187E+3	1,000136E+2
2,043750E+3	1,000152E+2
2,045312E+3	1,000134E+2
2,046875E+3	1,000117E+2
2,048437E+3	1,000077E+2
2,050000E+3	1,000037E+2
2,051562E+3	1,000027E+2
2,053125E+3	1,000017E+2
2,054687E+3	1,000071E+2
2,056250E+3	1,000125E+2
2,057812E+3	1,000124E+2
2,059375E+3	1,000123E+2
2,060937E+3	1,000036E+2
2,062500E+3	9,999492E+1
2,064062E+3	9,999370E+1
2,065625E+3	9,999248E+1
2,067187E+3	9,999823E+1
2,068750E+3	1,000040E+2
2,070312E+3	1,000172E+2
2,071875E+3	1,000303E+2
2,073437E+3	1,000411E+2
2,075000E+3	1,000519E+2
2,076562E+3	1,000600E+2
2,078125E+3	1,000681E+2
2,079687E+3	1,000720E+2
2,081250E+3	1,000759E+2
2,082812E+3	1,000694E+2
2,084375E+3	1,000629E+2
2,085937E+3	1,000522E+2
2,087500E+3	1,000414E+2
2,089062E+3	1,000619E+2
2,090625E+3	1,000823E+2
2,092187E+3	1,001427E+2
2,093750E+3	1,002026E+2
2,095312E+3	1,000267E+2
2,096875E+3	9,984708E+1
2,098437E+3	9,985523E+1
2,100000E+3	9,986338E+1
2,101562E+3	9,987099E+1
2,103125E+3	9,987859E+1
2,104687E+3	9,986984E+1
2,106250E+3	9,986108E+1
2,107812E+3	9,987456E+1
2,109375E+3	9,988802E+1
2,110937E+3	9,990998E+1
2,112500E+3	9,993188E+1
2,114062E+3	9,995091E+1
2,115625E+3	9,996989E+1
2,117187E+3	9,997302E+1
2,118750E+3	9,997614E+1
2,120312E+3	9,999660E+1
2,121875E+3	1,000170E+2
2,123437E+3	1,000597E+2
2,125000E+3	1,001023E+2
2,126562E+3	1,001265E+2
2,128125E+3	1,001507E+2
2,129687E+3	1,001305E+2
2,131250E+3	1,001103E+2
2,132812E+3	1,000427E+2
2,134375E+3	9,997466E+1
2,135937E+3	9,993531E+1
2,137500E+3	9,989578E+1
2,139062E+3	9,990404E+1
2,140625E+3	9,991229E+1
2,142187E+3	9,995841E+1
2,143750E+3	1,000043E+2
2,145312E+3	1,000451E+2
2,146875E+3	1,000858E+2
2,148437E+3	1,000685E+2
2,150000E+3	1,000512E+2
2,151562E+3	9,993639E+1
2,153125E+3	9,982006E+1
2,154687E+3	9,981951E+1
2,156250E+3	9,981895E+1
2,157812E+3	9,987852E+1
2,159375E+3	9,993768E+1
2,160937E+3	9,956698E+1
2,162500E+3	9,917975E+1
2,164062E+3	9,964768E+1
2,165625E+3	1,000917E+2
2,167187E+3	1,004635E+2
2,168750E+3	1,008201E+2
2,170312E+3	1,011036E+2
2,171875E+3	1,013781E+2
2,173437E+3	1,015801E+2
2,175000E+3	1,017776E+2
2,176562E+3	1,019045E+2
2,178125E+3	1,020297E+2
2,179687E+3	1,020932E+2
2,181250E+3	1,021562E+2
2,182812E+3	1,003702E+2
2,184375E+3	9,811929E+1
2,185937E+3	9,874235E+1
2,187500E+3	9,932369E+1
2,189062E+3	9,986468E+1
2,190625E+3	1,003739E+2
2,192187E+3	1,008549E+2
2,193750E+3	1,013106E+2
2,195312E+3	1,017183E+2
2,196875E+3	1,021077E+2
2,198437E+3	1,024433E+2
2,200000E+3	1,027665E+2
2,201562E+3	1,030322E+2
2,203125E+3	1,032901E+2
2,204687E+3	1,035071E+2
2,206250E+3	1,037189E+2
2,207812E+3	1,038909E+2
2,209375E+3	1,040594E+2
2,210937E+3	1,041738E+2
2,212500E+3	1,042866E+2
2,214062E+3	1,043438E+2
2,215625E+3	1,044005E+2
2,217187E+3	1,021505E+2
2,218750E+3	9,910573E+1
2,220312E+3	9,920527E+1
2,221875E+3	9,930368E+1
2,223437E+3	9,940569E+1
2,225000E+3	9,950652E+1
2,226562E+3	9,956962E+1
2,228125E+3	9,963226E+1
2,229687E+3	9,965811E+1
2,231250E+3	9,968389E+1
2,232812E+3	9,964132E+1
2,234375E+3	9,959855E+1
2,235937E+3	9,948601E+1
2,237500E+3	9,937199E+1
2,239062E+3	9,920722E+1
2,240625E+3	9,903926E+1
2,242187E+3	9,877603E+1
2,243750E+3	9,850457E+1
2,245312E+3	9,800783E+1
2,246875E+3	9,748095E+1
2,248437E+3	9,718225E+1
2,250000E+3	9,687292E+1
2,251562E+3	9,678357E+1
2,253125E+3	9,669328E+1
2,254687E+3	9,660094E+1
2,256250E+3	9,650761E+1
2,257812E+3	9,641192E+1
2,259375E+3	9,631516E+1
2,260937E+3	9,619591E+1
2,262500E+3	9,607500E+1
2,264062E+3	9,595316E+1
2,265625E+3	9,582959E+1
2,267187E+3	9,566999E+1
2,268750E+3	9,550740E+1
2,270312E+3	9,530014E+1
2,271875E+3	9,508782E+1
2,273437E+3	9,483532E+1
2,275000E+3	9,457527E+1
2,276562E+3	9,431017E+1
2,278125E+3	9,403673E+1
2,279687E+3	9,709515E+1
2,281250E+3	9,935260E+1
2,282812E+3	9,910509E+1
2,284375E+3	9,885031E+1
2,285937E+3	9,853093E+1
2,287500E+3	9,819936E+1
2,289062E+3	9,780429E+1
2,290625E+3	9,739041E+1
2,292187E+3	9,691836E+1
2,293750E+3	9,641918E+1
2,295312E+3	9,821242E+1
2,296875E+3	9,969805E+1
2,298437E+3	1,014459E+2
2,300000E+3	1,029003E+2
2,301562E+3	1,029912E+2
2,303125E+3	1,030812E+2
2,304687E+3	1,031057E+2
2,306250E+3	1,031301E+2
2,307812E+3	1,030895E+2
2,309375E+3	1,030486E+2
2,310937E+3	1,029435E+2
2,312500E+3	1,028370E+2
2,314062E+3	1,026640E+2
2,315625E+3	1,024875E+2
2,317187E+3	1,022490E+2
2,318750E+3	1,020037E+2
2,320312E+3	1,016930E+2
2,321875E+3	1,013708E+2
2,323437E+3	1,009869E+2
2,325000E+3	1,005852E+2
2,326562E+3	1,001219E+2
2,328125E+3	9,963246E+1
2,329687E+3	9,908838E+1
2,331250E+3	9,850793E+1
2,332812E+3	9,929625E+1
2,334375E+3	1,000189E+2
2,335937E+3	1,000105E+2
2,337500E+3	1,000020E+2
2,339062E+3	9,998318E+1
2,340625E+3	9,996432E+1
2,342187E+3	9,995823E+1
2,343750E+3	9,995213E+1
2,345312E+3	9,996456E+1
2,346875E+3	9,997697E+1
2,348437E+3	9,999460E+1
2,350000E+3	1,000122E+2
2,351562E+3	1,000208E+2
2,353125E+3	1,000294E+2
2,354687E+3	1,000315E+2
2,356250E+3	1,000335E+2
2,357812E+3	1,000253E+2
2,359375E+3	1,000170E+2
2,360937E+3	1,000048E+2
2,362500E+3	9,999263E+1
2,364062E+3	1,000103E+2
2,365625E+3	1,000280E+2
2,367187E+3	1,000430E+2
2,368750E+3	1,000580E+2
2,370312E+3	1,000507E+2
2,371875E+3	1,000433E+2
2,373437E+3	1,000177E+2
2,375000E+3	9,999190E+1
2,376562E+3	9,996705E+1
2,378125E+3	9,994212E+1
2,379687E+3	9,994486E+1
2,381250E+3	9,994761E+1
2,382812E+3	9,996295E+1
2,384375E+3	9,997826E+1
2,385937E+3	9,998613E+1
2,387500E+3	9,999399E+1
2,389062E+3	1,000010E+2
2,390625E+3	1,000080E+2
2,392187E+3	1,000145E+2
2,393750E+3	1,000210E+2
2,395312E+3	1,000236E+2
2,396875E+3	1,000262E+2
2,398437E+3	1,000215E+2
2,400000E+3	1,000167E+2
2,401562E+3	1,000228E+2
2,403125E+3	1,000289E+2
2,404687E+3	1,000503E+2
2,406250E+3	1,000716E+2
2,407812E+3	1,000890E+2
2,409375E+3	1,001064E+2
2,410937E+3	1,001234E+2
2,412500E+3	1,001404E+2
2,414062E+3	1,001420E+2
2,415625E+3	1,001436E+2
2,417187E+3	1,001263E+2
2,418750E+3	1,001091E+2
2,420312E+3	1,000786E+2
2,421875E+3	1,000479E+2
2,423437E+3	1,000185E+2
2,425000E+3	9,998898E+1
2,426562E+3	9,999033E+1
2,428125E+3	9,999167E+1
2,429687E+3	9,997738E+1
2,431250E+3	9,996306E+1
2,432812E+3	9,993912E+1
2,434375E+3	9,991511E+1
2,435937E+3	9,989174E+1
2,437500E+3	9,986832E+1
2,439062E+3	9,985917E+1
2,440625E+3	9,985002E+1
2,442187E+3	9,987801E+1
2,443750E+3	9,990590E+1
2,445312E+3	9,993396E+1
2,446875E+3	9,996193E+1
2,448437E+3	9,997154E+1
2,450000E+3	9,998114E+1
2,451562E+3	9,998406E+1
2,453125E+3	9,998698E+1
2,454687E+3	9,998664E+1
2,456250E+3	9,998631E+1
2,457812E+3	9,997803E+1
2,459375E+3	9,996974E+1
2,460937E+3	9,995646E+1
2,462500E+3	9,994315E+1
2,464062E+3	9,993226E+1
2,465625E+3	9,992136E+1
2,467187E+3	9,992202E+1
2,468750E+3	9,992268E+1
2,470312E+3	9,993979E+1
2,471875E+3	9,995686E+1
2,473437E+3	9,997274E+1
2,475000E+3	9,998860E+1
2,476562E+3	9,999207E+1
2,478125E+3	9,999553E+1
2,479687E+3	1,000023E+2
2,481250E+3	1,000091E+2
2,482812E+3	1,000231E+2
2,484375E+3	1,000371E+2
2,485937E+3	1,000460E+2
2,487500E+3	1,000549E+2
2,489062E+3	1,000499E+2
2,490625E+3	1,000449E+2
2,492187E+3	1,000351E+2
2,493750E+3	1,000253E+2
2,495312E+3	1,000135E+2
2,496875E+3	1,000017E+2
2,498437E+3	9,999534E+1
2,500000E+3	9,998900E+1
2,501562E+3	9,998532E+1
2,503125E+3	9,998163E+1
2,504687E+3	9,993757E+1
2,506250E+3	9,989329E+1
2,507812E+3	9,988354E+1
2,509375E+3	9,987378E+1
2,510937E+3	9,988991E+1
2,512500E+3	9,990601E+1
2,514062E+3	9,992259E+1
2,515625E+3	9,993915E+1
2,517187E+3	9,995925E+1
2,518750E+3	9,997929E+1
2,520312E+3	9,999896E+1
2,521875E+3	1,000186E+2
2,523437E+3	1,000205E+2
2,525000E+3	1,000224E+2
2,526562E+3	1,000025E+2
2,528125E+3	9,998267E+1
2,529687E+3	9,996331E+1
2,531250E+3	9,994392E+1
2,532812E+3	9,994399E+1
2,534375E+3	9,994407E+1
2,535937E+3	9,996294E+1
2,537500E+3	9,998177E+1
2,539062E+3	9,998898E+1
2,540625E+3	9,999620E+1
2,542187E+3	1,000085E+2
2,543750E+3	1,000208E+2
2,545312E+3	1,000397E+2
2,546875E+3	1,000586E+2
2,548437E+3	1,000721E+2
2,550000E+3	1,000855E+2
2,551562E+3	1,000825E+2
2,553125E+3	1,000796E+2
2,554687E+3	1,000533E+2
2,556250E+3	1,000270E+2
2,557812E+3	9,998778E+1
2,559375E+3	9,994843E+1
2,560937E+3	9,994261E+1
2,562500E+3	9,993678E+1
2,564062E+3	9,996124E+1
2,565625E+3	9,998562E+1
2,567187E+3	1,000087E+2
2,568750E+3	1,000318E+2
2,570312E+3	1,000348E+2
2,571875E+3	1,000378E+2
2,573437E+3	1,000225E+2
2,575000E+3	1,000072E+2
2,576562E+3	9,999325E+1
2,578125E+3	9,997928E+1
2,579687E+3	9,999225E+1
2,581250E+3	1,000052E+2
2,582812E+3	1,000226E+2
2,584375E+3	1,000399E+2
2,585937E+3	1,000507E+2
2,587500E+3	1,000615E+2
2,589062E+3	1,000666E+2
2,590625E+3	1,000716E+2
2,592187E+3	1,000658E+2
2,593750E+3	1,000600E+2
2,595312E+3	1,000471E+2
2,596875E+3	1,000341E+2
2,598437E+3	1,000229E+2
2,600000E+3	1,000117E+2
2,601562E+3	1,000063E+2
2,603125E+3	1,000009E+2
2,604687E+3	1,000026E+2
2,606250E+3	1,000043E+2
2,607812E+3	1,000178E+2
2,609375E+3	1,000312E+2
2,610937E+3	1,000376E+2
2,612500E+3	1,000440E+2
2,614062E+3	1,000361E+2
2,615625E+3	1,000282E+2
2,617187E+3	1,000123E+2
2,618750E+3	9,999638E+1
2,620312E+3	9,999162E+1
2,621875E+3	9,998685E+1
2,623437E+3	9,998854E+1
2,625000E+3	9,999023E+1
2,626562E+3	9,999746E+1
2,628125E+3	1,000047E+2
2,629687E+3	1,000128E+2
2,631250E+3	1,000208E+2
2,632812E+3	1,000267E+2
2,634375E+3	1,000327E+2
2,635937E+3	1,000304E+2
2,637500E+3	1,000281E+2
2,639062E+3	1,000240E+2
2,640625E+3	1,000200E+2
2,642187E+3	1,000215E+2
2,643750E+3	1,000229E+2
2,645312E+3	1,000267E+2
2,646875E+3	1,000305E+2
2,648437E+3	1,000233E+2
2,650000E+3	1,000161E+2
2,651562E+3	9,999484E+1
2,653125E+3	9,997348E+1
2,654687E+3	9,997322E+1
2,656250E+3	9,997295E+1
2,657812E+3	9,999464E+1
2,659375E+3	1,000163E+2
2,660937E+3	1,000249E+2
2,662500E+3	1,000335E+2
2,664062E+3	1,000184E+2
2,665625E+3	1,000033E+2
2,667187E+3	9,999400E+1
2,668750E+3	9,998467E+1
2,670312E+3	9,999264E+1
2,671875E+3	1,000006E+2
2,673437E+3	1,000070E+2
2,675000E+3	1,000135E+2
2,676562E+3	1,000129E+2
2,678125E+3	1,000123E+2
2,679687E+3	1,000053E+2
2,681250E+3	9,999841E+1
2,682812E+3	9,999167E+1
2,684375E+3	9,998492E+1
2,685937E+3	9,997983E+1
2,687500E+3	9,997475E+1
2,689062E+3	9,998273E+1
2,690625E+3	9,999071E+1
2,692187E+3	1,000059E+2
2,693750E+3	1,000210E+2
2,695312E+3	1,000294E+2
2,696875E+3	1,000378E+2
2,698437E+3	1,000288E+2
2,700000E+3	1,000198E+2
2,701562E+3	9,999312E+1
2,703125E+3	9,996639E+1
2,704687E+3	1,000032E+2
2,706250E+3	1,000399E+2
2,707812E+3	1,001010E+2
2,709375E+3	1,001616E+2
2,710937E+3	1,000391E+2
2,712500E+3	9,991490E+1
2,714062E+3	1,000266E+2
2,715625E+3	1,001369E+2
2,717187E+3	1,002025E+2
2,718750E+3	1,002676E+2
2,720312E+3	1,002584E+2
2,721875E+3	1,002492E+2
2,723437E+3	1,001187E+2
2,725000E+3	9,998623E+1
2,726562E+3	9,974137E+1
2,728125E+3	9,948941E+1
2,729687E+3	9,966714E+1
2,731250E+3	9,984131E+1
2,732812E+3	1,000552E+2
2,734375E+3	1,002640E+2
2,735937E+3	1,004262E+2
2,737500E+3	1,005854E+2
2,739062E+3	1,006784E+2
2,740625E+3	1,007704E+2
2,742187E+3	1,008011E+2
2,743750E+3	1,008318E+2
2,745312E+3	1,007958E+2
2,746875E+3	1,007597E+2
2,748437E+3	1,006577E+2
2,750000E+3	1,005544E+2
2,751562E+3	1,003924E+2
2,753125E+3	1,002272E+2
2,754687E+3	1,000005E+2
2,756250E+3	9,976776E+1
2,757812E+3	9,732929E+1
2,759375E+3	9,392683E+1
2,760937E+3	9,482415E+1
2,762500E+3	9,563740E+1
2,764062E+3	9,594001E+1
2,765625E+3	9,623244E+1
2,767187E+3	9,654853E+1
2,768750E+3	9,685352E+1
2,770312E+3	9,720281E+1
2,771875E+3	9,753860E+1
2,773437E+3	9,788707E+1
2,775000E+3	9,822209E+1
2,776562E+3	9,858161E+1
2,778125E+3	9,892683E+1
2,779687E+3	9,926408E+1
2,781250E+3	9,958872E+1
2,782812E+3	9,992445E+1
2,784375E+3	1,002477E+2
2,785937E+3	1,005460E+2
2,787500E+3	1,008345E+2
2,789062E+3	1,010896E+2
2,790625E+3	1,013375E+2
2,792187E+3	1,015859E+2
2,793750E+3	1,018275E+2
2,795312E+3	1,020712E+2
2,796875E+3	1,023083E+2
2,798437E+3	1,025150E+2
2,800000E+3	1,027168E+2
2,801562E+3	1,029541E+2
2,803125E+3	1,031851E+2
2,804687E+3	1,034139E+2
2,806250E+3	1,036369E+2
2,807812E+3	1,038526E+2
2,809375E+3	1,040630E+2
2,810937E+3	1,020440E+2
2,812500E+3	9,940884E+1
2,814062E+3	9,963821E+1
2,815625E+3	9,986167E+1
2,817187E+3	1,000871E+2
2,818750E+3	1,003068E+2
2,820312E+3	1,004374E+2
2,821875E+3	1,005661E+2
2,823437E+3	1,006442E+2
2,825000E+3	1,007216E+2
2,826562E+3	1,007554E+2
2,828125E+3	1,007889E+2
2,829687E+3	1,007490E+2
2,831250E+3	1,007089E+2
2,832812E+3	1,006343E+2
2,834375E+3	1,005590E+2
2,835937E+3	1,004328E+2
2,837500E+3	1,003046E+2
2,839062E+3	1,001249E+2
2,840625E+3	9,994141E+1
2,842187E+3	9,970432E+1
2,843750E+3	9,946059E+1
2,845312E+3	9,915029E+1
2,846875E+3	9,882849E+1
2,848437E+3	9,844947E+1
2,850000E+3	9,805315E+1
2,851562E+3	9,880825E+1
2,853125E+3	9,950293E+1
2,854687E+3	9,965557E+1
2,856250E+3	9,980557E+1
2,857812E+3	9,988631E+1
2,859375E+3	9,996630E+1
2,860937E+3	9,998618E+1
2,862500E+3	1,000060E+2
2,864062E+3	9,995215E+1
2,865625E+3	9,989796E+1
2,867187E+3	9,977499E+1
2,868750E+3	9,965026E+1
2,870312E+3	9,945786E+1
2,871875E+3	9,926111E+1
2,873437E+3	9,900202E+1
2,875000E+3	9,873497E+1
2,876562E+3	9,840845E+1
2,878125E+3	9,806917E+1
2,879687E+3	9,768623E+1
2,881250E+3	9,728563E+1
2,882812E+3	9,685800E+1
2,884375E+3	9,640823E+1
2,885937E+3	9,593056E+1
2,887500E+3	9,542508E+1
2,889062E+3	9,998139E+1
2,890625E+3	1,029546E+2
2,892187E+3	1,030562E+2
2,893750E+3	1,031567E+2
2,895312E+3	1,031844E+2
2,896875E+3	1,032120E+2
2,898437E+3	1,031714E+2
2,900000E+3	1,031307E+2
2,901562E+3	1,030237E+2
2,903125E+3	1,029154E+2
2,904687E+3	1,027457E+2
2,906250E+3	1,025725E+2
2,907812E+3	1,023377E+2
2,909375E+3	1,020964E+2
2,910937E+3	1,017978E+2
2,912500E+3	1,014886E+2
2,914062E+3	1,011205E+2
2,915625E+3	1,007361E+2
2,917187E+3	1,002933E+2
2,918750E+3	9,982661E+1
2,920312E+3	9,930127E+1
2,921875E+3	9,874211E+1
2,923437E+3	9,977474E+1
2,925000E+3	1,006976E+2
2,926562E+3	1,005453E+2
2,928125E+3	1,003903E+2
2,929687E+3	1,001950E+2
2,931250E+3	9,999527E+1
2,932812E+3	9,978247E+1
2,934375E+3	9,956433E+1
2,935937E+3	9,948348E+1
2,937500E+3	9,940187E+1
2,939062E+3	9,975461E+1
2,940625E+3	1,000936E+2
2,942187E+3	1,001121E+2
2,943750E+3	1,001306E+2
2,945312E+3	1,001024E+2
2,946875E+3	1,000740E+2
2,948437E+3	1,000352E+2
2,950000E+3	9,999616E+1
2,951562E+3	9,998580E+1
2,953125E+3	9,997542E+1
2,954687E+3	1,000038E+2
2,956250E+3	1,000321E+2
2,957812E+3	1,000434E+2
2,959375E+3	1,000547E+2
2,960937E+3	1,000445E+2
2,962500E+3	1,000342E+2
2,964062E+3	1,000287E+2
2,965625E+3	1,000232E+2
2,967187E+3	1,000288E+2
2,968750E+3	1,000343E+2
2,970312E+3	1,000318E+2
2,971875E+3	1,000293E+2
2,973437E+3	1,000090E+2
2,975000E+3	9,998872E+1
2,976562E+3	9,997320E+1
2,978125E+3	9,995766E+1
2,979687E+3	9,997252E+1
2,981250E+3	9,998737E+1
2,982812E+3	1,000162E+2
2,984375E+3	1,000450E+2
2,985937E+3	1,000658E+2
2,987500E+3	1,000866E+2
2,989062E+3	1,000739E+2
2,990625E+3	1,000612E+2
2,992187E+3	1,000216E+2
2,993750E+3	9,998174E+1
2,995312E+3	9,995403E+1
2,996875E+3	9,992623E+1
2,998437E+3	9,995375E+1
3,000000E+3	9,998118E+1
3,001562E+3	1,000010E+2
3,003125E+3	1,000207E+2
3,004687E+3	1,000443E+2
3,006250E+3	1,000678E+2
3,007812E+3	1,001037E+2
3,009375E+3	1,001395E+2
3,010937E+3	1,002048E+2
3,012500E+3	1,002696E+2
3,014062E+3	1,001595E+2
3,015625E+3	1,000479E+2
3,017187E+3	1,000197E+2
3,018750E+3	9,999137E+1
3,020312E+3	1,000157E+2
