Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 5 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 6 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 7 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 8 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 9 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 10 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 11 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 12 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
9,640625E+2	1,375435E-1	9,640625E+2	-2,675037E-1	9,640625E+2	1,289217E-1	9,640625E+2	-3,344259E-1	9,640625E+2	1,785648E-1	9,640625E+2	-4,884618E-1	9,640625E+2	2,384212E-1	9,640625E+2	-5,788989E-1	9,640625E+2	2,058258E-1	9,640625E+2	-6,056116E-1	9,640625E+2	1,874002E-1	9,640625E+2	-6,425395E-1	9,640625E+2	1,339337E-1	9,640625E+2	-2,576019E-1	9,640625E+2	1,318863E-1	9,640625E+2	-2,870221E-1	9,640625E+2	1,331486E-1	9,640625E+2	-3,752464E-1	9,640625E+2	1,747723E-1	9,640625E+2	-4,963373E-1	9,640625E+2	2,285209E-1	9,640625E+2	-5,749917E-1	9,640625E+2	2,293767E-1	9,640625E+2	-5,878381E-1
9,656250E+2	1,481054E-1	9,656250E+2	-2,660428E-1	9,656250E+2	1,359950E-1	9,656250E+2	-3,317252E-1	9,656250E+2	1,815175E-1	9,656250E+2	-4,868190E-1	9,656250E+2	2,404616E-1	9,656250E+2	-5,784966E-1	9,656250E+2	2,080260E-1	9,656250E+2	-6,051384E-1	9,656250E+2	1,907723E-1	9,656250E+2	-6,414508E-1	9,656250E+2	1,432817E-1	9,656250E+2	-2,551580E-1	9,656250E+2	1,404375E-1	9,656250E+2	-2,847330E-1	9,656250E+2	1,389733E-1	9,656250E+2	-3,727681E-1	9,656250E+2	1,777666E-1	9,656250E+2	-4,951211E-1	9,656250E+2	2,297869E-1	9,656250E+2	-5,749375E-1	9,656250E+2	2,303832E-1	9,656250E+2	-5,880218E-1
9,671875E+2	1,597253E-1	9,671875E+2	-2,669086E-1	9,671875E+2	1,433936E-1	9,671875E+2	-3,299907E-1	9,671875E+2	1,845274E-1	9,671875E+2	-4,851573E-1	9,671875E+2	2,424702E-1	9,671875E+2	-5,779981E-1	9,671875E+2	2,101157E-1	9,671875E+2	-6,045973E-1	9,671875E+2	1,943237E-1	9,671875E+2	-6,402289E-1	9,671875E+2	1,520078E-1	9,671875E+2	-2,529240E-1	9,671875E+2	1,490842E-1	9,671875E+2	-2,830288E-1	9,671875E+2	1,449175E-1	9,671875E+2	-3,707505E-1	9,671875E+2	1,806651E-1	9,671875E+2	-4,940070E-1	9,671875E+2	2,309033E-1	9,671875E+2	-5,748745E-1	9,671875E+2	2,312079E-1	9,671875E+2	-5,881706E-1
9,687500E+2	1,714883E-1	9,687500E+2	-2,675087E-1	9,687500E+2	1,507822E-1	9,687500E+2	-3,280879E-1	9,687500E+2	1,875962E-1	9,687500E+2	-4,834993E-1	9,687500E+2	2,446218E-1	9,687500E+2	-5,774874E-1	9,687500E+2	2,123560E-1	9,687500E+2	-6,040548E-1	9,687500E+2	1,979882E-1	9,687500E+2	-6,389984E-1	9,687500E+2	1,607336E-1	9,687500E+2	-2,504483E-1	9,687500E+2	1,577401E-1	9,687500E+2	-2,811004E-1	9,687500E+2	1,508417E-1	9,687500E+2	-3,686282E-1	9,687500E+2	1,836418E-1	9,687500E+2	-4,928913E-1	9,687500E+2	2,321926E-1	9,687500E+2	-5,748086E-1	9,687500E+2	2,322221E-1	9,687500E+2	-5,883144E-1
9,703125E+2	1,823596E-1	9,703125E+2	-2,701169E-1	9,703125E+2	1,584429E-1	9,703125E+2	-3,273514E-1	9,703125E+2	1,905887E-1	9,703125E+2	-4,818593E-1	9,703125E+2	2,466437E-1	9,703125E+2	-5,769383E-1	9,703125E+2	2,142625E-1	9,703125E+2	-6,035354E-1	9,703125E+2	2,013360E-1	9,703125E+2	-6,377336E-1	9,703125E+2	1,702624E-1	9,703125E+2	-2,489194E-1	9,703125E+2	1,662937E-1	9,703125E+2	-2,797386E-1	9,703125E+2	1,569318E-1	9,703125E+2	-3,669088E-1	9,703125E+2	1,866002E-1	9,703125E+2	-4,918279E-1	9,703125E+2	2,332453E-1	9,703125E+2	-5,747875E-1	9,703125E+2	2,329585E-1	9,703125E+2	-5,884720E-1
9,718750E+2	1,933880E-1	9,718750E+2	-2,725204E-1	9,718750E+2	1,661307E-1	9,718750E+2	-3,264434E-1	9,718750E+2	1,936425E-1	9,718750E+2	-4,802209E-1	9,718750E+2	2,488111E-1	9,718750E+2	-5,763759E-1	9,718750E+2	2,163288E-1	9,718750E+2	-6,030159E-1	9,718750E+2	2,048038E-1	9,718750E+2	-6,364632E-1	9,718750E+2	1,798315E-1	9,718750E+2	-2,471379E-1	9,718750E+2	1,748710E-1	9,718750E+2	-2,781630E-1	9,718750E+2	1,630148E-1	9,718750E+2	-3,650766E-1	9,718750E+2	1,896390E-1	9,718750E+2	-4,907583E-1	9,718750E+2	2,344783E-1	9,718750E+2	-5,747619E-1	9,718750E+2	2,338928E-1	9,718750E+2	-5,886244E-1
9,734375E+2	2,032096E-1	9,734375E+2	-2,755479E-1	9,734375E+2	1,738955E-1	9,734375E+2	-3,271765E-1	9,734375E+2	1,966453E-1	9,734375E+2	-4,786335E-1	9,734375E+2	2,506619E-1	9,734375E+2	-5,759114E-1	9,734375E+2	2,182641E-1	9,734375E+2	-6,024125E-1	9,734375E+2	2,071018E-1	9,734375E+2	-6,354569E-1	9,734375E+2	1,897738E-1	9,734375E+2	-2,466244E-1	9,734375E+2	1,833497E-1	9,734375E+2	-2,771649E-1	9,734375E+2	1,692282E-1	9,734375E+2	-3,635972E-1	9,734375E+2	1,926650E-1	9,734375E+2	-4,898002E-1	9,734375E+2	2,355888E-1	9,734375E+2	-5,747395E-1	9,734375E+2	2,346786E-1	9,734375E+2	-5,887599E-1
9,750000E+2	2,131699E-1	9,750000E+2	-2,783973E-1	9,750000E+2	1,817287E-1	9,750000E+2	-3,277441E-1	9,750000E+2	1,997122E-1	9,750000E+2	-4,770444E-1	9,750000E+2	2,526681E-1	9,750000E+2	-5,754327E-1	9,750000E+2	2,203611E-1	9,750000E+2	-6,018092E-1	9,750000E+2	2,095571E-1	9,750000E+2	-6,344588E-1	9,750000E+2	1,997944E-1	9,750000E+2	-2,458705E-1	9,750000E+2	1,918651E-1	9,750000E+2	-2,759624E-1	9,750000E+2	1,754450E-1	9,750000E+2	-3,619986E-1	9,750000E+2	1,957748E-1	9,750000E+2	-4,888300E-1	9,750000E+2	2,368831E-1	9,750000E+2	-5,747103E-1	9,750000E+2	2,356664E-1	9,750000E+2	-5,888889E-1
9,765625E+2	2,218210E-1	9,765625E+2	-2,811224E-1	9,765625E+2	1,893345E-1	9,765625E+2	-3,300230E-1	9,765625E+2	2,025775E-1	9,765625E+2	-4,756693E-1	9,765625E+2	2,546427E-1	9,765625E+2	-5,747943E-1	9,765625E+2	2,221090E-1	9,765625E+2	-6,012576E-1	9,765625E+2	2,113761E-1	9,765625E+2	-6,334596E-1	9,765625E+2	2,093029E-1	9,765625E+2	-2,460515E-1	9,765625E+2	2,005690E-1	9,765625E+2	-2,754461E-1	9,765625E+2	1,817109E-1	9,765625E+2	-3,606974E-1	9,765625E+2	1,988578E-1	9,765625E+2	-4,879687E-1	9,765625E+2	2,380403E-1	9,765625E+2	-5,746682E-1	9,765625E+2	2,364908E-1	9,765625E+2	-5,889883E-1
9,781250E+2	2,305872E-1	9,781250E+2	-2,836825E-1	9,781250E+2	1,970383E-1	9,781250E+2	-3,321467E-1	9,781250E+2	2,055174E-1	9,781250E+2	-4,742899E-1	9,781250E+2	2,567700E-1	9,781250E+2	-5,741419E-1	9,781250E+2	2,240293E-1	9,781250E+2	-6,007067E-1	9,781250E+2	2,133709E-1	9,781250E+2	-6,324770E-1	9,781250E+2	2,188984E-1	9,781250E+2	-2,460196E-1	9,781250E+2	2,093264E-1	9,781250E+2	-2,747279E-1	9,781250E+2	1,879882E-1	9,781250E+2	-3,592734E-1	9,781250E+2	2,020284E-1	9,781250E+2	-4,870896E-1	9,781250E+2	2,393848E-1	9,781250E+2	-5,746177E-1	9,781250E+2	2,375212E-1	9,781250E+2	-5,890805E-1
9,796875E+2	2,378444E-1	9,796875E+2	-2,844201E-1	9,796875E+2	2,041440E-1	9,796875E+2	-3,341601E-1	9,796875E+2	2,083870E-1	9,796875E+2	-4,731267E-1	9,796875E+2	2,585605E-1	9,796875E+2	-5,735674E-1	9,796875E+2	2,260574E-1	9,796875E+2	-5,999625E-1	9,796875E+2	2,154535E-1	9,796875E+2	-6,312760E-1	9,796875E+2	2,283544E-1	9,796875E+2	-2,470638E-1	9,796875E+2	2,181005E-1	9,796875E+2	-2,746617E-1	9,796875E+2	1,943440E-1	9,796875E+2	-3,580892E-1	9,796875E+2	2,052296E-1	9,796875E+2	-4,862279E-1	9,796875E+2	2,405791E-1	9,796875E+2	-5,745430E-1	9,796875E+2	2,383780E-1	9,796875E+2	-5,891389E-1
9,812500E+2	2,451727E-1	9,812500E+2	-2,850019E-1	9,812500E+2	2,113405E-1	9,812500E+2	-3,360247E-1	9,812500E+2	2,113389E-1	9,812500E+2	-4,719526E-1	9,812500E+2	2,605140E-1	9,812500E+2	-5,729789E-1	9,812500E+2	2,282502E-1	9,812500E+2	-5,992176E-1	9,812500E+2	2,177037E-1	9,812500E+2	-6,300911E-1	9,812500E+2	2,379105E-1	9,812500E+2	-2,479126E-1	9,812500E+2	2,269397E-1	9,812500E+2	-2,743997E-1	9,812500E+2	2,007167E-1	9,812500E+2	-3,567778E-1	9,812500E+2	2,085184E-1	9,812500E+2	-4,853430E-1	9,812500E+2	2,419645E-1	9,812500E+2	-5,744587E-1	9,812500E+2	2,394454E-1	9,812500E+2	-5,891897E-1
9,828125E+2	2,521145E-1	9,828125E+2	-2,848720E-1	9,828125E+2	2,180373E-1	9,828125E+2	-3,370147E-1	9,828125E+2	2,144033E-1	9,828125E+2	-4,709029E-1	9,828125E+2	2,624174E-1	9,828125E+2	-5,723122E-1	9,828125E+2	2,301263E-1	9,828125E+2	-5,985454E-1	9,828125E+2	2,194921E-1	9,828125E+2	-6,288768E-1	9,828125E+2	2,470608E-1	9,828125E+2	-2,496246E-1	9,828125E+2	2,357207E-1	9,828125E+2	-2,748294E-1	9,828125E+2	2,071247E-1	9,828125E+2	-3,558775E-1	9,828125E+2	2,116239E-1	9,828125E+2	-4,846115E-1	9,828125E+2	2,431821E-1	9,828125E+2	-5,743741E-1	9,828125E+2	2,400993E-1	9,828125E+2	-5,893704E-1
9,843750E+2	2,591080E-1	9,843750E+2	-2,845893E-1	9,843750E+2	2,248055E-1	9,843750E+2	-3,378617E-1	9,843750E+2	2,175512E-1	9,843750E+2	-4,698327E-1	9,843750E+2	2,644830E-1	9,843750E+2	-5,716302E-1	9,843750E+2	2,321773E-1	9,843750E+2	-5,978723E-1	9,843750E+2	2,214612E-1	9,843750E+2	-6,276848E-1	9,843750E+2	2,563134E-1	9,843750E+2	-2,511566E-1	9,843750E+2	2,445759E-1	9,843750E+2	-2,750705E-1	9,843750E+2	2,135594E-1	9,843750E+2	-3,548464E-1	9,843750E+2	2,148246E-1	9,843750E+2	-4,838543E-1	9,843750E+2	2,445953E-1	9,843750E+2	-5,742788E-1	9,843750E+2	2,409790E-1	9,843750E+2	-5,895423E-1
9,859375E+2	2,659611E-1	9,859375E+2	-2,838801E-1	9,859375E+2	2,313046E-1	9,859375E+2	-3,379809E-1	9,859375E+2	2,207694E-1	9,859375E+2	-4,688536E-1	9,859375E+2	2,662252E-1	9,859375E+2	-5,710413E-1	9,859375E+2	2,338877E-1	9,859375E+2	-5,972391E-1	9,859375E+2	2,228873E-1	9,859375E+2	-6,264595E-1	9,859375E+2	2,652108E-1	9,859375E+2	-2,532547E-1	9,859375E+2	2,529686E-1	9,859375E+2	-2,760126E-1	9,859375E+2	2,199965E-1	9,859375E+2	-3,542959E-1	9,859375E+2	2,180086E-1	9,859375E+2	-4,831169E-1	9,859375E+2	2,457401E-1	9,859375E+2	-5,742464E-1	9,859375E+2	2,418576E-1	9,859375E+2	-5,895441E-1
9,875000E+2	2,728529E-1	9,875000E+2	-2,830181E-1	9,875000E+2	2,378573E-1	9,875000E+2	-3,379608E-1	9,875000E+2	2,240719E-1	9,875000E+2	-4,678461E-1	9,875000E+2	2,681401E-1	9,875000E+2	-5,704361E-1	9,875000E+2	2,357836E-1	9,875000E+2	-5,966058E-1	9,875000E+2	2,245106E-1	9,875000E+2	-6,252647E-1	9,875000E+2	2,742074E-1	9,875000E+2	-2,551804E-1	9,875000E+2	2,614387E-1	9,875000E+2	-2,767785E-1	9,875000E+2	2,264709E-1	9,875000E+2	-3,536115E-1	9,875000E+2	2,212884E-1	9,875000E+2	-4,823494E-1	9,875000E+2	2,470895E-1	9,875000E+2	-5,742017E-1	9,875000E+2	2,429578E-1	9,875000E+2	-5,895381E-1
9,890625E+2	2,800366E-1	9,890625E+2	-2,826733E-1	9,890625E+2	2,443772E-1	9,890625E+2	-3,377726E-1	9,890625E+2	2,273737E-1	9,890625E+2	-4,669603E-1	9,890625E+2	2,699143E-1	9,890625E+2	-5,697427E-1	9,890625E+2	2,375219E-1	9,890625E+2	-5,959020E-1	9,890625E+2	2,258538E-1	9,890625E+2	-6,240191E-1	9,890625E+2	2,828454E-1	9,890625E+2	-2,579500E-1	9,890625E+2	2,695662E-1	9,890625E+2	-2,783290E-1	9,890625E+2	2,329389E-1	9,890625E+2	-3,534578E-1	9,890625E+2	2,243715E-1	9,890625E+2	-4,818207E-1	9,890625E+2	2,482704E-1	9,890625E+2	-5,741818E-1	9,890625E+2	2,436490E-1	9,890625E+2	-5,896646E-1
9,906250E+2	2,872673E-1	9,906250E+2	-2,821690E-1	9,906250E+2	2,509444E-1	9,906250E+2	-3,374436E-1	9,906250E+2	2,307628E-1	9,906250E+2	-4,660393E-1	9,906250E+2	2,718625E-1	9,906250E+2	-5,690338E-1	9,906250E+2	2,394481E-1	9,906250E+2	-5,951985E-1	9,906250E+2	2,274013E-1	9,906250E+2	-6,228068E-1	9,906250E+2	2,915812E-1	9,906250E+2	-2,605537E-1	9,906250E+2	2,777756E-1	9,906250E+2	-2,797107E-1	9,906250E+2	2,394546E-1	9,906250E+2	-3,531665E-1	9,906250E+2	2,275605E-1	9,906250E+2	-4,812574E-1	9,906250E+2	2,496608E-1	9,906250E+2	-5,741472E-1	9,906250E+2	2,445773E-1	9,906250E+2	-5,897818E-1
9,921875E+2	2,961915E-1	9,921875E+2	-2,868102E-1	9,921875E+2	2,575662E-1	9,921875E+2	-3,373921E-1	9,921875E+2	2,340902E-1	9,921875E+2	-4,653053E-1	9,921875E+2	2,734706E-1	9,921875E+2	-5,683696E-1	9,921875E+2	2,410163E-1	9,921875E+2	-5,945455E-1	9,921875E+2	2,286223E-1	9,921875E+2	-6,215823E-1	9,921875E+2	2,996032E-1	9,921875E+2	-2,623081E-1	9,921875E+2	2,858082E-1	9,921875E+2	-2,816010E-1	9,921875E+2	2,459240E-1	9,921875E+2	-3,532460E-1	9,921875E+2	2,307520E-1	9,921875E+2	-4,807334E-1	9,921875E+2	2,508889E-1	9,921875E+2	-5,741084E-1	9,921875E+2	2,454238E-1	9,921875E+2	-5,897931E-1
9,937500E+2	3,052158E-1	9,937500E+2	-2,912859E-1	9,937500E+2	2,642384E-1	9,937500E+2	-3,371954E-1	9,937500E+2	2,375109E-1	9,937500E+2	-4,645295E-1	9,937500E+2	2,752633E-1	9,937500E+2	-5,676909E-1	9,937500E+2	2,427846E-1	9,937500E+2	-5,938937E-1	9,937500E+2	2,300579E-1	9,937500E+2	-6,203934E-1	9,937500E+2	3,077053E-1	9,937500E+2	-2,638954E-1	9,937500E+2	2,939227E-1	9,937500E+2	-2,833232E-1	9,937500E+2	2,524467E-1	9,937500E+2	-3,531850E-1	9,937500E+2	2,340501E-1	9,937500E+2	-4,801693E-1	9,937500E+2	2,523308E-1	9,937500E+2	-5,740533E-1	9,937500E+2	2,465069E-1	9,937500E+2	-5,897955E-1
9,953125E+2	3,140445E-1	9,953125E+2	-3,072593E-1	9,953125E+2	2,709674E-1	9,953125E+2	-3,388636E-1	9,953125E+2	2,408990E-1	9,953125E+2	-4,638842E-1	9,953125E+2	2,768970E-1	9,953125E+2	-5,669511E-1	9,953125E+2	2,441668E-1	9,953125E+2	-5,933297E-1	9,953125E+2	2,311072E-1	9,953125E+2	-6,192043E-1	9,953125E+2	3,156477E-1	9,953125E+2	-2,652488E-1	9,953125E+2	3,018276E-1	9,953125E+2	-2,857201E-1	9,953125E+2	2,588832E-1	9,953125E+2	-3,532731E-1	9,953125E+2	2,372174E-1	9,953125E+2	-4,797608E-1	9,953125E+2	2,535783E-1	9,953125E+2	-5,739871E-1	9,953125E+2	2,473784E-1	9,953125E+2	-5,897692E-1
9,968750E+2	3,227593E-1	9,968750E+2	-3,230075E-1	9,968750E+2	2,777755E-1	9,968750E+2	-3,403761E-1	9,968750E+2	2,443839E-1	9,968750E+2	-4,631909E-1	9,968750E+2	2,787176E-1	9,968750E+2	-5,661970E-1	9,968750E+2	2,457630E-1	9,968750E+2	-5,927672E-1	9,968750E+2	2,323840E-1	9,968750E+2	-6,180542E-1	9,968750E+2	3,236614E-1	9,968750E+2	-2,664327E-1	9,968750E+2	3,098148E-1	9,968750E+2	-2,879481E-1	9,968750E+2	2,653738E-1	9,968750E+2	-3,532189E-1	9,968750E+2	2,404976E-1	9,968750E+2	-4,793072E-1	9,968750E+2	2,550446E-1	9,968750E+2	-5,739038E-1	9,968750E+2	2,484921E-1	9,968750E+2	-5,897342E-1
9,984375E+2	3,289160E-1	9,984375E+2	-3,263938E-1	9,984375E+2	2,839633E-1	9,984375E+2	-3,465798E-1	9,984375E+2	2,478965E-1	9,984375E+2	-4,625596E-1	9,984375E+2	2,801611E-1	9,984375E+2	-5,655692E-1	9,984375E+2	2,471344E-1	9,984375E+2	-5,921998E-1	9,984375E+2	2,334143E-1	9,984375E+2	-6,168606E-1	9,984375E+2	3,319798E-1	9,984375E+2	-2,693624E-1	9,984375E+2	3,172547E-1	9,984375E+2	-2,904620E-1	9,984375E+2	2,717109E-1	9,984375E+2	-3,536760E-1	9,984375E+2	2,436636E-1	9,984375E+2	-4,790100E-1	9,984375E+2	2,561676E-1	9,984375E+2	-5,739052E-1	9,984375E+2	2,492354E-1	9,984375E+2	-5,897584E-1
1,000000E+3	3,351660E-1	1,000000E+3	-3,296115E-1	1,000000E+3	2,902595E-1	1,000000E+3	-3,525883E-1	1,000000E+3	2,515059E-1	1,000000E+3	-4,618739E-1	1,000000E+3	2,818050E-1	1,000000E+3	-5,649263E-1	1,000000E+3	2,487255E-1	1,000000E+3	-5,916336E-1	1,000000E+3	2,346778E-1	1,000000E+3	-6,157075E-1	1,000000E+3	3,403777E-1	1,000000E+3	-2,721194E-1	1,000000E+3	3,247739E-1	1,000000E+3	-2,928071E-1	1,000000E+3	2,781097E-1	1,000000E+3	-3,539881E-1	1,000000E+3	2,469480E-1	1,000000E+3	-4,786623E-1	1,000000E+3	2,575215E-1	1,000000E+3	-5,738884E-1	1,000000E+3	2,502338E-1	1,000000E+3	-5,897741E-1
1,001562E+3	3,411424E-1	1,001562E+3	-3,321288E-1	1,001562E+3	2,955465E-1	1,001562E+3	-3,576657E-1	1,001562E+3	2,549269E-1	1,001562E+3	-4,614860E-1	1,001562E+3	2,834346E-1	1,001562E+3	-5,641151E-1	1,001562E+3	2,500961E-1	1,001562E+3	-5,910691E-1	1,001562E+3	2,354761E-1	1,001562E+3	-6,146558E-1	1,001562E+3	3,477118E-1	1,001562E+3	-2,818994E-1	1,001562E+3	3,321054E-1	1,001562E+3	-2,952647E-1	1,001562E+3	2,843676E-1	1,001562E+3	-3,545086E-1	1,001562E+3	2,501639E-1	1,001562E+3	-4,784452E-1	1,001562E+3	2,587242E-1	1,001562E+3	-5,738310E-1	1,001562E+3	2,509458E-1	1,001562E+3	-5,897866E-1
1,003125E+3	3,472057E-1	1,003125E+3	-3,344803E-1	1,003125E+3	3,009521E-1	1,003125E+3	-3,625526E-1	1,003125E+3	2,584552E-1	1,003125E+3	-4,610375E-1	1,003125E+3	2,852586E-1	1,003125E+3	-5,632896E-1	1,003125E+3	2,516923E-1	1,003125E+3	-5,905053E-1	1,003125E+3	2,365261E-1	1,003125E+3	-6,136461E-1	1,003125E+3	3,550833E-1	1,003125E+3	-2,914540E-1	1,003125E+3	3,395122E-1	1,003125E+3	-2,975502E-1	1,003125E+3	2,906889E-1	1,003125E+3	-3,548821E-1	1,003125E+3	2,535019E-1	1,003125E+3	-4,781714E-1	1,003125E+3	2,601599E-1	1,003125E+3	-5,737551E-1	1,003125E+3	2,519213E-1	1,003125E+3	-5,897917E-1
1,004687E+3	3,529614E-1	1,004687E+3	-3,368793E-1	1,004687E+3	3,062085E-1	1,004687E+3	-3,650512E-1	1,004687E+3	2,618036E-1	1,004687E+3	-4,609169E-1	1,004687E+3	2,867152E-1	1,004687E+3	-5,625752E-1	1,004687E+3	2,530796E-1	1,004687E+3	-5,899316E-1	1,004687E+3	2,374537E-1	1,004687E+3	-6,125498E-1	1,004687E+3	3,602336E-1	1,004687E+3	-2,971317E-1	1,004687E+3	3,468050E-1	1,004687E+3	-3,000882E-1	1,004687E+3	2,968953E-1	1,004687E+3	-3,555972E-1	1,004687E+3	2,567220E-1	1,004687E+3	-4,780410E-1	1,004687E+3	2,612796E-1	1,004687E+3	-5,737779E-1	1,004687E+3	2,526326E-1	1,004687E+3	-5,897891E-1
1,006250E+3	3,588042E-1	1,006250E+3	-3,391090E-1	1,006250E+3	3,115676E-1	1,006250E+3	-3,673892E-1	1,006250E+3	2,652706E-1	1,006250E+3	-4,607279E-1	1,006250E+3	2,883799E-1	1,006250E+3	-5,618461E-1	1,006250E+3	2,546980E-1	1,006250E+3	-5,893581E-1	1,006250E+3	2,386328E-1	1,006250E+3	-6,114956E-1	1,006250E+3	3,654835E-1	1,006250E+3	-3,026035E-1	1,006250E+3	3,541702E-1	1,006250E+3	-3,024485E-1	1,006250E+3	3,031687E-1	1,006250E+3	-3,561609E-1	1,006250E+3	2,600697E-1	1,006250E+3	-4,778486E-1	1,006250E+3	2,626444E-1	1,006250E+3	-5,737802E-1	1,006250E+3	2,536153E-1	1,006250E+3	-5,897800E-1
1,007812E+3	3,644045E-1	1,007812E+3	-3,411260E-1	1,007812E+3	3,168954E-1	1,007812E+3	-3,686913E-1	1,007812E+3	2,686777E-1	1,007812E+3	-4,607145E-1	1,007812E+3	2,898777E-1	1,007812E+3	-5,610856E-1	1,007812E+3	2,560944E-1	1,007812E+3	-5,887961E-1	1,007812E+3	2,394569E-1	1,007812E+3	-6,104971E-1	1,007812E+3	3,710481E-1	1,007812E+3	-3,042532E-1	1,007812E+3	3,611852E-1	1,007812E+3	-3,054496E-1	1,007812E+3	3,092850E-1	1,007812E+3	-3,574741E-1	1,007812E+3	2,633379E-1	1,007812E+3	-4,776769E-1	1,007812E+3	2,638703E-1	1,007812E+3	-5,737398E-1	1,007812E+3	2,543177E-1	1,007812E+3	-5,897815E-1
1,009375E+3	3,700898E-1	1,009375E+3	-3,429727E-1	1,009375E+3	3,223109E-1	1,009375E+3	-3,698424E-1	1,009375E+3	2,722081E-1	1,009375E+3	-4,606253E-1	1,009375E+3	2,915869E-1	1,009375E+3	-5,603100E-1	1,009375E+3	2,577284E-1	1,009375E+3	-5,882333E-1	1,009375E+3	2,405464E-1	1,009375E+3	-6,095413E-1	1,009375E+3	3,766885E-1	1,009375E+3	-3,057390E-1	1,009375E+3	3,682735E-1	1,009375E+3	-3,082647E-1	1,009375E+3	3,154779E-1	1,009375E+3	-3,586268E-1	1,009375E+3	2,667354E-1	1,009375E+3	-4,774397E-1	1,009375E+3	2,653435E-1	1,009375E+3	-5,736781E-1	1,009375E+3	2,553006E-1	1,009375E+3	-5,897768E-1
1,010937E+3	3,756581E-1	1,010937E+3	-3,452675E-1	1,010937E+3	3,276403E-1	1,010937E+3	-3,706929E-1	1,010937E+3	2,758047E-1	1,010937E+3	-4,604713E-1	1,010937E+3	2,929044E-1	1,010937E+3	-5,596347E-1	1,010937E+3	2,595187E-1	1,010937E+3	-5,874113E-1	1,010937E+3	2,416848E-1	1,010937E+3	-6,084138E-1	1,010937E+3	3,828421E-1	1,010937E+3	-3,061194E-1	1,010937E+3	3,749122E-1	1,010937E+3	-3,130250E-1	1,010937E+3	3,213992E-1	1,010937E+3	-3,605359E-1	1,010937E+3	2,697982E-1	1,010937E+3	-4,775031E-1	1,010937E+3	2,664288E-1	1,010937E+3	-5,737016E-1	1,010937E+3	2,559362E-1	1,010937E+3	-5,897649E-1
1,012500E+3	3,813136E-1	1,012500E+3	-3,473813E-1	1,012500E+3	3,330512E-1	1,012500E+3	-3,713931E-1	1,012500E+3	2,795200E-1	1,012500E+3	-4,602365E-1	1,012500E+3	2,944480E-1	1,012500E+3	-5,589442E-1	1,012500E+3	2,615309E-1	1,012500E+3	-5,865878E-1	1,012500E+3	2,430782E-1	1,012500E+3	-6,073272E-1	1,012500E+3	3,890500E-1	1,012500E+3	-3,063359E-1	1,012500E+3	3,816272E-1	1,012500E+3	-3,175721E-1	1,012500E+3	3,274063E-1	1,012500E+3	-3,622739E-1	1,012500E+3	2,730053E-1	1,012500E+3	-4,774958E-1	1,012500E+3	2,677763E-1	1,012500E+3	-5,737035E-1	1,012500E+3	2,568641E-1	1,012500E+3	-5,897491E-1
1,014062E+3	3,867323E-1	1,014062E+3	-3,498878E-1	1,014062E+3	3,383112E-1	1,014062E+3	-3,724291E-1	1,014062E+3	2,833229E-1	1,014062E+3	-4,598579E-1	1,014062E+3	2,959399E-1	1,014062E+3	-5,580981E-1	1,014062E+3	2,632799E-1	1,014062E+3	-5,857945E-1	1,014062E+3	2,443960E-1	1,014062E+3	-6,061389E-1	1,014062E+3	3,958918E-1	1,014062E+3	-3,075413E-1	1,014062E+3	3,877110E-1	1,014062E+3	-3,219068E-1	1,014062E+3	3,330826E-1	1,014062E+3	-3,645334E-1	1,014062E+3	2,758994E-1	1,014062E+3	-4,778207E-1	1,014062E+3	2,687854E-1	1,014062E+3	-5,737571E-1	1,014062E+3	2,573934E-1	1,014062E+3	-5,897540E-1
