Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 6_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 7_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 8_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 9_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 10_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 11_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 12_Frequency [Hz]	Absorption Coefficient on Cavity	
1,525000E+3	7,055380E-1	1,525000E+3	7,460560E-1	1,525000E+3	7,937011E-1	1,525000E+3	8,609332E-1	1,525000E+3	8,731276E-1	1,525000E+3	8,512857E-1	1,525000E+3	7,022863E-1	1,525000E+3	7,110847E-1	1,525000E+3	7,483945E-1	1,525000E+3	8,288835E-1	1,525000E+3	8,707962E-1	1,525000E+3	8,702195E-1
1,526562E+3	7,075311E-1	1,526562E+3	7,385756E-1	1,526562E+3	7,940927E-1	1,526562E+3	8,606875E-1	1,526562E+3	8,723061E-1	1,526562E+3	8,502045E-1	1,526562E+3	7,040456E-1	1,526562E+3	7,127090E-1	1,526562E+3	7,493789E-1	1,526562E+3	8,298791E-1	1,526562E+3	8,701877E-1	1,526562E+3	8,689740E-1
1,528125E+3	7,094707E-1	1,528125E+3	7,190952E-1	1,528125E+3	7,940787E-1	1,528125E+3	8,600717E-1	1,528125E+3	8,711281E-1	1,528125E+3	8,486827E-1	1,528125E+3	7,055415E-1	1,528125E+3	7,140134E-1	1,528125E+3	7,501217E-1	1,528125E+3	8,306815E-1	1,528125E+3	8,692895E-1	1,528125E+3	8,673445E-1
1,529687E+3	7,115009E-1	1,529687E+3	7,208211E-1	1,529687E+3	7,948534E-1	1,529687E+3	8,598646E-1	1,529687E+3	8,702816E-1	1,529687E+3	8,475171E-1	1,529687E+3	7,074002E-1	1,529687E+3	7,157415E-1	1,529687E+3	7,509589E-1	1,529687E+3	8,317410E-1	1,529687E+3	8,686320E-1	1,529687E+3	8,660673E-1
1,531250E+3	7,134907E-1	1,531250E+3	7,224177E-1	1,531250E+3	7,953742E-1	1,531250E+3	8,593144E-1	1,531250E+3	8,690868E-1	1,531250E+3	8,459205E-1	1,531250E+3	7,089363E-1	1,531250E+3	7,171558E-1	1,531250E+3	7,514620E-1	1,531250E+3	8,326731E-1	1,531250E+3	8,676956E-1	1,531250E+3	8,644220E-1
1,532812E+3	7,154161E-1	1,532812E+3	7,230715E-1	1,532812E+3	7,869139E-1	1,532812E+3	8,590655E-1	1,532812E+3	8,682149E-1	1,532812E+3	8,447187E-1	1,532812E+3	7,107864E-1	1,532812E+3	7,190118E-1	1,532812E+3	7,525017E-1	1,532812E+3	8,337394E-1	1,532812E+3	8,669580E-1	1,532812E+3	8,630794E-1
1,534375E+3	7,173045E-1	1,534375E+3	7,221327E-1	1,534375E+3	7,731769E-1	1,534375E+3	8,584746E-1	1,534375E+3	8,670027E-1	1,534375E+3	8,431005E-1	1,534375E+3	7,122603E-1	1,534375E+3	7,205761E-1	1,534375E+3	7,532104E-1	1,534375E+3	8,347089E-1	1,534375E+3	8,659458E-1	1,534375E+3	8,613752E-1
1,535937E+3	7,198632E-1	1,535937E+3	7,244268E-1	1,535937E+3	7,709257E-1	1,535937E+3	8,582812E-1	1,535937E+3	8,660859E-1	1,535937E+3	8,418586E-1	1,535937E+3	7,145478E-1	1,535937E+3	7,226135E-1	1,535937E+3	7,544254E-1	1,535937E+3	8,314511E-1	1,535937E+3	8,652284E-1	1,535937E+3	8,599280E-1
1,537500E+3	7,187997E-1	1,537500E+3	7,262696E-1	1,537500E+3	7,654617E-1	1,537500E+3	8,577719E-1	1,537500E+3	8,648293E-1	1,537500E+3	8,401992E-1	1,537500E+3	7,165711E-1	1,537500E+3	7,243850E-1	1,537500E+3	7,553397E-1	1,537500E+3	8,268610E-1	1,537500E+3	8,642582E-1	1,537500E+3	8,581161E-1
1,539062E+3	7,211594E-1	1,539062E+3	7,283920E-1	1,539062E+3	7,666465E-1	1,539062E+3	8,575249E-1	1,539062E+3	8,639114E-1	1,539062E+3	8,390258E-1	1,539062E+3	7,191401E-1	1,539062E+3	7,265273E-1	1,539062E+3	7,567040E-1	1,539062E+3	8,272891E-1	1,539062E+3	8,634258E-1	1,539062E+3	8,566726E-1
1,540625E+3	7,233261E-1	1,540625E+3	7,302877E-1	1,540625E+3	7,675411E-1	1,540625E+3	8,569632E-1	1,540625E+3	8,626632E-1	1,540625E+3	8,374546E-1	1,540625E+3	7,215101E-1	1,540625E+3	7,284181E-1	1,540625E+3	7,577998E-1	1,540625E+3	8,275602E-1	1,540625E+3	8,623365E-1	1,540625E+3	8,548850E-1
1,542187E+3	7,255546E-1	1,542187E+3	7,324156E-1	1,542187E+3	7,688081E-1	1,542187E+3	8,568619E-1	1,542187E+3	8,617958E-1	1,542187E+3	8,362969E-1	1,542187E+3	7,241320E-1	1,542187E+3	7,306180E-1	1,542187E+3	7,593449E-1	1,542187E+3	8,277948E-1	1,542187E+3	8,615234E-1	1,542187E+3	8,532919E-1
1,543750E+3	7,276039E-1	1,543750E+3	7,343257E-1	1,543750E+3	7,698381E-1	1,543750E+3	8,564965E-1	1,543750E+3	8,606151E-1	1,543750E+3	8,347445E-1	1,543750E+3	7,265359E-1	1,543750E+3	7,326007E-1	1,543750E+3	7,606596E-1	1,543750E+3	8,278204E-1	1,543750E+3	8,604724E-1	1,543750E+3	8,513416E-1
1,545312E+3	7,298691E-1	1,545312E+3	7,364834E-1	1,545312E+3	7,711842E-1	1,545312E+3	8,566662E-1	1,545312E+3	8,597449E-1	1,545312E+3	8,336210E-1	1,545312E+3	7,289169E-1	1,545312E+3	7,348512E-1	1,545312E+3	7,623004E-1	1,545312E+3	8,279297E-1	1,545312E+3	8,594817E-1	1,545312E+3	8,497557E-1
1,546875E+3	7,319451E-1	1,546875E+3	7,384413E-1	1,546875E+3	7,723107E-1	1,546875E+3	8,566508E-1	1,546875E+3	8,585696E-1	1,546875E+3	8,321133E-1	1,546875E+3	7,311003E-1	1,546875E+3	7,369193E-1	1,546875E+3	7,637282E-1	1,546875E+3	8,277855E-1	1,546875E+3	8,582376E-1	1,546875E+3	8,478339E-1
1,548437E+3	7,343650E-1	1,548437E+3	7,406880E-1	1,548437E+3	7,737676E-1	1,548437E+3	8,508891E-1	1,548437E+3	8,576328E-1	1,548437E+3	8,310493E-1	1,548437E+3	7,335120E-1	1,548437E+3	7,392686E-1	1,548437E+3	7,654615E-1	1,548437E+3	8,279488E-1	1,548437E+3	8,571925E-1	1,548437E+3	8,461161E-1
1,550000E+3	7,366135E-1	1,550000E+3	7,427468E-1	1,550000E+3	7,750198E-1	1,550000E+3	8,421259E-1	1,550000E+3	8,563843E-1	1,550000E+3	8,296167E-1	1,550000E+3	7,357200E-1	1,550000E+3	7,414370E-1	1,550000E+3	7,669873E-1	1,550000E+3	8,278572E-1	1,550000E+3	8,559020E-1	1,550000E+3	8,440524E-1
1,551562E+3	7,391932E-1	1,551562E+3	7,451283E-1	1,551562E+3	7,765679E-1	1,551562E+3	8,407203E-1	1,551562E+3	8,555247E-1	1,551562E+3	8,285534E-1	1,551562E+3	7,384933E-1	1,551562E+3	7,440391E-1	1,551562E+3	7,688787E-1	1,551562E+3	8,280610E-1	1,551562E+3	8,551507E-1	1,551562E+3	8,421059E-1
1,553125E+3	7,415893E-1	1,553125E+3	7,473183E-1	1,553125E+3	7,779083E-1	1,553125E+3	8,384887E-1	1,553125E+3	8,543797E-1	1,553125E+3	8,271289E-1	1,553125E+3	7,410867E-1	1,553125E+3	7,464404E-1	1,553125E+3	7,705661E-1	1,553125E+3	8,280004E-1	1,553125E+3	8,542248E-1	1,553125E+3	8,397811E-1
1,554687E+3	7,444164E-1	1,554687E+3	7,499130E-1	1,554687E+3	7,796628E-1	1,554687E+3	8,385556E-1	1,554687E+3	8,534753E-1	1,554687E+3	8,260370E-1	1,554687E+3	7,440330E-1	1,554687E+3	7,493313E-1	1,554687E+3	7,727080E-1	1,554687E+3	8,284286E-1	1,554687E+3	8,538221E-1	1,554687E+3	8,378739E-1
1,556250E+3	7,470566E-1	1,556250E+3	7,523306E-1	1,556250E+3	7,812254E-1	1,556250E+3	8,383455E-1	1,556250E+3	8,522820E-1	1,556250E+3	8,245827E-1	1,556250E+3	7,468269E-1	1,556250E+3	7,520289E-1	1,556250E+3	7,746589E-1	1,556250E+3	8,286189E-1	1,556250E+3	8,533017E-1	1,556250E+3	8,356199E-1
1,557812E+3	7,499124E-1	1,557812E+3	7,549962E-1	1,557812E+3	7,831027E-1	1,557812E+3	8,388153E-1	1,557812E+3	8,513248E-1	1,557812E+3	8,236250E-1	1,557812E+3	7,497703E-1	1,557812E+3	7,548487E-1	1,557812E+3	7,769289E-1	1,557812E+3	8,293309E-1	1,557812E+3	8,484318E-1	1,557812E+3	8,344749E-1
1,559375E+3	7,526072E-1	1,559375E+3	7,575197E-1	1,559375E+3	7,848198E-1	1,559375E+3	8,391305E-1	1,559375E+3	8,500764E-1	1,559375E+3	8,223475E-1	1,559375E+3	7,525735E-1	1,559375E+3	7,575246E-1	1,559375E+3	7,790525E-1	1,559375E+3	8,298771E-1	1,559375E+3	8,426391E-1	1,559375E+3	8,331391E-1
1,560937E+3	7,554211E-1	1,560937E+3	7,601450E-1	1,560937E+3	7,867844E-1	1,560937E+3	8,396548E-1	1,560937E+3	8,492527E-1	1,560937E+3	8,213887E-1	1,560937E+3	7,554078E-1	1,560937E+3	7,602625E-1	1,560937E+3	7,813076E-1	1,560937E+3	8,307282E-1	1,560937E+3	8,424919E-1	1,560937E+3	8,325949E-1
1,562500E+3	7,580867E-1	1,562500E+3	7,626394E-1	1,562500E+3	7,886126E-1	1,562500E+3	8,400384E-1	1,562500E+3	8,481750E-1	1,562500E+3	8,201233E-1	1,562500E+3	7,581250E-1	1,562500E+3	7,628850E-1	1,562500E+3	7,834412E-1	1,562500E+3	8,314536E-1	1,562500E+3	8,422367E-1	1,562500E+3	8,319375E-1
1,564062E+3	7,611076E-1	1,564062E+3	7,653897E-1	1,564062E+3	7,906693E-1	1,564062E+3	8,404898E-1	1,564062E+3	8,418811E-1	1,564062E+3	8,193588E-1	1,564062E+3	7,610074E-1	1,564062E+3	7,656688E-1	1,564062E+3	7,857324E-1	1,564062E+3	8,323128E-1	1,564062E+3	8,419548E-1	1,564062E+3	8,254720E-1
1,565625E+3	7,639871E-1	1,565625E+3	7,679844E-1	1,565625E+3	7,925772E-1	1,565625E+3	8,407768E-1	1,565625E+3	8,336017E-1	1,565625E+3	8,183382E-1	1,565625E+3	7,637521E-1	1,565625E+3	7,683261E-1	1,565625E+3	7,879018E-1	1,565625E+3	8,330473E-1	1,565625E+3	8,415255E-1	1,565625E+3	8,178079E-1
1,567187E+3	7,673448E-1	1,567187E+3	7,710870E-1	1,567187E+3	7,948660E-1	1,567187E+3	8,412036E-1	1,567187E+3	8,330512E-1	1,567187E+3	8,109211E-1	1,567187E+3	7,672314E-1	1,567187E+3	7,714304E-1	1,567187E+3	7,903924E-1	1,567187E+3	8,338874E-1	1,567187E+3	8,409126E-1	1,567187E+3	8,173508E-1
1,568750E+3	7,705389E-1	1,568750E+3	7,740042E-1	1,568750E+3	7,969856E-1	1,568750E+3	8,414445E-1	1,568750E+3	8,322686E-1	1,568750E+3	8,008800E-1	1,568750E+3	7,705131E-1	1,568750E+3	7,743708E-1	1,568750E+3	7,927337E-1	1,568750E+3	8,345811E-1	1,568750E+3	8,400701E-1	1,568750E+3	8,167463E-1
1,570312E+3	7,739930E-1	1,570312E+3	7,772609E-1	1,570312E+3	7,994870E-1	1,570312E+3	8,420169E-1	1,570312E+3	8,306665E-1	1,570312E+3	7,995543E-1	1,570312E+3	7,743112E-1	1,570312E+3	7,778500E-1	1,570312E+3	7,955748E-1	1,570312E+3	8,354681E-1	1,570312E+3	8,393321E-1	1,570312E+3	8,158734E-1
1,571875E+3	7,772799E-1	1,571875E+3	7,803626E-1	1,571875E+3	8,018353E-1	1,571875E+3	8,424294E-1	1,571875E+3	8,285003E-1	1,571875E+3	7,977161E-1	1,571875E+3	7,779345E-1	1,571875E+3	7,811526E-1	1,571875E+3	7,982499E-1	1,571875E+3	8,361936E-1	1,571875E+3	8,383270E-1	1,571875E+3	8,147492E-1
1,573437E+3	7,806561E-1	1,573437E+3	7,835437E-1	1,573437E+3	8,043869E-1	1,573437E+3	8,431896E-1	1,573437E+3	8,273655E-1	1,573437E+3	7,960788E-1	1,573437E+3	7,813303E-1	1,573437E+3	7,845856E-1	1,573437E+3	8,012117E-1	1,573437E+3	8,372863E-1	1,573437E+3	8,377116E-1	1,573437E+3	8,138106E-1
1,575000E+3	7,838968E-1	1,575000E+3	7,866009E-1	1,575000E+3	8,068170E-1	1,575000E+3	8,438258E-1	1,575000E+3	8,258881E-1	1,575000E+3	7,938732E-1	1,575000E+3	7,846047E-1	1,575000E+3	7,878702E-1	1,575000E+3	8,040365E-1	1,575000E+3	8,382496E-1	1,575000E+3	8,368653E-1	1,575000E+3	8,125859E-1
1,576562E+3	7,872804E-1	1,576562E+3	7,898223E-1	1,576562E+3	8,094218E-1	1,576562E+3	8,446670E-1	1,576562E+3	8,251790E-1	1,576562E+3	7,929296E-1	1,576562E+3	7,879370E-1	1,576562E+3	7,912658E-1	1,576562E+3	8,069866E-1	1,576562E+3	8,394518E-1	1,576562E+3	8,362990E-1	1,576562E+3	8,117548E-1
1,578125E+3	7,905283E-1	1,578125E+3	7,929208E-1	1,578125E+3	8,119136E-1	1,578125E+3	8,453934E-1	1,578125E+3	8,242640E-1	1,578125E+3	7,917221E-1	1,578125E+3	7,911522E-1	1,578125E+3	7,945337E-1	1,578125E+3	8,098179E-1	1,578125E+3	8,405422E-1	1,578125E+3	8,355245E-1	1,578125E+3	8,106734E-1
1,579687E+3	7,939507E-1	1,579687E+3	7,963349E-1	1,579687E+3	8,146303E-1	1,579687E+3	8,462787E-1	1,579687E+3	8,234839E-1	1,579687E+3	7,908892E-1	1,579687E+3	7,946569E-1	1,579687E+3	7,980776E-1	1,579687E+3	8,127914E-1	1,579687E+3	8,418545E-1	1,579687E+3	8,349865E-1	1,579687E+3	8,098167E-1
1,581250E+3	7,972400E-1	1,581250E+3	7,996110E-1	1,581250E+3	8,172295E-1	1,581250E+3	8,470498E-1	1,581250E+3	8,224974E-1	1,581250E+3	7,898324E-1	1,581250E+3	7,980253E-1	1,581250E+3	8,014921E-1	1,581250E+3	8,156542E-1	1,581250E+3	8,430681E-1	1,581250E+3	8,342517E-1	1,581250E+3	8,087194E-1
1,582812E+3	8,006019E-1	1,582812E+3	8,031321E-1	1,582812E+3	8,200766E-1	1,582812E+3	8,480258E-1	1,582812E+3	8,218302E-1	1,582812E+3	7,888453E-1	1,582812E+3	8,019119E-1	1,582812E+3	8,051090E-1	1,582812E+3	8,187320E-1	1,582812E+3	8,444442E-1	1,582812E+3	8,338169E-1	1,582812E+3	8,078554E-1
1,584375E+3	8,038389E-1	1,584375E+3	8,065138E-1	1,584375E+3	8,228030E-1	1,584375E+3	8,488969E-1	1,584375E+3	8,209759E-1	1,584375E+3	7,876213E-1	1,584375E+3	8,056367E-1	1,584375E+3	8,085977E-1	1,584375E+3	8,216985E-1	1,584375E+3	8,457273E-1	1,584375E+3	8,332058E-1	1,584375E+3	8,067617E-1
1,585937E+3	8,072489E-1	1,585937E+3	8,100994E-1	1,585937E+3	8,257440E-1	1,585937E+3	8,499610E-1	1,585937E+3	8,202467E-1	1,585937E+3	7,867466E-1	1,585937E+3	8,095071E-1	1,585937E+3	8,123159E-1	1,585937E+3	8,249250E-1	1,585937E+3	8,471781E-1	1,585937E+3	8,327337E-1	1,585937E+3	8,059312E-1
1,587500E+3	8,105336E-1	1,587500E+3	8,135481E-1	1,587500E+3	8,285718E-1	1,587500E+3	8,509294E-1	1,587500E+3	8,193297E-1	1,587500E+3	7,856589E-1	1,587500E+3	8,132297E-1	1,587500E+3	8,158994E-1	1,587500E+3	8,280361E-1	1,587500E+3	8,485429E-1	1,587500E+3	8,320881E-1	1,587500E+3	8,048875E-1
1,589062E+3	8,144630E-1	1,589062E+3	8,172981E-1	1,589062E+3	8,316214E-1	1,589062E+3	8,520566E-1	1,589062E+3	8,186227E-1	1,589062E+3	7,846969E-1	1,589062E+3	8,170951E-1	1,589062E+3	8,196876E-1	1,589062E+3	8,313558E-1	1,589062E+3	8,500631E-1	1,589062E+3	8,316770E-1	1,589062E+3	8,040459E-1
1,590625E+3	8,182465E-1	1,590625E+3	8,209087E-1	1,590625E+3	8,345587E-1	1,590625E+3	8,530964E-1	1,590625E+3	8,177378E-1	1,590625E+3	7,835225E-1	1,590625E+3	8,208219E-1	1,590625E+3	8,233391E-1	1,590625E+3	8,345608E-1	1,590625E+3	8,515043E-1	1,590625E+3	8,311078E-1	1,590625E+3	8,030017E-1
1,592187E+3	8,225980E-1	1,592187E+3	8,246888E-1	1,592187E+3	8,377113E-1	1,592187E+3	8,542570E-1	1,592187E+3	8,170518E-1	1,592187E+3	7,825790E-1	1,592187E+3	8,247238E-1	1,592187E+3	8,272187E-1	1,592187E+3	8,379282E-1	1,592187E+3	8,530775E-1	1,592187E+3	8,307159E-1	1,592187E+3	8,020943E-1
1,593750E+3	8,267844E-1	1,593750E+3	8,283336E-1	1,593750E+3	8,407516E-1	1,593750E+3	8,553359E-1	1,593750E+3	8,161967E-1	1,593750E+3	7,814374E-1	1,593750E+3	8,284895E-1	1,593750E+3	8,309608E-1	1,593750E+3	8,411826E-1	1,593750E+3	8,545777E-1	1,593750E+3	8,301755E-1	1,593750E+3	8,009881E-1
1,595312E+3	8,308847E-1	1,595312E+3	8,321222E-1	1,595312E+3	8,439794E-1	1,595312E+3	8,565577E-1	1,595312E+3	8,155867E-1	1,595312E+3	7,804539E-1	1,595312E+3	8,322359E-1	1,595312E+3	8,349446E-1	1,595312E+3	8,445941E-1	1,595312E+3	8,561913E-1	1,595312E+3	8,297659E-1	1,595312E+3	8,001347E-1
1,596875E+3	8,348324E-1	1,596875E+3	8,357748E-1	1,596875E+3	8,470961E-1	1,596875E+3	8,577071E-1	1,596875E+3	8,148226E-1	1,596875E+3	7,792783E-1	1,596875E+3	8,358591E-1	1,596875E+3	8,387857E-1	1,596875E+3	8,478931E-1	1,596875E+3	8,577370E-1	1,596875E+3	8,292122E-1	1,596875E+3	7,990990E-1
1,598437E+3	8,384996E-1	1,598437E+3	8,395503E-1	1,598437E+3	8,503687E-1	1,598437E+3	8,589612E-1	1,598437E+3	8,141273E-1	1,598437E+3	7,782218E-1	1,598437E+3	8,400541E-1	1,598437E+3	8,426887E-1	1,598437E+3	8,512988E-1	1,598437E+3	8,593853E-1	1,598437E+3	8,288783E-1	1,598437E+3	7,981437E-1
1,600000E+3	8,420381E-1	1,600000E+3	8,431923E-1	1,600000E+3	8,535319E-1	1,600000E+3	8,601460E-1	1,600000E+3	8,132763E-1	1,600000E+3	7,769732E-1	1,600000E+3	8,440930E-1	1,600000E+3	8,464529E-1	1,600000E+3	8,545968E-1	1,600000E+3	8,609707E-1	1,600000E+3	8,284145E-1	1,600000E+3	7,970039E-1
1,601562E+3	8,456925E-1	1,601562E+3	8,470926E-1	1,601562E+3	8,568031E-1	1,601562E+3	8,614683E-1	1,601562E+3	8,125932E-1	1,601562E+3	7,759579E-1	1,601562E+3	8,482150E-1	1,601562E+3	8,503871E-1	1,601562E+3	8,580299E-1	1,601562E+3	8,626551E-1	1,601562E+3	8,280427E-1	1,601562E+3	7,960874E-1
1,603125E+3	8,492132E-1	1,603125E+3	8,508505E-1	1,603125E+3	8,599697E-1	1,603125E+3	8,627289E-1	1,603125E+3	8,117607E-1	1,603125E+3	7,747600E-1	1,603125E+3	8,521898E-1	1,603125E+3	8,541804E-1	1,603125E+3	8,613560E-1	1,603125E+3	8,642801E-1	1,603125E+3	8,275421E-1	1,603125E+3	7,949972E-1
1,604687E+3	8,530278E-1	1,604687E+3	8,549068E-1	1,604687E+3	8,633096E-1	1,604687E+3	8,640799E-1	1,604687E+3	8,111094E-1	1,604687E+3	7,737588E-1	1,604687E+3	8,561558E-1	1,604687E+3	8,582126E-1	1,604687E+3	8,648667E-1	1,604687E+3	8,659935E-1	1,604687E+3	8,272653E-1	1,604687E+3	7,940890E-1
1,606250E+3	8,567052E-1	1,606250E+3	8,588115E-1	1,606250E+3	8,665424E-1	1,606250E+3	8,653719E-1	1,606250E+3	8,103157E-1	1,606250E+3	7,725816E-1	1,606250E+3	8,599837E-1	1,606250E+3	8,621002E-1	1,606250E+3	8,682670E-1	1,606250E+3	8,676526E-1	1,606250E+3	8,268727E-1	1,606250E+3	7,930144E-1
1,607812E+3	8,606947E-1	1,607812E+3	8,628256E-1	1,607812E+3	8,699124E-1	1,607812E+3	8,667469E-1	1,607812E+3	8,096923E-1	1,607812E+3	7,715504E-1	1,607812E+3	8,642115E-1	1,607812E+3	8,662360E-1	1,607812E+3	8,718033E-1	1,607812E+3	8,693741E-1	1,607812E+3	8,265483E-1	1,607812E+3	7,921097E-1
1,609375E+3	8,645443E-1	1,609375E+3	8,666936E-1	1,609375E+3	8,731763E-1	1,609375E+3	8,680676E-1	1,609375E+3	8,089339E-1	1,609375E+3	7,703468E-1	1,609375E+3	8,682820E-1	1,609375E+3	8,702206E-1	1,609375E+3	8,752298E-1	1,609375E+3	8,710445E-1	1,609375E+3	8,261096E-1	1,609375E+3	7,910462E-1
1,610937E+3	8,686620E-1	1,610937E+3	8,706940E-1	1,610937E+3	8,765898E-1	1,610937E+3	8,694460E-1	1,610937E+3	8,083335E-1	1,610937E+3	7,693118E-1	1,610937E+3	8,726442E-1	1,610937E+3	8,744280E-1	1,610937E+3	8,787821E-1	1,610937E+3	8,727574E-1	1,610937E+3	8,258207E-1	1,610937E+3	7,901442E-1
1,612500E+3	8,726326E-1	1,612500E+3	8,745493E-1	1,612500E+3	8,798969E-1	1,612500E+3	8,707747E-1	1,612500E+3	8,076051E-1	1,612500E+3	7,681123E-1	1,612500E+3	8,768381E-1	1,612500E+3	8,784797E-1	1,612500E+3	8,822246E-1	1,612500E+3	8,744245E-1	1,612500E+3	8,254261E-1	1,612500E+3	7,890904E-1
1,614062E+3	8,770621E-1	1,614062E+3	8,786193E-1	1,614062E+3	8,832840E-1	1,614062E+3	8,721429E-1	1,614062E+3	8,069617E-1	1,614062E+3	7,670184E-1	1,614062E+3	8,814078E-1	1,614062E+3	8,826993E-1	1,614062E+3	8,857135E-1	1,614062E+3	8,761289E-1	1,614062E+3	8,251440E-1	1,614062E+3	7,881507E-1
1,615625E+3	8,813124E-1	1,615625E+3	8,825377E-1	1,615625E+3	8,865679E-1	1,615625E+3	8,734647E-1	1,615625E+3	8,061902E-1	1,615625E+3	7,657617E-1	1,615625E+3	8,857873E-1	1,615625E+3	8,867607E-1	1,615625E+3	8,890970E-1	1,615625E+3	8,777896E-1	1,615625E+3	8,247613E-1	1,615625E+3	7,870613E-1
1,617187E+3	8,855915E-1	1,617187E+3	8,866508E-1	1,617187E+3	8,899684E-1	1,617187E+3	8,748269E-1	1,617187E+3	8,056369E-1	1,617187E+3	7,646569E-1	1,617187E+3	8,902734E-1	1,617187E+3	8,908041E-1	1,617187E+3	8,925209E-1	1,617187E+3	8,794870E-1	1,617187E+3	8,244572E-1	1,617187E+3	7,861618E-1
1,618750E+3	8,896970E-1	1,618750E+3	8,906072E-1	1,618750E+3	8,932663E-1	1,618750E+3	8,761476E-1	1,618750E+3	8,049676E-1	1,618750E+3	7,633954E-1	1,618750E+3	8,945769E-1	1,618750E+3	8,947001E-1	1,618750E+3	8,958440E-1	1,618750E+3	8,811446E-1	1,618750E+3	8,240556E-1	1,618750E+3	7,851225E-1
1,620312E+3	8,939103E-1	1,620312E+3	8,947100E-1	1,620312E+3	8,966745E-1	1,620312E+3	8,774782E-1	1,620312E+3	8,044170E-1	1,620312E+3	7,623344E-1	1,620312E+3	8,988781E-1	1,620312E+3	8,986141E-1	1,620312E+3	8,992422E-1	1,620312E+3	8,828099E-1	1,620312E+3	8,237578E-1	1,620312E+3	7,842173E-1
1,621875E+3	8,979568E-1	1,621875E+3	8,986563E-1	1,621875E+3	8,999803E-1	1,621875E+3	8,787709E-1	1,621875E+3	8,037556E-1	1,621875E+3	7,611261E-1	1,621875E+3	9,030090E-1	1,621875E+3	9,023861E-1	1,621875E+3	9,025409E-1	1,621875E+3	8,844394E-1	1,621875E+3	8,233680E-1	1,621875E+3	7,831782E-1
1,623437E+3	9,022191E-1	1,623437E+3	9,026563E-1	1,623437E+3	9,032894E-1	1,623437E+3	8,800634E-1	1,623437E+3	8,031403E-1	1,623437E+3	7,600733E-1	1,623437E+3	9,067838E-1	1,623437E+3	9,062292E-1	1,623437E+3	9,058411E-1	1,623437E+3	8,860540E-1	1,623437E+3	8,231358E-1	1,623437E+3	7,822261E-1
1,625000E+3	9,063113E-1	1,625000E+3	9,065055E-1	1,625000E+3	9,065022E-1	1,625000E+3	8,813221E-1	1,625000E+3	8,024134E-1	1,625000E+3	7,588778E-1	1,625000E+3	9,104214E-1	1,625000E+3	9,099314E-1	1,625000E+3	9,090474E-1	1,625000E+3	8,876364E-1	1,625000E+3	8,228201E-1	1,625000E+3	7,811416E-1
1,626562E+3	9,105846E-1	1,626562E+3	9,104063E-1	1,626562E+3	9,097478E-1	1,626562E+3	8,825745E-1	1,626562E+3	8,018760E-1	1,626562E+3	7,578271E-1	1,626562E+3	9,137861E-1	1,626562E+3	9,136288E-1	1,626562E+3	9,122814E-1	1,626562E+3	8,891878E-1	1,626562E+3	8,225340E-1	1,626562E+3	7,802262E-1
1,628125E+3	9,146827E-1	1,628125E+3	9,141617E-1	1,628125E+3	9,129009E-1	1,628125E+3	8,837960E-1	1,628125E+3	8,012371E-1	1,628125E+3	7,566388E-1	1,628125E+3	9,170377E-1	1,628125E+3	9,171950E-1	1,628125E+3	9,154248E-1	1,628125E+3	8,907107E-1	1,628125E+3	8,221649E-1	1,628125E+3	7,791865E-1
1,629687E+3	9,186945E-1	1,629687E+3	9,179423E-1	1,629687E+3	9,160257E-1	1,629687E+3	8,850128E-1	1,629687E+3	8,006372E-1	1,629687E+3	7,555510E-1	1,629687E+3	9,205938E-1	1,629687E+3	9,208450E-1	1,629687E+3	9,185388E-1	1,629687E+3	8,921861E-1	1,629687E+3	8,218663E-1	1,629687E+3	7,782730E-1
1,631250E+3	9,225443E-1	1,631250E+3	9,215840E-1	1,631250E+3	9,190654E-1	1,631250E+3	8,862030E-1	1,631250E+3	7,999353E-1	1,631250E+3	7,543273E-1	1,631250E+3	9,240203E-1	1,631250E+3	9,243657E-1	1,631250E+3	9,215685E-1	1,631250E+3	8,936366E-1	1,631250E+3	8,214885E-1	1,631250E+3	7,772399E-1
1,632812E+3	9,263943E-1	1,632812E+3	9,253192E-1	1,632812E+3	9,221108E-1	1,632812E+3	8,873525E-1	1,632812E+3	7,993311E-1	1,632812E+3	7,532540E-1	1,632812E+3	9,279449E-1	1,632812E+3	9,280190E-1	1,632812E+3	9,245777E-1	1,632812E+3	8,950272E-1	1,632812E+3	8,211644E-1	1,632812E+3	7,762814E-1
