Sample 1 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 1 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 2 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 3 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Real_Frequency [Hz]	Normalized Surface Impedance on Cavity	Sample 4 - Imag_Frequency [Hz]	Normalized Surface Impedance on Cavity	
3,343750E+3	5,219349E-1	3,343750E+3	-7,369328E-1	3,343750E+3	5,187626E-1	3,343750E+3	-7,239187E-1	3,343750E+3	5,199004E-1	3,343750E+3	-7,134863E-1	3,343750E+3	5,199328E-1	3,343750E+3	-7,136661E-1
3,345312E+3	5,263310E-1	3,345312E+3	-7,095841E-1	3,345312E+3	5,223875E-1	3,345312E+3	-7,068061E-1	3,345312E+3	5,216609E-1	3,345312E+3	-6,996972E-1	3,345312E+3	5,262249E-1	3,345312E+3	-6,999278E-1
3,346875E+3	5,235517E-1	3,346875E+3	-6,991375E-1	3,346875E+3	5,292205E-1	3,346875E+3	-6,911291E-1	3,346875E+3	5,278870E-1	3,346875E+3	-6,819348E-1	3,346875E+3	5,326008E-1	3,346875E+3	-6,770409E-1
3,348437E+3	5,325943E-1	3,348437E+3	-6,775920E-1	3,348437E+3	5,351654E-1	3,348437E+3	-6,703647E-1	3,348437E+3	5,324655E-1	3,348437E+3	-6,606836E-1	3,348437E+3	5,376149E-1	3,348437E+3	-6,607992E-1
3,350000E+3	5,364025E-1	3,350000E+3	-6,656644E-1	3,350000E+3	5,379498E-1	3,350000E+3	-6,514694E-1	3,350000E+3	5,398161E-1	3,350000E+3	-6,439829E-1	3,350000E+3	5,391284E-1	3,350000E+3	-6,463894E-1
3,351562E+3	5,409053E-1	3,351562E+3	-6,495780E-1	3,351562E+3	5,396881E-1	3,351562E+3	-6,342309E-1	3,351562E+3	5,444202E-1	3,351562E+3	-6,308034E-1	3,351562E+3	5,438730E-1	3,351562E+3	-6,276776E-1
3,353125E+3	5,467663E-1	3,353125E+3	-6,342125E-1	3,353125E+3	5,454526E-1	3,353125E+3	-6,180450E-1	3,353125E+3	5,505156E-1	3,353125E+3	-6,106353E-1	3,353125E+3	5,511940E-1	3,353125E+3	-6,119255E-1
3,354687E+3	5,539048E-1	3,354687E+3	-6,189789E-1	3,354687E+3	5,513226E-1	3,354687E+3	-6,009248E-1	3,354687E+3	5,551787E-1	3,354687E+3	-5,892944E-1	3,354687E+3	5,554593E-1	3,354687E+3	-5,909343E-1
3,356250E+3	5,578553E-1	3,356250E+3	-5,889456E-1	3,356250E+3	5,588031E-1	3,356250E+3	-5,805180E-1	3,356250E+3	5,603565E-1	3,356250E+3	-5,736345E-1	3,356250E+3	5,644486E-1	3,356250E+3	-5,695090E-1
3,357812E+3	5,636401E-1	3,357812E+3	-5,629198E-1	3,357812E+3	5,663121E-1	3,357812E+3	-5,662074E-1	3,357812E+3	5,677584E-1	3,357812E+3	-5,560344E-1	3,357812E+3	5,730674E-1	3,357812E+3	-5,498976E-1
3,359375E+3	5,675787E-1	3,359375E+3	-5,587055E-1	3,359375E+3	5,721779E-1	3,359375E+3	-5,393124E-1	3,359375E+3	5,722144E-1	3,359375E+3	-5,353051E-1	3,359375E+3	5,747143E-1	3,359375E+3	-5,283235E-1
3,360937E+3	5,722630E-1	3,360937E+3	-5,501820E-1	3,360937E+3	5,739703E-1	3,360937E+3	-5,318088E-1	3,360937E+3	5,760440E-1	3,360937E+3	-5,185438E-1	3,360937E+3	5,782836E-1	3,360937E+3	-5,158520E-1
3,362500E+3	5,762514E-1	3,362500E+3	-5,255559E-1	3,362500E+3	5,816166E-1	3,362500E+3	-5,081020E-1	3,362500E+3	5,827886E-1	3,362500E+3	-5,015314E-1	3,362500E+3	5,871297E-1	3,362500E+3	-4,949985E-1
3,364062E+3	5,782473E-1	3,364062E+3	-4,959253E-1	3,364062E+3	5,895386E-1	3,364062E+3	-4,923495E-1	3,364062E+3	5,880770E-1	3,364062E+3	-4,796755E-1	3,364062E+3	5,970380E-1	3,364062E+3	-4,799311E-1
3,365625E+3	5,916262E-1	3,365625E+3	-4,808800E-1	3,365625E+3	5,950050E-1	3,365625E+3	-4,698087E-1	3,365625E+3	5,968560E-1	3,365625E+3	-4,587420E-1	3,365625E+3	6,017891E-1	3,365625E+3	-4,600843E-1
3,367187E+3	5,968208E-1	3,367187E+3	-4,653327E-1	3,367187E+3	6,029319E-1	3,367187E+3	-4,528732E-1	3,367187E+3	6,035505E-1	3,367187E+3	-4,451456E-1	3,367187E+3	6,103307E-1	3,367187E+3	-4,387383E-1
3,368750E+3	6,107668E-1	3,368750E+3	-4,445131E-1	3,368750E+3	6,119273E-1	3,368750E+3	-4,319956E-1	3,368750E+3	6,161912E-1	3,368750E+3	-4,199602E-1	3,368750E+3	6,200563E-1	3,368750E+3	-4,189014E-1
3,370312E+3	6,251978E-1	3,370312E+3	-4,244567E-1	3,370312E+3	6,177625E-1	3,370312E+3	-4,142030E-1	3,370312E+3	6,192835E-1	3,370312E+3	-4,047564E-1	3,370312E+3	6,198128E-1	3,370312E+3	-4,015942E-1
3,371875E+3	6,284606E-1	3,371875E+3	-4,015149E-1	3,371875E+3	6,254911E-1	3,371875E+3	-3,924525E-1	3,371875E+3	6,264221E-1	3,371875E+3	-3,819752E-1	3,371875E+3	6,286337E-1	3,371875E+3	-3,791189E-1
3,373437E+3	6,374876E-1	3,373437E+3	-3,836521E-1	3,373437E+3	6,349319E-1	3,373437E+3	-3,734445E-1	3,373437E+3	6,357591E-1	3,373437E+3	-3,637382E-1	3,373437E+3	6,396347E-1	3,373437E+3	-3,584559E-1
3,375000E+3	6,411469E-1	3,375000E+3	-3,573347E-1	3,375000E+3	6,473274E-1	3,375000E+3	-3,478192E-1	3,375000E+3	6,449049E-1	3,375000E+3	-3,409781E-1	3,375000E+3	6,455487E-1	3,375000E+3	-3,438212E-1
3,376562E+3	6,527517E-1	3,376562E+3	-3,415239E-1	3,376562E+3	6,522773E-1	3,376562E+3	-3,321000E-1	3,376562E+3	6,540713E-1	3,376562E+3	-3,238243E-1	3,376562E+3	6,568467E-1	3,376562E+3	-3,232055E-1
3,378125E+3	6,644553E-1	3,378125E+3	-3,212038E-1	3,378125E+3	6,618529E-1	3,378125E+3	-3,085180E-1	3,378125E+3	6,663024E-1	3,378125E+3	-2,987242E-1	3,378125E+3	6,678531E-1	3,378125E+3	-2,993116E-1
3,379687E+3	6,752152E-1	3,379687E+3	-3,046911E-1	3,379687E+3	6,717462E-1	3,379687E+3	-2,914227E-1	3,379687E+3	6,727633E-1	3,379687E+3	-2,780320E-1	3,379687E+3	6,825947E-1	3,379687E+3	-2,767260E-1
3,381250E+3	6,875098E-1	3,381250E+3	-2,754308E-1	3,381250E+3	6,819338E-1	3,381250E+3	-2,685696E-1	3,381250E+3	6,817881E-1	3,381250E+3	-2,634835E-1	3,381250E+3	6,891423E-1	3,381250E+3	-2,602338E-1
3,382812E+3	6,919506E-1	3,382812E+3	-2,560730E-1	3,382812E+3	6,935218E-1	3,382812E+3	-2,395324E-1	3,382812E+3	6,948174E-1	3,382812E+3	-2,328139E-1	3,382812E+3	7,030245E-1	3,382812E+3	-2,341795E-1
3,384375E+3	6,983737E-1	3,384375E+3	-2,387510E-1	3,384375E+3	7,051447E-1	3,384375E+3	-2,276965E-1	3,384375E+3	7,068527E-1	3,384375E+3	-2,170680E-1	3,384375E+3	7,093802E-1	3,384375E+3	-2,132351E-1
3,385937E+3	7,053713E-1	3,385937E+3	-2,161459E-1	3,385937E+3	7,151952E-1	3,385937E+3	-2,041940E-1	3,385937E+3	7,175376E-1	3,385937E+3	-1,935534E-1	3,385937E+3	7,209503E-1	3,385937E+3	-1,926447E-1
3,387500E+3	7,207580E-1	3,387500E+3	-1,955510E-1	3,387500E+3	7,287134E-1	3,387500E+3	-1,838149E-1	3,387500E+3	7,271383E-1	3,387500E+3	-1,731431E-1	3,387500E+3	7,368520E-1	3,387500E+3	-1,693368E-1
3,389062E+3	7,316812E-1	3,389062E+3	-1,736705E-1	3,389062E+3	7,383663E-1	3,389062E+3	-1,606760E-1	3,389062E+3	7,406377E-1	3,389062E+3	-1,515497E-1	3,389062E+3	7,451099E-1	3,389062E+3	-1,522678E-1
3,390625E+3	7,494923E-1	3,390625E+3	-1,565034E-1	3,390625E+3	7,562072E-1	3,390625E+3	-1,365567E-1	3,390625E+3	7,554408E-1	3,390625E+3	-1,280508E-1	3,390625E+3	7,585452E-1	3,390625E+3	-1,240571E-1
3,392187E+3	7,602789E-1	3,392187E+3	-1,339581E-1	3,392187E+3	7,666726E-1	3,392187E+3	-1,200923E-1	3,392187E+3	7,682616E-1	3,392187E+3	-1,084218E-1	3,392187E+3	7,705463E-1	3,392187E+3	-1,067491E-1
3,393750E+3	7,730253E-1	3,393750E+3	-1,152275E-1	3,393750E+3	7,778683E-1	3,393750E+3	-9,492251E-2	3,393750E+3	7,805316E-1	3,393750E+3	-8,369749E-2	3,393750E+3	7,868325E-1	3,393750E+3	-8,649919E-2
3,395312E+3	7,907834E-1	3,395312E+3	-9,121619E-2	3,395312E+3	7,970570E-1	3,395312E+3	-7,518215E-2	3,395312E+3	7,941051E-1	3,395312E+3	-6,844407E-2	3,395312E+3	7,996255E-1	3,395312E+3	-6,495302E-2
3,396875E+3	8,074244E-1	3,396875E+3	-6,778725E-2	3,396875E+3	8,095820E-1	3,396875E+3	-5,147470E-2	3,396875E+3	8,120165E-1	3,396875E+3	-4,130017E-2	3,396875E+3	8,150760E-1	3,396875E+3	-3,884147E-2
3,398437E+3	8,185326E-1	3,398437E+3	-4,830077E-2	3,398437E+3	8,216121E-1	3,398437E+3	-2,762042E-2	3,398437E+3	8,268363E-1	3,398437E+3	-1,636574E-2	3,398437E+3	8,274304E-1	3,398437E+3	-1,841858E-2
3,400000E+3	8,310589E-1	3,400000E+3	-2,241819E-2	3,400000E+3	8,362654E-1	3,400000E+3	-8,934592E-3	3,400000E+3	8,397451E-1	3,400000E+3	4,988867E-3	3,400000E+3	8,454707E-1	3,400000E+3	1,283221E-3
3,401562E+3	8,473102E-1	3,401562E+3	-4,169501E-3	3,401562E+3	8,546472E-1	3,401562E+3	1,616487E-2	3,401562E+3	8,569325E-1	3,401562E+3	2,727297E-2	3,401562E+3	8,619950E-1	3,401562E+3	2,795906E-2
3,403125E+3	8,602029E-1	3,403125E+3	2,126005E-2	3,403125E+3	8,656041E-1	3,403125E+3	3,710162E-2	3,403125E+3	8,712923E-1	3,403125E+3	4,814912E-2	3,403125E+3	8,800086E-1	3,403125E+3	4,530027E-2
3,404687E+3	8,785767E-1	3,404687E+3	4,497759E-2	3,404687E+3	8,861247E-1	3,404687E+3	5,962718E-2	3,404687E+3	8,890710E-1	3,404687E+3	7,096846E-2	3,404687E+3	8,987536E-1	3,404687E+3	7,274786E-2
3,406250E+3	8,922578E-1	3,406250E+3	6,367488E-2	3,406250E+3	8,999237E-1	3,406250E+3	8,429055E-2	3,406250E+3	9,038838E-1	3,406250E+3	9,383316E-2	3,406250E+3	9,122702E-1	3,406250E+3	9,184699E-2
3,407812E+3	9,101527E-1	3,407812E+3	9,209511E-2	3,407812E+3	9,130236E-1	3,407812E+3	1,069782E-1	3,407812E+3	9,203132E-1	3,407812E+3	1,179933E-1	3,407812E+3	9,233978E-1	3,407812E+3	1,188019E-1
3,409375E+3	9,210168E-1	3,409375E+3	1,099865E-1	3,409375E+3	9,344039E-1	3,409375E+3	1,247207E-1	3,409375E+3	9,381951E-1	3,409375E+3	1,393062E-1	3,409375E+3	9,418814E-1	3,409375E+3	1,389008E-1
3,410937E+3	9,457996E-1	3,410937E+3	1,349260E-1	3,410937E+3	9,506265E-1	3,410937E+3	1,544412E-1	3,410937E+3	9,583109E-1	3,410937E+3	1,614699E-1	3,410937E+3	9,649479E-1	3,410937E+3	1,628228E-1
3,412500E+3	9,625159E-1	3,412500E+3	1,645037E-1	3,412500E+3	9,654275E-1	3,412500E+3	1,755249E-1	3,412500E+3	9,741243E-1	3,412500E+3	1,878335E-1	3,412500E+3	9,794823E-1	3,412500E+3	1,849266E-1
3,414062E+3	9,814935E-1	3,414062E+3	1,866082E-1	3,414062E+3	9,873765E-1	3,414062E+3	2,010775E-1	3,414062E+3	9,902383E-1	3,414062E+3	2,112986E-1	3,414062E+3	1,002346E+0	3,414062E+3	2,083483E-1
3,415625E+3	9,959586E-1	3,415625E+3	2,192398E-1	3,415625E+3	1,005254E+0	3,415625E+3	2,266253E-1	3,415625E+3	1,011722E+0	3,415625E+3	2,363996E-1	3,415625E+3	1,016593E+0	3,415625E+3	2,337399E-1
3,417187E+3	1,019113E+0	3,417187E+3	2,413016E-1	3,417187E+3	1,026043E+0	3,417187E+3	2,495803E-1	3,417187E+3	1,032958E+0	3,417187E+3	2,606927E-1	3,417187E+3	1,040153E+0	3,417187E+3	2,602716E-1
3,418750E+3	1,039334E+0	3,418750E+3	2,580875E-1	3,418750E+3	1,048095E+0	3,418750E+3	2,778990E-1	3,418750E+3	1,051232E+0	3,418750E+3	2,879741E-1	3,418750E+3	1,054651E+0	3,418750E+3	2,810352E-1
3,420312E+3	1,050903E+0	3,420312E+3	2,755535E-1	3,420312E+3	1,061654E+0	3,420312E+3	3,039393E-1	3,420312E+3	1,072957E+0	3,420312E+3	3,096192E-1	3,420312E+3	1,079384E+0	3,420312E+3	3,110466E-1
3,421875E+3	1,071094E+0	3,421875E+3	3,098108E-1	3,421875E+3	1,089397E+0	3,421875E+3	3,269926E-1	3,421875E+3	1,099478E+0	3,421875E+3	3,447457E-1	3,421875E+3	1,100300E+0	3,421875E+3	3,417593E-1
3,423437E+3	1,094834E+0	3,423437E+3	3,447497E-1	3,423437E+3	1,111338E+0	3,423437E+3	3,563026E-1	3,423437E+3	1,115925E+0	3,423437E+3	3,663027E-1	3,423437E+3	1,118814E+0	3,423437E+3	3,721573E-1
3,425000E+3	1,120335E+0	3,425000E+3	3,715848E-1	3,425000E+3	1,129980E+0	3,425000E+3	3,876608E-1	3,425000E+3	1,139780E+0	3,425000E+3	3,942862E-1	3,425000E+3	1,146867E+0	3,425000E+3	3,977682E-1
3,426562E+3	1,142254E+0	3,426562E+3	4,020526E-1	3,426562E+3	1,158091E+0	3,426562E+3	4,135155E-1	3,426562E+3	1,166145E+0	3,426562E+3	4,238692E-1	3,426562E+3	1,169424E+0	3,426562E+3	4,175481E-1
3,428125E+3	1,174659E+0	3,428125E+3	4,375639E-1	3,428125E+3	1,179423E+0	3,428125E+3	4,394239E-1	3,428125E+3	1,193367E+0	3,428125E+3	4,596716E-1	3,428125E+3	1,201567E+0	3,428125E+3	4,439735E-1
3,429687E+3	1,199837E+0	3,429687E+3	4,550554E-1	3,429687E+3	1,213843E+0	3,429687E+3	4,747859E-1	3,429687E+3	1,221984E+0	3,429687E+3	4,839026E-1	3,429687E+3	1,225487E+0	3,429687E+3	4,830225E-1
3,431250E+3	1,230095E+0	3,431250E+3	4,828869E-1	3,431250E+3	1,243465E+0	3,431250E+3	5,005846E-1	3,431250E+3	1,251438E+0	3,431250E+3	5,111924E-1	3,431250E+3	1,259927E+0	3,431250E+3	5,051942E-1
3,432812E+3	1,259541E+0	3,432812E+3	5,113032E-1	3,432812E+3	1,274276E+0	3,432812E+3	5,308005E-1	3,432812E+3	1,281315E+0	3,432812E+3	5,389069E-1	3,432812E+3	1,291990E+0	3,432812E+3	5,344126E-1
3,434375E+3	1,287494E+0	3,434375E+3	5,387724E-1	3,434375E+3	1,301353E+0	3,434375E+3	5,579688E-1	3,434375E+3	1,318184E+0	3,434375E+3	5,673588E-1	3,434375E+3	1,316343E+0	3,434375E+3	5,675402E-1
3,435937E+3	1,320188E+0	3,435937E+3	5,624219E-1	3,435937E+3	1,340923E+0	3,435937E+3	5,854428E-1	3,435937E+3	1,347993E+0	3,435937E+3	5,947040E-1	3,435937E+3	1,361203E+0	3,435937E+3	5,844614E-1
3,437500E+3	1,354745E+0	3,437500E+3	5,873760E-1	3,437500E+3	1,371881E+0	3,437500E+3	6,118430E-1	3,437500E+3	1,384632E+0	3,437500E+3	6,247008E-1	3,437500E+3	1,393824E+0	3,437500E+3	6,096234E-1
3,439062E+3	1,400806E+0	3,439062E+3	6,077115E-1	3,439062E+3	1,411490E+0	3,439062E+3	6,331036E-1	3,439062E+3	1,423376E+0	3,439062E+3	6,480630E-1	3,439062E+3	1,433695E+0	3,439062E+3	6,339014E-1
3,440625E+3	1,435486E+0	3,440625E+3	6,491282E-1	3,440625E+3	1,458147E+0	3,440625E+3	6,594863E-1	3,440625E+3	1,459941E+0	3,440625E+3	6,726020E-1	3,440625E+3	1,470626E+0	3,440625E+3	6,670932E-1
3,442187E+3	1,478816E+0	3,442187E+3	6,778165E-1	3,442187E+3	1,484938E+0	3,442187E+3	6,835733E-1	3,442187E+3	1,500978E+0	3,442187E+3	6,953860E-1	3,442187E+3	1,509201E+0	3,442187E+3	6,890274E-1
3,443750E+3	1,517073E+0	3,443750E+3	6,961892E-1	3,443750E+3	1,519315E+0	3,443750E+3	7,088969E-1	3,443750E+3	1,544138E+0	3,443750E+3	7,174738E-1	3,443750E+3	1,558356E+0	3,443750E+3	7,094253E-1
3,445312E+3	1,551479E+0	3,445312E+3	7,131019E-1	3,445312E+3	1,572831E+0	3,445312E+3	7,338765E-1	3,445312E+3	1,590167E+0	3,445312E+3	7,346984E-1	3,445312E+3	1,588909E+0	3,445312E+3	7,306340E-1
3,446875E+3	1,589127E+0	3,446875E+3	7,326555E-1	3,446875E+3	1,608710E+0	3,446875E+3	7,468263E-1	3,446875E+3	1,622659E+0	3,446875E+3	7,590721E-1	3,446875E+3	1,628549E+0	3,446875E+3	7,454372E-1
3,448437E+3	1,633433E+0	3,448437E+3	7,582991E-1	3,448437E+3	1,660699E+0	3,448437E+3	7,652083E-1	3,448437E+3	1,673275E+0	3,448437E+3	7,766991E-1	3,448437E+3	1,679150E+0	3,448437E+3	7,679466E-1
3,450000E+3	1,671924E+0	3,450000E+3	7,695090E-1	3,450000E+3	1,702367E+0	3,450000E+3	7,826547E-1	3,450000E+3	1,714348E+0	3,450000E+3	7,984148E-1	3,450000E+3	1,719199E+0	3,450000E+3	7,900436E-1
3,451562E+3	1,713795E+0	3,451562E+3	7,812674E-1	3,451562E+3	1,739553E+0	3,451562E+3	8,025550E-1	3,451562E+3	1,756830E+0	3,451562E+3	8,148780E-1	3,451562E+3	1,752069E+0	3,451562E+3	8,057143E-1
3,453125E+3	1,769133E+0	3,453125E+3	8,002188E-1	3,453125E+3	1,790356E+0	3,453125E+3	8,215015E-1	3,453125E+3	1,806962E+0	3,453125E+3	8,272868E-1	3,453125E+3	1,801861E+0	3,453125E+3	8,076193E-1
3,454687E+3	1,807542E+0	3,454687E+3	8,088665E-1	3,454687E+3	1,832616E+0	3,454687E+3	8,264004E-1	3,454687E+3	1,847357E+0	3,454687E+3	8,370664E-1	3,454687E+3	1,855648E+0	3,454687E+3	8,250119E-1
3,456250E+3	1,852131E+0	3,456250E+3	8,158758E-1	3,456250E+3	1,870762E+0	3,456250E+3	8,317726E-1	3,456250E+3	1,891583E+0	3,456250E+3	8,418179E-1	3,456250E+3	1,899545E+0	3,456250E+3	8,289782E-1
3,457812E+3	1,883510E+0	3,457812E+3	8,340954E-1	3,457812E+3	1,915956E+0	3,457812E+3	8,384377E-1	3,457812E+3	1,937458E+0	3,457812E+3	8,488510E-1	3,457812E+3	1,935608E+0	3,457812E+3	8,368157E-1
3,459375E+3	1,929816E+0	3,459375E+3	8,282594E-1	3,459375E+3	1,953119E+0	3,459375E+3	8,525169E-1	3,459375E+3	1,977017E+0	3,459375E+3	8,562801E-1	3,459375E+3	1,974016E+0	3,459375E+3	8,422200E-1
3,460937E+3	1,958787E+0	3,460937E+3	8,381791E-1	3,460937E+3	1,991099E+0	3,460937E+3	8,636463E-1	3,460937E+3	2,009621E+0	3,460937E+3	8,641568E-1	3,460937E+3	2,006415E+0	3,460937E+3	8,532299E-1
3,462500E+3	2,006300E+0	3,462500E+3	8,545567E-1	3,462500E+3	2,032217E+0	3,462500E+3	8,554434E-1	3,462500E+3	2,055619E+0	3,462500E+3	8,728195E-1	3,462500E+3	2,044563E+0	3,462500E+3	8,563636E-1
3,464062E+3	2,027698E+0	3,464062E+3	8,469466E-1	3,464062E+3	2,065387E+0	3,464062E+3	8,622086E-1	3,464062E+3	2,088056E+0	3,464062E+3	8,823929E-1	3,464062E+3	2,082824E+0	3,464062E+3	8,661804E-1
3,465625E+3	2,064374E+0	3,465625E+3	8,567526E-1	3,465625E+3	2,105435E+0	3,465625E+3	8,778980E-1	3,465625E+3	2,126833E+0	3,465625E+3	8,856010E-1	3,465625E+3	2,126878E+0	3,465625E+3	8,808519E-1
3,467187E+3	2,090454E+0	3,467187E+3	8,728078E-1	3,467187E+3	2,129425E+0	3,467187E+3	8,812747E-1	3,467187E+3	2,157737E+0	3,467187E+3	8,919508E-1	3,467187E+3	2,151370E+0	3,467187E+3	8,848117E-1
3,468750E+3	2,127792E+0	3,468750E+3	8,726353E-1	3,468750E+3	2,164052E+0	3,468750E+3	8,816769E-1	3,468750E+3	2,183801E+0	3,468750E+3	8,895209E-1	3,468750E+3	2,174362E+0	3,468750E+3	8,936792E-1
3,470312E+3	2,175989E+0	3,470312E+3	8,948970E-1	3,470312E+3	2,188666E+0	3,470312E+3	8,941901E-1	3,470312E+3	2,226733E+0	3,470312E+3	9,036370E-1	3,470312E+3	2,213777E+0	3,470312E+3	9,045983E-1
3,471875E+3	2,182681E+0	3,471875E+3	9,051440E-1	3,471875E+3	2,224518E+0	3,471875E+3	9,081642E-1	3,471875E+3	2,243921E+0	3,471875E+3	9,287512E-1	3,471875E+3	2,235868E+0	3,471875E+3	9,158640E-1
3,473437E+3	2,206161E+0	3,473437E+3	9,252205E-1	3,473437E+3	2,256746E+0	3,473437E+3	9,270449E-1	3,473437E+3	2,289953E+0	3,473437E+3	9,361622E-1	3,473437E+3	2,275275E+0	3,473437E+3	9,370068E-1
3,475000E+3	2,231355E+0	3,475000E+3	9,296012E-1	3,475000E+3	2,278236E+0	3,475000E+3	9,477683E-1	3,475000E+3	2,307592E+0	3,475000E+3	9,480240E-1	3,475000E+3	2,300741E+0	3,475000E+3	9,535056E-1
3,476562E+3	2,280375E+0	3,476562E+3	9,564380E-1	3,476562E+3	2,304218E+0	3,476562E+3	9,687101E-1	3,476562E+3	2,335591E+0	3,476562E+3	9,726911E-1	3,476562E+3	2,321687E+0	3,476562E+3	9,728808E-1
3,478125E+3	2,299666E+0	3,478125E+3	9,873354E-1	3,478125E+3	2,350667E+0	3,478125E+3	9,822822E-1	3,478125E+3	2,365616E+0	3,478125E+3	9,967963E-1	3,478125E+3	2,364913E+0	3,478125E+3	1,002582E+0
3,479687E+3	2,315397E+0	3,479687E+3	1,016345E+0	3,479687E+3	2,375857E+0	3,479687E+3	1,014935E+0	3,479687E+3	2,404722E+0	3,479687E+3	1,015397E+0	3,479687E+3	2,397253E+0	3,479687E+3	1,031072E+0
3,481250E+3	2,318497E+0	3,481250E+3	1,041996E+0	3,481250E+3	2,393761E+0	3,481250E+3	1,055880E+0	3,481250E+3	2,435513E+0	3,481250E+3	1,047241E+0	3,481250E+3	2,433163E+0	3,481250E+3	1,055933E+0
3,482812E+3	2,386867E+0	3,482812E+3	1,060019E+0	3,482812E+3	2,443005E+0	3,482812E+3	1,064491E+0	3,482812E+3	2,473395E+0	3,482812E+3	1,082807E+0	3,482812E+3	2,471251E+0	3,482812E+3	1,083363E+0
3,484375E+3	2,424470E+0	3,484375E+3	1,117499E+0	3,484375E+3	2,478501E+0	3,484375E+3	1,103906E+0	3,484375E+3	2,518281E+0	3,484375E+3	1,117467E+0	3,484375E+3	2,517172E+0	3,484375E+3	1,120392E+0
3,485937E+3	2,456202E+0	3,485937E+3	1,141921E+0	3,485937E+3	2,520834E+0	3,485937E+3	1,139806E+0	3,485937E+3	2,546408E+0	3,485937E+3	1,153351E+0	3,485937E+3	2,555575E+0	3,485937E+3	1,161377E+0
3,487500E+3	2,491132E+0	3,487500E+3	1,180857E+0	3,487500E+3	2,572246E+0	3,487500E+3	1,184278E+0	3,487500E+3	2,592422E+0	3,487500E+3	1,184833E+0	3,487500E+3	2,598366E+0	3,487500E+3	1,200810E+0
3,489062E+3	2,563282E+0	3,489062E+3	1,227071E+0	3,489062E+3	2,592156E+0	3,489062E+3	1,217357E+0	3,489062E+3	2,652622E+0	3,489062E+3	1,217924E+0	3,489062E+3	2,648570E+0	3,489062E+3	1,239782E+0
3,490625E+3	2,615779E+0	3,490625E+3	1,258513E+0	3,490625E+3	2,667795E+0	3,490625E+3	1,241244E+0	3,490625E+3	2,702264E+0	3,490625E+3	1,261286E+0	3,490625E+3	2,722802E+0	3,490625E+3	1,268668E+0
3,492187E+3	2,693096E+0	3,492187E+3	1,298060E+0	3,492187E+3	2,728697E+0	3,492187E+3	1,287585E+0	3,492187E+3	2,761120E+0	3,492187E+3	1,310286E+0	3,492187E+3	2,772730E+0	3,492187E+3	1,300119E+0
3,493750E+3	2,741199E+0	3,493750E+3	1,329217E+0	3,493750E+3	2,787371E+0	3,493750E+3	1,329393E+0	3,493750E+3	2,827257E+0	3,493750E+3	1,355795E+0	3,493750E+3	2,843596E+0	3,493750E+3	1,342843E+0
3,495312E+3	2,769225E+0	3,495312E+3	1,371027E+0	3,495312E+3	2,849446E+0	3,495312E+3	1,392261E+0	3,495312E+3	2,898563E+0	3,495312E+3	1,390256E+0	3,495312E+3	2,894758E+0	3,495312E+3	1,393271E+0
3,496875E+3	2,838506E+0	3,496875E+3	1,440600E+0	3,496875E+3	2,929063E+0	3,496875E+3	1,432532E+0	3,496875E+3	2,963791E+0	3,496875E+3	1,430741E+0	3,496875E+3	2,960170E+0	3,496875E+3	1,417201E+0
3,498437E+3	2,899092E+0	3,498437E+3	1,449174E+0	3,498437E+3	2,984439E+0	3,498437E+3	1,471920E+0	3,498437E+3	3,040797E+0	3,498437E+3	1,459571E+0	3,498437E+3	3,069846E+0	3,498437E+3	1,440221E+0
3,500000E+3	2,977303E+0	3,500000E+3	1,474503E+0	3,500000E+3	3,094957E+0	3,500000E+3	1,488655E+0	3,500000E+3	3,110034E+0	3,500000E+3	1,474623E+0	3,500000E+3	3,134772E+0	3,500000E+3	1,475410E+0
3,501562E+3	3,075686E+0	3,501562E+3	1,543475E+0	3,501562E+3	3,170077E+0	3,501562E+3	1,523534E+0	3,501562E+3	3,223568E+0	3,501562E+3	1,524526E+0	3,501562E+3	3,220238E+0	3,501562E+3	1,541228E+0
3,503125E+3	3,180732E+0	3,503125E+3	1,560626E+0	3,503125E+3	3,248302E+0	3,503125E+3	1,573312E+0	3,503125E+3	3,280315E+0	3,503125E+3	1,589549E+0	3,503125E+3	3,343193E+0	3,503125E+3	1,568390E+0
3,504687E+3	3,318578E+0	3,504687E+3	1,597992E+0	3,504687E+3	3,338058E+0	3,504687E+3	1,616180E+0	3,504687E+3	3,400349E+0	3,504687E+3	1,607245E+0	3,504687E+3	3,429981E+0	3,504687E+3	1,590362E+0
3,506250E+3	3,368889E+0	3,506250E+3	1,627276E+0	3,506250E+3	3,472651E+0	3,506250E+3	1,625189E+0	3,506250E+3	3,477811E+0	3,506250E+3	1,624052E+0	3,506250E+3	3,523592E+0	3,506250E+3	1,605409E+0
