Sample 1_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 2_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 3_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	Sample 4_Frequency [Hz]	Sound Pressure Level at Material Surface [dB]	
3,454687E+3	6,527303E+1	3,454687E+3	7,494587E+1	3,454687E+3	8,425570E+1	3,454687E+3	9,435021E+1
3,456250E+3	6,503501E+1	3,456250E+3	7,543319E+1	3,456250E+3	8,467677E+1	3,456250E+3	9,580269E+1
3,457812E+3	6,450407E+1	3,457812E+3	7,525702E+1	3,457812E+3	8,498781E+1	3,457812E+3	9,681003E+1
3,459375E+3	6,442412E+1	3,459375E+3	7,593863E+1	3,459375E+3	8,603363E+1	3,459375E+3	9,758882E+1
3,460937E+3	6,567963E+1	3,460937E+3	7,484915E+1	3,460937E+3	8,576199E+1	3,460937E+3	9,671137E+1
3,462500E+3	6,532843E+1	3,462500E+3	7,535173E+1	3,462500E+3	8,510459E+1	3,462500E+3	9,553332E+1
3,464062E+3	6,619386E+1	3,464062E+3	7,563071E+1	3,464062E+3	8,596514E+1	3,464062E+3	9,527684E+1
3,465625E+3	6,701710E+1	3,465625E+3	7,585781E+1	3,465625E+3	8,502561E+1	3,465625E+3	9,534167E+1
3,467187E+3	6,676928E+1	3,467187E+3	7,578934E+1	3,467187E+3	8,530699E+1	3,467187E+3	9,636657E+1
3,468750E+3	6,529079E+1	3,468750E+3	7,539984E+1	3,468750E+3	8,491646E+1	3,468750E+3	9,633755E+1
3,470312E+3	6,515854E+1	3,470312E+3	7,583430E+1	3,470312E+3	8,629389E+1	3,470312E+3	9,611201E+1
3,471875E+3	6,590247E+1	3,471875E+3	7,633502E+1	3,471875E+3	8,592632E+1	3,471875E+3	9,630377E+1
3,473437E+3	6,615612E+1	3,473437E+3	7,744244E+1	3,473437E+3	8,585843E+1	3,473437E+3	9,699879E+1
3,475000E+3	6,772344E+1	3,475000E+3	7,736931E+1	3,475000E+3	8,712556E+1	3,475000E+3	9,806003E+1
3,476562E+3	7,006063E+1	3,476562E+3	7,565008E+1	3,476562E+3	8,738482E+1	3,476562E+3	9,720240E+1
3,478125E+3	7,284225E+1	3,478125E+3	7,628872E+1	3,478125E+3	8,707068E+1	3,478125E+3	9,618807E+1
3,479687E+3	7,410063E+1	3,479687E+3	7,800675E+1	3,479687E+3	8,661975E+1	3,479687E+3	9,708263E+1
3,481250E+3	7,134063E+1	3,481250E+3	7,739817E+1	3,481250E+3	8,725790E+1	3,481250E+3	9,726299E+1
3,482812E+3	6,758923E+1	3,482812E+3	7,635395E+1	3,482812E+3	8,668753E+1	3,482812E+3	9,750063E+1
3,484375E+3	6,739906E+1	3,484375E+3	7,789016E+1	3,484375E+3	8,772200E+1	3,484375E+3	9,762291E+1
3,485937E+3	6,658710E+1	3,485937E+3	7,678124E+1	3,485937E+3	8,853344E+1	3,485937E+3	9,774858E+1
3,487500E+3	6,689362E+1	3,487500E+3	7,779210E+1	3,487500E+3	8,729124E+1	3,487500E+3	9,698400E+1
3,489062E+3	6,591249E+1	3,489062E+3	7,639472E+1	3,489062E+3	8,699282E+1	3,489062E+3	9,599488E+1
3,490625E+3	6,711141E+1	3,490625E+3	7,486143E+1	3,490625E+3	8,730271E+1	3,490625E+3	9,665979E+1
3,492187E+3	6,717122E+1	3,492187E+3	7,643951E+1	3,492187E+3	8,703284E+1	3,492187E+3	9,677298E+1
3,493750E+3	6,823092E+1	3,493750E+3	7,621160E+1	3,493750E+3	8,685465E+1	3,493750E+3	9,722561E+1
3,495312E+3	6,784900E+1	3,495312E+3	7,626805E+1	3,495312E+3	8,665884E+1	3,495312E+3	9,725639E+1
3,496875E+3	6,671581E+1	3,496875E+3	7,651567E+1	3,496875E+3	8,651039E+1	3,496875E+3	9,736434E+1
3,498437E+3	6,628634E+1	3,498437E+3	7,556200E+1	3,498437E+3	8,668742E+1	3,498437E+3	9,680008E+1
3,500000E+3	6,680659E+1	3,500000E+3	7,476936E+1	3,500000E+3	8,603587E+1	3,500000E+3	9,738140E+1
3,501562E+3	6,739218E+1	3,501562E+3	7,605720E+1	3,501562E+3	8,772802E+1	3,501562E+3	9,652434E+1
3,503125E+3	6,700693E+1	3,503125E+3	7,590036E+1	3,503125E+3	8,725393E+1	3,503125E+3	9,606165E+1
3,504687E+3	6,717579E+1	3,504687E+3	7,482117E+1	3,504687E+3	8,552072E+1	3,504687E+3	9,610911E+1
3,506250E+3	6,667724E+1	3,506250E+3	7,517799E+1	3,506250E+3	8,450881E+1	3,506250E+3	9,672432E+1
3,507812E+3	6,659922E+1	3,507812E+3	7,581308E+1	3,507812E+3	8,578311E+1	3,507812E+3	9,597595E+1
3,509375E+3	6,578089E+1	3,509375E+3	7,436890E+1	3,509375E+3	8,684399E+1	3,509375E+3	9,493689E+1
3,510937E+3	6,460678E+1	3,510937E+3	7,480295E+1	3,510937E+3	8,490804E+1	3,510937E+3	9,438556E+1
3,512500E+3	6,471348E+1	3,512500E+3	7,466671E+1	3,512500E+3	8,448365E+1	3,512500E+3	9,507723E+1
3,514062E+3	6,378068E+1	3,514062E+3	7,479290E+1	3,514062E+3	8,437742E+1	3,514062E+3	9,544066E+1
3,515625E+3	6,385981E+1	3,515625E+3	7,447475E+1	3,515625E+3	8,465076E+1	3,515625E+3	9,482923E+1
3,517187E+3	6,499455E+1	3,517187E+3	7,423461E+1	3,517187E+3	8,508719E+1	3,517187E+3	9,356441E+1
3,518750E+3	6,470429E+1	3,518750E+3	7,393748E+1	3,518750E+3	8,467600E+1	3,518750E+3	9,311709E+1
3,520312E+3	6,438119E+1	3,520312E+3	7,350146E+1	3,520312E+3	8,356487E+1	3,520312E+3	9,257385E+1
3,521875E+3	6,388660E+1	3,521875E+3	7,370091E+1	3,521875E+3	8,377483E+1	3,521875E+3	9,324261E+1
3,523437E+3	6,404823E+1	3,523437E+3	7,333248E+1	3,523437E+3	8,398015E+1	3,523437E+3	9,347649E+1
3,525000E+3	6,364824E+1	3,525000E+3	7,372698E+1	3,525000E+3	8,366443E+1	3,525000E+3	9,322434E+1
3,526562E+3	6,347914E+1	3,526562E+3	7,394951E+1	3,526562E+3	8,272560E+1	3,526562E+3	9,314996E+1
3,528125E+3	6,215090E+1	3,528125E+3	7,201485E+1	3,528125E+3	8,267863E+1	3,528125E+3	9,271659E+1
3,529687E+3	6,276280E+1	3,529687E+3	7,258819E+1	3,529687E+3	8,263917E+1	3,529687E+3	9,291132E+1
3,531250E+3	6,250592E+1	3,531250E+3	7,260678E+1	3,531250E+3	8,343918E+1	3,531250E+3	9,107334E+1
3,532812E+3	6,305116E+1	3,532812E+3	7,254428E+1	3,532812E+3	8,236990E+1	3,532812E+3	9,241100E+1
3,534375E+3	6,259897E+1	3,534375E+3	7,237304E+1	3,534375E+3	8,183814E+1	3,534375E+3	9,239141E+1
3,535937E+3	6,401680E+1	3,535937E+3	7,211642E+1	3,535937E+3	8,189384E+1	3,535937E+3	9,192989E+1
3,537500E+3	6,896654E+1	3,537500E+3	7,226645E+1	3,537500E+3	8,133897E+1	3,537500E+3	9,274563E+1
3,539062E+3	7,013519E+1	3,539062E+3	7,310185E+1	3,539062E+3	8,176814E+1	3,539062E+3	9,273162E+1
3,540625E+3	6,716361E+1	3,540625E+3	7,393596E+1	3,540625E+3	8,245723E+1	3,540625E+3	9,277766E+1
3,542187E+3	6,277082E+1	3,542187E+3	7,181649E+1	3,542187E+3	8,275124E+1	3,542187E+3	9,071999E+1
3,543750E+3	6,156005E+1	3,543750E+3	7,205636E+1	3,543750E+3	8,292748E+1	3,543750E+3	9,040082E+1
3,545312E+3	6,251547E+1	3,545312E+3	7,264213E+1	3,545312E+3	8,262482E+1	3,545312E+3	9,206826E+1
3,546875E+3	6,155566E+1	3,546875E+3	7,210334E+1	3,546875E+3	8,126541E+1	3,546875E+3	9,159540E+1
3,548437E+3	6,204025E+1	3,548437E+3	7,175503E+1	3,548437E+3	8,130819E+1	3,548437E+3	9,161864E+1
3,550000E+3	6,158626E+1	3,550000E+3	7,056422E+1	3,550000E+3	8,116440E+1	3,550000E+3	9,162649E+1
3,551562E+3	6,222736E+1	3,551562E+3	6,998015E+1	3,551562E+3	8,023587E+1	3,551562E+3	9,183035E+1
3,553125E+3	6,205961E+1	3,553125E+3	7,038322E+1	3,553125E+3	8,071018E+1	3,553125E+3	9,212291E+1
3,554687E+3	6,069683E+1	3,554687E+3	7,094464E+1	3,554687E+3	7,988720E+1	3,554687E+3	9,158601E+1
3,556250E+3	6,011920E+1	3,556250E+3	7,123571E+1	3,556250E+3	8,099882E+1	3,556250E+3	9,056785E+1
3,557812E+3	6,041195E+1	3,557812E+3	7,161955E+1	3,557812E+3	8,174638E+1	3,557812E+3	9,074033E+1
3,559375E+3	6,097362E+1	3,559375E+3	7,033923E+1	3,559375E+3	8,111063E+1	3,559375E+3	9,088402E+1
3,560937E+3	6,041525E+1	3,560937E+3	7,058862E+1	3,560937E+3	8,007979E+1	3,560937E+3	9,097884E+1
3,562500E+3	6,070451E+1	3,562500E+3	7,153296E+1	3,562500E+3	8,059599E+1	3,562500E+3	9,073383E+1
3,564062E+3	6,131031E+1	3,564062E+3	7,093684E+1	3,564062E+3	8,064888E+1	3,564062E+3	9,105861E+1
3,565625E+3	6,092259E+1	3,565625E+3	6,988623E+1	3,565625E+3	8,076906E+1	3,565625E+3	9,076750E+1
3,567187E+3	6,068987E+1	3,567187E+3	7,051348E+1	3,567187E+3	8,232200E+1	3,567187E+3	9,113560E+1
3,568750E+3	6,213292E+1	3,568750E+3	7,004359E+1	3,568750E+3	8,114686E+1	3,568750E+3	9,142717E+1
3,570312E+3	6,178320E+1	3,570312E+3	7,015024E+1	3,570312E+3	7,986747E+1	3,570312E+3	9,060455E+1
3,571875E+3	6,044767E+1	3,571875E+3	7,058772E+1	3,571875E+3	8,097990E+1	3,571875E+3	9,029236E+1
3,573437E+3	6,017641E+1	3,573437E+3	7,074147E+1	3,573437E+3	8,119639E+1	3,573437E+3	9,192486E+1
3,575000E+3	6,131746E+1	3,575000E+3	7,162361E+1	3,575000E+3	8,128384E+1	3,575000E+3	9,136562E+1
3,576562E+3	6,132552E+1	3,576562E+3	7,183429E+1	3,576562E+3	8,131274E+1	3,576562E+3	8,993979E+1
3,578125E+3	5,992023E+1	3,578125E+3	7,065020E+1	3,578125E+3	8,098273E+1	3,578125E+3	9,098706E+1
3,579687E+3	6,104805E+1	3,579687E+3	7,046741E+1	3,579687E+3	8,059893E+1	3,579687E+3	9,202634E+1
3,581250E+3	6,197309E+1	3,581250E+3	7,046361E+1	3,581250E+3	8,038844E+1	3,581250E+3	9,183818E+1
3,582812E+3	6,117373E+1	3,582812E+3	7,131208E+1	3,582812E+3	8,043724E+1	3,582812E+3	9,135949E+1
3,584375E+3	6,245499E+1	3,584375E+3	7,147336E+1	3,584375E+3	8,207984E+1	3,584375E+3	9,107716E+1
3,585937E+3	6,201811E+1	3,585937E+3	7,135322E+1	3,585937E+3	8,235925E+1	3,585937E+3	9,126693E+1
3,587500E+3	6,124159E+1	3,587500E+3	7,252604E+1	3,587500E+3	8,235655E+1	3,587500E+3	9,097320E+1
3,589062E+3	6,270575E+1	3,589062E+3	7,183902E+1	3,589062E+3	8,113440E+1	3,589062E+3	9,164444E+1
3,590625E+3	6,263142E+1	3,590625E+3	7,133916E+1	3,590625E+3	8,180861E+1	3,590625E+3	9,171425E+1
3,592187E+3	6,171370E+1	3,592187E+3	7,141422E+1	3,592187E+3	8,212700E+1	3,592187E+3	9,118508E+1
3,593750E+3	6,176625E+1	3,593750E+3	7,206132E+1	3,593750E+3	8,183647E+1	3,593750E+3	9,182524E+1
3,595312E+3	6,328460E+1	3,595312E+3	7,139824E+1	3,595312E+3	8,086266E+1	3,595312E+3	9,068280E+1
3,596875E+3	6,906929E+1	3,596875E+3	7,009352E+1	3,596875E+3	8,226027E+1	3,596875E+3	9,077722E+1
3,598437E+3	7,228884E+1	3,598437E+3	7,237320E+1	3,598437E+3	8,292954E+1	3,598437E+3	9,181394E+1
3,600000E+3	7,101236E+1	3,600000E+3	7,563417E+1	3,600000E+3	8,284116E+1	3,600000E+3	9,261884E+1
3,601562E+3	6,502817E+1	3,601562E+3	7,444941E+1	3,601562E+3	8,243795E+1	3,601562E+3	9,295819E+1
3,603125E+3	6,259523E+1	3,603125E+3	7,236946E+1	3,603125E+3	8,184655E+1	3,603125E+3	9,363036E+1
3,604687E+3	6,303234E+1	3,604687E+3	7,248294E+1	3,604687E+3	8,260552E+1	3,604687E+3	9,289976E+1
3,606250E+3	6,346090E+1	3,606250E+3	7,274269E+1	3,606250E+3	8,232444E+1	3,606250E+3	9,287488E+1
3,607812E+3	6,368160E+1	3,607812E+3	7,323363E+1	3,607812E+3	8,269125E+1	3,607812E+3	9,315554E+1
3,609375E+3	6,357739E+1	3,609375E+3	7,523620E+1	3,609375E+3	8,395548E+1	3,609375E+3	9,261419E+1
3,610937E+3	6,415214E+1	3,610937E+3	7,463192E+1	3,610937E+3	8,345302E+1	3,610937E+3	9,339598E+1
3,612500E+3	6,530022E+1	3,612500E+3	7,391667E+1	3,612500E+3	8,374475E+1	3,612500E+3	9,382904E+1
3,614062E+3	6,532069E+1	3,614062E+3	7,409731E+1	3,614062E+3	8,380634E+1	3,614062E+3	9,321300E+1
3,615625E+3	6,503963E+1	3,615625E+3	7,398820E+1	3,615625E+3	8,453607E+1	3,615625E+3	9,356972E+1
3,617187E+3	6,335527E+1	3,617187E+3	7,388597E+1	3,617187E+3	8,446400E+1	3,617187E+3	9,392073E+1
3,618750E+3	6,429483E+1	3,618750E+3	7,422863E+1	3,618750E+3	8,476168E+1	3,618750E+3	9,425853E+1
3,620312E+3	6,472142E+1	3,620312E+3	7,498405E+1	3,620312E+3	8,413036E+1	3,620312E+3	9,435142E+1
3,621875E+3	6,540122E+1	3,621875E+3	7,413854E+1	3,621875E+3	8,390958E+1	3,621875E+3	9,421049E+1
3,623437E+3	6,473865E+1	3,623437E+3	7,464419E+1	3,623437E+3	8,386439E+1	3,623437E+3	9,486085E+1
3,625000E+3	6,463780E+1	3,625000E+3	7,445614E+1	3,625000E+3	8,426764E+1	3,625000E+3	9,531652E+1
3,626562E+3	6,380649E+1	3,626562E+3	7,492985E+1	3,626562E+3	8,374816E+1	3,626562E+3	9,496709E+1
3,628125E+3	6,409982E+1	3,628125E+3	7,420903E+1	3,628125E+3	8,465269E+1	3,628125E+3	9,367695E+1
3,629687E+3	6,489325E+1	3,629687E+3	7,358404E+1	3,629687E+3	8,444777E+1	3,629687E+3	9,511122E+1
3,631250E+3	6,504823E+1	3,631250E+3	7,406475E+1	3,631250E+3	8,399405E+1	3,631250E+3	9,558949E+1
3,632812E+3	6,405899E+1	3,632812E+3	7,336059E+1	3,632812E+3	8,413115E+1	3,632812E+3	9,409952E+1
3,634375E+3	6,390156E+1	3,634375E+3	7,306112E+1	3,634375E+3	8,357638E+1	3,634375E+3	9,305263E+1
3,635937E+3	6,368721E+1	3,635937E+3	7,368007E+1	3,635937E+3	8,306705E+1	3,635937E+3	9,289146E+1
3,637500E+3	6,199930E+1	3,637500E+3	7,310399E+1	3,637500E+3	8,271610E+1	3,637500E+3	9,325861E+1
3,639062E+3	6,266143E+1	3,639062E+3	7,142494E+1	3,639062E+3	8,300061E+1	3,639062E+3	9,213391E+1
3,640625E+3	6,346340E+1	3,640625E+3	7,130881E+1	3,640625E+3	8,241024E+1	3,640625E+3	9,212836E+1
3,642187E+3	6,229435E+1	3,642187E+3	7,117763E+1	3,642187E+3	8,205247E+1	3,642187E+3	9,095975E+1
3,643750E+3	6,118921E+1	3,643750E+3	7,067084E+1	3,643750E+3	8,168929E+1	3,643750E+3	9,055671E+1
3,645312E+3	6,067728E+1	3,645312E+3	6,902910E+1	3,645312E+3	8,043342E+1	3,645312E+3	9,155120E+1
3,646875E+3	6,078728E+1	3,646875E+3	6,997007E+1	3,646875E+3	8,024310E+1	3,646875E+3	8,998998E+1
3,648437E+3	5,911517E+1	3,648437E+3	6,952600E+1	3,648437E+3	7,990639E+1	3,648437E+3	8,926198E+1
3,650000E+3	5,945894E+1	3,650000E+3	6,925010E+1	3,650000E+3	7,911336E+1	3,650000E+3	8,849389E+1
3,651562E+3	5,925305E+1	3,651562E+3	6,885985E+1	3,651562E+3	7,911747E+1	3,651562E+3	8,917183E+1
3,653125E+3	5,948170E+1	3,653125E+3	6,834552E+1	3,653125E+3	7,845211E+1	3,653125E+3	8,906078E+1
3,654687E+3	5,975047E+1	3,654687E+3	6,880651E+1	3,654687E+3	7,751641E+1	3,654687E+3	8,836155E+1
3,656250E+3	6,315345E+1	3,656250E+3	6,768087E+1	3,656250E+3	7,667238E+1	3,656250E+3	8,780732E+1
3,657812E+3	6,729064E+1	3,657812E+3	6,829340E+1	3,657812E+3	7,866159E+1	3,657812E+3	8,677822E+1
3,659375E+3	6,755902E+1	3,659375E+3	7,097859E+1	3,659375E+3	7,763829E+1	3,659375E+3	8,581869E+1
3,660937E+3	6,345950E+1	3,660937E+3	7,106204E+1	3,660937E+3	7,700096E+1	3,660937E+3	8,692644E+1
3,662500E+3	5,690902E+1	3,662500E+3	6,702710E+1	3,662500E+3	7,532633E+1	3,662500E+3	8,697985E+1
3,664062E+3	5,572813E+1	3,664062E+3	6,594056E+1	3,664062E+3	7,509381E+1	3,664062E+3	8,575310E+1
3,665625E+3	5,470378E+1	3,665625E+3	6,542520E+1	3,665625E+3	7,475462E+1	3,665625E+3	8,501810E+1
3,667187E+3	5,467503E+1	3,667187E+3	6,441849E+1	3,667187E+3	7,427776E+1	3,667187E+3	8,441082E+1
3,668750E+3	5,386632E+1	3,668750E+3	6,413665E+1	3,668750E+3	7,517923E+1	3,668750E+3	8,416376E+1
3,670312E+3	5,361097E+1	3,670312E+3	6,355246E+1	3,670312E+3	7,471218E+1	3,670312E+3	8,436402E+1
3,671875E+3	5,264100E+1	3,671875E+3	6,350988E+1	3,671875E+3	7,370280E+1	3,671875E+3	8,317009E+1
3,673437E+3	5,216305E+1	3,673437E+3	6,249680E+1	3,673437E+3	7,334207E+1	3,673437E+3	8,404730E+1
3,675000E+3	5,369721E+1	3,675000E+3	6,242466E+1	3,675000E+3	7,232853E+1	3,675000E+3	8,294933E+1
3,676562E+3	5,298803E+1	3,676562E+3	6,156230E+1	3,676562E+3	7,238096E+1	3,676562E+3	8,216956E+1
3,678125E+3	5,206561E+1	3,678125E+3	6,096213E+1	3,678125E+3	7,166781E+1	3,678125E+3	8,145816E+1
3,679687E+3	5,152433E+1	3,679687E+3	6,054226E+1	3,679687E+3	7,129173E+1	3,679687E+3	8,132208E+1
3,681250E+3	5,212145E+1	3,681250E+3	6,099057E+1	3,681250E+3	7,035996E+1	3,681250E+3	8,162138E+1
3,682812E+3	5,082375E+1	3,682812E+3	6,019942E+1	3,682812E+3	7,102606E+1	3,682812E+3	8,031971E+1
3,684375E+3	4,972776E+1	3,684375E+3	5,990806E+1	3,684375E+3	7,039851E+1	3,684375E+3	7,900944E+1
3,685937E+3	5,087766E+1	3,685937E+3	5,941116E+1	3,685937E+3	6,900425E+1	3,685937E+3	8,000546E+1
3,687500E+3	4,963310E+1	3,687500E+3	5,932082E+1	3,687500E+3	6,973105E+1	3,687500E+3	7,960409E+1
3,689062E+3	4,769348E+1	3,689062E+3	5,964218E+1	3,689062E+3	7,041059E+1	3,689062E+3	7,811279E+1
3,690625E+3	4,848497E+1	3,690625E+3	5,833047E+1	3,690625E+3	6,913691E+1	3,690625E+3	7,816381E+1
3,692187E+3	4,930237E+1	3,692187E+3	5,806436E+1	3,692187E+3	6,794783E+1	3,692187E+3	7,806314E+1
3,693750E+3	4,855858E+1	3,693750E+3	5,818619E+1	3,693750E+3	6,732819E+1	3,693750E+3	7,788123E+1
3,695312E+3	4,696478E+1	3,695312E+3	5,743552E+1	3,695312E+3	6,643741E+1	3,695312E+3	7,682079E+1
3,696875E+3	4,780040E+1	3,696875E+3	5,719905E+1	3,696875E+3	6,761850E+1	3,696875E+3	7,727721E+1
3,698437E+3	4,773434E+1	3,698437E+3	5,795436E+1	3,698437E+3	6,756504E+1	3,698437E+3	7,594933E+1
3,700000E+3	4,733779E+1	3,700000E+3	5,830304E+1	3,700000E+3	6,734458E+1	3,700000E+3	7,543125E+1
3,701562E+3	4,607639E+1	3,701562E+3	5,595144E+1	3,701562E+3	6,632236E+1	3,701562E+3	7,648751E+1
3,703125E+3	4,557417E+1	3,703125E+3	5,625874E+1	3,703125E+3	6,567470E+1	3,703125E+3	7,634073E+1
3,704687E+3	4,516577E+1	3,704687E+3	5,678469E+1	3,704687E+3	6,583040E+1	3,704687E+3	7,575920E+1
3,706250E+3	4,548046E+1	3,706250E+3	5,510464E+1	3,706250E+3	6,591322E+1	3,706250E+3	7,533164E+1
3,707812E+3	4,692392E+1	3,707812E+3	5,499296E+1	3,707812E+3	6,371621E+1	3,707812E+3	7,580875E+1
3,709375E+3	4,665970E+1	3,709375E+3	5,453057E+1	3,709375E+3	6,426096E+1	3,709375E+3	7,608139E+1
3,710937E+3	4,664157E+1	3,710937E+3	5,632693E+1	3,710937E+3	6,493711E+1	3,710937E+3	7,563973E+1
3,712500E+3	4,596689E+1	3,712500E+3	5,563470E+1	3,712500E+3	6,615119E+1	3,712500E+3	7,561576E+1
3,714062E+3	4,536501E+1	3,714062E+3	5,557935E+1	3,714062E+3	6,648441E+1	3,714062E+3	7,597463E+1
3,715625E+3	4,812955E+1	3,715625E+3	5,518864E+1	3,715625E+3	6,652290E+1	3,715625E+3	7,614049E+1
3,717187E+3	5,407414E+1	3,717187E+3	5,609530E+1	3,717187E+3	6,668447E+1	3,717187E+3	7,628251E+1
3,718750E+3	5,720749E+1	3,718750E+3	5,930422E+1	3,718750E+3	6,758384E+1	3,718750E+3	7,630763E+1
3,720312E+3	5,528293E+1	3,720312E+3	6,111028E+1	3,720312E+3	6,779079E+1	3,720312E+3	7,700403E+1
3,721875E+3	4,897900E+1	3,721875E+3	5,762000E+1	3,721875E+3	6,804621E+1	3,721875E+3	7,752575E+1
3,723437E+3	4,897960E+1	3,723437E+3	5,839740E+1	3,723437E+3	6,821384E+1	3,723437E+3	7,750495E+1
3,725000E+3	4,853273E+1	3,725000E+3	5,819962E+1	3,725000E+3	6,842854E+1	3,725000E+3	7,754634E+1
3,726562E+3	4,833051E+1	3,726562E+3	5,807575E+1	3,726562E+3	6,948906E+1	3,726562E+3	7,778071E+1
3,728125E+3	4,965419E+1	3,728125E+3	5,820858E+1	3,728125E+3	6,978763E+1	3,728125E+3	7,780132E+1
3,729687E+3	5,056261E+1	3,729687E+3	5,945875E+1	3,729687E+3	6,936605E+1	3,729687E+3	7,968852E+1
3,731250E+3	5,120500E+1	3,731250E+3	6,040488E+1	3,731250E+3	6,959811E+1	3,731250E+3	8,187304E+1
3,732812E+3	5,073058E+1	3,732812E+3	6,092407E+1	3,732812E+3	7,075285E+1	3,732812E+3	8,176011E+1
3,734375E+3	5,093704E+1	3,734375E+3	6,113115E+1	3,734375E+3	7,087774E+1	3,734375E+3	8,175314E+1
3,735937E+3	5,253110E+1	3,735937E+3	6,278844E+1	3,735937E+3	7,178767E+1	3,735937E+3	8,234002E+1
3,737500E+3	5,243164E+1	3,737500E+3	6,261382E+1	3,737500E+3	7,072725E+1	3,737500E+3	8,149868E+1
3,739062E+3	5,304996E+1	3,739062E+3	6,312723E+1	3,739062E+3	7,278452E+1	3,739062E+3	8,251846E+1
3,740625E+3	5,351746E+1	3,740625E+3	6,280308E+1	3,740625E+3	7,329627E+1	3,740625E+3	8,313694E+1
3,742187E+3	5,358389E+1	3,742187E+3	6,426417E+1	3,742187E+3	7,385385E+1	3,742187E+3	8,322481E+1
3,743750E+3	5,530702E+1	3,743750E+3	6,540058E+1	3,743750E+3	7,396150E+1	3,743750E+3	8,377232E+1
3,745312E+3	5,649255E+1	3,745312E+3	6,448137E+1	3,745312E+3	7,432936E+1	3,745312E+3	8,417055E+1
3,746875E+3	5,647335E+1	3,746875E+3	6,507180E+1	3,746875E+3	7,491328E+1	3,746875E+3	8,519703E+1
3,748437E+3	5,697096E+1	3,748437E+3	6,544885E+1	3,748437E+3	7,583274E+1	3,748437E+3	8,557636E+1
3,750000E+3	5,659268E+1	3,750000E+3	6,587106E+1	3,750000E+3	7,661371E+1	3,750000E+3	8,617049E+1
3,751562E+3	5,676511E+1	3,751562E+3	6,696088E+1	3,751562E+3	7,596094E+1	3,751562E+3	8,566230E+1
3,753125E+3	5,750029E+1	3,753125E+3	6,728119E+1	3,753125E+3	7,614073E+1	3,753125E+3	8,718472E+1
3,754687E+3	5,738822E+1	3,754687E+3	6,715742E+1	3,754687E+3	7,791267E+1	3,754687E+3	8,795227E+1
3,756250E+3	5,815037E+1	3,756250E+3	6,759524E+1	3,756250E+3	7,936525E+1	3,756250E+3	8,799686E+1
3,757812E+3	5,883279E+1	3,757812E+3	6,798976E+1	3,757812E+3	7,931308E+1	3,757812E+3	8,836254E+1
3,759375E+3	5,948980E+1	3,759375E+3	6,939296E+1	3,759375E+3	7,928604E+1	3,759375E+3	8,916789E+1
3,760937E+3	5,869468E+1	3,760937E+3	7,001300E+1	3,760937E+3	7,995138E+1	3,760937E+3	9,014589E+1
3,762500E+3	5,953709E+1	3,762500E+3	6,995516E+1	3,762500E+3	7,995886E+1	3,762500E+3	9,075302E+1
3,764062E+3	5,909104E+1	3,764062E+3	6,937196E+1	3,764062E+3	7,977739E+1	3,764062E+3	8,935238E+1
3,765625E+3	5,892543E+1	3,765625E+3	6,935176E+1	3,765625E+3	8,028989E+1	3,765625E+3	8,958034E+1
3,767187E+3	5,976586E+1	3,767187E+3	6,913557E+1	3,767187E+3	8,035614E+1	3,767187E+3	9,032664E+1
3,768750E+3	6,160018E+1	3,768750E+3	6,943348E+1	3,768750E+3	7,975324E+1	3,768750E+3	8,998919E+1
3,770312E+3	6,269648E+1	3,770312E+3	6,981244E+1	3,770312E+3	8,017120E+1	3,770312E+3	9,071441E+1
3,771875E+3	6,211019E+1	3,771875E+3	7,005089E+1	3,771875E+3	8,149180E+1	3,771875E+3	9,091480E+1
3,773437E+3	6,089014E+1	3,773437E+3	7,108065E+1	3,773437E+3	8,134466E+1	3,773437E+3	9,120308E+1
3,775000E+3	6,139954E+1	3,775000E+3	7,013829E+1	3,775000E+3	8,090678E+1	3,775000E+3	9,148667E+1
3,776562E+3	6,482996E+1	3,776562E+3	7,037541E+1	3,776562E+3	8,009207E+1	3,776562E+3	9,163640E+1
3,778125E+3	6,839159E+1	3,778125E+3	7,117658E+1	3,778125E+3	8,085666E+1	3,778125E+3	9,154810E+1
3,779687E+3	6,881001E+1	3,779687E+3	7,337475E+1	3,779687E+3	8,181362E+1	3,779687E+3	9,050019E+1
3,781250E+3	6,505983E+1	3,781250E+3	7,384860E+1	3,781250E+3	8,184289E+1	3,781250E+3	8,998879E+1
3,782812E+3	6,141835E+1	3,782812E+3	7,163732E+1	3,782812E+3	8,132895E+1	3,782812E+3	9,069420E+1
3,784375E+3	6,142680E+1	3,784375E+3	7,089793E+1	3,784375E+3	8,108253E+1	3,784375E+3	9,058517E+1
3,785937E+3	6,158710E+1	3,785937E+3	6,997515E+1	3,785937E+3	8,024875E+1	3,785937E+3	9,132473E+1
3,787500E+3	6,078706E+1	3,787500E+3	6,874371E+1	3,787500E+3	7,997152E+1	3,787500E+3	9,039530E+1
3,789062E+3	6,072938E+1	3,789062E+3	6,836741E+1	3,789062E+3	7,999089E+1	3,789062E+3	9,107241E+1
3,790625E+3	5,995575E+1	3,790625E+3	6,972948E+1	3,790625E+3	8,046744E+1	3,790625E+3	9,057814E+1
